predict_data,mse,rmse,mape,smooth,skip,result_corr
 51.85764    69.96231    83.02845    38.21929    63.684826    1.6010104  32.53823    18.90109    53.811802   93.36989    21.285255  -22.339481 ,2420.2705,49.19624485479049,0.52178705,rolling12,24,-0.17194113233745187
 72.299706  56.927223  80.18325   39.141262  59.182335  52.6031  25.075197  38.68667   15.105894  67.84561   46.067013 -22.466011,1052.9474,32.44915080083472,0.40887356,rolling12,24,-0.20811731143578424
 90.1602    42.773827  63.98068   47.65714   35.459095  21.483315  40.914127  49.666927  30.749865  89.5115    36.292427 -26.853481,2343.4202,48.40888519699276,0.49585688,rolling12,24,0.12252239532739734
 77.997375  44.145775  59.136032  34.429935  36.310677  20.682695  41.450195  39.085148  31.172235  72.89327   33.20461  -23.119864,5184.517,72.00359081215151,0.63998,rolling12,24,0.3092915580425054
 52.85413   68.88944   77.64547   30.349787  24.53847   56.96884  15.735353  33.96461   31.487385  85.96727   43.895756 -28.76794 ,6838.892,82.69759422041098,0.6460926,rolling12,24,-0.13809928990665823
56.367832 80.89467  55.465405 45.455963 51.477066 66.06233  23.924364 36.616276 51.051178 85.12188  49.8379   20.559513,5203.2544,72.13358714587297,0.5714238,rolling12,24,0.27122763271517064
54.195015  83.81766   57.08203   31.708063  62.19499   71.36729  7.4873204 29.48078   47.599747  79.58366   26.847176  -2.758962 ,6832.1445,82.65678756914038,0.62835985,rolling12,24,-0.007887590130036481
56.4686   68.22072  34.440258 23.718166 66.52226  77.461525 22.939053 67.95853  25.303907 92.69417  42.114887 84.80497 ,11566.585,107.54805884318648,0.62345153,rolling12,24,-0.05064377546984716
68.60649  72.23068  35.076366 31.878897 52.727383 59.226707 26.372475 30.124802 45.37535  82.266106 40.136723 35.853672,10781.767,103.83528591746882,0.6790119,rolling12,24,0.1182969688135452
53.929226 38.31742  34.25621  23.97808  33.958645 37.40281  34.905937 38.973545 10.256552 42.353275 47.445843 11.365285,11580.841,107.61431512727523,0.75816494,rolling12,24,0.0036652850562985395
68.14003  77.51528  38.832005 41.6942   60.74915  95.28138  25.177505 60.404625 11.855772 92.20714  25.069326 86.70777 ,865.1851,29.414029299450053,0.38742912,rolling12,24,-0.0917942916010783
58.827644 68.54142  54.236855 49.776985 57.93852  15.205121 36.79476 33.9605   40.071465 76.197075 31.959038 17.409197,3798.1384,61.62903883506845,0.54165274,rolling12,24,-0.5527200760757731
46.444744  54.48019   57.249302  38.784695  63.05973   40.544594 24.376251  28.312382  35.480595  74.48341   38.1831     7.4139123,17870.662,133.68119579572513,0.75194025,rolling12,24,-0.13301417425391485
66.65413  57.25014  33.706543 24.51134  72.33215  49.14117  35.81138 22.06732  49.12241  78.71458  48.453438 30.293793,32470.35,180.1953096209083,0.78763396,rolling12,24,0.04840901600476011
 57.296295   70.46693    30.77464    39.857742   50.439426  111.833855  21.918331   52.86871    -7.9424543  76.10158    26.93869    77.00922  ,1265.6583,35.57609204501406,0.4107648,rolling12,24,-0.2799425166214595
70.24116   38.994984  65.29621   29.137499  49.164272  50.714195 46.740116  90.24061   -4.6417065 72.64904    3.303995  35.796593 ,19223.504,138.6488510816083,0.7197516,rolling12,24,-0.17468472191123863
59.23598  67.71858  29.795969 35.887196 63.13083  40.255276 43.965164 19.461983 22.477245 49.24284  65.98815  45.956955,5847.945,76.47185641933083,0.61747557,rolling12,24,-0.31927845508435126
70.274     66.88698   35.744183  54.55957   45.063763  43.871357 31.263645   2.281975  24.491493  76.11847   50.880882  -4.8981886,9649.306,98.23087938149848,0.7010575,rolling12,24,0.46704466404100464
54.601467  47.248432  34.238163  26.139141  29.554281  73.92498 30.806566  23.3033    21.955683  52.88968   47.977146   4.0314946,6708.906,81.9079102512007,0.6775119,rolling12,24,-0.2306411155673717
78.99248  51.084873 25.080011 38.827892 41.093365 94.055115 41.017532 52.563    27.22829  80.92945  73.013054 33.629086,5134.396,71.65469974882143,0.5628647,rolling12,24,0.19750841432618085
 60.031944  67.02555   44.51407   38.16594   53.13957  103.156364  18.680792  35.964207  46.144722  77.87299   83.105156  36.434322,7488.3315,86.53514628732508,0.54714584,rolling12,24,0.022740011562882093
86.186905 75.02872  58.330288 36.29077  63.79748  69.89861  39.05941 60.666435 32.805935 89.69889  40.15795  29.358347,2172.9548,46.6149636274059,0.42177978,rolling12,24,0.3775269214758401
68.998146 73.02162  51.606533 73.32602  52.991386 68.9139   32.41806 25.023785 36.208576 80.927345 30.06732  19.70103 ,713.49347,26.71129853148816,0.6506364,rolling12,24,0.6128115167656514
 73.699265   98.15133    54.29301    39.577255   84.51677    60.477413  29.830807   70.64553    51.034687  125.862236    0.5737994  91.59147  ,2004.4282,44.77084121005825,1.15525,rolling12,24,-0.17242993247376248
73.33407  33.58421  55.941616 47.17561  45.728634 50.026344 40.905865 64.72323  46.80952  87.757515 16.40818  32.4787  ,499.86368,22.357631314128867,0.44334182,rolling12,24,-0.04119035050245581
