predict_data,mse,rmse,mape,smooth,skip,result_corr
  3.3142068  73.409035    6.3857074  25.97979    28.777843   42.101402  47.989704   54.61484    -2.99293    70.2073    -37.751274   43.30961  ,3032.542,55.06852088251055,0.6438594,weighted12,24,0.20653173366398683
 -9.57787   85.35307  -10.680137  29.607157  30.96249   -8.924249  31.863031  44.091724 -11.681061  64.23731   35.454742  31.372486,1915.9928,43.77205498776088,0.6694393,weighted12,24,0.22737172106725145
-13.858537  70.43481  -17.757576  39.532204   5.620365  62.900032  85.04788   62.112877 -27.252417  71.305275  -8.016398  35.26079 ,4123.1772,64.21197120548278,0.63705415,weighted12,24,0.2204658267553699
  1.0951283  68.34841     0.3012765  30.377203    7.931313   49.583126  67.64921    53.40403   -26.211233   70.34515     7.010684   27.311028 ,6902.7114,83.08255789142056,0.7228667,weighted12,24,0.11996801031136442
11.058238  46.534767  16.1611    54.19586    7.393707  68.11878 56.427494  55.289146  -1.3628823 62.22376    2.8151066 23.546642 ,7596.649,87.15875702292485,0.71771413,weighted12,24,0.3105424255927152
 61.041866   68.06453    67.22011    18.417513   45.152393   71.3171  19.803713   57.342415   -2.8589127  52.285587  -11.491037   32.151276 ,7217.164,84.95389374537226,0.6783903,weighted12,24,0.44555432775689247
 50.81776    90.5983     26.666239   -3.1305087  50.5534     77.400444  38.428238   79.61017   -15.961721   82.52514    -5.906919   27.727633 ,8063.098,89.7947556627404,0.66042185,weighted12,24,-0.04667722108947979
43.746853   80.821785   20.13847    39.838306   12.192382   67.7831 27.788502   81.20716    -3.186795   77.874275    0.19297138 21.42276   ,15637.027,125.04810012051362,0.72400355,weighted12,24,-0.19076757523950438
 51.208374 105.993805  33.86864   14.178706  40.44787   66.820274  35.63186   60.75107  -29.156336  73.28538  -16.194561  29.410757,13848.001,117.6775296161612,0.74065995,weighted12,24,-0.07129815376416915
 13.928869  61.971497  39.580788  16.966805  43.339226  58.86216  37.46433   69.941536 -11.169664  62.917755  16.619598  22.917757,11524.974,107.35442996361398,0.74269176,weighted12,24,0.007646599064196208
57.47021  99.7972   50.64997  21.539995 19.1596   63.39544  28.021126 69.856316 -4.850546 75.81855  14.379053 12.242317,1526.453,39.06984774643597,0.4750196,weighted12,24,-0.32757252410750654
 16.060446  54.62837   47.221863  23.76405   42.87101   59.415005  36.97953   66.14452   16.688808  42.477665 -17.311764  35.546963,5052.1294,71.07833280635703,0.64334697,weighted12,24,-0.27261400034366196
