,predict_data,mse,rmse,mape,shap,smooth,skip
0,"[  4.033647  20.32714   31.79162   40.016384  44.627354  47.74598
  48.615658  50.760757  52.017796  55.654747  57.124382  66.41878
  66.55888   72.11953   77.17839   86.40311   97.7641   104.083305
 104.55259  108.25992  113.16123  118.93795  119.61969  124.44649
 130.65834  130.96548  136.36661  140.24557  142.0596   143.94414
 147.11786  152.38268  161.06532  160.78165  160.57097  159.57985
 161.0006   158.58447  156.66833  155.93701  161.47113  160.09413
 158.36871  155.0858   153.49239  150.89001  152.2436   153.71024
 154.64626  152.58012  153.15172  152.82852  151.0379   150.54613
 148.2777   146.6643   142.46735  138.62628  135.3771   129.77663
 126.49404  123.94825  125.90466  130.67564  129.13034  128.79575
 122.79758  118.17698  111.86366  110.19909  110.57465  108.80673
 106.24873  103.62004  101.25392   97.83147   94.89745   90.44434
  89.74804   89.17835   86.17498   76.815315  67.57431   66.00667
  64.05814   68.29617   60.21735   55.785187  56.557404  56.556595
  56.522385  50.867645  39.985714  39.56278   36.640755  35.688137
  34.83359   32.596516  31.82174   31.549524  32.056347  29.043161
  29.06604   27.829414  26.25668   21.912462  18.68623   19.706526
  21.688953  23.352415  24.740524  20.85757   15.645073  11.899903
  11.98471   14.764046  12.307754  14.976488  15.57659   16.319324]",3092.248565504879,55.607990122867044,0.5671366573815999,-6.335991417646624e-05,rolling3,3
1,"[  1.2837564  17.281952   28.297234   35.539726   39.76398    41.419785
  41.88473    43.76088    43.93199    46.567387   47.04942    55.285633
  55.247738   59.97647    64.72214    72.89263    82.919014   88.340576
  88.658585   92.16411    97.106125  102.679306  102.87751   107.49878
 113.23745   113.19365   118.22253   121.94783   123.70233   125.77099
 128.82292   134.2669    143.12427   143.26468   143.50739   142.92984
 144.55353   142.3383    140.73608   140.47144   146.48604   145.74399
 144.59698   141.85707   140.77696   138.87204   140.7721    142.65477
 143.8943    142.3885    143.55809   143.63118   141.84831   142.3681
 140.4066    139.78319   135.31783   132.33237   129.01878   123.652664
 120.03913   118.00092   120.06674   124.82891   124.1338    123.37493
 117.17109   112.239426  106.2113    104.91539   105.30301   103.71523
 100.95575    98.88198    96.36407    92.78372    89.616264   85.279076
  85.05905    84.68529    81.642975   71.94108    62.651375   61.46686
  60.26862    63.8939     56.023136   52.035465   52.456177   53.185513
  53.05345    47.527996   36.63451    36.567944   33.57347    33.078377
  32.893707   30.10509    29.26048    28.998892   29.446707   25.925266
  26.226297   24.833282   23.620895   19.540789   16.5796     17.306356
  19.335283   20.684439   22.2093     18.20591    12.995558    8.76842
   8.722365   11.176503    8.420234   10.406751   10.80525    11.322423 ]",1851.1696771218822,43.02522140700594,0.5691079751753613,-0.00019867028912073776,rolling3,3
2,"[1.18000001e-15 1.50540285e+01 2.64076004e+01 3.31495590e+01
 3.74156723e+01 3.87195740e+01 3.89212990e+01 4.06752090e+01
 3.99992752e+01 4.22109413e+01 4.24279900e+01 5.02664642e+01
 5.00261803e+01 5.38664017e+01 5.83350639e+01 6.58568115e+01
 7.50992966e+01 7.99471664e+01 8.01664734e+01 8.37278671e+01
 8.89565964e+01 9.44655609e+01 9.40102310e+01 9.81977692e+01
 1.03447189e+02 1.03190552e+02 1.08173286e+02 1.11779373e+02
 1.13423561e+02 1.15594177e+02 1.18386230e+02 1.23962067e+02
 1.32954651e+02 1.33570908e+02 1.34114807e+02 1.33814590e+02
 1.35473877e+02 1.33214371e+02 1.31828476e+02 1.31829651e+02
 1.38077850e+02 1.37693634e+02 1.36842773e+02 1.34362411e+02
 1.33402237e+02 1.31930511e+02 1.34138565e+02 1.36155289e+02
 1.37448898e+02 1.36249420e+02 1.37740555e+02 1.37957642e+02
 1.36059952e+02 1.37126648e+02 1.35274078e+02 1.34948425e+02
 1.30242874e+02 1.27738220e+02 1.24461609e+02 1.19083176e+02
 1.15013725e+02 1.13218918e+02 1.15140610e+02 1.19784660e+02
 1.19560333e+02 1.18611122e+02 1.11968910e+02 1.06979645e+02
 1.01429070e+02 1.00470047e+02 1.00672966e+02 9.88999405e+01
 9.58589630e+01 9.39190598e+01 9.11266556e+01 8.73991470e+01
 8.39176331e+01 7.97669373e+01 7.98860779e+01 7.95161514e+01
 7.64725647e+01 6.66253586e+01 5.71942825e+01 5.61227150e+01
 5.51722794e+01 5.85511551e+01 5.08033791e+01 4.70687103e+01
 4.72982674e+01 4.84381104e+01 4.81972809e+01 4.23712921e+01
 3.15470333e+01 3.19010334e+01 2.90490837e+01 2.89432564e+01
 2.92932034e+01 2.63958054e+01 2.56502037e+01 2.55831776e+01
 2.61374569e+01 2.23245373e+01 2.27143097e+01 2.12657566e+01
 2.04461651e+01 1.66700935e+01 1.38507795e+01 1.47698050e+01
 1.69417896e+01 1.82849674e+01 2.00498695e+01 1.61148243e+01
 1.10948868e+01 6.51062489e+00 6.68253374e+00 8.85366631e+00
 5.94740629e+00 7.49864864e+00 7.92945623e+00 8.50440121e+00]",1203.6457344285022,34.693597888205574,48964218012165.04,2.9265868060591973e-05,rolling3,3
3,"[1.18000001e-15 1.21482048e+01 2.40097599e+01 3.05476112e+01
 3.49962578e+01 3.65076065e+01 3.65731850e+01 3.82115021e+01
 3.69451561e+01 3.89196014e+01 3.90870323e+01 4.67744179e+01
 4.65462685e+01 4.96982346e+01 5.40121803e+01 6.11571808e+01
 6.99274139e+01 7.44225998e+01 7.45804443e+01 7.82473221e+01
 8.37697525e+01 8.92574081e+01 8.82081375e+01 9.20150375e+01
 9.68944473e+01 9.64850464e+01 1.01488144e+02 1.04997917e+02
 1.06526329e+02 1.08721710e+02 1.11267471e+02 1.16935562e+02
 1.26009972e+02 1.26998123e+02 1.27708466e+02 1.27590469e+02
 1.29207947e+02 1.26836426e+02 1.25548843e+02 1.25664528e+02
 1.32024048e+02 1.31849777e+02 1.31122009e+02 1.28732101e+02
 1.27737480e+02 1.26536346e+02 1.28922363e+02 1.30901810e+02
 1.32151917e+02 1.31135620e+02 1.32809677e+02 1.33025757e+02
 1.30917496e+02 1.32291824e+02 1.30428177e+02 1.30184296e+02
 1.25171135e+02 1.23041595e+02 1.19735641e+02 1.14261086e+02
 1.09760834e+02 1.08119888e+02 1.09891586e+02 1.14408600e+02
 1.14651276e+02 1.13578316e+02 1.06606216e+02 1.01576035e+02
 9.64373779e+01 9.57625046e+01 9.58382645e+01 9.39273758e+01
 9.06993179e+01 8.88931580e+01 8.59043045e+01 8.20985489e+01
 7.84038544e+01 7.43927231e+01 7.48619461e+01 7.45164719e+01
 7.15141907e+01 6.16148720e+01 5.21444054e+01 5.12104378e+01
 5.04978333e+01 5.37598953e+01 4.60974503e+01 4.26368942e+01
 4.28400917e+01 4.43579865e+01 4.40681343e+01 3.79999428e+01
 2.72719154e+01 2.79877434e+01 2.53647671e+01 2.56220570e+01
 2.64320698e+01 2.35022583e+01 2.28972874e+01 2.30392857e+01
 2.36961193e+01 1.96805382e+01 2.01322937e+01 1.86452351e+01
 1.81549778e+01 1.46231670e+01 1.19040880e+01 1.29631758e+01
 1.52619152e+01 1.66489983e+01 1.85867310e+01 1.47364178e+01
 9.83027077e+00 4.98836279e+00 5.27144766e+00 7.22609186e+00
 4.23707151e+00 5.43740416e+00 5.90993834e+00 6.52778864e+00]",751.61535381375,27.41560420296715,25188323692515.492,-0.00029477497923129114,rolling3,3
4,"[1.18000001e-15 1.30107212e+01 2.48769207e+01 3.12978916e+01
 3.58317642e+01 3.74830513e+01 3.74988251e+01 3.90186501e+01
 3.74181137e+01 3.92960205e+01 3.94175529e+01 4.69857750e+01
 4.66522179e+01 4.94657593e+01 5.36011467e+01 6.04440346e+01
 6.88199158e+01 7.30423126e+01 7.30277863e+01 7.66124039e+01
 8.21584930e+01 8.75699921e+01 8.61400070e+01 8.97249146e+01
 9.43388519e+01 9.37448120e+01 9.86624451e+01 1.02001450e+02
 1.03396301e+02 1.05496201e+02 1.07879562e+02 1.13520409e+02
 1.22583755e+02 1.23624863e+02 1.24334366e+02 1.24247108e+02
 1.25816956e+02 1.23279541e+02 1.21930275e+02 1.21929527e+02
 1.28333008e+02 1.28262360e+02 1.27602112e+02 1.25248932e+02
 1.24125725e+02 1.22952560e+02 1.25325600e+02 1.27260628e+02
 1.28460541e+02 1.27483498e+02 1.29183487e+02 1.29332413e+02
 1.26997467e+02 1.28478424e+02 1.26522346e+02 1.26380211e+02
 1.21203827e+02 1.19263382e+02 1.15840042e+02 1.10305504e+02
 1.05491150e+02 1.03884048e+02 1.05513931e+02 1.09809357e+02
 1.10123886e+02 1.08867203e+02 1.01718025e+02 9.66562958e+01
 9.16687775e+01 9.10167770e+01 9.09118118e+01 8.89379272e+01
 8.55589142e+01 8.38320389e+01 8.07283707e+01 7.68420868e+01
 7.30225830e+01 6.91236877e+01 6.97645187e+01 6.93552856e+01
 6.63533707e+01 5.63930054e+01 4.69913635e+01 4.62047157e+01
 4.56597939e+01 4.87877541e+01 4.12359543e+01 3.79819908e+01
 3.81322632e+01 3.98872528e+01 3.96030769e+01 3.35019455e+01
 2.28397331e+01 2.39303703e+01 2.14059315e+01 2.18163719e+01
 2.29352665e+01 2.00256481e+01 1.95805531e+01 1.99181767e+01
 2.07233219e+01 1.66491280e+01 1.72375069e+01 1.58070679e+01
 1.56007662e+01 1.23097935e+01 9.74182510e+00 1.09292526e+01
 1.33428326e+01 1.47984133e+01 1.69633961e+01 1.32797718e+01
 8.61182308e+00 3.74429274e+00 4.22304726e+00 6.16599464e+00
 3.22323728e+00 4.36782837e+00 5.00138664e+00 5.73011589e+00]",523.3587073686599,22.87703449681929,21892655169953.41,-8.488825746493107e-05,rolling3,3
5,"[1.18000001e-15 1.18806896e+01 2.40744629e+01 3.04428024e+01
 3.51494064e+01 3.71921005e+01 3.71531868e+01 3.85363770e+01
 3.65731621e+01 3.83412819e+01 3.84653740e+01 4.59483185e+01
 4.56713943e+01 4.80372810e+01 5.20474815e+01 5.86518326e+01
 6.67366943e+01 7.07199936e+01 7.05863037e+01 7.41758881e+01
 7.98514633e+01 8.51970139e+01 8.33029785e+01 8.65847015e+01
 9.09137039e+01 9.01953964e+01 9.50722885e+01 9.82853851e+01
 9.95423584e+01 1.01560379e+02 1.03711601e+02 1.09346916e+02
 1.18377441e+02 1.19577248e+02 1.20312088e+02 1.20266670e+02
 1.21739082e+02 1.19044121e+02 1.17664574e+02 1.17628265e+02
 1.24035187e+02 1.24048271e+02 1.23397598e+02 1.21029015e+02
 1.19780693e+02 1.18710999e+02 1.21116219e+02 1.22959297e+02
 1.24095856e+02 1.23201225e+02 1.24963249e+02 1.25053589e+02
 1.22511978e+02 1.24117256e+02 1.22104202e+02 1.22007103e+02
 1.16642593e+02 1.14944786e+02 1.11473473e+02 1.05885933e+02
 1.00782616e+02 9.92796173e+01 1.00808319e+02 1.04981911e+02
 1.05584625e+02 1.04258301e+02 9.69585495e+01 9.19170685e+01
 8.72072678e+01 8.67211838e+01 8.65248795e+01 8.45031967e+01
 8.10500183e+01 7.94377899e+01 7.62428894e+01 7.23402939e+01
 6.84337387e+01 6.46541138e+01 6.55708313e+01 6.51689377e+01
 6.22231445e+01 5.22781334e+01 4.29542007e+01 4.22895622e+01
 4.19631882e+01 4.50200005e+01 3.75885811e+01 3.45598183e+01
 3.47291946e+01 3.67614021e+01 3.64903412e+01 3.02747517e+01
 1.97159004e+01 2.11092339e+01 1.87866936e+01 1.94300728e+01
 2.08575897e+01 1.79833603e+01 1.76899166e+01 1.82150974e+01
 1.91316109e+01 1.49674301e+01 1.56288099e+01 1.41957016e+01
 1.42464809e+01 1.11483059e+01 8.68578339e+00 9.96228981e+00
 1.24752989e+01 1.39981155e+01 1.63114986e+01 1.27444592e+01
 8.19047451e+00 3.22344518e+00 3.77899742e+00 5.62946844e+00
 2.70683670e+00 3.65685773e+00 4.35867691e+00 5.13210392e+00]",365.6147950654062,19.121056327133346,26600753058318.816,-0.00011578586634649678,rolling3,3
6,"[  3.0461879  19.777828   30.84264    37.116375   41.606182   43.420734
  43.430958   44.617554   42.727142   44.49632    44.362576   51.57612
  51.01991    53.68639    57.464012   63.80476    71.532425   75.28638
  74.72302    77.79779    82.916595   88.0178     86.15083    89.531906
  93.76677    92.80579    97.27085   100.155334  101.22922   102.92778
 105.065285  110.44488   119.25518   119.89643   120.35871   120.06365
 121.495544  118.58591   116.86759   116.362335  122.69463   122.654076
 121.99693   119.60128   118.13965   116.71681   118.80309   120.636765
 121.76781   120.71094   122.261856  122.21155   119.42502   120.8146
 118.59969   118.728966  113.447716  111.66988   107.89236   102.35225
  97.17729    95.54506    97.012726  100.82134   100.89267    99.223366
  92.13904    87.0547     81.97522    81.057724   80.67073    78.85814
  75.409256   73.90986    70.83899    66.90568    63.139797   59.43629
  60.28092    59.732185   56.752083   46.755066   37.816624   37.395763
  37.322857   40.14265    32.98253    30.099445   30.174461   32.30121
  32.204018   26.500994   16.006947   17.788845   15.339842   15.819904
  17.312592   14.494961   14.398383   15.080443   16.21996    12.265462
  13.27524    12.068416   12.3319645   9.474082    7.317657    8.568878
  11.171729   12.755091   15.3581705  12.082227    7.9272327   3.3499231
   4.130709    6.3442326   3.696465    5.0425887   6.033247    6.9289923]",296.2541037617405,17.212033690466114,0.3248825535427176,-0.00017309254209194134,rolling3,3
7,"[  9.97731    26.198442   36.600597   43.04705    47.557484   49.857864
  50.007133   50.971336   49.180767   51.045853   50.878014   58.00095
  57.393528   60.26094    63.83478    70.021576   77.53096    81.15933
  80.172745   82.782616   87.41293    92.257744   90.24144    93.564644
  97.65027    96.44154   100.54015   103.07702   103.89939   105.16393
 107.160835  112.21342   120.717155  120.79419   120.866714  120.264336
 121.501976  118.26107   116.073166  114.962555  121.125     120.94737
 120.12704   117.55202   115.74941   113.924286  115.62009   117.31635
 118.355736  117.09699   118.408104  118.16807   115.082726  116.239914
 113.804924  114.22528   109.083244  107.281876  103.25212    97.85888
  92.66285    91.01624    92.47436    96.020424   95.727356   93.91146
  87.08576    82.07856    76.81846    75.61179    75.10044    73.509445
  70.12164    68.76511    65.82894    61.925697   58.31281    54.681152
  55.588627   54.936977   51.968166   41.98438    33.437424   33.24674
  33.46122    36.104668   29.208965   26.518332   26.531475   28.786798
  28.841694   23.53467    13.053493   15.238829   12.750149   13.034006
  14.611024   11.858588   11.952976   12.8101     14.138578   10.309233
  11.559844   10.499846   10.944317    8.258125    6.320482    7.5072255
  10.151616   11.804803   14.657599   11.642867    7.79763     3.5811095
   4.5020714   7.0102773   4.628767    6.2889166   7.5657005   8.602265 ]",275.3919456165357,16.594937348978924,0.2968448947641125,-0.00023391428753374407,rolling3,3
8,"[ 15.503645   31.447119   41.439247   48.123413   52.742138   55.825916
  56.115368   56.7981     55.053585   56.991013   56.81133    63.83161
  63.321007   66.26289    69.641266   75.68278    83.01544    86.50547
  85.083984   87.24493    91.42576    95.97426    93.67877    96.82727
 100.697525   99.26112   102.97714   105.158844  105.68489   106.46901
 108.213524  112.91311   121.03659   120.59428   120.26057   119.3241
 120.284615  116.67812   113.99653   112.29767   118.233734  117.89433
 116.84198   114.02226   111.85036   109.67181   110.98473   112.49593
 113.43222   112.01085   113.10905   112.687675  109.3065    110.26107
 107.63954   108.38358   103.406075  101.65816    97.44052    92.2554
  87.07894    85.52291    87.027756   90.39738    89.93143    88.08331
  81.579155   76.72956    71.423225   70.05961    69.499725   68.17626
  64.93855    63.784176   61.018234   57.214436   53.80487    50.270756
  51.365253   50.670624   47.770206   37.875397   29.770048   29.802292
  30.397808   32.890114   26.312565   23.855272   23.848438   26.29178
  26.515366   21.552021   11.1178255  13.686863   11.25194    11.391714
  13.064259   10.393682   10.685789   11.7265     13.225773    9.4861555
  10.937562    9.969476   10.594714    8.053646    6.318055    7.3916373
  10.062839   11.785663   14.845063   12.0694065   8.450185    4.5523057
   5.5152025   8.261528    6.1516232   8.004174    9.503736   10.633015 ]",249.14738223383944,15.784403132011024,0.2867704624723966,0.00014350471687635412,rolling3,3
9,"[ 39.28701    52.588947   59.728764   66.43713    70.4737     73.108116
  73.629845   73.93501    72.80019    74.953926   74.27377    80.80711
  79.68562    83.78245    86.69329    92.41245    99.33083   102.56912
 100.14851   100.98685   103.60657   107.54822   105.7066    109.26697
 113.13214   111.25588   113.95826   115.42324   115.55871   115.49954
 117.29984   121.241066  128.69974   126.620834  125.45845   123.727135
 124.52402   120.44707   116.82265   113.8921    119.49618   118.81392
 117.55264   114.52229   111.86491   108.63908   109.023994  110.551704
 111.499565  109.55006   110.014     109.307976  105.582664  105.82473
 102.80307   104.09705    99.75029    97.516975   92.73677    87.89561
  83.03416    81.17342    82.72602    85.45675    83.40388    81.03758
  75.35806    70.59954    64.23089    61.73294    60.86921    60.158413
  57.144417   56.141594   53.847725   50.091904   47.220413   43.763107
  44.45726    43.41194    40.42426    30.501982   23.323292   23.72545
  24.717476   26.754232   20.809668   18.41595    18.14237    20.457922
  21.111914   17.444418    7.041119   10.212032    7.299493    6.6945624
   8.101216    5.609977    6.2123814   7.429209    9.343731    6.20737
   8.340905    7.874883    8.693444    6.4630294   5.311332    6.2154417
   8.953309   10.779395   14.367755   12.178492    9.377505    6.584313
   7.98597    11.717496   10.317384   13.332245   15.463779   16.874935 ]",285.6928005218725,16.902449542059653,0.32747828700696935,-6.055384904104574e-05,rolling3,3
