id,predict_data,mse,rmse,norm_corr,smooth,skip,129_pearson,result_corr
0, 15.646556  20.358429  26.828098  33.00173   40.629692  45.559624  52.307     59.912125  67.40179   71.885086  79.94773   84.86767  90.786224  95.15779  100.42377  105.85905  112.49943  118.35282 128.1839   133.35536  139.89986  147.11401  151.58662  153.76639 159.72023  163.125    168.9184   172.20445  177.51842  183.17972 187.9562   191.95033  197.87306  199.2417   198.0728   195.71765 196.11636  202.99551  202.0943   204.39015  204.22304  202.44685 200.09238  198.3024   198.46455  195.81847  191.87221  189.6912 189.05798  183.8468   178.8389   179.08884  176.0532   171.0648 167.81497  167.09708  167.23424  161.23773  153.07784  149.00865 147.57736  145.7716   145.38515  142.62627  140.9818   133.24995 131.91095  128.51758  125.9725   120.658905 116.860466 112.625854 110.59985  109.89482  108.26656  106.054665 105.36808  102.16361  97.59991   94.23067   94.85063   95.28681   91.146454  86.814095  80.95438   76.66217   73.43785   69.729126  71.278946  69.5265  67.53599   65.10477   64.13699   63.211605  59.066982  54.224606  50.665985  48.111057  46.328087  42.294308  37.92901   35.72266  34.42895   32.74342   29.171362  26.614555  26.154757  24.542122  22.405548  18.584692  14.545832  13.699233  10.622648  10.277632  10.260848   9.134552  10.616063   9.999621  12.324922  12.339963,5962.59536,77.21784354,0.0,weighted9,13,0.3208701561480329,0.3217604649541792
1,  4.023953    5.553672    9.682681   13.001492   17.798437   23.543135  29.513247   33.977085   38.852596   43.0569     47.070385   49.11691  52.401455   53.594135   55.782536   59.98329    65.40354    70.14173  78.311134   84.739784   87.7516     91.20232    94.05461    95.354164  99.093925  101.72028   104.854485  106.4945    110.522545  117.40797 120.465485  126.57635   136.61836   139.61497   139.18428   136.56113 134.60103   142.5457    139.05376   140.18532   139.36319   136.63779 135.23933   134.36789   138.15219   140.62013   138.43918   137.06042 136.36661   131.04155   129.85876   128.53767   125.038574  120.91498 118.27827   119.251205  119.636345  119.60508   115.15719   113.425514 111.83863   109.78617   109.62934   109.001015  108.48496    98.474304  96.52352    93.64186    94.6643     88.95904    87.42655    86.70029  85.93244    83.75443    79.844124   77.69452    77.73034    77.01694  69.73416    67.07985    66.94551    70.27039    65.36198    64.2649  61.308937   58.25984    56.327816   52.389492   54.996044   51.56938  48.36163    44.77335    43.324467   42.73137    40.76062    37.161472  35.434315   34.484306   34.031933   30.479725   27.502304   27.305824  25.3752     23.890661   20.435923   18.68096    19.343374   20.286676  18.112894   15.892728   13.890591   14.505538   11.371792   11.52241  12.4479885   9.940791   10.106935    9.080786    9.414258    9.06176  ,595.5061016,24.4029937,0.9978226413998948,weighted9,13,0.3347067187315807,0.8726089666050099
2, 31.054947  33.567387  38.443493  43.003864  49.031612  55.363445  61.97242   68.75541   75.34682   80.152016  86.39834   88.98771  92.470245  94.94804   97.58449  101.45728  107.66886  112.785965 120.782005 125.03764  128.98363  132.98975  136.94499  137.58295 141.16435  143.12085  146.03159  147.08488  150.72261  154.49545 157.56595  161.52716  167.72949  168.85616  165.98819  162.2498 160.35106  166.14696  162.57195  162.25522  159.7053   156.88605 153.59784  150.63484  150.01494  148.94711  143.93353  141.40302 139.94089  133.77397  129.70538  127.01064  122.60205  116.940765 112.876495 111.97397  111.53585  107.340256 101.22038   97.53792  95.29836   92.60311   92.14711   89.960205  87.61396   78.90133  76.89962   73.56566   73.42261   67.99928   65.652306  63.509434  63.01898   61.97502   59.174553  57.00665   56.47681   54.764168  50.1602    47.988056  48.868008  51.00033   47.286053  45.91998  43.350014  41.14182   39.141907  35.928547  38.8853    37.321926  34.774826  32.612156  32.142998  32.290955  30.96999   28.2068  27.590683  28.22411   29.331642  27.16275   24.509003  24.500408  23.994806  23.743605  21.388676  20.34664   21.86157   22.352411  21.396708  20.995182  19.850275  21.687784  19.69543   20.854174  22.053928  21.106537  22.438496  22.304365  24.331903  24.604536,845.920381,29.08471043,0.9976376336300832,weighted9,13,0.3551854530851503,0.9085849002166991
3, 67.1625     71.509766   77.09844    84.37905    92.11081   100.78136 110.10248   116.1613    120.6124    124.276825  129.24347   133.88618 134.41678   136.94885   137.81618   139.61597   140.89864   144.95718 151.19026   153.78732   154.10056   155.22087   156.49792   156.26073 159.86441   158.59653   158.22206   155.94109   155.05078   155.02972 153.45277   153.91507   154.08028   154.78673   152.47438   148.52003 146.98254   146.67833   143.96269   139.85236   136.41544   130.88277 129.15398   124.35643   120.44349   115.34678   111.2693    109.94804 108.19721   105.22214    99.14966    96.245964   90.900314   85.40031  80.8765     80.79203    79.21298    73.68333    67.90648    62.750862  60.55308    58.961056   59.1481     56.569347   53.243164   48.260864  46.353954   46.083355   44.642868   41.22103    36.389523   32.93819  31.446344   30.729826   29.298811   27.561033   27.211054   22.68995  19.815496   18.839258   19.142557   18.45886    15.12333    12.275748  10.071417    7.2835007   5.271248    3.3308432   4.7495737   3.2212577  -0.8195649  -1.9925911  -3.333076   -6.077041   -8.983493   -9.739423 -10.000552   -8.417046   -6.603618   -6.403447   -7.0681534  -6.4362817  -7.165678   -6.0946164  -5.548017   -4.5212917  -3.0385437   0.7837281   4.6462107   7.716162   11.952546   16.219282   18.184074   21.611448  24.063751   26.11608    29.90833    33.99928    39.354847   43.37175  ,694.0135725,26.34413735,0.9985921759434055,weighted9,13,0.3746146415392936,0.9536749073018611
4,115.83002   118.2968    122.2712    125.591805  131.13441   138.52412 145.6223    147.43188   148.4452    150.95068   152.98242   154.56822 151.34727   151.41771   149.40141   148.34145   146.32735   147.65912 150.04726   149.7882    146.43813   144.72906   144.56271   142.81633 143.30313   140.37494   136.15617   132.6154    130.30954   128.41063 124.84046   123.357796  121.83483   122.77087   120.56396   116.79151 115.18822   113.07323   110.33487   105.17763   101.685486   96.39384  95.50021    90.38043    86.81874    83.3621     80.24128    79.95508  78.64369    76.88469    73.5768     70.231064   66.33685    62.362057  58.675472   58.881737   57.262146   53.206345   47.865547   43.26304  40.67751    39.075195   39.668354   38.237816   36.03891    32.780403  31.860792   31.702387   31.708868   27.673765   23.455372   20.059076  19.116644   17.070446   15.253226   13.931129   13.615159   10.52356   8.133206    7.575953    7.9792933   7.527326    5.6354      4.363223   3.0054774   1.5449452   1.5016581   0.9128641   2.6360817   0.9366795  -3.0979552  -3.9961128  -4.118476   -5.80684    -6.195192   -4.7934947  -3.615915   -1.1725827   2.3753014   4.8300214   6.2644835   7.773175   8.541078   11.374562   13.024355   16.566458   20.385416   26.230967  31.774734   37.18047    43.277588   49.841022   52.14746    56.38188  59.583344   62.389576   67.340294   72.2359     78.11888    83.53674  ,528.0368871,22.97905322,0.9965050325526044,weighted9,13,0.3793014234925835,0.9606390416395102
5,81.50854    82.33151    84.64836    87.296295   90.71684    95.29538 98.99921    98.78002    97.795296   98.039925   98.722496   96.54911 92.520996   87.85902    83.79737    81.48721    79.67265    77.7253 79.86797    80.776054   78.985016   78.04727    76.56147    75.77824 76.23108    72.753685   70.01148    66.790245   63.189735   63.5168 56.62768    54.98475    56.91544    56.98782    55.24152    52.063244 51.744965   52.713463   48.18266    46.27022    44.67814    39.82814 40.652687   36.655876   34.250282   30.909447   28.428978   28.240065 28.699163   27.265287   23.033173   20.83877    19.155474   16.322716 11.936129   12.4653015  11.683048    9.43605     6.382328    2.6578434 -0.4963229  -0.908761   -1.5423717  -3.9696407  -5.2516317  -5.9147825 -4.866837   -5.0890145  -4.009948   -3.6481204  -5.9144416  -4.6565104 -4.155505   -3.5702157  -1.9685835  -2.1897473  -0.84673625 -2.0870047 -1.619079    0.544788    3.7248058   7.3803525   9.492376   11.656008 13.485062   15.022668   18.022432   19.392544   21.646162   23.62392 21.64121    23.453012   25.05053    26.37867    29.267654   32.720783 37.125656   42.720844   48.768177   51.7982     51.450573   53.30732 55.445805   58.181328   59.349594   60.150585   61.803497   66.56208 70.2125     77.17568    82.37176    87.884605   88.21704    90.9381 92.39035    91.742615   94.282845   95.63296    95.64142    97.626686  ,310.3319507,17.6162411,0.9886046157816756,weighted9,13,0.3761435968297428,0.9712929407166483
6,114.243835   113.83678    115.21436    115.12518    117.08958 118.189125   117.648544   116.40231    115.219826   114.93314 116.28561    111.70403    108.3981     102.30477     97.71748  95.04077     93.89428     90.635216    90.458664    88.63258  87.46222     87.16424     86.31548     85.1923      83.68085  80.186584    78.239555    75.469955    72.63468     71.48134  64.96481     61.485996    61.98322     59.663597    56.00303  52.337513    52.098877    53.897533    49.10795     48.21564  46.509354    43.590305    42.889618    38.156006    34.129463  30.081003    26.066347    24.912252    25.486197    23.59684  19.52182     17.844643    17.244154    15.390211    11.462863  10.9560375   10.505871     7.034108     3.5837054    0.37953135  -2.7221885   -3.324249    -3.4043648   -5.065138    -5.306027  -4.583351    -1.3339852   -2.147133    -0.5781603    1.0560621   0.516498     2.6530364    5.0969896    7.6119514   10.385518  11.653036    14.202607    15.084316    18.215218    22.017153  27.202007    32.362278    37.30233     41.310318    44.185535  48.34809     53.10368     55.728638    59.622696    64.046165  64.74641     68.04626     71.61206     76.23203     81.10498  85.9736      91.28262     96.71485    103.736374   107.43017 107.1823     109.047226   112.82596    115.74902    116.874756 117.1506     119.19789    121.92089    124.1231     130.17044 132.46349    136.27527    134.7418     136.56078    136.64438 134.41211    136.17082    136.03087    134.18791    134.19284   ,280.1749041,16.73842598,0.9812335117049664,weighted9,13,0.3696873726874877,0.9396563264807635
7,110.80357  109.19334  109.72791  107.28573  107.50464  107.310974 105.60284  103.04333  101.42375  101.45006  103.08581   98.0347  93.03826   88.32138   83.77817   80.39052   79.75193   75.50006  74.06644   71.05001   69.29144   68.458755  69.32666   67.39437  64.48416   61.200558  58.40878   56.94733   55.443188  52.62755  47.98449   44.81649   45.66448   43.290394  38.51166   35.379616  35.105328  37.012806  32.892437  32.086292  30.866228  29.164528  28.1173    24.884066  22.244862  21.396503  17.720646  17.77531  19.91449   17.897928  16.64281   16.563805  19.300953  19.77089  17.72623   18.601185  21.596674  19.845526  17.475657  17.215925  16.146376  16.712395  17.9009    18.643867  20.023804  23.932913  29.138187  28.53013   32.882896  34.159447  36.766838  38.781895  43.86412   46.427395  48.7258    49.97782   52.714947  54.896214  59.612984  61.919903  67.24048   70.90021   75.870316  81.35812  82.76367   87.123505  91.23082   93.45145   96.85912  100.51564 100.61582  102.134254 104.67492  108.5938   112.69603  115.33734 119.49488  122.18147  127.86942  130.74722  130.57623  130.93814 133.72496  136.41011  134.84337  133.85165  135.28804  136.03938 136.65071  141.10382  140.6394   144.19034  140.68117  141.61885 140.73737  138.4277   139.10805  137.15851  135.28127  133.77783 ,600.9344785,24.51396497,0.9821434810775368,weighted9,13,0.3688214499628305,0.8922268926689922
8, 57.13909   55.797955  55.942024  55.95834   55.520542  55.596645  54.211857  52.361073  50.454582  49.692764  50.610394  47.78313  44.10603   39.775394  35.94534   33.87437   32.66864   29.78052  29.094969  28.863327  27.608381  26.224285  27.270203  26.753208  24.77511   22.476889  22.447079  21.440655  20.408049  19.270994  16.86469   16.753042  17.961098  17.77727   15.664747  14.554226  14.693072  16.571112  14.899841  14.803933  15.198464  14.709476  16.18025   15.360671  16.250727  17.693003  17.625044  19.132349  21.638441  22.279917  22.475666  24.848759  28.558464  30.384512  31.463902  35.822697  40.114017  41.819298  42.52735   44.477917  45.31081   47.15815   48.847515  51.71065   54.29871   58.758827  63.37385   65.95467   69.704575  72.946045  76.702774  80.15402  84.89208   88.25376   90.15778   91.33337   94.687675  95.63859  99.00932  100.82056  104.56268  106.56323  110.35223  114.23752 114.60614  117.08183  119.04649  120.348206 121.70698  123.980194 122.783264 122.38195  121.6244   122.49803  122.82971  123.31032 124.82814  124.71294  126.54082  127.306915 125.6554   125.19763 125.0028   124.39559  121.846855 118.16806  116.03477  116.0923 115.263405 116.58254  115.40382  115.100075 111.87558  111.1133 109.08545  105.57233  103.57921  101.31187   98.18455   95.233765,317.9364565,17.83077274,0.9875633291005336,weighted9,13,0.3685327671560192,0.9458188289358042
9, 32.200977  31.239365  31.42207   32.45886   31.656763  32.190086  31.176851  30.702326  29.547585  28.722197  29.519215  27.764229  25.654963  22.134779  19.774254  18.768372  17.905767  17.166477  17.513447  18.787275  19.195475  18.46185   20.919287  21.46863  19.870363  19.705107  21.856195  22.309107  23.77136   24.835396  27.23204   30.242712  30.960503  34.06335   34.587254  35.578644  36.86993   39.012978  40.74018   42.056465  43.612095  45.725266  48.895348  49.652596  53.40074   56.950565  59.15759   61.169712  62.98917   64.81405   66.41849   69.192055  73.08947   74.05394  77.38903   82.766975  86.13887   88.25116   88.57856   89.91778  90.534424  91.41097   91.95562   94.65862   96.9446    99.00244 100.835335 103.67546  104.6976   105.961296 108.68684  110.68569 112.60549  114.15222  114.458084 114.045135 115.52614  114.79326 115.2311   114.80428  116.37721  116.16845  118.47885  119.091675 117.29871  117.11779  116.99304  117.35587  116.84918  117.45136 115.231    113.169586 110.99785  110.44091  109.31731  108.09325 107.61014  106.4472   105.7146   105.47157  102.55853  101.70644 101.00269   98.5944    96.137146  92.64198   90.26755   90.35758  88.758545  88.372826  87.46761   85.47314   83.13373   81.29903  79.54806   76.61538   74.02432   72.04258   69.78309   67.18196 ,334.3585634,18.28547411,0.9903493456050732,weighted9,13,0.3728355165615115,0.9572833054838419
