id,predict_data,mse,rmse,norm_corr,smooth,skip,129_pearson,result_corr
0, 20.73303   22.893864  24.95533   26.174398  28.17833   31.857216  35.40599   39.36652   41.593792  44.190536  48.230576  52.207745  56.6085    60.730198  63.772263  68.70144   74.03513   79.34739  83.5156    88.255264  92.5224    97.94011  102.92782  107.68472 112.7813   118.079926 122.91057  128.69196  133.2579   137.286 141.09364  145.2922   149.0517   153.46733  156.65492  160.00797 163.07394  165.51225  167.26321  169.90332  171.59705  173.09111 174.96849  176.15231  176.9423   177.85764  177.67897  177.78368 177.4472   176.7314   175.60457  174.77507  173.08348  171.4948 169.84404  167.88144  165.53137  162.79742  159.8016   157.25786 154.0497   151.66196  148.86539  145.5808   141.80742  138.59314 134.67046  131.42932  127.92867  124.320915 121.17683  118.217804 114.61086  111.40488  107.915955 104.18223  101.33411   98.93741  95.733925  93.21079   90.55668   86.899666  83.669235  81.40896  77.80514   75.17904   72.69765   69.32772   66.96851   64.76264  61.962177  60.153896  57.46305   55.087982  52.19215   50.11879  47.57428   45.550194  43.44589   41.11948   39.899963  37.522396  35.540745  34.047104  31.839214  30.410719  29.124031  27.033838  25.97074   25.601784  23.871677  23.80583   22.15324   21.8567  20.81229   20.134644  19.834042  21.375044  21.076124  21.91374 ,3733.238254,61.10023121,0.0,rolling13,6,0.3220627786916653,0.43905651083347536
1, 13.921269   15.409689   17.077599   17.628708   19.006367   22.290487  25.669434   29.39381    30.971888   32.63459    36.03227    39.078403  42.770367   46.322433   48.597984   52.64499    57.363      61.27739  65.17554    68.82251    71.54607    75.99785    80.49448    84.30661  88.52687    93.13142    96.21129   101.17925   104.57519   107.58802 110.90207   114.304504  116.92164   120.95446   123.46903   125.975494 128.78444   130.56624   131.6504    134.30356   135.86078   136.93329 138.89293   140.05681   140.6528    141.85727   141.61511   141.78426 142.13019   141.71666   140.84732   140.48137   139.30945   138.11005 137.79144   136.76889   135.1828    133.08629   131.11148   129.61983 127.6969    125.91588   123.93151   121.64983   119.23512   117.1389 114.451195  111.89387   108.91551   105.85355   103.72664   101.49594  98.86       96.24047    93.71669    90.79282    88.71186    86.85379  84.53937    82.76543    81.23148    78.42015    76.21862    74.74134  72.11913    70.0987     68.5006     65.60957    63.760433   62.180233  60.06513    58.534668   56.583195   53.979053   51.450348   49.520813  47.065456   44.883842   42.9247     40.50186    38.972164   36.80607  34.43649    32.50066    30.126448   28.066996   26.338966   24.077377  22.40531    21.320593   19.67222    18.728321   16.602282   15.4719925  13.949031   12.810456   12.132996   12.730488   12.007759   12.051809 ,1136.714702,33.71519987,0.9985550607983776,rolling13,6,0.3261931161120067,0.7486142105461051
2, 13.913792   15.161695   16.56485    16.777021   17.913057   21.03865  24.380728   27.879082   28.594585   29.475855   32.364944   34.533325  37.30825    40.155956   41.499073   44.8542     48.96046    51.676487  55.032833   57.510468   58.732475   62.5621     66.50572    69.36015  72.64141    76.82077    78.5683     83.10049    85.41763    87.46311  90.319305   93.34828    95.28113    99.20615   101.21407   103.29682 106.30495   107.95223   108.5984    111.345406  113.08393   114.392006 116.91981   118.45118   118.984665  120.47981   120.49034   121.21939 122.34243   122.29748   121.76005   121.89604   121.39881   120.70701 121.275215  120.89618   119.945206  118.39968   117.22198   116.33408 114.922165  113.22766   111.61584   109.81364   108.102     106.39687 104.08918   101.76725    98.8807     95.766624   93.931656   91.74487  89.4137     86.99332    84.9471     82.22021    80.124954   78.144325  75.99289    74.36279    73.1432     70.32854    68.28703    66.77955  64.225555   61.9715     60.29201    57.161186   55.073982   53.42888  51.098747   49.187035   47.35735    44.156284   41.565727   39.37508  36.617466   34.12446    32.138332   29.76988    27.646013   25.6331  23.037607   21.07926    18.86031    16.78198    14.883725   13.067232  11.600486   10.678435    9.896589    9.185316    7.537041    6.7421756   5.956369    5.3199835   5.210382    6.147422    6.1540446   6.5742483,277.2565818,16.65102345,0.998190167873427,rolling13,6,0.3324533631420147,0.9134923700433576
3, 20.590254   21.79058    23.050362   23.188015   24.2103     27.197872  30.507704   33.8168     33.911304   34.29962    36.75578    38.288544  40.478367   42.733154   43.312763   46.08868    49.671776   51.542583  54.401184   55.971058   56.089996   59.404537   62.827534   64.9272  67.45081    71.1576     71.96526    76.059235   77.589355   78.90184  81.3082     83.98302    85.44897    89.12956    90.63435    92.3556  95.35254    96.82869    97.14177    99.73787   101.42515   102.72159 105.38976   106.99122   107.360405  108.79689   108.82697   109.78518 111.14994   111.11602   110.63283   110.8066    110.53881   109.954124 110.79984   110.59551   109.92987   108.47059   107.52621   106.74316 105.26074   103.33413   101.82018   100.071594   98.5203     96.74089  94.37293    91.914024   88.91428    85.477135   83.529945   81.06754  78.62188    76.13452    74.277794   71.479416   69.025894   66.76073  64.55345    62.84508    61.789303   58.79267    56.63799    55.069363  52.423367   49.94947    48.25187    44.913475   42.620094   40.961353  38.571945   36.556404   34.885742   31.417095   28.859009   26.690672  23.963478   21.541037   19.808765   17.75682    15.632237   14.06203  11.7063265  10.089612    8.28167     6.6433034   5.0734334   3.9446993   3.0566103   2.6803203   2.801493    2.7458506   1.8525829   1.7101607   1.8393581   1.9925525   2.5795295   4.204342    5.1612043   6.260852 ,129.5063898,11.38008743,0.9987076287016154,rolling13,6,0.3409899200434827,0.9587547242893124
4, 29.57253    30.765154   31.983183   32.18415    33.11232    35.938725  39.166615   42.333633   42.23994    42.440125   44.578945   45.812363  47.885777   49.81074    50.00801    52.37049    55.60258    57.079113  59.64783    60.771317   60.397778   63.283157   66.32103    68.015434  70.11858    73.32371    73.62943    77.23485    78.36845    79.29736  81.321724   83.59063    84.71867    87.96652    89.017845   90.380875  93.01041    94.14035    94.17999    96.38119    97.70321    98.5607 100.79311   102.04607   102.13252   103.191864  102.918144  103.59081 104.61889   104.24336   103.513176  103.28468   102.74154   101.83639 102.47728   102.06483   101.302864   99.51521    98.318565   97.3011  95.49868    93.276855   91.69908    89.76625    88.07346    86.05762  83.545555   80.81371    77.669365   73.95852    71.83372    69.114914  66.45891    63.832523   62.014904   59.157555   56.423847   54.035812  51.87003    50.126354   49.32153    46.33921    44.195225   42.844574  40.321255   37.99836    36.672707   33.48423    31.370266   30.002983  28.03911    26.435295   25.147099   21.948006   19.697338   17.96159  15.723637   13.779992   12.582075   10.99469     9.536207    8.594617   6.81682     5.68701     4.3606725   3.2993705   2.3688083   1.7963421   1.450262    1.5859329   2.2064614   2.6894388   2.3330905   2.6209817   3.2249823   3.9318078   4.887333    6.9313655   8.427707    9.933567 ,143.5421899,11.98090939,0.9990623489305616,rolling13,6,0.3507590972642007,0.9703772110119839
5, 43.169342    44.76282     46.569515    47.302418    48.63608  51.667896    55.093975    58.357426    58.723255    59.18703  61.347355    62.75353     65.14587     67.04845     67.37363  69.66293     72.76027     74.41022     76.725945    77.75524  77.506905    80.112045    82.66657     84.175674    85.999115  88.50005     88.70206     91.66211     92.47507     92.99515  94.38544     96.00912     96.78335     99.17862     99.488785 100.3736     102.07777    102.63504    102.183624   103.488 103.96923    104.05445    105.41472    105.83167    105.485 105.70168    104.789505   104.91758    105.11282    104.0702 102.84961    101.80711    100.60906     99.155525    99.071396  98.0677      96.7584      94.310905    92.536194    91.013145  88.58675     85.983345    84.133766    81.700554    79.690445  77.23463     74.46344     71.390724    68.003395    64.005936  61.75497     58.71351     55.626804    52.84008     50.84087  47.942657    44.820892    42.258526    40.10293     38.160946  37.380623    34.288754    32.020847    30.846077    28.185368  25.995033    24.92174     21.846443    19.909447    18.643995  17.067019    15.90064     14.715853    12.033319     9.999777   8.61896      6.972788     5.5795445    4.8653398    3.7760668   3.2812145    2.8659635    1.8966287    1.4110062    0.6195676   0.3378851    0.28635314   0.25013122   0.7257251    1.6297051   2.708291     3.9607015    4.3207116    5.3109417    6.55023   7.996547     9.485034    12.184147    14.468244    16.67726   ,84.4174956,9.187899412,0.9991854763636402,rolling13,6,0.3603343189213983,0.9816254969346512
6, 5.73015327e+01  5.94376602e+01  6.24503975e+01  6.39959259e+01  6.59974442e+01  6.94757767e+01  7.33273697e+01  7.69026871e+01  7.84655991e+01  7.95508575e+01  8.19489365e+01  8.39135056e+01  8.71459122e+01  8.93599930e+01  9.03490906e+01  9.27480469e+01  9.58414764e+01  9.80109177e+01  1.00220871e+02  1.01443077e+02  1.01799210e+02  1.04024193e+02  1.05951073e+02  1.07431892e+02  1.09133026e+02  1.10520111e+02  1.10704643e+02  1.12657455e+02  1.13135773e+02  1.13162735e+02  1.13669243e+02  1.14176216e+02  1.14339493e+02  1.15387459e+02  1.14631973e+02  1.14728043e+02  1.14781525e+02  1.14331291e+02  1.13167847e+02  1.13185295e+02  1.12333015e+02  1.11109840e+02  1.11079613e+02  1.10141319e+02  1.09361923e+02  1.08483849e+02  1.06638603e+02  1.05938568e+02  1.05012505e+02  1.03198296e+02  1.01479790e+02  9.94278488e+01  9.73651886e+01  9.53633957e+01  9.45523300e+01  9.30137863e+01  9.10834274e+01  8.79372253e+01  8.56318359e+01  8.38571320e+01  8.11387253e+01  7.85513535e+01  7.66876221e+01  7.38813553e+01  7.18954926e+01  6.93334885e+01  6.67095718e+01  6.35376015e+01  6.01216812e+01  5.61630249e+01  5.42240791e+01  5.11438637e+01  4.76952896e+01  4.48552094e+01  4.26532249e+01  3.99456100e+01  3.66104164e+01  3.39931450e+01  3.20254211e+01  2.98745651e+01  2.91521683e+01  2.60894661e+01  2.37539997e+01  2.28596344e+01  2.00665722e+01  1.81939278e+01  1.75167828e+01  1.46325006e+01  1.29115639e+01  1.16389084e+01  1.06138105e+01  9.96053028e+00  8.68909645e+00  6.63789845e+00  4.65614843e+00  3.53077292e+00  2.53289437e+00  1.56920421e+00  1.13377619e+00  2.50972986e-01  8.64280283e-01  7.55097449e-01  5.17670095e-01  3.98009986e-01 -1.50480658e-01 -1.13870809e-02  7.25297809e-01  7.90836513e-01  1.77022159e+00  3.06044340e+00  4.06420135e+00  5.56088877e+00  6.22990704e+00  7.49067545e+00  8.81919575e+00  1.06368122e+01  1.22937403e+01  1.51451960e+01  1.78582821e+01  2.04461994e+01,62.3484489,7.8961034,0.9993338604746992,rolling13,6,0.3694027072882248,0.98292091113984
7, 73.15561    75.28491    78.90909    80.69634    82.77176    86.180756  89.93734    93.2412     95.34603    96.38798    98.395615  100.23781 103.61272   105.52431   106.52904   108.41752   110.90286   112.954445 114.58334   115.46504   115.84706   117.18975   118.155685  119.214874 120.3897    120.49674   120.294365  121.00019   120.91979   120.32234 119.833885  119.19403   118.65622   118.3519    116.63833   116.00385 114.59794   113.271194  111.490036  110.383316  108.49426   106.24537 105.118225  103.17235   102.14527   100.455124   98.0375     96.80852  95.12072    92.86167    90.95524    88.301476   85.80934    83.60604  82.44201    80.71273    78.518906   75.070984   72.641594   70.92392  68.27763    65.98983    64.3908     61.589615   59.92073    57.565556  55.37465    52.422325   49.23783    45.619858   44.185837   41.30735  37.865326   35.21305    33.045944   30.801615   27.563711   25.117395  23.579504   21.497002   21.02622    18.321056   16.212732   15.787022  13.283107   11.970503   11.871405    9.490418    8.235402    7.272489   7.108108    7.2018056   6.1864724   4.9522734   3.350864    2.7937162   2.6712573   2.335898    2.3860881   1.941059    3.7298288   4.183229   4.7698646   5.1209574   4.9396553   5.555261    7.143826    7.473596   8.928477   10.616725   11.607142   13.30101    14.270486   15.767661  17.10185    19.190079   20.92022    23.73128    26.64163    29.373945 ,91.28584128,9.554362421,0.999498444174712,rolling13,6,0.3773621320039764,0.9791476528613546
8, 86.44727    87.661224   90.58673    91.636536   92.741104   95.138725  97.94778   100.080154  101.4143    101.41719   102.12097   102.79973 105.2319    105.91462   105.85995   106.40656   107.60832   108.63497 109.233315  109.1621    108.75862   108.83142   108.84489   109.18584 109.54362   108.751305  107.99499   107.72261   107.27412   106.4004 105.357216  104.167244  103.41733   102.40154   100.53615    99.76686  97.952156   96.4993     94.78372    93.32058    91.38716    89.026566  87.66025    85.67389    84.89536    83.11881    80.99356    79.88037  78.11554    75.976295   74.376595   71.80971    69.57128    67.59034  66.47814    64.93187    63.037056   59.770515   57.535107   55.943962  53.452164   51.479897   50.276546   47.773075   46.29173    44.133057  42.22678    39.54907    36.67694    33.364845   32.02229    29.245943  25.987926   23.501446   21.43763    19.519478   16.388151   14.102947  12.869347   10.979957   10.723647    8.467304    6.621614    6.6110682   4.748594    4.000551    4.445918    2.7446625   2.0811524   1.8058324   2.688973    3.7275558   3.4155736   3.0728178   2.2647743   2.744436   3.7416694   4.3762474   5.2845902   5.701025    8.708107   10.2044735  11.800682   12.910675   13.376898   14.758164   17.401455   18.475904  20.512259   22.776985   24.026272   26.165123   27.66284    29.548763  31.05454    33.481327   35.27496    38.111626   41.132103   43.860203 ,82.23274384,9.068227161,0.999054822774806,rolling13,6,0.3815489464562734,0.9745664671807667
9, 1.01362053e+02  1.01702316e+02  1.03744774e+02  1.03974907e+02  1.04128532e+02  1.05519699e+02  1.07270302e+02  1.08091675e+02  1.08350586e+02  1.07166107e+02  1.06529732e+02  1.05918770e+02  1.07046242e+02  1.06336052e+02  1.05023819e+02  1.04243446e+02  1.04065483e+02  1.04064102e+02  1.03393600e+02  1.02269203e+02  1.01014214e+02  9.99366074e+01  9.89509125e+01  9.85022583e+01  9.79219818e+01  9.64441757e+01  9.52742157e+01  9.42060242e+01  9.33570175e+01  9.21923141e+01  9.05863495e+01  8.91033783e+01  8.82860413e+01  8.67388763e+01  8.48395920e+01  8.41595993e+01  8.22462082e+01  8.09486847e+01  7.93302689e+01  7.76006241e+01  7.58534775e+01  7.38055649e+01  7.25611191e+01  7.08333206e+01  7.02986908e+01  6.85130234e+01  6.68757629e+01  6.61447372e+01  6.44625702e+01  6.25461960e+01  6.12866211e+01  5.89840508e+01  5.71920166e+01  5.55546608e+01  5.43929253e+01  5.29513206e+01  5.12733154e+01  4.82915192e+01  4.63034592e+01  4.47210922e+01  4.22179604e+01  4.04284439e+01  3.94199638e+01  3.71320229e+01  3.56947327e+01  3.35849228e+01  3.17784538e+01  2.94049625e+01  2.67805538e+01  2.37667236e+01  2.24434204e+01  1.97316093e+01  1.67173958e+01  1.44980812e+01  1.25348253e+01  1.09680996e+01  8.00280762e+00  5.90831947e+00  4.95317936e+00  3.30832219e+00  3.10943294e+00  1.24988973e+00 -3.21723998e-01 -2.70389523e-02 -1.32024765e+00 -1.62744820e+00 -9.06222880e-01 -1.95859873e+00 -2.05180478e+00 -1.70456660e+00 -1.59719735e-02  1.80664432e+00  2.12836003e+00  2.69057107e+00  2.73236489e+00  4.17356777e+00  6.16117620e+00  7.75142431e+00  9.48823452e+00  1.09144096e+01  1.49283648e+01  1.73952465e+01  1.99943409e+01  2.20338974e+01  2.32895584e+01  2.56491833e+01  2.93163700e+01  3.13170071e+01  3.41826172e+01  3.73435555e+01  3.91481972e+01  4.21065025e+01  4.43910675e+01  4.70689507e+01  4.91314964e+01  5.21053848e+01  5.42617912e+01  5.74937172e+01  6.08275146e+01  6.38302269e+01,151.7411085,12.31832409,0.9973911808522908,rolling13,6,0.3814331359366841,0.953096298148491
