Unnamed: 0,predict_data,mse,rmse,smooth,skip,result_corr
12695,46.4322   48.046997 53.521618 62.198505 33.36713  63.450478 44.520115 49.090954 80.80713  74.73214  84.810905 42.28705 ,1360.2665,36.8817906220968,weighted6,2,-0.4571964971031736
12696,55.395138 53.496746 53.389454 62.23977  31.391804 66.87452  41.642 42.757446 84.216896 79.12733  68.25139  38.99424 ,1374.875,37.0793068975136,weighted6,2,-0.20338928969349906
12697,63.072117 56.306244 54.279457 62.455547 26.13538  69.295044 49.659348 45.31763  72.845795 64.81604  71.02577  48.069736,1366.3026,36.96353084196216,weighted6,2,0.02358380645035809
12698,52.961403 48.691483 66.9881   60.495377 39.213474 67.92893  47.297543 52.343403 83.90448  55.93627  69.6769   46.966297,1462.7926,38.24647176589054,weighted6,2,-0.08143091863288704
12699,58.277756 43.964596 69.991425 70.8143   50.207645 65.38343  44.8703 57.90629  90.56097  61.614826 61.22994  47.516464,1727.9152,41.56819891615239,weighted6,2,-0.008557043863172242
12700,58.16656  47.31307  61.047203 63.96175  41.203793 61.693577 31.273483 54.72609  86.85694  55.40566  65.77177  39.851017,1482.8385,38.507642111359694,weighted6,2,-0.16229281216478647
12701,56.272224 34.140377 65.85905  73.03979  47.477314 49.51273  46.717705 55.570694 69.55619  56.72814  54.949158 38.553116,1310.6908,36.20346386602306,weighted6,2,-0.38143446047653407
12702,45.93531  27.204967 55.561817 70.30474  41.83313  39.158974 43.873123 56.826637 66.5687   60.88956  78.57383  36.734043,1189.0964,34.483277621868766,weighted6,2,0.1695400273749319
12703,54.545723 40.224037 64.36912  78.22939  42.62953  45.826717 32.283333 49.129517 82.5445   65.016624 83.445694 44.53847 ,1467.3951,38.3065939702496,weighted6,2,0.3209307856459829
12704,55.1145   36.970703 59.6263   60.404816 31.6053   44.653145 44.335518 37.59943  53.548813 54.849224 56.56557  35.980698,694.04694,26.344770563342475,weighted6,2,-0.10786873207486387
12705,55.771076 39.984364 58.20759  54.23604  42.788868 51.84562  54.199627 48.041904 59.656624 40.782738 49.071133 34.81902 ,624.5954,24.991906648937743,weighted6,2,-0.2735900201501495
12706,43.621624 52.11728  62.51894  76.03225  46.137234 46.373154 69.199936 60.15     65.18408  35.82194  41.240906 32.839302,762.86053,27.619930026485743,weighted6,2,-0.1888971413955953
12707,42.60768  38.842884 75.42887  66.63861  51.821392 58.423985 70.30861 60.63392  72.16812  45.972908 36.628662 29.447683,745.3955,27.30193230913336,weighted6,2,0.035091555976524136
12708,68.51749  58.57562  69.69305  67.28096  41.89409  67.431076 39.545013 56.73484  74.470505 36.831673 32.150337 40.828377,723.9946,26.907148286398726,weighted6,2,-0.5552102946466028
12709,49.417667 47.3907   64.57792  62.558483 46.74024  48.007244 48.466473 53.02179  64.36173  29.236326 13.613243 16.191076,426.1721,20.643935880133103,weighted6,2,-0.42308164991385344
12710,56.47716  42.03377  77.19871  72.804016 52.302074 59.25311  65.59673 52.020107 66.52888  38.89312  23.214249 28.945028,620.8366,24.916593043325943,weighted6,2,0.455691517485996
12711,61.780132 65.64498  60.32005  63.096966 33.32105  35.066242 44.96783 45.28645  74.07307  37.531815 22.498964 37.158527,450.6888,21.229432688036187,weighted6,2,0.2429011531762972
12712,62.732624 48.859844 65.71596  73.81811  44.721786 41.57297  68.939606 56.883724 72.2707   45.787098 40.57479  25.583784,628.84515,25.076785156965272,weighted6,2,0.3982395574241334
12713,65.475235 54.61048  72.09317  48.80808  44.423035 54.52648  62.604538 27.475965 81.59598  45.7679   30.442768 27.326782,608.77985,24.673464414050294,weighted6,2,0.3762645449654731
12714,73.710686 56.54619  77.31109  61.64419  57.520447 52.421284 61.656796 32.890972 83.14037  31.180626  6.810736 35.671303,839.5174,28.97442656929609,weighted6,2,0.6386852844356847
12715,66.93798  47.64827  68.20218  57.772125 48.392353 44.839336 60.941547 35.095608 69.44139  28.060894 25.962465 31.672739,523.5167,22.88048783642544,weighted6,2,0.52743587681955
12716,69.48593  57.081303 71.77723  68.92375  65.79986  40.533062 56.279045 37.38765  70.1899   14.291707 17.573391 26.030272,763.9045,27.63882197164829,weighted6,2,0.29230067484246836
12717,62.839046 49.519985 58.117672 64.24473  46.13456  44.992527 60.71953 45.61039  64.80291  18.259089 17.735104 30.30836 ,512.606,22.640804271633247,weighted6,2,0.6035973835353609
12718,66.97725  35.67629  68.539825 65.98723  54.21621  36.76426  60.294434 44.476765 74.04645  26.920275 20.866182 29.115473,633.27875,25.165030251493715,weighted6,2,0.5811028948785535
12719,70.11072  61.74929  66.621635 71.94936  56.07482  43.432465 32.21343 31.063906 79.0028   37.134926 18.189156 29.471508,754.27057,27.46398676171499,weighted6,2,0.4910542191095613
12720,66.905045 50.75016  74.597176 67.66008  40.35463  61.24872  44.437325 37.913837 80.15137  40.963215 37.19817  40.03916 ,786.5455,28.04541800707214,weighted6,2,0.24242184971861178
12721,62.85077  52.787743 65.518394 56.913452 40.677776 45.09289  27.940596 30.636517 79.416756 43.540688 33.61966  41.98263 ,554.73987,23.5529163409558,weighted6,2,-0.04231953285516217
12722,63.095608 57.53485  47.64665  66.5353   25.13345  46.335133 36.543934 42.436436 83.16342  55.70959  61.307037 43.945377,633.2066,25.163596801806897,weighted6,2,0.19957900949320279
12723,56.453903 50.840065 54.583847 48.55784  26.398436 39.96003  50.220364 25.093174 78.4124   63.048897 63.273823 40.04026 ,445.47852,21.106361970387034,weighted6,2,0.2370698840811746
12724,68.847755 58.415195 58.94537  47.388607 28.59355  54.964577 50.49812 25.075382 78.34955  67.364395 56.041557 58.063286,516.9834,22.737268930931435,weighted6,2,0.12304723754648512
