Unnamed: 0,predict_data,mse,rmse,smooth,skip,result_corr
7085,40.45699  53.541122 20.314596 30.212252 60.62489  39.006397 73.48309 63.06641  21.31326  61.86634  93.98012  41.520325,1246.1852,35.30134814230276,weighted3,2,-0.4226141887937894
7086,48.55705  46.256607 38.176517 34.38827  64.8053   42.31034  65.26722 68.24449  33.529083 44.179756 84.2011   40.26464 ,1015.6555,31.869350755516265,weighted3,2,-0.06327395737996444
7087,43.96612  27.111282 34.676056 38.363636 55.213802 52.7484   64.83168 47.161907 41.82851  59.718506 78.9887   56.628716,784.81525,28.01455419209864,weighted3,2,0.4645830265867866
7088,42.34775  22.085464 52.224846 39.299217 59.20904  49.54374  62.596317 46.500404 34.215046 65.7164   76.57451  68.21564 ,757.61646,27.524833425074984,weighted3,2,0.5184993641816871
7089,46.177948 39.367016 70.85031  38.812954 59.62933  27.47449  70.82618 51.61311  37.019276 58.204834 76.33038  70.96554 ,792.5611,28.152461636443203,weighted3,2,0.27910309312298504
7090,34.553852 29.778261 37.039974 28.344196 61.660435 37.568268 56.472305 43.98421  54.83727  33.596203 52.302418 52.001976,173.29572,13.16418304840947,weighted3,2,0.566906122572562
7091,49.58654  21.336359 56.552223 36.596375 57.695038 60.503834 76.24205 49.354607 48.991146 44.040455 47.747124 49.531975,306.38623,17.503891866346468,weighted3,2,0.2597433937307024
7092,52.232906 60.985115 47.403336 28.200193 46.18893  43.561935 72.40437 40.128513 45.57517  33.629032 44.496155 50.805794,199.48566,14.123939136738066,weighted3,2,-0.2272210424502657
7093,27.171387 61.884796 27.966455 44.124542 39.684597 22.440134 48.379803 52.312042 45.32313  31.351538 57.462013 35.465893,142.44197,11.934905564150698,weighted3,2,0.23162063723007686
7094,32.152676 73.47481  38.565834 33.696392 43.27146  13.134567 58.87543 64.343155 38.258026 35.085808 65.3055   53.04564 ,329.1102,18.14139462595446,weighted3,2,-0.2688357056106089
7095,45.012512 71.24486  35.657627 30.936796 49.339626 33.325344 64.96449 53.818623 38.328636 38.29379  71.04111  66.02902 ,343.64725,18.53772497677245,weighted3,2,-0.49066603167562917
7096,26.832273 52.19846  29.545403 31.555113 47.640102 26.596874 70.06057 51.782764 23.72742  47.730995 74.808754 54.342556,336.03915,18.331370763059,weighted3,2,-0.4164841179292596
7097,32.36973  34.02418  49.172955 33.647804 59.55593  24.985262 75.6937 63.602295 31.413843 61.35527  86.76203  48.22867 ,510.98413,22.60495810346427,weighted3,2,-0.3552311177007997
7098,38.67471  23.868004 34.700726 33.59411  59.934925 48.430706 61.084 55.205936 39.35586  39.50245  66.366905 36.971745,210.8423,14.520409788123718,weighted3,2,-0.2174669516530065
7099,28.456707 30.217718 42.199123 34.871353 64.8351   31.424107 53.464077 38.66297  30.180088 39.080807 70.4842   61.832306,218.56987,14.78410869802834,weighted3,2,0.21933078103882547
7100,32.755985 46.70229  43.643745 48.849045 61.212418 22.842093 52.95175 36.374653 28.269342 52.111103 78.7266   63.11019 ,296.66177,17.223872203475054,weighted3,2,0.01577164968250392
7101,28.346195 35.725376 36.81664  37.03052  61.114857 29.191593 59.32988 35.913624 37.957634 43.116425 61.973907 61.082924,144.93651,12.03895793574805,weighted3,2,0.5312531218496139
7102,25.294327 34.742622 51.51012  28.60928  55.967827 29.611353 62.079483 41.853603 35.58188  35.57759  51.330276 50.164665,126.17325,11.232686601655706,weighted3,2,0.287072355236421
7103,21.827444 39.50746  49.465096 23.491901 52.847584 21.054064 57.45167 35.648197 37.65446  36.865208 52.836006 65.2904  ,177.7451,13.332107932683073,weighted3,2,0.5447652511460309
7104,17.944443 47.499382 44.603374 40.560886 54.94475  -2.859783 56.12473 44.023888 30.063986 46.537685 68.238396 66.17508 ,334.5862,18.291697902551395,weighted3,2,0.4654145917597663
7105,29.62757   45.58573   25.527538  27.279772  53.6214     7.6197386 38.82646   35.11577   29.159176  37.280296  62.58396   66.46097  ,274.59537,16.570919329706502,weighted3,2,0.13686780032574275
7106,33.718246 54.33655  36.299694 40.075256 56.408882 17.783503 46.264305 36.75345  21.99506  51.32382  70.73799  75.12614 ,350.94693,18.73357760631003,weighted3,2,-0.6716376195990602
7107,19.146427  66.94746   20.02793   33.1523    73.474495   5.5926514 39.234505  23.981709  22.634142  39.611122  65.7192    60.10273  ,516.1464,22.71885611864831,weighted3,2,-0.2795499994915115
7108,22.693825 44.00704  29.515188 44.714516 59.952377 12.489346 35.002777 42.003788 24.38613  41.710377 72.13325  45.08478 ,270.49893,16.44685173170737,weighted3,2,-0.08919603429739946
7109,25.712423 23.25105  29.731186 31.48332  51.392925 29.75186  59.533474 37.096436 29.876986 40.95519  63.845284 57.13468 ,221.91832,14.896923162255636,weighted3,2,-0.20698510579097668
7110,32.745174 18.978434 27.516218 32.941875 49.92291  39.060932 59.146214 40.46741  34.86148  39.452293 71.90975  47.978523,182.56036,13.51149006473865,weighted3,2,0.20445342312279435
7111,31.824596 27.673738 20.22124  34.81149  56.626778 35.444206 47.151794 44.961346 40.033176 41.612118 65.817924 39.423897,116.843445,10.809414638370514,weighted3,2,0.4766439454764235
7112,38.974304 30.15163  55.68747  46.91615  60.106754 34.634403 58.15936 46.78652  27.79606  72.19124  85.44419  70.15679 ,291.67313,17.078440391929913,weighted3,2,0.4361107218458061
7113,41.701477 48.40157  53.473625 42.964478 64.28961  17.023422 59.079292 38.62495  29.569912 56.801525 80.11247  69.900635,300.64056,17.338989704271807,weighted3,2,0.08264732682504722
7114,30.262058 25.484264 40.373276 24.069124 71.55838  22.394487 56.10711 43.57129  51.68004  34.762337 65.705635 57.600452,256.12817,16.004004930895423,weighted3,2,0.5353325031859599
7115,47.266834 17.595728 53.319553 36.251015 72.93725  56.058205 84.18315 56.55139  58.098495 49.926556 55.528652 50.7403  ,259.91623,16.12191766658194,weighted3,2,0.010118004659790895
7116,49.247696 53.849243 41.56934  51.824047 63.087383 38.70067  65.89117 37.332596 58.19302  41.215023 49.943188 46.429993,124.74307,11.168843830485123,weighted3,2,-0.22665588619981972
7117,24.08042  63.619312 25.207623 71.98682  54.759853 10.063877 32.028923 47.414764 45.464912 35.52776  62.81035  27.027237,501.97116,22.404712916899246,weighted3,2,0.027834328157430456
