,predict_data,mse,rmse
0,"[58.350937  65.08254   19.431631   7.6442957  9.038096  28.364254
 13.538052  43.807343  13.046555  56.93144   54.404865  56.91481  ]",2497.9685,49.97968092994767
1,"[72.77621   46.831482  14.671867  29.053598  42.88599   52.453495
 44.624996  35.611256   6.8461766 53.385628  23.042582  39.33487  ]",1707.3062,41.31956137646853
2,"[88.443985 24.575716 40.80702  60.91623  43.860847 86.84016  56.83445
 38.94388  39.457153 58.134487 37.766525 36.54744 ]",635.5414,25.20994608950875
3,"[66.81725  46.46745  20.950321 15.332274 20.296694 53.861088 41.42508
 39.97272  25.07617  58.88036  59.159637 52.45953 ]",505.7355,22.488563852553828
4,"[46.153465 44.29766  25.295952 21.466978 10.364901 39.829018 29.884672
 29.008232 40.5268   55.23612  89.54652  35.207832]",490.44705,22.14603919444633
5,"[37.010597 45.757504 35.440426 37.965626 11.399549 63.37812  32.21064
 32.04062  27.821539 40.950016 58.603065 25.591497]",342.5187,18.507260933898095
6,"[49.36515  60.054577 49.97322  47.398617 48.477337 86.840385 23.802952
 33.432796 39.77615  51.861076 45.695156 20.53431 ]",337.38406,18.368017413991723
7,"[75.75041  62.094296 31.390198 31.481178 41.90745  71.65509  21.446234
 37.731804 34.315155 59.792297 35.6763   19.052818]",565.07275,23.771258988666336
8,"[80.76595  50.74317  56.853233 31.79974  29.558474 92.74063  22.85938
 54.838875 -8.855593 83.21343  66.31635  29.847326]",937.91364,30.6253756753106
9,"[ 88.49555   75.827225  54.28403   15.285326  11.370749 101.92894
  13.464779  55.340614 -11.182373  72.290344  65.69695   42.87936 ]",1361.951,36.90462098172379
10,"[ 95.38296   90.825066  35.58349   11.835569  13.451595 106.25747
  20.279293  48.347195 -14.299185  77.8843    73.74467   50.08108 ]",1523.3807,39.03051033876815
11,"[102.33641   102.55775    33.0361      2.3714976   5.122572  108.62202
  27.12477    43.500996  -17.297697   76.91453    82.60022    52.61514  ]",1506.278,38.81079687537429
12,"[ 92.97673    95.62591    35.80714     2.366173   -1.8071518 102.402504
  24.221376   39.011562   -8.150716   78.3701     74.851944   49.486347 ]",1820.7816,42.67061771536636
13,"[ 93.19669   86.05247   16.307503  12.859925  15.509235 104.71451
  41.923588  28.644384 -20.933695  69.64867   62.918728  36.22819 ]",2197.11,46.87334111647979
14,"[ 81.05173   80.82041   27.986834  15.024381  30.963043 115.898674
  32.02929   24.624157 -12.477424  64.82013   65.165405  20.86719 ]",2313.4275,48.09810277167255
15,"[ 92.68538    87.19914    32.014072   13.464245   24.73988   125.31607
  38.01291    17.909157  -13.4230995  76.959      50.63939    19.618118 ]",2648.8381,51.466864434951006
