,predict_data,mse,rmse
0,"[64.752335 44.632954 30.107542 37.1505   62.138096 43.54993  68.669914
 43.23771  36.47834  65.61995  29.982443 52.353737]",929.441,30.486734475897975
1,"[61.93014  61.959347 20.87339  31.661028 56.586254 52.700264 64.61211
 52.101048 32.73044  70.22474  35.003586 48.36744 ]",956.39087,30.925569827258236
2,"[53.952187 70.51114  23.010815 33.94579  52.797092 60.956284 78.95109
 47.906948 40.139145 60.24711  33.62097  55.22411 ]",886.90924,29.781021485547743
3,"[63.85361  55.48529  23.5842   19.69159  46.040653 85.16652  57.81862
 46.394493 33.593624 66.47232  39.25649  49.30721 ]",1124.1967,33.5290419677246
4,"[46.276627 65.50763  48.51887  31.86311  60.524994 65.8285   61.191574
 53.14772  37.51816  76.65905  44.998352 41.25873 ]",692.91376,26.323255067035664
5,"[56.208076 60.747715 76.656    17.94058  62.70388  52.979935 54.171074
 53.943542 37.77525  83.58051  37.22068  31.989155]",742.7297,27.2530672639424
6,"[44.473553 62.50492  54.135418 22.164358 63.458015 48.115757 63.940002
 61.876705 35.61066  77.83139  34.079468 37.30336 ]",726.7231,26.95780190401461
7,"[57.33442  56.521908 55.170162 50.088512 47.552956 38.837177 53.40559
 61.27197  27.882648 68.10384  43.695602 46.95605 ]",407.0651,20.175854232080006
8,"[62.692154 69.4785   47.21544  71.67143  35.19535  43.404396 64.81195
 60.248093 34.748634 58.5409   50.890675 44.41552 ]",236.927,15.39243326940627
9,"[61.8219   58.30683  35.557613 63.330475 24.02266  51.009563 68.582726
 57.043175 33.899063 60.86262  47.096634 63.330624]",311.36548,17.6455512386444
10,"[72.043304 51.091892 42.59677  67.8799   41.662643 34.22362  73.50039
 50.731842 42.94811  65.88413  49.107998 51.162098]",180.04735,13.418172305588453
11,"[67.50248  46.25916  50.698627 44.63173  46.735996 36.234028 68.01569
 46.75314  41.13338  66.426346 41.05696  63.489723]",136.96947,11.703395539888668
12,"[54.374866 53.74235  55.602562 40.84608  37.332596 35.782536 74.83813
 42.506336 53.524643 83.70341  48.257046 48.291264]",203.25348,14.256699442855147
