,predict_data,mse,rmse
0,"[60.416447 50.074345 61.644737 48.466812 29.57203  56.776558 66.1802
 40.080082 60.997753 41.92736  48.609417 57.392807]",791.5428,28.13437018389662
1,"[54.616447 52.69906  61.401222 49.656605 47.383816 49.488514 70.12616
 38.067398 59.49777  34.381283 44.173824 61.08408 ]",773.55804,27.812911469919754
2,"[48.186504 53.270454 70.24268  48.603855 54.249172 51.250484 51.740585
 52.89239  58.884388 32.43026  43.45831  62.136467]",703.1516,26.517006077763096
3,"[47.2006   47.672504 73.25599  47.433857 45.09259  57.839687 48.14659
 59.959183 51.37938  40.985622 41.42942  72.46564 ]",723.0969,26.890461577074593
4,"[32.373997 50.24254  81.11215  66.45216  48.577267 52.43753  56.227036
 62.706337 42.296207 46.564156 33.60227  63.71683 ]",625.0682,25.00136348820862
5,"[30.124027 50.45299  85.55     73.555664 54.78776  60.063942 76.99226
 57.86258  59.561733 46.872    34.036877 68.20838 ]",537.77637,23.190005760833696
6,"[31.372776 38.241222 75.5719   61.050438 58.78111  62.27969  75.01829
 71.30312  56.827938 39.343666 33.671627 52.176407]",642.5987,25.349530446295375
7,"[38.83899  54.4634   65.792816 47.09149  53.672077 64.87981  65.34089
 67.54858  44.33441  39.67343  30.888147 39.4191  ]",471.7954,21.7208519666299
8,"[28.10171  51.52615  67.44584  53.06356  63.609055 46.36877  70.36188
 54.824142 44.199356 37.28917  59.42902  35.33586 ]",453.26062,21.289918274084275
9,"[19.538242 43.47818  62.8583   48.358883 52.796577 50.53457  64.71725
 50.73511  46.047657 33.805172 47.77958  28.888752]",490.96292,22.157683117658717
10,"[23.234398 39.016285 50.469326 35.0239   42.83914  65.44447  51.306095
 52.63461  56.21115  54.31776  61.19481  33.890305]",425.6183,20.63051831953847
11,"[32.77041  42.669895 45.668594 55.492237 33.335335 75.16629  46.84015
 68.580666 56.708492 55.06263  67.39313  59.488304]",311.20526,17.641010776893392
12,"[38.32459  43.347298 46.106377 48.153793 34.329365 72.87948  32.252872
 68.12055  62.463947 67.308846 60.300087 50.848145]",243.441,15.602595753998605
13,"[40.79039  35.31414  46.103256 52.278915 43.549763 64.26172  35.03032
 54.055317 59.557884 54.174065 65.850006 49.304745]",128.34956,11.329146640353493
14,"[48.897648 34.154804 59.824265 68.06698  46.32971  51.750317 25.645124
 54.6181   62.280445 43.594326 67.1606   51.61067 ]",158.15852,12.576109237740038
15,"[48.17478  40.366066 65.643875 71.755875 72.259186 45.68765  33.114765
 58.524647 72.10821  28.296553 59.661163 59.82647 ]",249.7953,15.804913898681212
16,"[51.831165 40.072178 76.19708  65.69489  84.819756 53.167244 27.220034
 72.52946  79.93653  21.856272 49.533054 61.40059 ]",435.1068,20.859214067731255
17,"[51.962425 28.997755 78.29504  59.10001  71.48954  63.48573  32.82363
 80.678894 71.36626  28.996788 37.39277  76.27478 ]",402.4707,20.061672490722202
18,"[55.52932  26.549349 74.406235 63.622105 66.11883  64.18892  53.79117
 78.82523  64.36488  33.994686 27.083826 73.049164]",338.95563,18.410747606803106
19,"[58.070694 24.274862 71.50181  62.696743 62.910255 73.52815  76.38837
 75.52619  69.324066 33.150604 19.142284 83.51643 ]",489.9271,22.134296770077412
20,"[51.886883 23.203165 67.52393  60.783184 50.829506 59.356422 91.06753
 68.24354  64.046776 29.316702 29.94715  73.841644]",388.82663,19.718687320373835
21,"[52.939102 46.551064 71.023605 57.717922 34.59117  43.05042  80.67343
 70.684784 63.27219  29.09869  38.594566 75.3235  ]",279.17282,16.70846555028085
22,"[55.821686 44.40072  62.823658 53.926216 51.68863  31.024662 81.442986
 52.546295 70.46427  29.254213 58.49087  71.28844 ]",215.19402,14.669492680489318
23,"[52.29643  35.349064 68.13105  61.270542 38.588585 26.98918  77.01042
 47.774414 68.28714  18.923388 52.60792  70.05474 ]",356.8844,18.891384264104694
24,"[53.90182  29.567064 74.67107  67.673874 34.92353  29.031967 74.320206
 55.01283  74.292366 11.731643 55.735058 74.86516 ]",498.73502,22.33237595664959
