Unnamed: 0,predict_data,mse,rmse,smooth,skip
65,"[64.26361  37.624847 58.461052 37.850033 16.021563 66.31548  25.063923
 73.28022  51.73865  54.91365  67.91962  88.30055 ]",9419.291,97.053031975436,rolling3,3
66,"[44.231052 45.81402  35.37362  32.631153 32.033062 50.773045 38.86565
 49.826984 77.822464 49.539364 42.71502  55.44209 ]",8702.063,93.28485127051712,rolling3,3
67,"[27.526703 36.83935  32.12013  33.3483   38.066647 54.6805   37.160984
 47.22727  73.21556  45.61974  46.99659  70.290535]",6953.112,83.38532134858178,rolling3,3
68,"[20.82434  27.494114 23.738562 43.435963 49.014008 61.44004  33.693943
 40.512417 60.718964 48.475502 40.707973 81.479576]",5097.7114,71.39825926296278,rolling3,3
69,"[27.540255 50.64996  32.322132 44.131996 25.24579  76.973694 36.985832
 57.810238 61.449753 28.492815 49.812527 93.895645]",4476.298,66.90514069608179,rolling3,3
70,"[34.08833  24.672886 60.583385 38.119637 32.908028 61.739124 37.01263
 45.92831  73.53028  66.22594  47.83255  84.24159 ]",5519.127,74.2908268437295,rolling3,3
71,"[35.59144  52.54534  56.080364 34.98581  29.042816 67.18322  23.826757
 50.610554 72.81524  64.67823  55.51838  70.5877  ]",6841.853,82.71549448164926,rolling3,3
72,"[48.698288 38.181423 59.457638 86.36607  16.03501  60.182606 28.988552
 49.485474 70.23623  59.7228   59.903214 93.69835 ]",7393.943,85.98803911645939,rolling3,3
73,"[55.868195 39.099285 49.931995 86.224686 10.188744 56.939266 28.275839
 51.485584 75.86298  61.33242  56.063126 65.66932 ]",7258.1255,85.19463297814745,rolling3,3
74,"[53.99923  37.976513 45.309467 88.541916 11.020945 61.747692 34.9982
 56.79289  58.38418  53.63141  63.293903 68.36731 ]",5393.273,73.43890623653616,rolling3,3
75,"[55.578598 51.095184 26.216858 98.96222  28.834745 48.717796 49.934826
 50.89941  56.891056 51.645954 55.54198  67.70943 ]",3217.0862,56.71936337478256,rolling3,3
76,"[36.001316 55.85542  19.883932 85.49265  28.32421  62.31372  48.862732
 48.500343 45.55277  50.503757 56.92829  76.077324]",1469.0273,38.32789250337149,rolling3,3
77,"[59.56787  39.031097 51.891247 80.83493  36.843903 56.67879  59.492977
 44.05572  41.822598 58.958324 61.209007 81.43647 ]",288.37033,16.981470219346345,rolling3,3
78,"[57.40767  46.741158 47.084732 91.41191  45.419823 63.183575 55.780308
 50.85054  51.057533 68.983185 61.15346  71.599785]",169.15337,13.005897358078265,rolling3,3
79,"[66.4939   50.170723 65.14887  90.59605  40.60587  56.44879  58.067398
 52.95862  47.404526 65.41952  64.204926 75.072845]",152.96089,12.367735917443936,rolling3,3
80,"[59.928383 55.97307  53.043915 74.39649  55.828804 43.472538 46.224224
 44.956135 61.55265  77.50853  55.951424 60.270527]",134.48709,11.59685694765841,rolling3,3
81,"[54.211308 47.8845   37.548424 51.999252 60.680557 48.281685 48.58582
 50.563614 68.13248  80.84946  62.74497  55.47645 ]",150.51143,12.268309942001297,rolling3,3
82,"[44.03044  51.1707   31.408607 46.75355  50.743694 53.39685  48.630947
 65.036446 65.25127  65.63323  71.37279  76.07583 ]",348.65408,18.67228114751792,rolling3,3
83,"[55.67844  45.83751  36.31209  39.487034 52.652798 44.998005 41.02701
 61.18903  62.237778 63.167385 44.39276  68.83191 ]",354.47092,18.82739803446156,rolling3,3
84,"[55.927807 41.041958 52.13459  43.86117  47.301476 44.93218  38.092354
 65.406746 54.15628  56.329876 45.804775 73.13002 ]",216.90703,14.727763856004827,rolling3,3
85,"[49.911663 39.609005 43.28556  21.58349  55.232212 41.311127 35.145924
 44.98503  60.286793 60.501793 41.80428  67.950966]",568.266,23.83833029410696,rolling3,3
86,"[36.87912  46.8775   43.08949  18.358295 52.652187 43.097214 38.580982
 31.399393 65.99296  50.400806 30.435509 58.536034]",1479.4779,38.46398192170745,rolling3,3
87,"[31.99305  35.94863  43.168015 26.230307 44.363174 45.97744  24.689386
 56.94634  64.86532  47.21787  46.69117  78.50771 ]",2055.4087,45.33661535013669,rolling3,3
88,"[53.94317  31.815264 57.357105 58.832687 23.988073 49.22509  30.29604
 53.02274  60.29242  50.384125 42.94509  92.45478 ]",2585.2737,50.84558664860329,rolling3,3
89,"[68.277504 30.426893 66.4253   81.95478  20.051554 39.67507  38.939396
 51.625896 61.155685 49.690525 36.580788 63.039856]",3319.1794,57.61232023933227,rolling3,3
90,"[60.218582 25.76445  42.672073 68.567726 35.311615 52.1923   37.19776
 44.135067 55.528927 67.15179  59.229496 50.785065]",3599.7644,59.998036670351766,rolling3,3
91,"[54.040257 56.951843 36.6051   80.517876 29.944677 38.89718  43.569633
 41.58285  33.944675 42.114113 45.72372  57.322113]",4335.596,65.84524425808024,rolling3,3
92,"[41.12346  57.06745  18.55295  68.80803  29.049734 50.229404 42.48557
 43.244324 35.408047 43.268593 43.996376 64.35939 ]",5296.146,72.7746246716103,rolling3,3
93,"[41.01401  25.466574 40.095238 27.09419  43.979427 61.533825 39.52431
 34.29456  31.26037  44.857395 45.583763 82.66169 ]",6912.578,83.1419155721108,rolling3,3
94,"[42.9297   32.87224  42.24423  18.458504 69.77427  62.67188  55.739933
 40.110367 67.45576  56.737823 46.100063 60.360016]",8161.6055,90.34160430693048,rolling3,3
95,"[36.526913 38.256584 47.8674   22.03249  55.823666 60.774517 42.80518
 52.347008 61.09083  52.77875  59.32596  61.214737]",11147.792,105.58310467204258,rolling3,3
96,"[44.790295 38.574986 54.87073  30.632591 46.29356  56.24657  33.31981
 56.98471  68.96677  59.322197 51.06008  60.010136]",14553.96,120.63979426763584,rolling3,3
97,"[34.73908  44.507084 49.557262 34.540844 38.523464 53.10565  28.337105
 61.44541  66.64671  56.869774 52.897747 60.9531  ]",15776.456,125.6043631992436,rolling3,3
98,"[48.422237 28.769518 51.99783  67.502426 32.76003  54.343525 46.51355
 54.85647  60.330063 55.83575  72.32434  68.98891 ]",13351.323,115.54792616999885,rolling3,3
99,"[49.04978  50.953598 45.6384   93.9566   14.90226  53.04559  48.87026
 48.5614   41.797726 43.59116  48.259308 54.890026]",13189.781,114.846772919399,rolling3,3
100,"[48.319664 47.40439  32.23946  85.023445 20.164206 71.49505  43.156864
 47.096233 26.687437 45.486286 49.197002 60.33132 ]",16418.004,128.13275891141188,rolling3,3
101,"[35.70589  61.46912  27.339853 63.65459  46.21159  54.928513 51.11466
 38.818497 45.730034 43.052    42.480267 68.536385]",21863.045,147.86157351345548,rolling3,3
102,"[19.914747 56.575523 27.05122  46.977776 59.393154 63.595287 51.434624
 37.013374 61.284832 59.2651   56.356552 72.2096  ]",28419.906,168.58204604880083,rolling3,3
103,"[29.296474 34.93587  44.371273 35.344627 52.11731  69.40368  36.30782
 46.762337 59.405724 60.647625 65.50676  87.45553 ]",34033.29,184.4811347062349,rolling3,3
104,"[41.26682  30.646898 50.740288 55.09495  58.414894 68.83468  46.955933
 50.238705 96.81521  75.83629  69.86415  61.67098 ]",29996.424,173.19475693024023,rolling3,3
105,"[66.95088  24.520895 74.38744  66.24508  27.702087 71.48273  54.241726
 85.52718  59.90954  63.609768 97.87134  67.815   ]",23051.783,151.82813706004893,rolling3,3
106,"[55.196808 64.860405 30.603209 77.92008  35.406456 58.20849  60.59698
 66.877785 59.989506 53.41032  75.634544 44.338257]",15582.008,124.8279127939741,rolling3,3
107,"[36.78414  55.88259  27.094803 86.08584  26.669897 61.65312  55.50694
 50.20556  47.169083 37.60807  63.095654 64.03305 ]",8164.7344,90.3589197312584,rolling3,3
108,"[36.115273 38.63157  18.70284  84.309975 56.232098 58.771515 64.364334
 35.39348  49.914406 58.78002  54.304512 59.99143 ]",2669.531,51.66750435098811,rolling3,3
109,"[36.108517 48.505955 31.716486 90.620575 47.999226 89.21234  61.537228
 44.64725  40.854233 50.412098 69.71794  84.20328 ]",566.18695,23.794683244027304,rolling3,3
110,"[ 54.964767  49.171635  65.575966 101.3014    43.89458   69.73024
  69.75909   55.662514  45.8858    64.40491   85.4481    90.63795 ]",417.1211,20.42354263466552,rolling3,3
111,"[61.515278 65.92583  59.940914 80.70086  41.734837 67.93418  56.345055
 56.94762  55.143036 81.17238  85.118324 62.55332 ]",182.9904,13.527394509722845,rolling3,3
112,"[67.67037  54.530464 63.2459   73.70011  41.649483 53.602467 47.55454
 56.766853 54.08256  77.26563  74.094666 59.388622]",143.91139,11.996307440704996,rolling3,3
113,"[56.107098 59.00554  29.732931 60.02935  59.717365 49.30613  51.276917
 53.086224 69.517525 78.7333   68.27653  46.24633 ]",249.011,15.78008243283013,rolling3,3
114,"[44.130955 55.22766  24.773823 56.84772  44.58335  52.653748 54.45956
 66.09243  56.640244 60.65955  72.947266 68.38297 ]",438.78378,20.947166466111454,rolling3,3
115,"[58.637222 47.33062  34.726685 52.37837  51.02588  43.274395 63.2698
 59.67144  51.91204  63.516495 59.76445  62.312263]",273.55252,16.539423229119965,rolling3,3
116,"[62.400616 44.786903 44.968597 53.987972 44.534706 54.717712 62.661713
 58.183617 43.348866 63.4146   58.693897 65.58741 ]",94.45716,9.718907394851904,rolling3,3
117,"[52.601948 43.73771  42.003677 26.245375 56.06353  52.97677  58.908592
 43.55908  41.733036 69.08005  52.56173  69.21977 ]",747.44434,27.339428229893542,rolling3,3
118,"[62.20329  39.68856  52.927437 56.319317 53.870724 54.827644 82.56481
 40.314392 52.09476  71.73278  63.612415 70.971466]",3250.6165,57.01417766729715,rolling3,3
119,"[68.31184  56.304234 61.05669  76.52288  29.486408 48.503708 58.179306
 62.294353 46.12709  57.57562  51.091    50.714375]",9483.016,97.38077646537842,rolling3,3
120,"[54.412273 45.72615  35.461754 46.005978 39.604446 62.518997 22.1365
 44.31113  32.848114 74.52522  37.608456 84.36298 ]",16158.285,127.11524360299988,rolling3,3
121,"[73.267395 47.17459  61.2853   98.27409  44.31868  28.892092 64.501816
 54.312332 66.70383  66.585526 48.937027 79.19285 ]",15250.942,123.4947058898174,rolling3,3
122,"[43.90981  53.947903 36.335125 58.520527 49.658543 44.38285  46.658092
 36.27719  59.730873 99.85797  54.504826 51.455772]",15065.743,122.74258903926746,rolling3,3
123,"[44.045815 34.367195 44.502087 25.673622 49.473442 59.002922 45.663803
 29.41254  73.68199  69.27782  47.770214 59.58864 ]",10864.079,104.23089322059224,rolling3,3
124,"[ 51.33888   50.371998  48.70155   61.292004  35.475292  66.81312
  70.834915  82.751434  62.24074   50.71903   69.1414   104.170334]",3780.1829,61.48319169763493,rolling3,3
125,"[46.830418  64.403435  15.5548115 35.52266   56.735607  65.86521
 59.345432  50.98915   71.04803   67.73021   46.214813  61.36935  ]",2464.729,49.646037142014166,rolling3,3
126,"[ 33.25608   28.08646   55.25386   30.559704  49.56698   75.15845
  48.317818  44.197086  62.151955  68.20412   49.405174 106.12847 ]",2638.7795,51.36905236633848,rolling3,3
127,"[ 41.48311   20.267147  57.121254  59.72887   85.565445  46.69871
  39.373875  35.412964  95.79183  103.0171    54.938175  75.73922 ]",3117.9658,55.8387483770231,rolling3,3
128,"[22.054884  79.28457   48.23872   62.356697  24.12694   64.47039
  3.1717715 47.82736   73.85843   58.331436  33.76228   91.817085 ]",5151.444,71.7735595303469,rolling3,3
129,"[ 41.41554   30.741623  66.39887   80.45349   28.429703  49.119305
  27.452225  59.27423  109.885475  75.504425  59.496773  84.3073  ]",4174.889,64.61338220644582,rolling3,3
130,"[44.762028 52.10491  37.968132 60.839897 16.352673 63.21036  19.028723
 77.80408  63.00154  57.90453  57.726227 97.10963 ]",4416.7495,66.45863007705432,rolling3,3
131,"[17.628946   58.797558    0.11182439 62.427486   31.00574    48.514843
 33.57415    48.554756   92.19587    37.85314    29.628452   76.59781   ]",4733.7373,68.8021606106051,rolling3,3
132,"[ 26.545082  20.859121  30.736828  69.9444    32.67356   65.34826
  47.05221   53.28333   67.6756    52.28289   39.69008  113.35209 ]",3328.79,57.695667420201495,rolling3,3
133,"[33.912754 34.988743 25.212713 66.22089  52.592815 51.932175 55.17679
 40.184177 74.76596  72.703804 34.277534 72.8059  ]",3798.419,61.63131464858185,rolling3,3
134,"[ 16.263815  53.555614  29.973742  47.21953   33.77578   83.40141
  33.549526  57.558258  68.090645  54.28968   44.712955 100.471306]",5222.6816,72.26812326762747,rolling3,3
135,"[ 41.371403  35.08072   69.78288   49.556133  42.401398  45.332382
  38.57154   58.08911   81.93793   73.043655  54.88711  100.70776 ]",5965.639,77.23755019520136,rolling3,3
136,"[35.134117 71.95684  49.94568  54.39255  24.553585 49.19352  19.381401
 53.275597 91.806694 66.19604  45.89851  70.4615  ]",7590.9614,87.12612367012117,rolling3,3
137,"[64.43236  14.578624 69.29844  85.76211   6.436208 48.849945 22.156137
 59.39825  88.72618  52.761898 51.825844 81.6     ]",7278.108,85.3118274927706,rolling3,3
138,"[49.77106  42.541245 22.802103 79.05851  27.908787 42.208908 22.328861
 56.75209  87.15272  55.42765  33.852448 56.988922]",6827.9414,82.63135849210032,rolling3,3
139,"[31.297148 41.557735 16.918314 69.97461  31.456043 47.108974 35.9371
 39.682903 73.51731  39.82226  38.091652 73.45379 ]",6394.1167,79.96322091573569,rolling3,3
140,"[37.72502  44.300842 38.628277 74.72939  27.777697 47.56276  52.379353
 50.856842 60.036846 42.71943  52.139107 80.239334]",4777.182,69.11716233256578,rolling3,3
141,"[29.74157  43.767006 27.869043 59.97054  25.28621  73.96147  47.6858
 37.961678 59.904034 56.868908 46.717773 66.68768 ]",5029.265,70.91731196766239,rolling3,3
142,"[44.614883 25.996239 56.2756   53.03824  24.64256  91.39425  58.755566
 55.36252  64.48735  52.696312 60.798958 84.462234]",4209.7812,64.88282708082316,rolling3,3
143,"[51.96423  43.463055 52.103966 55.419014 45.165665 77.37048  70.97637
 67.97631  75.566536 72.563126 80.293304 62.79041 ]",3086.1985,55.553564119038526,rolling3,3
144,"[49.970303 50.859818 57.730118 70.41313  30.890236 70.96679  60.225243
 55.866455 70.331055 64.48807  84.91192  54.181995]",3258.1716,57.080396204470894,rolling3,3
145,"[62.028942 27.109875 66.12561  80.24218   4.738102 77.69852  60.487503
 75.46758  46.81905  55.094078 85.00739  71.88262 ]",4003.085,63.269937260420136,rolling3,3
146,"[69.01905  49.03955  39.501755 90.7741   21.624409 75.268555 79.17518
 62.968426 42.14411  46.944283 74.53882  49.056065]",4297.373,65.55435185306159,rolling3,3
147,"[53.456306 47.207157 32.11727  97.92319  24.26311  65.391464 76.46068
 58.596367 39.088177 48.44521  70.145294 61.838783]",4670.242,68.33917022835439,rolling3,3
148,"[50.924694 44.778152 19.962046 65.81066  47.30866  63.924156 80.43616
 46.233307 22.4385   68.00676  53.869312 54.588882]",5391.8765,73.42939782433021,rolling3,3
149,"[24.393019 65.97195  10.664905 47.09756  57.39211  70.7609   77.708244
 41.8444   49.57089  63.938572 52.790478 60.87796 ]",5319.2383,72.93310826538246,rolling3,3
150,"[20.250729 35.116486 40.875095 32.28182  60.790215 73.7112   78.14799
 53.37367  54.860653 72.59332  57.563484 91.86295 ]",5008.524,70.77092570951189,rolling3,3
151,"[39.561512 46.34085  66.276596 53.157345 60.826954 69.87752  90.29648
 58.25454  63.246826 77.81592  67.02435  61.18016 ]",4107.831,64.09236346623129,rolling3,3
152,"[61.04361  55.873947 87.893    85.01673  21.891579 86.6872   68.15084
 77.658134 47.516937 69.77552  74.47379  79.62244 ]",3442.002,58.6685772209025,rolling3,3
153,"[66.471634 57.819454 68.90296  87.57105  33.838196 66.39843  77.081635
 70.47353  64.217316 90.6731   80.691185 46.10867 ]",2500.9705,50.009703648235856,rolling3,3
154,"[60.997066 69.92273  42.576035 93.57171  27.83242  65.174835 78.08474
 66.959785 60.14767  79.264915 77.46672  52.794983]",2115.907,45.998988928256615,rolling3,3
155,"[ 39.321873  57.847034  22.70253  100.938255  41.42169   58.813908
  69.95923   53.229343  64.02272   81.67226   65.55004   64.29124 ]",1780.6167,42.19735417320321,rolling3,3
156,"[39.04542  69.91115  30.70252  95.266365 36.038937 69.51169  63.62088
 57.543293 51.227715 68.37905  58.939854 78.796455]",626.3859,25.027703156561707,rolling3,3
157,"[ 60.667946  54.46868   64.560585 110.692726  43.116356  60.484604
  80.54784   60.28698   63.17892   86.50428   79.05284   80.77122 ]",364.15823,19.082930425974364,rolling3,3
