,predict_data,mse,rmse
0,"[48.52587   -3.6738894 56.771835  40.353256  56.103508  23.190773
 63.956673  57.31113   26.082504  60.35433   37.348568  -4.2920794]",1742.8773,41.747782208590884
1,"[42.228683  40.55861   62.920986  29.773241  61.914616  15.876194
 58.15904   56.162643  30.868458  50.939854   4.2221923 27.498302 ]",1165.4407,34.13855113838496
2,"[26.69541   45.285236  85.75676   49.043324  71.20963   -1.5029471
 66.590576  65.68307   32.558125  65.62934    5.9847026 19.213547 ]",792.50946,28.15154454819875
3,"[42.818954  46.03509   59.221645  31.917763  73.65043   64.22178
 37.964626  70.01946   27.049234  45.678806   7.3532724 22.406157 ]",465.386,21.57280664003006
4,"[ 33.661957  47.360058  54.62043   23.962095  57.452244  48.84985
  56.40483   60.38316   38.540512  35.194557  28.53885  -12.781965]",865.53424,29.419963302537553
5,"[ 81.07347   30.639154  50.58578   21.709572  51.036163  28.892187
  60.01111   55.506073  32.15314   53.886047  19.581722 -34.129925]",1202.3096,34.67433590297729
6,"[ 78.844284   27.130363   58.561237   36.168667   51.018955   16.163517
  72.443695   64.07167    35.209694   73.08823     1.6567606 -37.207478 ]",1925.3861,43.87922182990985
7,"[ 69.37256   29.946405  48.6148    38.533638  55.802685  14.668491
  69.23682   67.17207   37.747173  71.43425  -18.991423 -23.131126]",2498.9158,49.989156539037296
8,"[ 29.25802   38.413246  65.2254    44.13778   57.05582   27.251707
  56.21537   65.365746  31.878914  47.705284 -12.977307 -17.017271]",2835.3848,53.24833110647694
9,"[ 45.27383   27.649645  57.1408    29.212948  45.545742  19.261547
  45.947674  54.66209   34.251995  32.505745  -9.712737 -19.266197]",2729.9314,52.24874540584085
10,"[ 51.97746    23.461151   55.949696   31.700567   47.319168   17.386913
  59.279144   52.47655    40.555428   53.514076   -1.1343297 -17.64431  ]",2712.7307,52.08388150753191
11,"[ 51.01001    30.47846    42.011288   36.393982   44.183502   25.054253
  57.25281    63.62323    35.94885    48.502323    3.5626159 -12.881713 ]",4016.735,63.37771775176095
12,"[34.030777  31.421917  50.903744  40.92264   45.899895  32.869545
 41.38852   49.516006  30.810644  33.56686   -3.004567   1.6492915]",5854.273,76.51322074791226
13,"[ 35.81349    40.5368     67.418304   27.26936    46.18729     8.290128
  27.066198   53.626003   13.98638     8.2172785 -19.226355   -8.13386  ]",5326.6577,72.9839551877243
14,"[ 49.045685  25.212725  71.898     46.802723  47.436794 -28.110645
  54.49959   51.77562   38.80724   56.692936  12.698124 -39.778355]",4225.922,65.0070909593715
15,"[43.34613   33.723503  49.911114  38.70245   50.70585   36.740673
 54.70885   89.46571   40.085567  38.924088  21.805107  -6.7161407]",4446.3804,66.68118453577253
16,"[25.225037 29.684488 65.97487  24.585724 54.19873  14.377593 53.779083
 79.90244  60.330875 31.82088   9.053607 13.470019]",6594.8535,81.20870344750617
17,"[22.259075  27.78565   72.80863   38.809162  58.444622  -7.022098
 43.40356   41.985542  13.752794  37.145416  15.739823  -3.8458083]",6298.5254,79.36324962238504
18,"[ 41.703487   44.564774   60.574524   60.58038    60.717663  -17.463125
  59.3895     66.75031    39.303806   39.56902    18.704273   -4.4591117]",4914.9146,70.10645156318533
19,"[ 46.17739    56.1139     81.394104   52.72384    75.41831    25.873348
  69.58891   107.96546    63.277424   75.914024    5.933233    5.0484734]",5573.7905,74.65782294805916
20,"[ 21.37373    48.479275   83.952194   29.403597   60.53864    39.39922
  49.928635  105.019424   30.242186   66.99678    24.094088   10.9288645]",6524.7656,80.7760213491603
21,"[ 6.1497498 24.803766  58.01309   49.42121   54.670383  18.739676
 53.61171   56.67142   16.441013  35.171215  33.79393   20.817436 ]",4999.8345,70.7095076538951
22,"[44.7837    44.927288  73.18637   53.600647  61.305237  -9.3402815
 52.34152   69.60642   47.204918  45.94884   10.661316  -3.9900608]",3622.6003,60.18804151820256
23,"[ 31.515      59.41492    82.32386    40.41782    75.309006   31.161215
  57.37419   108.36696    24.708845   58.519287   17.717827    4.6723137]",4423.766,66.51139837111569
24,"[35.68029  36.97617  62.973194 50.8904   55.93901  29.916723 45.07699
 87.43168  37.162796 64.17829  21.349638 -3.354206]",6752.562,82.17397405333851
25,"[15.40821  39.1953   63.298344 32.18166  43.4743   42.580868 24.700727
 66.73433  22.293064 30.24269  30.681705  8.497733]",6286.514,79.28754101469063
26,"[ 16.141567  64.381004  84.25962   49.57019   51.34579  -15.377689
  74.811424  77.118965  55.687153  48.5316    24.764517  -7.231155]",3377.114,58.11294187762202
27,"[43.20312   48.20827   88.01386   63.490803  79.87968    7.4547415
 52.174744  88.483284  40.769554  60.93157   24.533737  -2.687254 ]",4731.815,68.78818896733836
28,"[ 15.931292  42.591183  81.122025  54.52534   70.2218    28.607903
  46.067467  90.599754  59.844078  53.125206  37.715126 -12.342711]",12058.448,109.81096594688302
29,"[14.371685 32.388992 92.69706  34.575912 72.29044  29.3584   45.001472
 96.810814 44.617573 35.177246 33.416523 -7.53373 ]",14189.1875,119.11837599631721
30,"[  9.354372   50.997574  100.99989    42.658363   77.79649   -10.923614
  74.21278   108.89025    40.465023   51.261467   10.448765   11.3009205]",9136.269,95.58382998545046
31,"[ 28.537376   64.927086   87.30991    51.840836   67.36952    16.292946
  71.35837   118.95012    45.77221    62.72629     2.049686    3.5067332]",8806.795,93.84452526319797
32,"[33.148537 55.23944  87.75272  50.08467  55.701324 33.81754  37.79499
 88.46983  41.5736   53.83696  10.15865  -3.258928]",11768.526,108.48283904465028
33,"[ 8.927236 58.174984 70.463745 25.256138 34.288918 47.13859  44.330063
 77.03521  43.38606  45.758415 31.566164 10.706291]",9435.259,97.13526027690718
34,"[60.999397 49.503086 49.784065 35.75448  37.39157   5.032251 68.35272
 66.14662  58.743805 64.57394  23.234295  5.721459]",5135.279,71.66085966965335
35,"[47.47557  26.551104 42.05407  44.501564 43.37885  42.002926 61.553024
 70.899185 46.72145  65.98182  30.749254 18.101538]",6612.297,81.3160308610793
36,"[30.412302  48.055466  50.210392  47.878437  37.28165   17.707613
 36.475285  48.57616   29.67517   44.224396  22.841652  -5.7561784]",11386.148,106.7058969199922
37,"[30.622004  36.085014  36.91107   53.607826  37.794704  18.520012
 34.61262   27.190735  37.772884  26.849758  41.033916   6.8099046]",7418.596,86.13127301628747
38,"[40.8238    49.62884   70.739365  59.34601   57.585415   4.971963
 52.84862   55.3535    63.36611   49.80101   29.106308   3.2093773]",1503.2091,38.77124071325694
39,"[42.768536 58.397385 78.82824  55.72598  77.779755 16.649433 54.141293
 98.96207  40.340107 62.868935 24.701956  4.678777]",692.0087,26.306058770316465
40,"[24.313911  55.924778  84.56144   48.728985  76.15211   30.429316
 41.388     90.869804  38.46644   53.377342  31.06924   -0.4788837]",1026.7457,32.04287327221238
41,"[23.920795  52.09847   86.842636  53.38092   73.73652   35.48725
 36.784203  83.91778   35.00095   59.142452  20.63366    2.9139895]",770.63763,27.76036084558959
42,"[-2.9566975 50.905396  92.511444  19.824144  64.57108   37.364418
 51.52431   99.17871   33.19007   48.02853   29.357841   8.573873 ]",1521.2324,39.00297965380337
43,"[20.873493  17.895668  67.92951   47.812145  59.18066   22.546469
 83.21217   64.11429   57.005344  69.88468   36.418278   0.3098693]",1800.7164,42.43484924757083
44,"[20.052399  23.122236  73.19434   40.199093  56.26827   15.14482
 57.56819   70.10427   20.874407  55.130886  36.00481   -1.1760138]",4202.7583,64.82868424379173
45,"[22.51223  14.093093 43.226204 54.017853 57.091797  6.52774  54.395912
 27.126337 35.652702 35.8313   39.234856 36.111423]",5540.353,74.43354772778031
46,"[34.137417  46.6033    84.19496   49.7657    63.518787   1.4331528
 60.21749   60.40159   54.937977  53.402744  20.606182  13.487138 ]",5801.6567,76.16860730170436
47,"[42.885487 37.940517 58.132915 48.61612  65.47192  25.235384 63.034115
 83.97213  42.8858   76.385254 22.79593  17.464062]",8850.808,94.07873095013294
