Unnamed: 0,predict_data,mse,rmse,smooth,skip
53,"[16.743418 36.77281  47.540745 41.671215 29.681845 61.87113  39.870605
 45.917194 65.11446  -8.018784 31.740803 17.712454]",25056.414,158.29217941041813,weighted12,6
54,"[28.928965 27.921434 16.38635  32.499462 20.337185 45.16376  40.235306
 79.505875 87.20894  18.35514  37.339497 50.84799 ]",9861.229,99.30371853875866,weighted12,6
55,"[ 16.93882    23.247013   12.233799   34.160664    5.6845903  67.35617
  64.188416  102.30628   100.7917     19.56955    15.277872   57.06736  ]",3034.959,55.09046182757048,weighted12,6
56,"[10.959197 24.703287 52.55279  44.0925    9.445371 93.789696 67.38102
 79.2971   79.29467  12.174999 33.478664 58.331272]",1349.859,36.740427444288976,weighted12,6
57,"[23.385565 27.508705 57.902267 45.67826  19.622456 74.32637  53.253178
 73.73604  70.16485  35.04492  45.104362 64.71516 ]",677.0079,26.01937496434448,weighted12,6
58,"[17.926617 23.528536 67.127754 50.916115 31.95108  68.39442  50.143436
 55.064167 78.93822  37.59485  43.300354 60.96435 ]",549.17004,23.434377396152698,weighted12,6
59,"[43.39748  36.406364 65.002785 48.964794 20.796331 38.18417  34.615635
 53.288143 69.68386  40.972603 53.515167 42.099014]",1674.9049,40.92560209974391,weighted12,6
60,"[13.553579 21.90119  63.110874 44.319492 45.37287  38.55326  46.588623
 55.693436 77.77072  32.43945  47.143326 56.078888]",7733.076,87.93791089100878,weighted12,6
61,"[28.54908   7.956798 39.79782  44.399532 32.401245 69.8125   58.24497
 66.487366 73.086334 35.283134 48.4451   58.050716]",11987.867,109.48911903700753,weighted12,6
62,"[34.830803 34.190483 47.377876 31.755651 17.805893  9.453475 25.993544
 68.72103  81.01648  45.39678  58.413982 34.62967 ]",9593.227,97.94501805860266,weighted12,6
63,"[44.78879  22.707577 58.46285  63.28117  12.719996 62.852753 52.19148
 61.816463 74.27612  12.252795 54.831894 42.781456]",4869.3174,69.78049428610046,weighted12,6
64,"[36.936108 41.27017  47.024803 51.46415  41.623158 50.221394 29.77538
 65.92155  59.979897 16.39606  51.762783 25.64819 ]",5364.09,73.23994704906606,weighted12,6
65,"[37.77988   50.891212  65.29142   54.736057  30.912745  38.44723
 23.296553  33.34585   38.30898    5.4335237 70.58064    5.4819536]",6235.6035,78.9658376491062,weighted12,6
66,"[33.91383  37.924526 31.665295 60.897667 17.752441 26.449234 46.830963
 63.879234 71.89381  25.630869 58.87752  31.993319]",4697.839,68.54078251076143,weighted12,6
67,"[28.250298 21.756804 43.75517  55.987946 44.32214  47.39534  55.332165
 54.66374  64.26931  19.097458 48.074566 45.517223]",5114.8315,71.51805046957551,weighted12,6
68,"[38.782265 31.73892  45.619507 41.367126 33.590794 43.895123 22.982454
 40.654636 33.67194  16.613565 58.38653  29.470343]",8531.05,92.36368228198516,weighted12,6
69,"[ 9.358921  34.815235  35.76602   45.148518  47.63159   59.213974
 35.001545  30.324675  39.414295   2.6852534 48.79194   21.052608 ]",9130.598,95.5541608526285,weighted12,6
70,"[48.95376  44.40863  10.197201 36.726788 13.150421 14.558922 21.181156
 65.95163  57.223976 31.80883  51.979893 28.329372]",7932.182,89.06279879335844,weighted12,6
71,"[33.96057  29.473568 24.132793 54.041218 31.581947 47.69856  43.23258
 54.40623  64.29705  14.355648 32.834835 43.88809 ]",6562.215,81.00749868839304,weighted12,6
72,"[47.36718  35.158173 37.121075 43.298595 28.745022 43.521927 24.409788
 45.16068  42.753338 10.575467 41.940876 35.096203]",6631.4136,81.43349172311568,weighted12,6
73,"[24.904722 39.71113  34.65971  39.13715  31.868673 41.87035  37.830803
 37.994293 57.242443 19.758854 40.863064 19.65529 ]",7078.094,84.13141053305388,weighted12,6
74,"[43.259556 29.52722  26.38263  32.076996 36.78818  31.570639 46.962555
 62.2335   77.27449  45.120155 41.910366 43.156487]",6290.707,79.31397752760859,weighted12,6
75,"[63.03914  17.586578 12.48347  33.981384 33.366394 53.32678  67.1164
 79.931526 73.749245 42.86324  19.610678 70.39234 ]",6176.1284,78.58834785112072,weighted12,6
76,"[40.159813 47.421608 25.046646 32.258083 27.483461 47.510506 49.803448
 54.35932  53.28308  13.819227 18.604471 23.539083]",7823.6343,88.45131020704979,weighted12,6
77,"[55.78724  58.86554  27.764185 23.905804 17.271748 32.52795  29.09905
 54.51075  35.056652  8.023915 41.85112  12.218243]",6081.024,77.98092026759655,weighted12,6
78,"[56.073513 41.053394 14.262612 16.463623 17.320923  8.965073 34.049416
 79.65103  53.300114 35.039543 34.316807 43.641415]",2939.7793,54.21973161935607,weighted12,6
79,"[47.660522 41.83175  37.862022 15.333118  8.132877 39.31563  24.878485
 60.446922 42.522    23.426708 45.125195 37.511055]",1883.1053,43.39476174240029,weighted12,6
80,"[60.68374   54.69739   44.43511   21.528767  -3.8668022 40.158535
 15.986465  73.84963   27.47235   20.158016  51.717262  16.9924   ]",5450.271,73.82595069549562,weighted12,6
81,"[26.792162 48.32877  50.158344 53.067833 39.331142 42.065933 24.545237
 53.52946  46.320614 17.621971 37.31366  25.556427]",8931.859,94.50851482803016,weighted12,6
82,"[30.652016 40.33348  49.615055 40.050877 19.413267 15.509139 20.625826
 45.83072  58.98213  16.777943 46.053276 21.829521]",11273.259,106.1756035493206,weighted12,6
83,"[57.38874  17.60435  28.245823 30.274607 15.148467 23.138899 42.019695
 75.89723  75.82958  46.551693 50.97269  55.83568 ]",8658.207,93.04948700154128,weighted12,6
84,"[21.653847 34.667866 39.637814 38.374676 29.856709 43.60901  46.089134
 63.634792 69.94895   9.431595 29.674116 32.673283]",6672.9644,81.68821429966962,weighted12,6
85,"[34.229366  40.319744  47.3956    45.299706  13.302887  53.645016
 46.46048   67.067535  59.79025    3.4509752 43.070763  25.674032 ]",2905.6072,53.90368426865064,weighted12,6
86,"[32.024452 31.613182 37.257385 38.581837 28.838564 41.95735  45.593666
 62.47797  62.532322 34.688457 47.13104  47.44139 ]",901.92694,30.032098510060344,weighted12,6
87,"[47.84342  28.723074 61.332985 44.21769  41.212963 66.823296 41.52966
 54.05968  52.549088 29.58239  54.377583 45.44759 ]",213.16382,14.60013076514642,weighted12,6
88,"[29.782072 45.328876 53.25006  45.144295 35.825542 50.362995 36.30231
 37.427414 42.90704  15.715821 48.52071  25.308985]",131.37364,11.461834145012457,weighted12,6
89,"[33.570107 40.35512  54.13607  49.276436 20.851835 54.71881  44.407608
 46.28187  53.62894  26.926374 53.207443 26.493298]",325.73932,18.04824974471642,weighted12,6
90,"[37.23853  27.520016 63.189014 42.253864 32.13849  29.875153 35.211143
 55.45956  66.09549  69.9705   70.00547  52.07966 ]",1094.208,33.078815090817564,weighted12,6
91,"[38.267025 33.21104  90.80877  44.18742  38.003143 60.045086 41.56843
 54.386456 77.23234  59.351643 70.816986 48.439346]",1492.1512,38.62837357587279,weighted12,6
92,"[38.981194 21.230404 87.541954 46.960964 39.70088  66.11761  48.55728
 74.73384  87.69195  57.527058 58.37424  59.99817 ]",1176.1437,34.294951184654174,weighted12,6
93,"[35.056026 21.617823 82.73953  51.263943 39.14425  46.13625  34.298683
 68.98064  82.170074 67.68161  61.583374 66.12118 ]",751.56915,27.41476158627011,weighted12,6
94,"[18.262907 27.455326 80.383415 58.825806 33.877808 53.79579  40.824966
 51.339706 80.04333  41.95507  46.709473 43.447536]",548.08466,23.411207909070363,weighted12,6
95,"[46.59215  21.116098 58.702187 46.892498 42.24706  34.115288 20.338058
 71.43836  71.21687  63.404106 59.683895 60.222355]",559.789,23.65986055463649,weighted12,6
96,"[25.416498 24.473585 53.072674 47.227642 33.904716 34.26734  25.368687
 52.20063  72.33813  42.737804 43.520824 51.17232 ]",205.54567,14.336864007015762,weighted12,6
97,"[33.737267 33.559414 62.25493  54.650524 23.542429 52.059742 35.554745
 38.84306  56.398537 27.25606  54.863014 30.163399]",231.91985,15.228914786715915,weighted12,6
98,"[25.238262 29.255089 40.54592  43.157227 29.247446 23.899078 30.091602
 51.91534  65.64154  56.87691  61.10699  49.947342]",447.89938,21.163633514709183,weighted12,6
99,"[20.318031 25.395882 65.20278  42.988823 29.426888 46.845463 37.872894
 43.463444 74.07541  47.908707 66.057106 47.19044 ]",385.20483,19.626635829514317,weighted12,6
100,"[22.730122 15.518759 66.94604  49.51767  28.309715 61.55835  44.71348
 62.578106 75.76295  61.904305 61.536358 65.8024  ]",1199.5526,34.63455806423243,weighted12,6
101,"[22.16196  29.974497 73.64742  43.874763 41.838306 43.400658 25.154308
 51.71728  71.03619  51.273605 48.65445  52.30128 ]",2470.2327,49.70143525106317,weighted12,6
102,"[37.194626 22.896526 67.34354  46.274498 28.75691  61.480274 32.430126
 56.697407 75.092995 35.764294 54.099964 59.093567]",1168.4089,34.18199724338639,weighted12,6
103,"[30.00383  13.864125 25.352901 46.251022 25.789803 43.99694  37.99696
 74.06039  92.329956 50.844917 38.278835 63.104305]",1253.6919,35.4075118376207,weighted12,6
104,"[24.14685   26.466234  71.90395   64.20619   50.617016  64.9155
 25.895123  41.289524  61.676407   3.5729935 43.135765  39.45317  ]",3956.4714,62.90048835698237,weighted12,6
105,"[21.434275 35.23484  34.90135  54.695137 34.834595 37.747093 32.23362
 45.145287 64.08738  11.953737 33.472176 28.92491 ]",5908.6177,76.86753330100589,weighted12,6
106,"[47.34753  31.160263 31.417822 48.951878 27.119043 13.911199 31.12464
 72.74125  77.76383  37.547615 50.13961  44.322166]",4031.383,63.49317330737711,weighted12,6
107,"[34.52241  10.06955  30.23462  59.337837 44.864513 35.53772  55.74226
 78.88555  94.97733  36.652115 32.15867  67.07556 ]",2179.3025,46.68300001322082,weighted12,6
108,"[20.680653 23.472754 51.778378 58.32202  39.152473 59.003666 50.739082
 39.850063 68.06773  14.104624 48.31272  41.45974 ]",1971.8345,44.40534283908018,weighted12,6
109,"[38.26884  39.95699  36.30901  49.33682  29.686733 67.0841   49.297413
 48.042435 51.333485 37.231236 59.321133 31.885891]",1624.1577,40.30084012578088,weighted12,6
110,"[43.634445 37.011635 36.75605  41.01778  44.77062  50.02879  42.286343
 51.89707  66.0194   56.7956   58.4001   46.73681 ]",850.2658,29.15931768929905,weighted12,6
111,"[58.638817 30.278559 51.92273  41.820118 36.353897 58.43512  52.140827
 55.943527 61.30658  42.71637  54.100655 49.534992]",802.165,28.322517155566235,weighted12,6
112,"[36.19698  33.431618 51.843506 49.990917 48.22425  64.95956  40.10246
 47.725986 49.37702  26.878006 39.81389  40.045853]",2988.0085,54.66267963539544,weighted12,6
113,"[39.250515 53.199333 53.451706 43.712845 38.84557  43.63598  27.960297
 47.933342 50.24647  28.946646 49.369015 17.596554]",4990.2407,70.64163590019876,weighted12,6
114,"[49.345024 46.481922 42.322926 45.331127 36.379417 30.86329  35.405525
 49.138615 55.97496  42.518387 64.56577  45.5199  ]",5417.3247,73.60247758758702,weighted12,6
115,"[35.801846  24.710482   6.6198473 53.96331   48.743813  64.3885
 62.56977   68.90799   86.11491   35.43746   22.45164   63.559605 ]",8432.307,91.82759193524024,weighted12,6
116,"[46.629158 36.836906 53.618053 50.056488 59.559177 50.253677 31.420992
 38.64417  54.680553 13.772859 38.27975  28.975105]",14063.388,118.58915504932357,weighted12,6
117,"[64.384926 37.593483 32.86916  53.065258 51.231544 49.45537  44.273777
 41.337597 48.3988   15.157724 39.47972  37.465088]",14312.52,119.63494276861589,weighted12,6
118,"[50.824284 43.519337 12.413901 47.944397 57.26057  44.730835 52.18578
 48.467888 55.713463 13.753041 30.1748   32.500023]",10361.447,101.79119444050647,weighted12,6
119,"[62.23628   44.820984   3.5612252 43.36318   39.094982  37.81732
 51.04154   54.555443  55.89197   12.291418  34.96318   32.532227 ]",6875.145,82.91649425495056,weighted12,6
120,"[51.033707 50.373344 13.010231 43.41398  34.323105 43.66048  51.765125
 55.219738 48.42708   6.029542 33.806053 23.991667]",6586.7925,81.15905667557226,weighted12,6
121,"[46.614864 52.29026   7.668872 38.79651  39.199375 45.06553  42.17088
 58.833565 37.368507 13.632877 36.26587  30.405495]",6021.4155,77.5977804279462,weighted12,6
122,"[37.322247 53.750397 11.148398 26.976274 29.624962 34.17061  37.65581
 57.544342 41.9905   17.940985 29.357891 30.768   ]",6007.6235,77.50886101057253,weighted12,6
123,"[53.714664 30.346405  5.301368 27.152458 27.754612 42.380516 50.20237
 68.687355 54.003635 29.623707 29.062426 52.28501 ]",10167.374,100.83339736137776,weighted12,6
124,"[43.40748  29.993952 21.577488 34.859013 41.09129  43.332893 36.38021
 60.476414 50.78447  16.901451 30.626678 43.250717]",21655.482,147.15801854426758,weighted12,6
125,"[58.188396 41.514656 39.367786 54.2371   51.229267 53.805126 40.697186
 54.844273 54.68945  10.90743  39.96487  21.119429]",23700.842,153.95077718827858,weighted12,6
126,"[61.581623 41.49854  19.291172 48.235374 51.233692 36.406788 37.654655
 49.227795 58.326313 15.76671  47.079    26.457838]",17068.256,130.64553516816025,weighted12,6
127,"[53.376118  40.02506   15.539747  47.523113  42.352768  46.69193
 45.983135  56.933975  64.72818   -1.2270422 40.82399   18.859375 ]",10852.348,104.17460178109634,weighted12,6
128,"[44.51711   42.25848   15.091089  48.522896  42.086945  57.618683
 50.54774   66.298035  54.95092   -1.7203414 39.857758  20.923523 ]",9660.259,98.28661551331646,weighted12,6
129,"[18.499334  37.76609    5.2154307 46.362328  35.999752  57.416477
 54.286182  59.204384  55.528164   4.328544  23.085737  34.307915 ]",8890.93,94.29172650609384,weighted12,6
130,"[59.346043 48.222668 28.114466 28.59724  15.331569 22.029503 36.643528
 74.616425 57.152966 31.866976 52.213245 39.93333 ]",5186.319,72.01610130836194,weighted12,6
131,"[49.66611  23.920183 22.031023 52.97222  43.186703 69.7406   71.81812
 65.94004  71.36122  28.761879 29.647448 54.952087]",3842.534,61.988175772052486,weighted12,6
132,"[53.993626 46.9762   28.202124 49.684475 54.933327 55.539867 37.240147
 43.28724  43.521896 17.9181   39.94687  26.406227]",5474.4575,73.98957710063796,weighted12,6
133,"[30.092173 51.206863 14.826673 43.53048  43.978046 50.71761  48.217155
 38.660805 41.735863 11.369745 33.690033 22.111238]",5994.67,77.42525377339747,weighted12,6
134,"[47.558815  52.791397   3.6046715 27.764776  27.82885   25.918175
 35.152046  57.764412  45.12611   26.211596  30.70013   35.06023  ]",7247.0903,85.12984395634265,weighted12,6
135,"[47.732826 28.089762 20.165897 35.786972 38.603928 48.280445 48.694237
 71.98324  65.25805  29.216047 20.034508 54.28228 ]",9006.828,94.90431036048888,weighted12,6
136,"[73.05691  27.906425 43.42029  32.518875 42.80662  37.167603 32.001152
 48.16623  38.50522  33.708298 43.708134 41.798573]",10181.043,100.9011544470627,weighted12,6
137,"[66.40051  37.25111  36.892994 49.067566 48.956497 68.01796  51.714054
 46.648354 50.47201  20.736355 38.158756 21.212654]",6946.39,83.34500666937852,weighted12,6
138,"[37.85815  41.842228 17.164913 37.93842  54.43441  36.63593  45.840836
 50.628098 58.15615  19.686666 35.832195 19.426508]",4365.1265,66.06910370849411,weighted12,6
139,"[52.571636 35.384373 17.861786 29.72399  19.97857  43.11821  54.91054
 67.46733  59.663536 32.493332 46.914474 41.415466]",1769.7515,42.06841409946125,weighted12,6
140,"[55.646748 41.102715 22.15501  35.745094 10.17035  58.97336  53.49587
 63.00019  38.8984   31.584942 34.97037  44.329414]",1336.3726,36.55642978456389,weighted12,6
141,"[40.486385 51.073215 40.592255 37.72541  34.037487 51.55067  28.335102
 47.80634  26.989462 19.741003 36.60563  32.128944]",1609.1798,40.11458350239116,weighted12,6
142,"[45.1218   47.713158 39.517464 36.583855 16.187733 19.67634  20.741446
 44.966225 36.034554 25.987549 51.377613 26.438662]",2697.1323,51.933922673131,weighted12,6
143,"[17.237623 27.258799 34.79103  38.728096 49.801174 46.92975  47.260815
 51.9443   60.27995  33.08778  37.6354   56.53879 ]",4230.432,65.04177218454498,weighted12,6
144,"[58.06033  24.04336  22.892029 27.537374 24.674204 41.828953 29.162834
 65.80908  50.59205  42.49764  45.2658   56.149147]",7707.694,87.79347269390959,weighted12,6
145,"[41.31242  31.435375 54.016495 59.428787 58.09727  63.62647  43.156933
 41.129925 63.834534 23.430151 37.775803 27.038597]",5298.089,72.78797199529261,weighted12,6
146,"[78.11215  38.29863  55.07868  54.491318 47.12947  43.65874  30.865751
 30.432402 51.819286 26.69036  54.12088  18.31809 ]",1354.1166,36.79832302087199,weighted12,6
147,"[68.27082  35.555786 45.339848 48.779644 44.30211  54.525402 47.78096
 43.871193 61.450794 38.214043 58.39663  14.969983]",215.54816,14.681558389295096,weighted12,6
148,"[62.836586 39.237732 55.242947 45.665226 46.101013 69.003296 53.92297
 51.507202 54.749996 38.95633  58.874496  8.16993 ]",239.83179,15.486503385508785,weighted12,6
149,"[62.263523 35.379856 57.08535  42.1602   43.753674 60.94667  49.36906
 56.24328  51.584675 43.51804  57.19026   9.362576]",223.74976,14.95826714092829,weighted12,6
150,"[59.472404  36.456955  55.900013  38.75746   42.10448   46.86679
 37.160706  57.842506  48.31821   38.820454  58.08945    6.6144567]",227.17912,15.072462404159603,weighted12,6
151,"[55.883232 37.15855  45.566887 42.623474 45.795937 36.582897 31.509129
 55.279892 41.318977 30.85373  54.037422  7.714652]",249.17998,15.7854356106188,weighted12,6
152,"[43.83479   47.777042  34.699726  35.033054  25.843155   5.5932693
 17.78214   46.731934  43.05476   25.395744  56.922226   5.326099 ]",670.5035,25.894081930122688,weighted12,6
153,"[53.965794 44.160355 22.534122 39.805847 18.660305 -2.747011 30.284174
 66.77951  55.772854 35.090454 58.37097  15.441877]",748.409,27.357064838575635,weighted12,6
154,"[38.770027  42.6338    34.967728  36.650814  32.20575   -5.0745134
 23.603819  51.720703  40.118397  29.790623  52.020077  28.603525 ]",644.6126,25.38922231702423,weighted12,6
155,"[48.033108 23.011517 29.422974 23.647438 25.836185 30.158037 27.340515
 69.1501   45.929874 35.555332 44.550205 39.668118]",547.66016,23.40213999295791,weighted12,6
156,"[54.33919    39.05021    55.235626   21.879755   32.162872   11.429337
  0.49675637 42.08884    20.437258   34.03813    66.866425   12.912892  ]",1394.9188,37.34861206580758,weighted12,6
157,"[41.48822  50.033615 44.12161  46.772915 26.348024 36.882366 25.112734
 48.38581  39.31209  13.574271 38.825584 11.815726]",1510.6901,38.86759657448042,weighted12,6
158,"[31.30903    41.67246    15.902807   27.572094   24.363707    0.12839903
 19.855188   58.0715     50.791256   43.459282   50.718555   30.086674  ]",2325.45,48.22291935554996,weighted12,6
