,timestamp,value
0,181801,58.1
1,181802,47.75
2,181803,45.96666667
3,181804,48.85
4,181805,56.78
5,181806,57.45
6,181807,55.92857143
7,181808,55.5125
8,181809,54.16666667
9,181810,54.03
10,181811,50.78181818
11,181812,50.13333333
12,181901,50.48461538
13,181902,49.35
14,181903,46.48
15,181904,45.68125
16,181905,44.91176471
17,181906,45.65555556
18,181907,46.01578947
19,181908,45.89
20,181909,44.88571429
21,181910,44.93181818
22,181911,44.79565217
23,181912,45.05
24,182001,44.528
25,182002,44.52307692
26,182003,43.15185185
27,182004,42.76428571
28,182005,42.97586207
29,182006,42.14
30,182007,41.88064516
31,182008,43.27096774
32,182009,40.90909091
33,182010,40.14411765
34,182011,39.37428571
35,182012,38.7
36,182101,38.62702703
37,182102,37.79473684
38,182103,37.06923077
39,182104,36.5225
40,182105,35.7
41,182106,34.92142857
42,182107,34.20930233
43,182108,33.61363636
44,182109,33.02888889
45,182110,32.99347826
46,182111,32.44680851
47,182112,31.77916667
48,182201,31.13061224
49,182202,30.538
50,182203,30.46666667
51,182204,30.29807692
52,182205,29.77169811
53,182206,29.39259259
54,182207,29.09818182
55,182208,28.63928571
56,182209,28.13684211
57,182210,27.66206897
58,182211,27.19322034
59,182212,26.74
60,182301,25.77166667
61,182302,25.14833333
62,182303,24.45833333
63,182304,23.5
64,182305,22.025
65,182306,21.01166667
66,182307,20.245
67,182308,19.36833333
68,182309,18.645
69,182310,17.765
70,182311,17.46
71,182312,17.31
72,182401,16.99833333
73,182402,16.72166667
74,182403,16.61666667
75,182404,16.59333333
76,182405,16.12666667
77,182406,15.155
78,182407,14.28
79,182408,13.59333333
80,182409,13.75166667
81,182410,13.68666667
82,182411,12.99
83,182412,12.165
84,182501,11.77166667
85,182502,11.46333333
86,182503,11.96166667
87,182504,11.52666667
88,182505,11.14166667
89,182506,11.27
90,182507,11.56
91,182508,11.555
92,182509,11.84833333
93,182510,12.03333333
94,182511,12.14
95,182512,12.5
96,182601,12.39
97,182602,12.77666667
98,182603,13.64
99,182604,14.05333333
100,182605,14.905
101,182606,15.88333333
102,182607,17.27
103,182608,18.23666667
104,182609,18.64166667
105,182610,19.525
106,182611,20.5
107,182612,22.38666667
108,182701,23.34833333
109,182702,24.64
110,182703,25.79666667
111,182704,26.71333333
112,182705,28.23666667
113,182706,29.655
114,182707,30.60833333
115,182708,32.04166667
116,182709,33.41833333
117,182710,34.96666667
118,182711,36.30666667
119,182712,37.58666667
120,182801,39.05333333
121,182802,40.84166667
122,182803,42.63333333
123,182804,44.33166667
124,182805,46.80833333
125,182806,49.53166667
126,182807,51.025
127,182808,53.14666667
128,182809,54.545
129,182810,56.06333333
130,182811,57.64666667
131,182812,58.38166667
132,182901,58.975
133,182902,60.04666667
134,182903,62.05666667
135,182904,64.15833333
136,182905,65.95333333
137,182906,68.00666667
138,182907,70.53166667
139,182908,72.64833333
140,182909,73.54333333
141,182910,74.43166667
142,182911,76.31
143,182912,77.855
144,183001,79.165
145,183002,80.735
146,183003,82.46166667
147,183004,85.31333333
148,183005,86.725
149,183006,88.105
150,183007,88.46666667
151,183008,89.16333333
152,183009,90.45
153,183010,92.36
154,183011,94.29
155,183012,95.95833333
156,183101,96.785
157,183102,97.675
158,183103,99.25
159,183104,100.0983333
160,183105,100.2566667
161,183106,100.155
162,183107,99.95333333
163,183108,100.38
164,183109,100.9066667
165,183110,100.785
166,183111,100.8966667
167,183112,99.80833333
168,183201,99.705
169,183202,99.93166667
170,183203,99.85833333
171,183204,99.32666667
172,183205,98.91166667
173,183206,98.08
174,183207,97.295
175,183208,96.05166667
176,183209,94.90333333
177,183210,93.93166667
178,183211,92.98833333
179,183212,92.47166667
180,183301,91.31666667
181,183302,89.94333333
182,183303,88.46166667
183,183304,86.84
184,183305,84.72166667
185,183306,82.02666667
186,183307,80.71333333
187,183308,78.75
188,183309,77.67333333
189,183310,76.36333333
190,183311,74.94333333
191,183312,73.91833333
192,183401,72.86166667
193,183402,71.99166667
194,183403,70.09
195,183404,67.49
196,183405,65.865
197,183406,64.03
198,183407,61.745
199,183408,59.7
200,183409,58.55333333
201,183410,57.65333333
202,183411,56.62333333
203,183412,56.01333333
204,183501,54.77
205,183502,53.44666667
206,183503,51.64166667
207,183504,50.39333333
208,183505,49.76166667
209,183506,48.875
210,183507,49.315
211,183508,49.54666667
212,183509,50.62333333
213,183510,50.92333333
214,183511,51.445
215,183512,51.32
216,183601,52.46333333
217,183602,54.06
218,183603,54.19166667
219,183604,56.64333333
220,183605,58.68166667
221,183606,61.22
222,183607,63.20666667
223,183608,64.67333333
224,183609,66.26166667
225,183610,68.79166667
226,183611,70.94166667
227,183612,75.86666667
228,183701,80.23166667
229,183702,83.565
230,183703,85.77166667
231,183704,88.86333333
232,183705,90.81666667
233,183706,94.465
234,183707,98.59666667
235,183708,102.075
236,183709,104.52
237,183710,107.37
238,183711,109.9466667
239,183712,112.785
240,183801,116.4983333
241,183802,118.4383333
242,183803,122.02
243,183804,125.4616667
244,183805,128.9266667
245,183806,131.525
246,183807,134.3383333
247,183808,136.3683333
248,183809,138.0916667
249,183810,140.4083333
250,183811,142.3983333
251,183812,144.3366667
252,183901,147.1316667
253,183902,149.4766667
254,183903,151.5266667
255,183904,153.2016667
256,183905,154.4483333
257,183906,155.75
258,183907,157.865
259,183908,161.4016667
260,183909,164.7666667
261,183910,166.6033333
262,183911,167.6666667
263,183912,168.4783333
264,184001,170.5283333
265,184002,172.285
266,184003,173.6216667
267,184004,173.745
268,184005,174.4583333
269,184006,174.8866667
270,184007,174.91
271,184008,174.875
272,184009,174.13
273,184010,173.015
274,184011,171.7433333
275,184012,171.08
276,184101,169.2883333
277,184102,167.13
278,184103,165.2283333
279,184104,162.3766667
280,184105,161.155
281,184106,159.2366667
282,184107,156.85
283,184108,154.9466667
284,184109,153.32
285,184110,150.295
286,184111,147.485
287,184112,142.835
288,184201,138.1783333
289,184202,133.915
290,184203,130.78
291,184204,127.69
292,184205,125.2783333
293,184206,121.4583333
294,184207,117.2883333
295,184208,114.3033333
296,184209,112.14
297,184210,109.7616667
298,184211,107.9133333
299,184212,104.8
300,184301,101.145
301,184302,98.88833333
302,184303,95.21166667
303,184304,91.95666667
304,184305,88.71833333
305,184306,86.385
306,184307,83.64333333
307,184308,81.78166667
308,184309,79.85166667
309,184310,77.475
310,184311,75.85
311,184312,73.98833333
312,184401,71.31833333
313,184402,68.88
314,184403,67.09666667
315,184404,65.95833333
316,184405,64.785
317,184406,63.36833333
318,184407,61.6
319,184408,58.615
320,184409,55.12333333
321,184410,53.19666667
322,184411,51.58333333
323,184412,50.41333333
324,184501,48.87
325,184502,47.64833333
326,184503,46.96833333
327,184504,46.72166667
328,184505,46.12666667
329,184506,45.64166667
330,184507,44.80833333
331,184508,44.1
332,184509,42.86666667
333,184510,42.46833333
334,184511,42.05666667
335,184512,42.22333333
336,184601,42.63166667
337,184602,43.215
338,184603,44.16333333
339,184604,44.97333333
340,184605,44.765
341,184606,45.025
342,184607,45.46
343,184608,45.89166667
344,184609,47.85333333
345,184610,48.62
346,184611,49.74833333
347,184612,50.48666667
348,184701,51.66
349,184702,52.295
350,184703,54.075
351,184704,54.57
352,184705,55.975
353,184706,57.775
354,184707,58.87666667
355,184708,62.04166667
356,184709,66.00166667
357,184710,69.95333333
358,184711,72.68666667
359,184712,75.24166667
360,184801,79.29166667
361,184802,82.3
362,184803,85.08833333
363,184804,87.80166667
364,184805,90.05833333
365,184806,93.34666667
366,184807,96.94833333
367,184808,100.3033333
368,184809,102.9766667
369,184810,106.505
370,184811,109.16
371,184812,113.2366667
372,184901,117.9466667
373,184902,121.71
374,184903,124.38
375,184904,127.0483333
376,184905,129.2816667
377,184906,131.7483333
378,184907,133.6316667
379,184908,135.1133333
380,184909,137.8866667
381,184910,139.55
382,184911,142.3883333
383,184912,144.86
384,185001,146.6166667
385,185002,148.2333333
386,185003,149.645
387,185004,149.4583333
388,185005,150.08
389,185006,151.4333333
390,185007,151.8216667
391,185008,152.8733333
392,185009,154.78
393,185010,155.8983333
394,185011,156.5383333
395,185012,156.8116667
396,185101,158.1266667
397,185102,160.0466667
398,185103,160.3183333
399,185104,160.1816667
400,185105,160.4983333
401,185106,160.6916667
402,185107,160.5433333
403,185108,160.8383333
404,185109,160.01
405,185110,160.4316667
406,185111,160.3683333
407,185112,160.8083333
408,185201,161.2333333
409,185202,162.0883333
410,185203,161.6416667
411,185204,162.47
412,185205,162.1133333
413,185206,161.2266667
414,185207,161.1083333
415,185208,158.4583333
416,185209,155.175
417,185210,152.2966667
418,185211,150.1566667
419,185212,148.5483333
420,185301,145.4266667
421,185302,143.6783333
422,185303,141.8516667
423,185304,140.3816667
424,185305,138.6383333
425,185306,136.3233333
426,185307,133.91
427,185308,131.825
428,185309,130.0983333
429,185310,127.7633333
430,185311,125.4916667
431,185312,121.8033333
432,185401,117.32
433,185402,113.7816667
434,185403,111.3933333
435,185404,108.9866667
