,timestamp,value
0,181801,58.1
1,181802,47.75
2,181803,45.9667
3,181804,48.85
4,181805,56.78
5,181806,57.45
6,181807,55.56666667
7,181808,58.1
8,181809,58.26666667
9,181810,57.48333333
10,181811,45.78333333
11,181812,42.81666667
12,181901,44.13333333
13,181902,41.13333333
14,181903,34.95
15,181904,31.76666667
16,181905,34.15
17,181906,36.7
18,181907,36.33333333
19,181908,37.81666667
20,181909,40.9
21,181910,42.93333333
22,181911,44.46666667
23,181912,43.23333333
24,182001,39.81666667
25,182002,39.96666667
26,182003,37.08333333
27,182004,34.81666667
28,182005,36
29,182006,30.5
30,182007,30.85
31,182008,30.63333333
32,182009,30.81666667
33,182010,27.91666667
34,182011,21.96666667
35,182012,21.5
36,182101,21.81666667
37,182102,15.8
38,182103,15.95
39,182104,16
40,182105,14.26666667
41,182106,12.25
42,182107,6.966666667
43,182108,7.133333333
44,182109,6.766666667
45,182110,9.466666667
46,182111,10.21666667
47,182112,9.783333333
48,182201,9.066666667
49,182202,7.983333333
50,182203,11.25
51,182204,9.633333333
52,182205,8.816666667
53,182206,10.3
54,182207,12.5
55,182208,12.81666667
56,182209,8.333333333
57,182210,4.816666667
58,182211,4.416666667
59,182212,2.866666667
60,182301,0.666666667
61,182302,0.1
62,182303,0.266666667
63,182304,0.166666667
64,182305,0.166666667
65,182306,0.166666667
66,182307,0.3
67,182308,0.3
68,182309,0.133333333
69,182310,0.133333333
70,182311,0.133333333
71,182312,5.8
72,182401,11.66666667
73,182402,14.66666667
74,182403,14.66666667
75,182404,20.05
76,182405,20.81666667
77,182406,15.15
78,182407,9.15
79,182408,6.533333333
80,182409,12.25
81,182410,13.86666667
82,182411,13.1
83,182412,13.33333333
84,182501,14.73333333
85,182502,18.66666667
86,182503,19.18333333
87,182504,13.21666667
88,182505,17.51666667
89,182506,21.55
90,182507,28.73333333
91,182508,31.55
92,182509,29.68333333
93,182510,32.98333333
94,182511,31.95
95,182512,33.8
96,182601,30.11666667
97,182602,28.01666667
98,182603,33.86666667
99,182604,36.2
100,182605,41.91666667
101,182606,46.08333333
102,182607,55.76666667
103,182608,61.73333333
104,182609,56.78333333
105,182610,64.18333333
106,182611,66.16666667
107,182612,74.81666667
108,182701,69.85
109,182702,72.01666667
110,182703,82.8
111,182704,81.51666667
112,182705,86.18333333
113,182706,82.98333333
114,182707,85.1
115,182708,86.83333333
116,182709,84.55
117,182710,87.35
118,182711,85.11666667
119,182712,82.18333333
120,182801,85.11666667
121,182802,88.1
122,182803,92.41666667
123,182804,93.81666667
124,182805,105.1833333
125,182806,119.6166667
126,182807,120.0166667
127,182808,123.35
128,182809,119.25
129,182810,117.45
130,182811,108.5166667
131,182812,94.3
132,182901,91.16666667
133,182902,83.66666667
134,182903,89.78333333
135,182904,101
136,182905,103.8833333
137,182906,111.4
138,182907,124.7166667
139,182908,132.55
140,182909,127.1166667
141,182910,116.6
142,182911,116.6666667
143,182912,111.8166667
144,183001,101.0666667
145,183002,99.53333333
146,183003,108.3666667
147,183004,122.0333333
148,183005,121.6666667
149,183006,124.05
150,183007,121.75
151,183008,115.8333333
152,183009,109.5666667
153,183010,103.45
154,183011,107.6
155,183012,112.3333333
156,183101,113.3
157,183102,113.1333333
158,183103,121.8666667
159,183104,113.5833333
160,183105,101.5833333
161,183106,88.05
162,183107,87.45
163,183108,88.78333333
164,183109,73.35
165,183110,71.05
166,183111,72.56666667
167,183112,71.35
168,183201,67.36666667
169,183202,67.53333333
170,183203,72.31666667
171,183204,66.93333333
172,183205,66.33333333
173,183206,65.7
174,183207,61
175,183208,48.03333333
176,183209,35
177,183210,33.4
178,183211,25.88333333
179,183212,26.1
180,183301,25.33333333
181,183302,27.01666667
182,183303,28
183,183304,22.9
184,183305,22.51666667
185,183306,15.16666667
186,183307,13.98333333
187,183308,11.41666667
188,183309,11.36666667
189,183310,12.68333333
190,183311,10.73333333
191,183312,13.21666667
192,183401,12.65
193,183402,16.08333333
194,183403,13.95
195,183404,12.26666667
196,183405,13.1
197,183406,12.51666667
198,183407,13.55
199,183408,9.633333333
200,183409,11.75
201,183410,18.23333333
202,183411,24.25
203,183412,31.65
204,183501,31.31666667
205,183502,37
206,183503,39.25
207,183504,49.43333333
208,183505,53.05
209,183506,52.66666667
210,183507,67.2
211,183508,76.83333333
212,183509,99.38333333
213,183510,108.75
214,183511,124.4333333
215,183512,136.7833333
216,183601,144.7833333
217,183602,158.2666667
218,183603,157.55
219,183604,170.7833333
220,183605,173.95
221,183606,187.05
222,183607,194.8833333
223,183608,194.9166667
224,183609,194.05
225,183610,192.5333333
226,183611,195.1666667
227,183612,217.8166667
228,183701,237.6166667
229,183702,256.45
230,183703,267.4166667
231,183704,267.65
232,183705,265.0833333
233,183706,251.6833333
234,183707,244.65
235,183708,233.1333333
236,183709,222.4833333
237,183710,218.4666667
238,183711,217.1833333
239,183712,209.3
240,183801,204.35
241,183802,190.65
242,183803,203
243,183804,203.8166667
244,183805,212.3166667
245,183806,202.5666667
246,183807,192.3833333
247,183808,190.7166667
248,183809,172.0833333
249,183810,162.15
250,183811,145.45
251,183812,141.3333333
252,183901,140.5833333
253,183902,147.1666667
254,183903,148.3
255,183904,140.2
256,183905,133.6
257,183906,126.65
258,183907,120.8833333
259,183908,128.8833333
260,183909,144.15
261,183910,152.25
262,183911,156.4333333
263,183912,158.9333333
264,184001,157.95
265,184002,145.8333333
266,184003,127.8
267,184004,120.85
268,184005,120.9666667
269,184006,116.75
270,184007,111.0166667
271,184008,102.7333333
272,184009,104.4666667
273,184010,101.45
274,184011,97.28333333
275,184012,98.71666667
276,184101,88.56666667
277,184102,80.81666667
278,184103,68.53333333
279,184104,64.4
280,184105,68.06666667
281,184106,68.61666667
282,184107,70.5
283,184108,73.08333333
284,184109,74.96666667
285,184110,71.71666667
286,184111,58.46666667
287,184112,53.8
288,184201,50.9
289,184202,46.13333333
290,184203,42.01666667
291,184204,41.6
292,184205,43.01666667
293,184206,37.91666667
294,184207,35.75
295,184208,37.01666667
296,184209,36.08333333
297,184210,39.18333333
298,184211,43.53333333
299,184212,42.71666667
300,184301,42.91666667
301,184302,36.5
302,184303,33.71666667
303,184304,25.76666667
304,184305,20.36666667
305,184306,18.41666667
306,184307,17.36666667
307,184308,19.65
308,184309,18.48333333
309,184310,17.33333333
310,184311,16.76666667
311,184312,17.36666667
312,184401,17.33333333
313,184402,18.15
314,184403,20.75
315,184404,25.03333333
316,184405,22.95
317,184406,20.45
318,184407,23.7
319,184408,26.23333333
320,184409,24.41666667
321,184410,24.63333333
322,184411,24.41666667
323,184412,29.38333333
324,184501,30.65
325,184502,36.16666667
326,184503,46.25
327,184504,56.1
328,184505,66.4
329,184506,69.03333333
330,184507,70.4
331,184508,67.25
332,184509,63.45
333,184510,58.91666667
334,184511,56.58333333
335,184512,64.53333333
336,184601,66.8
337,184602,71.96666667
338,184603,81.5
339,184604,89.45
340,184605,95.15
341,184606,96.63333333
342,184607,98.78333333
343,184608,99.85
344,184609,111.8666667
345,184610,108.1833333
346,184611,108.3
347,184612,108.4166667
348,184701,112.9
349,184702,110.1666667
350,184703,104.2333333
351,184704,101.1
352,184705,105.2833333
353,184706,110.8
354,184707,107.9166667
355,184708,134.4833333
356,184709,155.35
357,184710,193.0166667
358,184711,210.65
359,184712,217.3833333
360,184801,247.0666667
361,184802,239.0833333
362,184803,224.5833333
363,184804,204.25
364,184805,194.0833333
365,184806,199.4666667
366,184807,193.9333333
367,184808,199.6833333
368,184809,197.3666667
369,184810,204.3666667
370,184811,207.7833333
371,184812,216.2666667
372,184901,227.3166667
373,184902,232.2166667
374,184903,234.7833333
375,184904,230.4666667
376,184905,224.1666667
377,184906,205.5666667
378,184907,180.55
379,184908,160.2666667
380,184909,159.4833333
381,184910,149.65
382,184911,155.4833333
383,184912,160.5
384,185001,160.5
385,185002,167.3666667
386,185003,163.8333333
387,185004,155.1833333
388,185005,143.3166667
389,185006,134.7666667
390,185007,122.45
391,185008,113.65
392,185009,114.8
393,185010,123.3166667
394,185011,121.1666667
395,185012,118.3166667
396,185101,129.85
397,185102,143.7
398,185103,136.8833333
399,185104,132.2833333
400,185105,134.75
401,185106,135.4333333
402,185107,122.95
403,185108,107.7666667
404,185109,108.7833333
405,185110,110.6833333
406,185111,107
407,185112,109.5833333
408,185201,119.8
409,185202,122.6666667
410,185203,120.55
411,185204,121.4833333
412,185205,122.7333333
413,185206,114.9833333
414,185207,106.6666667
415,185208,98.18333333
416,185209,90.68333333
417,185210,91.28333333
418,185211,91.08333333
419,185212,90.6
420,185301,90.25
421,185302,91.28333333
422,185303,91.35
423,185304,85.1
424,185305,78.9
425,185306,77.21666667
426,185307,78.76666667
427,185308,81.15
428,185309,79.83333333
429,185310,78.18333333
430,185311,76.31666667
431,185312,71.06666667
432,185401,61.41666667
433,185402,51.78333333
434,185403,47.73333333
435,185404,42.7
436,185405,41.18333333
437,185406,40.45
438,185407,41.48333333
439,185408,40.16666667
