,value
328,79.4285031715076
329,65.6142515857538
330,58.3071257928769
331,56.10356289643845
332,52.70178144821922
333,60.25089072410961
334,62.975445362054806
335,81.2377226810274
336,72.9188613405137
337,78.90943067025685
338,92.70471533512843
339,104.1023576675642
340,102.0011788337821
341,105.20058941689106
342,91.35029470844553
343,91.32514735422276
344,134.96257367711138
345,114.18128683855569
346,107.39064341927784
347,108.24532170963892
348,106.32266085481946
349,90.61133042740974
350,116.80566521370487
351,95.70283260685244
352,110.70141630342621
353,126.4507081517131
354,106.77535407585654
355,170.5376770379283
356,219.36883851896414
357,259.9844192594821
358,245.74220962974104
359,214.17110481487052
360,239.68555240743524
361,213.0427762037176
362,197.1213881018588
363,187.8606940509294
364,179.1803470254647
365,197.04017351273234
366,214.52008675636617
367,217.7100433781831
368,192.50502168909156
369,206.5525108445458
370,198.7762554222729
371,232.28812771113644
372,265.2940638555682
373,257.79703192778413
374,220.24851596389206
375,207.47425798194604
376,180.337128990973
377,167.2685644954865
378,157.73428224774324
379,143.1671411238716
380,160.5835705619358
381,148.1417852809679
382,168.17089264048394
383,176.23544632024198
384,162.21772316012098
385,166.0088615800605
386,161.40443079003026
387,122.60221539501512
388,119.80110769750756
389,126.40055384875379
390,100.35027692437689
391,108.67513846218844
392,136.18756923109422
393,135.5437846155471
394,119.82189230777355
395,117.86094615388677
396,130.68047307694337
397,165.3902365384717
398,144.09511826923585
399,125.69755913461793
400,122.29877956730897
401,121.14938978365448
402,94.87469489182723
403,101.93734744591362
404,115.41867372295681
405,117.05933686147841
406,106.92966843073921
407,121.2148342153696
408,125.55741710768481
409,125.87870855384242
410,121.03935427692122
411,122.6696771384606
412,113.4848385692303
413,101.24241928461515
414,90.62120964230758
415,82.9606048211538
416,77.0803024105769
417,102.49015120528846
418,102.79507560264423
419,94.44753780132211
420,86.17376890066106
421,83.83688445033053
422,77.71844222516526
423,84.05922111258263
424,74.97961055629132
425,75.48980527814567
426,81.34490263907284
427,88.57245131953641
428,76.1362256597682
429,78.3181128298841
430,66.50905641494205
431,55.504528207471026
432,42.40226410373551
433,40.20113205186776
434,39.800566025933875
435,45.050283012966936
436,45.32514150648347
437,42.712570753241735
438,39.10628537662087
439,34.603142688310434
440,38.60157134415522
441,31.35078567207761
442,42.4253928360388
443,41.7626964180194
444,32.581348209009704
445,27.090674104504853
446,30.045337052252428
447,19.222668526126213
448,18.261334263063105
449,14.130667131531553
450,7.415333565765776
451,6.657666782882888
452,3.328833391441444
453,10.814416695720723
454,9.357208347860361
455,7.578604173930181
456,4.28930208696509
457,6.794651043482546
458,3.747325521741273
459,8.073662760870636
460,4.036831380435318
461,6.9184156902176595
462,7.8592078451088305
463,9.579603922554416
464,8.989801961277209
465,8.744900980638604
466,11.722450490319302
467,12.71122524515965
468,19.355612622579827
469,16.777806311289915
470,13.388903155644957
471,17.24445157782248
472,35.722225788911246
473,33.11111289445562
474,37.65555644722781
475,34.827778223613905
476,57.71388911180695
477,67.40694455590346
478,63.50347227795173
479,67.10173613897587
480,70.65086806948793
481,68.47543403474396
482,88.83771701737197
483,80.81885850868599
484,79.709429254343
485,82.10471462717149
486,94.90235731358575
487,99.90117865679288
488,126.05058932839643
489,149.6252946641982
490,124.1126473320991
491,125.55632366604955
492,142.27816183302477
493,154.3390809165124
494,162.9195404582562
495,162.9097702291281
496,167.85488511456407
497,166.52744255728203
498,173.613721278641
499,188.30686063932052
500,194.60343031966028
501,206.20171515983014
502,195.40085757991505
503,174.65042878995752
504,165.62521439497874
505,166.7626071974894
506,177.3813035987447
507,156.54065179937234
508,180.02032589968616
509,193.16016294984308
510,207.53008147492153
511,199.01504073746077
512,187.10752036873038
513,179.10376018436517
514,182.55188009218259
515,182.12594004609127
516,150.31297002304564
517,148.90648501152282
518,170.4532425057614
519,178.77662125288072
520,143.28831062644036
521,155.39415531322018
522,151.7970776566101
523,154.24853882830504
524,153.07426941415252
525,140.38713470707626
526,121.19356735353813
527,136.99678367676907
528,128.44839183838454
529,125.42419591919227
530,104.06209795959614
531,103.08104897979807
532,112.74052448989903
533,136.2202622449495
534,137.86013112247474
535,128.28006556123736
536,127.34003278061869
537,103.57001639030935
538,99.78500819515467
539,88.69250409757734
540,90.24625204878868
541,98.97312602439433
542,112.48656301219717
543,94.79328150609858
544,98.44664075304928
545,88.02332037652464
546,75.01166018826231
547,83.15583009413115
548,62.427915047065575
549,69.06395752353279
550,70.3319787617664
551,74.2159893808832
552,91.95799469044161
553,90.7289973452208
554,108.3144986726104
555,88.2072493363052
556,82.65362466815259
557,96.2768123340763
558,100.03840616703815
559,102.06920308351907
560,78.13460154175954
561,71.26730077087977
562,90.28365038543988
563,72.29182519271994
564,82.39591259635998
565,78.49795629817999
566,76.74897814909
567,66.324489074545
568,65.9622445372725
569,64.88112226863625
570,57.84056113431812
571,64.82028056715906
572,52.91014028357953
573,42.70507014178976
574,44.70253507089488
575,34.50126753544744
576,47.25063376772372
577,60.07531688386186
578,53.33765844193093
579,43.41882922096546
580,34.009414610482736
581,32.70470730524137
582,25.152353652620686
583,24.676176826310343
584,19.288088413155172
585,23.04404420657759
586,20.122022103288792
587,11.511011051644395
588,5.755505525822198
589,3.577752762911099
590,10.48887638145555
591,10.094438190727775
592,7.797219095363888
593,5.298609547681943
594,7.399304773840972
595,8.249652386920486
596,13.474826193460242
597,19.487413096730123
598,18.793706548365062
599,33.34685327418253
600,29.623426637091264
601,27.961713318545634
602,35.98085665927282
603,48.54042832963641
604,46.520214164818206
605,49.1601070824091
606,48.73005354120455
607,53.015026770602276
608,65.85751338530113
609,84.32875669265056
610,91.51437834632529
611,102.15718917316264
612,101.87859458658131
613,100.88929729329067
614,94.44464864664533
615,81.42232432332267
616,127.41116216166134
617,154.05558108083068
618,126.42779054041534
619,129.56389527020767
620,132.03194763510385
621,115.51597381755192
622,122.85798690877596
623,148.478993454388
624,138.739496727194
625,165.21974836359698
626,213.95987418179848
627,240.42993709089922
628,267.0149685454496
629,246.65748427272482
630,233.7787421363624
631,245.13937106818122
632,235.96968553409062
633,240.1348427670453
634,243.06742138352266
635,229.88371069176134
636,188.54185534588066
637,198.77092767294033
638,218.73546383647016
639,244.81773191823507
640,243.70886595911753
641,198.30443297955878
642,185.0522164897794
643,184.37610824488968
644,159.13805412244483
645,153.8190270612224
646,164.7595135306112
647,157.7797567653056
648,145.2398783826528
649,172.7699391913264
650,160.1349695956632
651,165.2674847978316
652,172.38374239891579
653,177.8418711994579
654,176.92093559972895
655,165.9604677998645
656,178.53023389993223
657,174.8651169499661
658,180.83255847498305
659,160.36627923749154
660,152.48313961874578
661,165.44156980937288
662,164.72078490468644
663,145.91039245234322
664,112.95519622617161
665,93.87759811308581
666,102.7887990565429
667,108.29439952827144
668,93.49719976413573
669,86.04859988206786
670,89.27429994103393
671,85.63714997051696
672,93.51857498525848
673,100.30928749262924
674,88.90464374631462
675,71.2023218731573
676,72.90116093657865
677,68.35058046828932
678,90.77529023414466
679,96.53764511707233
680,71.66882255853616
681,64.53441127926808
682,56.367205639634044
683,52.58360281981702
684,38.491801409908504
685,37.195900704954255
686,46.79795035247713
687,47.69897517623856
688,33.44948758811928
689,36.67474379405964
690,28.787371897029818
691,26.59368594851491
692,15.296842974257455
693,18.298421487128728
694,23.949210743564365
695,20.224605371782182
696,22.06230268589109
697,23.581151342945546
698,37.34057567147278
699,20.620287835736388
700,14.560143917868194
701,8.630071958934098
702,17.065035979467048
703,15.932517989733524
704,16.266258994866764
705,20.083129497433383
706,18.341564748716692
707,15.970782374358347
708,28.285391187179172
709,21.392695593589586
710,20.646347796794792
711,23.4731738983974
712,29.7865869491987
713,26.69329347459935
714,18.346646737299675
715,14.423323368649838
716,21.26166168432492
717,16.23083084216246
718,19.91541542108123
719,11.707707710540616
720,8.603853855270309
721,9.801926927635154
722,11.450963463817576
723,5.825481731908788
724,7.862740865954394
725,9.281370432977196
726,4.740685216488598
727,2.370342608244299
728,5.58517130412215
729,3.7425856520610745
730,5.271292826030537
731,3.0856464130152688
732,2.342823206507634
733,1.621411603253817
734,0.8107058016269085
735,5.605352900813455
736,4.802676450406727
737,6.4013382252033635
738,9.500669112601681
739,13.70033455630084
740,11.90016727815042
741,16.15008363907521
742,19.025041819537606
743,15.612520909768802
744,27.856260454884403
745,36.6281302274422
746,34.3640651137211
747,33.38203255686055
748,36.24101627843028
749,46.570508139215136
750,41.53525406960757
751,60.917627034803786
752,85.50881351740189
753,78.60440675870095
754,64.85220337935047
755,57.12610168967524
756,58.863050844837616
757,73.7315254224188
758,79.76576271120939
759,82.93288135560469
760,77.71644067780235
761,89.25822033890117
762,108.72911016945058
763,103.01455508472529
764,95.80727754236264
765,101.55363877118131
766,96.52681938559066
767,87.66340969279533
768,81.33170484639766
769,98.61585242319883
770,105.05792621159941
771,132.3289631057997
772,119.61448155289985
773,97.50724077644992
774,86.60362038822495
775,77.05181019411248
776,86.57590509705624
777,92.58795254852811
778,116.59397627426405
779,93.14698813713203
780,97.07349406856602
781,87.63674703428302
782,79.46837351714152
783,108.13418675857076
784,80.31709337928538
785,103.75854668964269
786,119.07927334482135
787,97.83963667241068
788,92.81981833620534
789,116.20990916810267
790,128.50495458405135
791,127.50247729202567
792,140.05123864601285
793,142.42561932300643
794,144.1128096615032
795,135.5064048307516
796,123.2032024153758
797,104.2516012076879
798,96.37580060384394
799,94.73790030192197
800,98.91895015096098
801,89.25947507548048
802,75.07973753774024
803,76.83986876887012
804,74.11993438443506
805,96.90996719221752
806,89.90498359610876
807,90.80249179805438
808,106.20124589902719
809,122.85062294951359
810,116.8753114747568
811,100.1876557373784
812,83.0938278686892
813,73.7969139343446
814,62.698456967172305
815,49.49922848358615
816,49.649614241793074
817,46.42480712089654
818,70.96240356044827
819,71.93120178022414
820,61.56560089011207
821,53.43280044505603
822,51.91640022252801
823,40.008200111264
824,37.854100055632
825,26.127050027816
826,13.363525013908001
827,17.531762506954
828,17.265881253476998
829,19.6329406267385
830,13.366470313369248
831,12.483235156684625
832,22.94161757834231
833,24.520808789171156
834,31.710404394585577
835,33.70520219729279
836,23.052601098646395
837,17.026300549323196
838,14.263150274661598
839,24.3815751373308
840,22.7907875686654
841,17.295393784332703
842,15.197696892166352
843,11.848848446083176
844,11.774424223041589
845,11.787212111520795
846,8.393606055760397
847,6.4968030278801985
848,10.5484015139401
849,6.97420075697005
850,12.437100378485024
851,11.76855018924251
852,6.534275094621256
853,10.367137547310627
854,10.733568773655314
855,9.016784386827657
856,6.508392193413829
857,8.654196096706915
858,12.227098048353458
859,23.263549024176726
860,17.081774512088362
861,10.24088725604418
862,5.2704436280220905
863,8.235221814011044
864,8.517610907005523
865,4.808805453502761
866,6.65440272675138
867,4.677201363375691
868,6.2886006816878455
869,4.244300340843923
870,11.772150170421963
871,12.986075085210981
872,20.79303754260549
873,19.696518771302745
874,17.798259385651374
875,15.449129692825686
876,18.974564846412843
877,27.93728242320642
878,22.568641211603207
879,28.384320605801605
880,48.4421603029008
881,64.42108015145041
882,81.2105400757252
883,68.1552700378626
884,78.92763501893131
885,82.46381750946566
886,76.13190875473282
887,65.21595437736642
888,90.2079771886832
889,108.1539885943416
890,95.72699429717079
891,105.8634971485854
892,119.28174857429269
893,123.29087428714635
894,125.44543714357317
895,147.22271857178657
896,125.96135928589328
897,121.73067964294664
898,115.31533982147332
899,123.15766991073666
900,124.07883495536834
901,122.83941747768417
902,116.16970873884208
903,131.48485436942104
904,136.39242718471053
905,143.09621359235527
906,145.34810679617763
907,180.37405339808882
908,155.1370266990444
909,144.2185133495222
910,134.7092566747611
911,145.55462833738056
912,142.0773141686903
913,141.53865708434515
914,114.31932854217257
915,125.15966427108629
916,146.92983213554314
917,155.86491606777156
918,166.28245803388577
919,141.69122901694288
920,125.84561450847144
921,125.77280725423572
922,110.03640362711786
923,105.06820181355893
924,105.23410090677947
925,108.61705045338974
926,105.10852522669487
927,116.65426261334743
928,114.57713130667372
929,116.83856565333686
930,98.26928282666843
931,106.58464141333423
932,101.34232070666711
933,107.27116035333356
934,92.93558017666678
935,105.41779008833339
936,76.9088950441667
937,86.30444752208335
938,86.40222376104168
939,79.70111188052084
940,62.90055594026042
941,72.30027797013021
942,73.7501389850651
943,59.57506949253255
944,80.88753474626628
945,64.39376737313314
946,63.84688368656657
947,67.42344184328329
948,67.51172092164164
949,58.25586046082082
950,53.47793023041041
951,52.588965115205205
952,42.9444825576026
953,30.922241278801298
954,38.51112063940065
955,37.455560319700325
956,58.927780159850165
957,41.41389007992508
958,27.70694503996254
959,41.60347251998127
960,46.001736259990636
961,53.35086812999532
962,58.62543406499766
963,41.41271703249883
964,42.206358516249416
965,39.65317925812471
966,27.326589629062354
967,39.813294814531176
968,48.95664740726559
969,53.02832370363279
970,52.314161851816394
971,36.7070809259082
972,34.5535404629541
973,24.92677023147705
974,27.613385115738524
975,25.606692557869263
976,19.253346278934632
977,26.67667313946732
978,24.58833656973366
979,14.74416828486683
980,14.372084142433415
981,18.036042071216706
982,15.518021035608353
983,16.559010517804175
984,16.129505258902086
985,19.46475262945104
986,16.93237631472552
987,21.86618815736276
988,23.58309407868138
989,21.84154703934069
990,17.870773519670344
991,12.485386759835173
992,13.192693379917586
993,17.396346689958794
994,12.448173344979397
995,6.474086672489698
996,3.4370433362448494
997,3.718521668122425
998,5.559260834061213
999,2.7796304170306065
1000,9.889815208515303
1001,9.794907604257652
1002,5.497453802128826
1003,3.598726901064413
1004,2.2493634505322064
1005,4.274681725266103
1006,5.337340862633052
1007,2.668670431316526
1008,5.984335215658263
1009,2.9921676078291317
1010,11.846083803914565
1011,5.923041901957283
1012,5.311520950978641
1013,3.855760475489321
1014,2.6778802377446604
1015,3.23894011887233
1016,7.919470059436165
1017,17.559735029718084
1018,17.379867514859043
1019,9.589933757429522
1020,11.744966878714761
1021,20.07248343935738
1022,21.286241719678692
1023,32.39312085983934
1024,28.34656042991967
1025,27.773280214959833
1026,37.086640107479916
1027,42.54332005373996
1028,30.52166002686998
1029,47.66083001343499
1030,60.930415006717496
1031,68.56520750335875
1032,60.58260375167937
1033,50.691301875839684
1034,56.295650937919845
1035,63.94782546895992
1036,64.82391273447996
1037,67.31195636723999
1038,75.80597818362
1039,86.45298909181
1040,68.326494545905
1041,79.3632472729525
1042,71.38162363647625
1043,81.24081181823811
1044,86.22040590911905
1045,114.61020295455953
1046,104.45510147727975
1047,84.97755073863988
1048,82.43877536931994
1049,82.01938768465996
1050,101.80969384232998
1051,99.95484692116499
1052,95.87742346058249
1053,113.53871173029124
1054,146.11935586514562
1055,119.30967793257281
1056,97.55483896628641
1057,74.92741948314321
1058,91.16370974157161
1059,91.6818548707858
1060,93.9409274353929
1061,99.62046371769645
1062,136.16023185884822
1063,107.88011592942411
1064,100.69005796471205
1065,65.19502898235602
1066,64.99751449117801
1067,86.498757245589
1068,106.94937862279451
1069,143.62468931139728
1070,122.36234465569864
1071,104.98117232784932
1072,88.19058616392466
1073,77.69529308196233
1074,80.29764654098116
1075,85.39882327049058
1076,113.54941163524529
1077,111.32470581762264
1078,106.91235290881133
1079,92.90617645440567
1080,79.15308822720283
1081,67.87654411360141
1082,57.8882720568007
1083,76.99413602840035
1084,72.49706801420018
1085,76.34853400710008
1086,71.07426700355003
1087,110.98713350177502
1088,127.94356675088751
1089,90.92178337544375
1090,83.41089168772189
1091,74.65544584386095
1092,84.62772292193047
1093,81.11386146096524
1094,95.80693073048262
1095,74.75346536524131
1096,67.37673268262066
1097,52.588366341310326
1098,56.094183170655164
1099,47.29709158532758
1100,55.99854579266379
1101,76.6992728963319
1102,84.84963644816595
1103,87.52481822408298
1104,65.7624091120415
1105,59.13120455602075
1106,47.415602278010375
1107,30.75780113900519
1108,33.82890056950259
1109,27.164450284751297
1110,25.33222514237565
1111,22.316112571187823
1112,33.00805628559391
1113,48.45402814279696
1114,28.377014071398477
1115,18.98850703569924
1116,12.294253517849619
1117,13.64712675892481
1118,13.323563379462405
1119,20.461781689731204
1120,17.780890844865603
1121,10.740445422432801
1122,8.3202227112164
1123,7.510111355608201
1124,7.105055677804101
1125,5.8025278389020505
1126,6.401263919451026
1127,5.0506319597255125
1128,2.7253159798627564
1129,1.3626579899313782
1130,4.781328994965689
1131,6.190664497482844
1132,6.795332248741422
1133,6.847666124370711
1134,5.873833062185356
1135,3.186916531092678
1136,9.54345826554634
1137,8.57172913277317
1138,5.235864566386585
1139,7.917932283193292
1140,5.858966141596646
1141,5.329483070798323
1142,3.0647415353991616
1143,2.332370767699581
1144,1.1661853838497904
1145,0.5830926919248952
1146,1.7415463459624476
1147,1.0707731729812238
1148,1.535386586490612
1149,3.3676932932453063
1150,2.2838466466226532
1151,4.291923323311327
1152,4.495961661655663
1153,4.447980830827832
1154,4.873990415413916
1155,16.886995207706956
1156,12.793497603853478
1157,15.94674880192674
1158,12.52337440096337
1159,12.711687200481684
1160,16.95584360024084
1161,15.32792180012042
1162,21.31396090006021
1163,29.306980450030103
1164,33.90349022501505
1165,52.15174511250753
1166,58.47587255625376
1167,63.687936278126884
1168,59.393968139063446
1169,87.04698406953173
1170,103.22349203476587
1171,109.61174601738293
1172,96.00587300869147
1173,92.55293650434572
1174,81.72646825217286
1175,69.61323412608644
1176,72.55661706304322
1177,82.4783085315216
1178,97.08915426576081
1179,108.4445771328804
1180,116.2222885664402
1181,114.5611442832201
1182,101.93057214161004
1183,80.26528607080502
1184,77.6826430354025
1185,81.09132151770126
1186,95.29566075885063
1187,91.7978303794253
1188,108.14891518971265
1189,114.02445759485633
1190,136.01222879742818
1191,130.3061143987141
1192,160.25305719935704
1193,175.8265285996785
1194,187.76326429983925
1195,222.73163214991962
1196,219.16581607495982
1197,169.73290803747992
1198,165.21645401873997
1199,190.35822700936998
1200,175.179113504685
1201,141.9395567523425
1202,131.16977837617125
1203,132.63488918808562
1204,130.26744459404281
1205,114.63372229702141
1206,147.0668611485107
1207,158.33343057425535
1208,145.76671528712768
1209,143.73335764356383
1210,141.36667882178193
1211,119.93333941089097
1212,100.06666970544549
1213,116.28333485272275
1214,113.59166742636137
1215,99.94583371318069
1216,123.42291685659035
1217,154.36145842829518
1218,131.0807292141476
1219,123.0903646070738
1220,107.09518230353689
1221,97.54759115176844
1222,83.72379557588422
1223,70.86189778794211
1224,78.08094889397105
1225,83.94047444698552
1226,100.42023722349276
1227,62.56011861174638
1228,58.98005930587319
1229,61.790029652936596
1230,53.7450148264683
1231,42.82250741323415
1232,51.661253706617074
1233,67.18062685330854
1234,56.24031342665427
1235,53.02015671332713
1236,52.76007835666357
1237,49.93003917833178
1238,47.21501958916589
1239,50.607509794582946
1240,43.80375489729147
1241,50.001877448645736
1242,59.85093872432287
1243,48.92546936216144
1244,39.262734681080715
1245,34.781367340540356
1246,32.190683670270175
1247,33.04534183513509
1248,26.372670917567547
1249,35.136335458783776
1250,63.21816772939189
1251,40.759083864695945
1252,27.079541932347972
1253,18.439770966173988
1254,18.369885483086996
1255,14.634942741543497
1256,11.217471370771749
1257,10.808735685385875
1258,11.504367842692936
1259,20.252183921346468
1260,13.876091960673234
1261,8.188045980336618
1262,6.844022990168309
1263,8.522011495084154
1264,6.911005747542077
1265,11.105502873771039
1266,8.50275143688552
1267,4.65137571844276
1268,13.375687859221381
1269,16.43784392961069
1270,16.568921964805345
1271,10.584460982402671
1272,5.692230491201336
1273,7.096115245600668
1274,5.048057622800334
1275,11.974028811400167
1276,23.287014405700084
1277,31.643507202850042
1278,39.27175360142502
1279,35.68587680071251
1280,38.79293840035625
1281,40.69646920017813
1282,39.098234600089064
1283,33.29911730004453
1284,21.199558650022265
1285,29.89977932501113
1286,29.949889662505566
1287,41.474944831252785
1288,56.437472415626395
1289,67.76873620781319
1290,65.9843681039066
1291,64.64218405195331
1292,82.47109202597665
1293,98.88554601298833
1294,98.24277300649416
1295,131.32138650324708
1296,125.51069325162354
1297,120.95534662581177
1298,112.57767331290589
1299,88.38883665645295
1300,97.69441832822648
1301,110.04720916411324
1302,98.62360458205663
1303,100.66180229102832
1304,101.03090114551416
1305,110.16545057275708
1306,105.48272528637854
1307,118.94136264318928
1308,127.47068132159464
1309,141.28534066079732
1310,128.69267033039864
1311,142.24633516519933
1312,137.07316758259967
1313,117.78658379129983
1314,104.6932918956499
1315,97.14664594782495
1316,105.62332297391248
1317,105.41166148695623
1318,108.75583074347811
1319,92.02791537173906
1320,115.61395768586952
1321,119.00697884293476
1322,130.7034894214674
1323,132.5017447107337
1324,130.40087235536686
1325,141.40043617768345
1326,152.4002180888417
1327,146.00010904442087
1328,147.80005452221042
1329,125.05002726110521
1330,104.47501363055261
1331,101.38750681527631
1332,108.09375340763816
1333,106.39687670381909
1334,95.09843835190955
1335,91.49921917595478
1336,94.24960958797739
1337,107.0748047939887
1338,112.08740239699435
1339,110.84370119849717
1340,84.07185059924859
1341,87.0859252996243
1342,111.09296264981214
1343,145.49648132490609
1344,127.14824066245305
1345,105.12412033122652
1346,81.76206016561326
1347,72.73103008280663
1348,67.06551504140332
1349,57.53275752070166
1350,47.01637876035083
1351,44.258189380175416
1352,48.87909469008771
1353,53.03954734504386
1354,56.219773672521924
1355,49.60988683626096
1356,37.00494341813048
1357,54.40247170906524
1358,52.251235854532624
1359,52.12561792726631
1360,46.46280896363315
