,timestamp,value
0,181801,58.1
1,181802,47.75
2,181803,45.96666667
3,181804,48.85
4,181805,56.78
5,181806,57.45
6,181807,55.92857143
7,181808,55.5125
8,181809,54.16666667
9,181810,54.03
10,181811,50.78181818
11,181812,50.13333333
12,181901,50.48461538
13,181902,49.35
14,181903,46.48
15,181904,45.68125
16,181905,44.91176471
17,181906,45.65555556
18,181907,46.01578947
19,181908,45.89
20,181909,44.88571429
21,181910,44.93181818
22,181911,44.79565217
23,181912,45.05
24,182001,44.528
25,182002,44.52307692
26,182003,43.15185185
27,182004,42.76428571
28,182005,42.97586207
29,182006,42.14
30,182007,41.88064516
31,182008,43.27096774
32,182009,40.90909091
33,182010,40.14411765
34,182011,39.37428571
35,182012,38.7
36,182101,38.62702703
37,182102,37.79473684
38,182103,37.06923077
39,182104,36.5225
40,182105,35.7
41,182106,34.92142857
42,182107,34.20930233
43,182108,33.61363636
44,182109,33.02888889
45,182110,32.99347826
46,182111,32.44680851
47,182112,31.77916667
48,182201,31.13061224
49,182202,30.538
50,182203,30.46666667
51,182204,30.29807692
52,182205,29.77169811
53,182206,29.39259259
54,182207,29.09818182
55,182208,28.63928571
56,182209,28.13684211
57,182210,27.66206897
58,182211,27.19322034
59,182212,26.74
60,182301,26.30163934
61,182302,25.87741935
62,182303,25.48253968
63,182304,25.084375
64,182305,24.69846154
65,182306,24.32424242
66,182307,23.97313433
67,182308,23.62058824
68,182309,23.27826087
69,182310,22.94571429
70,182311,22.62253521
71,182312,22.78055556
72,182401,22.96164384
73,182402,22.89459459
74,182403,22.58933333
75,182404,22.71710526
76,182405,22.48181818
77,182406,22.19358974
78,182407,21.91265823
79,182408,21.6675
80,182409,21.82345679
81,182410,22.0695122
82,182411,21.80361446
83,182412,21.56071429
84,182501,21.40588235
85,182502,21.45813953
86,182503,21.64137931
87,182504,21.46590909
88,182505,21.51460674
89,182506,21.56
90,182507,21.88901099
91,182508,22.11630435
92,182509,22.16021505
93,182510,22.20106383
94,182511,22.17368421
95,182512,22.325
96,182601,22.39793814
97,182602,22.47755102
98,182603,22.86969697
99,182604,23.041
100,182605,23.34653465
101,182606,23.49223301
102,182607,24.34174757
103,182608,24.74230769
104,182609,24.80761905
105,182610,25.36981132
106,182611,25.74766355
107,182612,26.56111111
108,182701,26.84678899
109,182702,27.32090909
110,182703,27.94234234
111,182704,28.37767857
112,182705,28.95663717
113,182706,29.53070175
114,182707,29.88608696
115,182708,30.39913793
116,182709,30.84529915
117,182710,31.37627119
118,182711,31.78823529
119,182712,32.16333333
120,182801,32.62479339
121,182802,33.23688525
122,182803,33.84878049
123,182804,34.20487805
124,182805,35.10894309
125,182806,36.09268293
126,182807,36.3601626
127,182808,36.67560976
128,182809,36.86341463
129,182810,37.22357724
130,182811,37.56829268
131,182812,37.8504065
132,182901,38.00325203
133,182902,38.52357724
134,182903,39.15447154
135,182904,39.99756098
136,182905,40.62926829
137,182906,41.5796748
138,182907,42.53739837
139,182908,43.32357724
140,182909,43.56504065
141,182910,43.91300813
142,182911,44.47560976
143,182912,45.03902439
144,183001,45.37317073
145,183002,46.0097561
146,183003,46.74227642
147,183004,47.92357724
148,183005,48.46097561
149,183006,49.28130081
150,183007,49.61382114
151,183008,49.90406504
152,183009,50.59918699
153,183010,51.46504065
154,183011,52.21544715
155,183012,53.25772358
156,183101,53.77886179
157,183102,54.35121951
158,183103,55.49512195
159,183104,55.94146341
160,183105,56.4
161,183106,56.77479675
162,183107,57.26422764
163,183108,57.98617886
164,183109,58.47560976
165,183110,59.06747967
166,183111,59.59186992
167,183112,59.92520325
168,183201,60.08861789
169,183202,60.78211382
170,183203,61.52601626
171,183204,61.8902439
172,183205,62.43821138
173,183206,62.58130081
174,183207,62.59430894
175,183208,62.69512195
176,183209,62.73089431
177,183210,62.9097561
178,183211,63.07560976
179,183212,63.44796748
180,183301,63.59512195
181,183302,63.79756098
182,183303,63.95691057
183,183304,63.99430894
184,183305,64.16910569
185,183306,64.17479675
186,183307,64.26910569
187,183308,64.34634146
188,183309,64.50325203
189,183310,64.59837398
190,183311,64.67804878
191,183312,64.81300813
192,183401,64.8796748
193,183402,65.12439024
194,183403,64.90081301
195,183404,64.62764228
196,183405,64.60162602
197,183406,64.70813008
198,183407,64.56260163
199,183408,64.57886179
200,183409,64.73495935
201,183410,65.07073171
202,183411,65.46585366
203,183412,65.65447154
204,183501,65.41382114
205,183502,65.74471545
206,183503,65.99918699
207,183504,66.76341463
208,183505,67.14308943
209,183506,67.28780488
210,183507,68.04715447
211,183508,68.63821138
212,183509,69.79593496
213,183510,70.66666667
214,183511,71.67398374
215,183512,72.51219512
216,183601,73.50081301
217,183602,74.8
218,183603,75.83252033
219,183604,77.52845528
220,183605,78.79268293
221,183606,79.98455285
222,183607,81.24146341
223,183608,82.26341463
224,183609,83.0504065
225,183610,84.2
226,183611,85.30162602
227,183612,87.8398374
228,183701,89.70162602
229,183702,91.54552846
230,183703,92.44552846
231,183704,93.84878049
232,183705,94.7195122
233,183706,96.07804878
234,183707,97.65934959
235,183708,98.71382114
236,183709,99.2504065
237,183710,100.3544715
238,183711,101.0780488
239,183712,102.1634146
240,183801,103.3666667
241,183802,103.8617886
242,183803,105.1439024
243,183804,106.1447154
244,183805,107.1373984
245,183806,107.5365854
246,183807,108.1747967
247,183808,108.0341463
248,183809,107.703252
249,183810,108.2
250,183811,108.2154472
251,183812,108.6138211
252,183901,109.303252
253,183902,109.9195122
254,183903,110.3373984
255,183904,110.5918699
256,183905,110.6512195
257,183906,110.4121951
258,183907,110.2731707
259,183908,111.1390244
260,183909,111.9349593
261,183910,111.9349593
262,183911,111.8162602
263,183912,111.9642276
264,184001,112.2902439
265,184002,112.5617886
266,184003,112.7146341
267,184004,112.9
268,184005,112.8617886
269,184006,112.3731707
270,184007,111.7528455
271,184008,111.6382114
272,184009,111.7593496
273,184010,111.9097561
274,184011,111.9569106
275,184012,111.8439024
276,184101,111.0268293
277,184102,110.3317073
278,184103,109.6227642
279,184104,109.5243902
280,184105,109.7585366
281,184106,109.2463415
282,184107,108.9252033
283,184108,108.9414634
284,184109,108.9845528
285,184110,108.7569106
286,184111,108.2796748
287,184112,108.2926829
288,184201,107.9422764
289,184202,107.6520325
290,184203,107.5536585
291,184204,107.5
292,184205,107.0837398
293,184206,106.6146341
294,184207,106.4211382
295,184208,106.2219512
296,184209,106.1089431
297,184210,106.4357724
298,184211,106.8642276
299,184212,106.9910569
300,184301,106.8853659
301,184302,106.7398374
302,184303,106.4804878
303,184304,106.4569106
304,184305,106.5398374
305,184306,106.5235772
306,184307,106.6154472
307,184308,106.6
308,184309,106.6422764
309,184310,106.6203252
310,184311,106.800813
311,184312,106.8162602
312,184401,106.8422764
313,184402,106.9617886
314,184403,107.0097561
315,184404,107.2243902
316,184405,107.1357724
317,184406,107.1333333
318,184407,107.4
319,184408,107.602439
320,184409,107.5902439
321,184410,107.7650407
322,184411,107.8569106
323,184412,107.9934959
324,184501,108.0056911
325,184502,108.1837398
326,184503,108.302439
327,184504,108.9739837
328,184505,109.2910569
329,184506,109.4463415
330,184507,109.0284553
331,184508,108.8764228
332,184509,108.8284553
333,184510,108.5699187
334,184511,108.303252
335,184512,107.7463415
336,184601,106.9821138
337,184602,106.3170732
338,184603,106.1317073
339,184604,105.8707317
340,184605,105.2243902
341,184606,104.7747967
342,184607,103.4699187
343,184608,102.702439
344,184609,102.4642276
345,184610,101.6414634
346,184611,100.999187
347,184612,100.597561
348,184701,99.58536585
349,184702,98.55609756
350,184703,96.92357724
351,184704,94.98211382
352,184705,93.62520325
353,184706,92.95772358
354,184707,91.79349593
355,184708,92.18536585
356,184709,92.22439024
357,184710,92.46341463
358,184711,92.52845528
359,184712,92.70894309
360,184801,93.18861789
361,184802,93.25365854
362,184803,92.9699187
363,184804,92.45853659
364,184805,92.69593496
365,184806,92.53658537
366,184807,92.70650407
367,184808,92.63739837
368,184809,92.71626016
369,184810,93.04308943
370,184811,93.52845528
371,184812,94.69186992
372,184901,95.88536585
373,184902,96.8699187
374,184903,97.27479675
375,184904,97.42764228
376,184905,97.28455285
377,184906,97.48536585
378,184907,97.85365854
379,184908,98.17073171
380,184909,98.87642276
381,184910,98.83089431
382,184911,98.58211382
383,184912,98.28292683
384,185001,98.25609756
385,185002,98.70406504
386,185003,99.11544715
387,185004,98.69593496
388,185005,98.45934959
389,185006,98.62276423
390,185007,98.33414634
391,185008,98.34715447
392,185009,99.0203252
393,185010,99.29593496
394,185011,99.35853659
395,185012,99.29837398
396,185101,99.7195122
397,185102,100.6113821
398,185103,100.8821138
399,185104,101.4284553
400,185105,101.9894309
401,185106,102.5617886
402,185107,102.5756098
403,185108,102.5479675
404,185109,102.8414634
405,185110,103.3886179
406,185111,103.6439024
407,185112,104.2504065
408,185201,104.9211382
409,185202,105.6796748
410,185203,106.097561
411,185204,106.8317073
412,185205,107.3804878
413,185206,107.8097561
414,185207,108.095122
415,185208,108.3707317
416,185209,108.6715447
