,timestamp,value
0,181801,58.1
1,181802,47.75
2,181803,45.96666667
3,181804,48.85
4,181805,56.78
5,181806,57.45
6,181807,55.92857143
7,181808,55.5125
8,181809,54.16666667
9,181810,54.03
10,181811,50.78181818
11,181812,50.13333333
12,181901,50.48461538
13,181902,49.35
14,181903,46.48
15,181904,45.68125
16,181905,44.91176471
17,181906,45.65555556
18,181907,46.01578947
19,181908,45.89
20,181909,44.88571429
21,181910,44.93181818
22,181911,44.79565217
23,181912,45.05
24,182001,44.528
25,182002,44.52307692
26,182003,43.15185185
27,182004,42.76428571
28,182005,42.97586207
29,182006,42.14
30,182007,41.88064516
31,182008,43.27096774
32,182009,40.90909091
33,182010,40.14411765
34,182011,39.37428571
35,182012,38.7
36,182101,38.62702703
37,182102,37.79473684
38,182103,37.06923077
39,182104,36.5225
40,182105,35.7
41,182106,34.92142857
42,182107,34.20930233
43,182108,33.61363636
44,182109,33.02888889
45,182110,32.99347826
46,182111,32.44680851
47,182112,31.77916667
48,182201,31.13061224
49,182202,30.538
50,182203,30.46666667
51,182204,30.29807692
52,182205,29.77169811
53,182206,29.39259259
54,182207,29.09818182
55,182208,28.63928571
56,182209,28.13684211
57,182210,27.66206897
58,182211,27.19322034
59,182212,26.74
60,182301,26.30163934
61,182302,25.87741935
62,182303,25.48253968
63,182304,25.084375
64,182305,24.69846154
65,182306,24.32424242
66,182307,23.97313433
67,182308,23.62058824
68,182309,23.27826087
69,182310,22.94571429
70,182311,22.62253521
71,182312,22.78055556
72,182401,22.96164384
73,182402,22.89459459
74,182403,22.58933333
75,182404,22.71710526
76,182405,22.48181818
77,182406,22.19358974
78,182407,21.91265823
79,182408,21.6675
80,182409,21.82345679
81,182410,22.0695122
82,182411,21.80361446
83,182412,21.56071429
84,182501,21.40588235
85,182502,21.45813953
86,182503,21.64137931
87,182504,21.46590909
88,182505,21.51460674
89,182506,21.56
90,182507,21.88901099
91,182508,22.11630435
92,182509,22.16021505
93,182510,22.20106383
94,182511,22.17368421
95,182512,22.325
96,182601,22.39793814
97,182602,22.47755102
98,182603,22.86969697
99,182604,23.041
100,182605,23.34653465
101,182606,23.49223301
102,182607,24.34174757
103,182608,24.74230769
104,182609,24.80761905
105,182610,25.36981132
106,182611,25.74766355
107,182612,26.56111111
108,182701,26.84678899
109,182702,27.32090909
110,182703,27.94234234
111,182704,28.37767857
112,182705,28.95663717
113,182706,29.53070175
114,182707,29.88608696
115,182708,30.39913793
116,182709,30.84529915
117,182710,31.37627119
118,182711,31.78823529
119,182712,32.16333333
120,182801,32.62479339
121,182802,33.23688525
122,182803,33.84878049
123,182804,34.39758065
124,182805,35.3112
125,182806,36.32777778
126,182807,36.75354331
127,182808,37.4609375
128,182809,37.82093023
129,182810,38.07674419
130,182811,38.52325581
131,182812,38.8
132,182901,38.90930233
133,182902,38.86124031
134,182903,39.3248062
135,182904,40.18992248
136,182905,40.65271318
137,182906,41.27131783
138,182907,42.03643411
139,182908,42.89689922
140,182909,43.24573643
141,182910,43.56046512
142,182911,44.16589147
143,182912,44.84651163
144,183001,45.25968992
145,183002,45.9379845
146,183003,46.57906977
147,183004,47.54651163
148,183005,48.06589147
149,183006,48.71395349
150,183007,48.9255814
151,183008,49.25736434
152,183009,49.66434109
153,183010,50.50620155
154,183011,51.21162791
155,183012,52.21395349
156,183101,52.57596899
157,183102,52.84496124
158,183103,53.91395349
159,183104,54.35426357
160,183105,54.51162791
161,183106,54.87596899
162,183107,55.34496124
163,183108,55.95271318
164,183109,56.3255814
165,183110,56.64418605
166,183111,57.15193798
167,183112,57.45271318
168,183201,57.73410853
169,183202,58.43023256
170,183203,59.11937984
171,183204,59.43333333
172,183205,59.90542636
173,183206,60.19379845
174,183207,60.13100775
175,183208,60.18914729
176,183209,60.29224806
177,183210,60.56511628
178,183211,60.7379845
179,183212,60.88449612
180,183301,60.86124031
181,183302,61.03565891
182,183303,61.11550388
183,183304,61.04883721
184,183305,61.18914729
185,183306,61.20232558
186,183307,61.2875969
187,183308,61.36124031
188,183309,61.51085271
189,183310,61.60775194
190,183311,61.68372093
191,183312,61.80465116
192,183401,61.86821705
193,183402,62.10155039
194,183403,62.15193798
195,183404,62.16434109
196,183405,62.27906977
197,183406,62.38062016
198,183407,62.49224806
199,183408,62.54341085
200,183409,62.42868217
201,183410,62.46976744
202,183411,62.7248062
203,183412,63.17054264
204,183501,63.01627907
205,183502,63.29612403
206,183503,63.5496124
207,183504,64.34341085
208,183505,64.88837209
209,183506,65.0503876
210,183507,65.49689922
211,183508,66.26046512
212,183509,67.55193798
213,183510,68.71627907
214,183511,69.80775194
215,183512,70.52015504
216,183601,71.61627907
217,183602,72.80697674
218,183603,73.87751938
219,183604,75.32325581
220,183605,76.43100775
221,183606,77.83953488
222,183607,79.14651163
223,183608,80.38682171
224,183609,81.33100775
225,183610,82.87751938
226,183611,84.20542636
227,183612,86.39534884
228,183701,88.51472868
229,183702,90.36511628
230,183703,91.6255814
231,183704,92.73255814
232,183705,93.66356589
233,183706,95.46046512
234,183707,96.90852713
235,183708,98.13100775
236,183709,98.49379845
237,183710,99.64496124
238,183711,100.4155039
239,183712,101.344186
240,183801,102.6217054
241,183802,102.9899225
242,183803,104.075969
243,183804,105.1666667
244,183805,106.251938
245,183806,106.8333333
246,183807,107.5069767
247,183808,107.9015504
248,183809,108.2573643
249,183810,108.7496124
250,183811,108.9193798
251,183812,109.1085271
252,183901,109.6821705
253,183902,109.8542636
254,183903,109.5914729
255,183904,109.6883721
256,183905,109.396124
257,183906,109.4527132
258,183907,109.8418605
259,183908,110.8015504
260,183909,111.9100775
261,183910,112.5294574
262,183911,112.7806202
263,183912,112.6689922
264,184001,112.4906977
265,184002,112.7527132
266,184003,112.6728682
267,184004,112.3496124
268,184005,112.2418605
269,184006,112.1868217
270,184007,112.2310078
271,184008,112.1046512
272,184009,112.3310078
273,184010,112.3674419
274,184011,112.1372093
275,184012,111.7379845
276,184101,110.6744186
277,184102,110.2046512
278,184103,109.7488372
279,184104,109.7
280,184105,109.9155039
281,184106,109.8333333
282,184107,109.1418605
283,184108,108.5992248
284,184109,108.0108527
285,184110,107.7658915
286,184111,107.3728682
287,184112,106.6674419
288,184201,106.2263566
289,184202,106.020155
290,184203,105.8697674
291,184204,105.6333333
292,184205,105.244186
293,184206,105.0193798
294,184207,104.5844961
295,184208,104.3666667
296,184209,104.2294574
297,184210,104.3224806
298,184211,104.127907
299,184212,103.6426357
300,184301,103.4674419
301,184302,102.9790698
302,184303,102.7418605
303,184304,102.6837209
304,184305,102.8410853
305,184306,102.8713178
306,184307,102.7217054
307,184308,102.6891473
308,184309,102.3875969
309,184310,102.3116279
310,184311,102.3643411
311,184312,102.3767442
312,184401,102.4627907
313,184402,102.4860465
314,184403,102.6472868
315,184404,102.8255814
316,184405,102.9007752
317,184406,102.7992248
318,184407,102.9751938
319,184408,103.2069767
320,184409,103.1682171
321,184410,103.3829457
322,184411,103.2883721
323,184412,103.5170543
324,184501,103.8302326
325,184502,104.279845
326,184503,104.7372093
327,184504,105.3620155
328,184505,105.9286822
329,184506,106.1813953
330,184507,106.2565891
331,184508,106.279845
332,184509,106.2162791
333,184510,106.6457364
334,184511,106.8395349
335,184512,107.3573643
336,184601,107.0643411
337,184602,107.1596899
338,184603,107.5573643
339,184604,107.6806202
340,184605,107.6914729
341,184606,107.2294574
342,184607,106.6007752
343,184608,106.0162791
344,184609,106.3984496
345,184610,105.9782946
346,184611,105.3674419
347,184612,104.944186
348,184701,103.9085271
349,184702,103.0496124
350,184703,102.5465116
351,184704,101.6162791
352,184705,101.1984496
353,184706,101.072093
354,184707,99.97286822
355,184708,100.2271318
356,184709,99.64108527
357,184710,99.54186047
358,184711,99.06821705
359,184712,98.74496124
360,184801,99.01550388
361,184802,99.01782946
362,184803,98.38062016
363,184804,97.6627907
364,184805,97.25193798
365,184806,97.6744186
366,184807,97.8744186
367,184808,98.20387597
368,184809,97.8255814
369,184810,97.66356589
370,184811,98.04883721
371,184812,98.29147287
372,184901,98.96744186
373,184902,99.12945736
374,184903,99.32403101
375,184904,99.43488372
376,184905,99.60465116
377,184906,99.84883721
378,184907,99.82325581
379,184908,99.81860465
380,184909,100.1682171
381,184910,99.85658915
382,184911,99.99147287
383,184912,100.4162791
384,185001,100.7674419
385,185002,101.3891473
386,185003,101.8976744
387,185004,101.451938
388,185005,100.6627907
389,185006,99.97984496
390,185007,99.38139535
391,185008,99.39922481
392,185009,99.84496124
393,185010,99.84108527
394,185011,99.51550388
395,185012,99.53875969
396,185101,99.8
397,185102,100.4565891
398,185103,100.7813953
399,185104,100.8302326
400,185105,101.0046512
401,185106,100.9790698
402,185107,100.8
403,185108,100.944186
404,185109,101.2496124
405,185110,101.8589147
406,185111,102.2224806
407,185112,102.8883721
408,185201,103.3767442
409,185202,103.4837209
410,185203,103.6651163
411,185204,104.2302326
412,185205,104.5317829
413,185206,104.7496124
414,185207,105.0023256
415,185208,105.3310078
