,timestamp,value
0,181801,58.1
1,181802,47.75
2,181803,45.96666667
3,181804,48.85
4,181805,56.78
5,181806,57.45
6,181807,55.92857143
7,181808,55.5125
8,181809,54.16666667
9,181810,54.03
10,181811,50.78181818
11,181812,50.13333333
12,181901,50.48461538
13,181902,49.35
14,181903,46.48
15,181904,45.68125
16,181905,44.91176471
17,181906,45.65555556
18,181907,46.01578947
19,181908,45.89
20,181909,44.88571429
21,181910,44.93181818
22,181911,44.79565217
23,181912,45.05
24,182001,44.528
25,182002,44.52307692
26,182003,43.15185185
27,182004,42.76428571
28,182005,42.97586207
29,182006,42.14
30,182007,41.88064516
31,182008,43.27096774
32,182009,40.90909091
33,182010,40.14411765
34,182011,39.37428571
35,182012,38.7
36,182101,38.62702703
37,182102,37.79473684
38,182103,37.06923077
39,182104,36.5225
40,182105,35.7
41,182106,34.92142857
42,182107,34.20930233
43,182108,33.61363636
44,182109,33.02888889
45,182110,32.99347826
46,182111,32.44680851
47,182112,31.77916667
48,182201,31.13061224
49,182202,30.538
50,182203,30.46666667
51,182204,30.29807692
52,182205,29.77169811
53,182206,29.39259259
54,182207,29.09818182
55,182208,28.63928571
56,182209,28.13684211
57,182210,27.66206897
58,182211,27.19322034
59,182212,26.74
60,182301,26.30163934
61,182302,25.87741935
62,182303,25.48253968
63,182304,25.084375
64,182305,24.69846154
65,182306,24.32424242
66,182307,23.97313433
67,182308,23.62058824
68,182309,23.27826087
69,182310,22.94571429
70,182311,22.62253521
71,182312,22.78055556
72,182401,22.96164384
73,182402,22.89459459
74,182403,22.58933333
75,182404,22.71710526
76,182405,22.48181818
77,182406,22.19358974
78,182407,21.91265823
79,182408,21.6675
80,182409,21.82345679
81,182410,22.0695122
82,182411,21.80361446
83,182412,21.56071429
84,182501,21.40588235
85,182502,21.45813953
86,182503,21.64137931
87,182504,21.46590909
88,182505,21.51460674
89,182506,21.56
90,182507,21.88901099
91,182508,22.11630435
92,182509,22.16021505
93,182510,22.20106383
94,182511,22.17368421
95,182512,22.325
96,182601,22.39793814
97,182602,22.47755102
98,182603,22.86969697
99,182604,23.041
100,182605,23.34653465
101,182606,23.49223301
102,182607,24.34174757
103,182608,24.74230769
104,182609,24.80761905
105,182610,25.36981132
106,182611,25.74766355
107,182612,26.56111111
108,182701,26.84678899
109,182702,27.32090909
110,182703,27.94234234
111,182704,28.37767857
112,182705,28.95663717
113,182706,29.53070175
114,182707,29.88608696
115,182708,30.39913793
116,182709,30.84529915
117,182710,31.37627119
118,182711,31.78823529
119,182712,32.16333333
120,182801,32.62479339
121,182802,33.23688525
122,182803,33.84878049
123,182804,34.39758065
124,182805,35.3112
125,182806,36.32777778
126,182807,36.75354331
127,182808,37.4609375
128,182809,29.32403101
129,182810,38.23076923
130,182811,38.51461538
131,182812,38.82769231
132,182901,39.05230769
133,182902,39.24307692
134,182903,39.49
135,182904,40.24076923
136,182905,40.74461538
137,182906,41.28769231
138,182907,42.11923077
139,182908,42.70769231
140,182909,43.24384615
141,182910,43.64615385
142,182911,44.09230769
143,182912,44.55
144,183001,45.17076923
145,183002,45.83538462
146,183003,46.66923077
147,183004,47.58461538
148,183005,48.03076923
149,183006,48.53
150,183007,48.90230769
151,183008,49.2
152,183009,49.67384615
153,183010,50.36384615
154,183011,51.15923077
155,183012,51.87
156,183101,52.42
157,183102,52.81461538
158,183103,53.63692308
159,183104,54.19846154
160,183105,54.42384615
161,183106,54.52
162,183107,55.03384615
163,183108,55.62384615
164,183109,56.00846154
165,183110,56.48538462
166,183111,56.76615385
167,183112,57.08384615
168,183201,57.40692308
169,183202,58.00230769
170,183203,58.68769231
171,183204,59.00923077
172,183205,59.50615385
173,183206,59.78692308
174,183207,59.91
175,183208,59.78230769
176,183209,59.83153846
177,183210,60.09923077
178,183211,60.28230769
179,183212,60.62307692
180,183301,60.56
181,183302,60.58461538
182,183303,60.71692308
183,183304,60.68076923
184,183305,60.74461538
185,183306,60.73153846
186,183307,60.82076923
187,183308,60.88923077
188,183309,61.03769231
189,183310,61.13384615
190,183311,61.20923077
191,183312,61.33692308
192,183401,61.39230769
193,183402,61.62384615
194,183403,61.67384615
195,183404,61.69230769
196,183405,61.8
197,183406,61.90076923
198,183407,62.01153846
199,183408,62.06230769
200,183409,62.21
201,183410,62.26615385
202,183411,62.38076923
203,183412,62.68461538
204,183501,62.78
205,183502,62.84461538
206,183503,63.06076923
207,183504,63.84846154
208,183505,64.40692308
209,183506,64.81384615
210,183507,65.31615385
211,183508,65.75076923
212,183509,67.04307692
213,183510,68.25230769
214,183511,69.47
215,183512,70.26538462
216,183601,71.11307692
217,183602,72.44538462
218,183603,73.50615385
219,183604,75.14
220,183605,76.17230769
221,183606,77.44230769
222,183607,78.73769231
223,183608,79.91923077
224,183609,80.98769231
225,183610,82.46615385
226,183611,83.79
227,183612,86.20230769
228,183701,88.14153846
229,183702,90.08461538
230,183703,91.39538462
231,183704,92.69230769
232,183705,93.45076923
233,183706,94.96923077
234,183707,96.81230769
235,183708,97.88230769
236,183709,98.61
237,183710,99.32230769
238,183711,100.2507692
239,183712,101.3053846
240,183801,102.4223077
241,183802,102.9192308
242,183803,104.0015385
243,183804,104.8992308
244,183805,106.1223077
245,183806,106.6469231
246,183807,107.3992308
247,183808,107.69
248,183809,108.0153846
249,183810,108.59
250,183811,108.9069231
251,183812,109.1038462
252,183901,109.6223077
253,183902,110.1523077
254,183903,110.0053846
255,183904,109.54
256,183905,109.5338462
257,183906,109.2561538
258,183907,109.6976923
259,183908,110.68
260,183909,111.65
261,183910,112.2146154
262,183911,112.5461538
263,183912,112.73
264,184001,112.8438462
265,184002,112.7492308
266,184003,112.7538462
267,184004,112.6507692
268,184005,112.3730769
269,184006,112.0007692
270,184007,112.1007692
271,184008,112.1092308
272,184009,112.1907692
273,184010,112.1723077
274,184011,112.1984615
275,184012,111.9630769
276,184101,111.1869231
277,184102,110.2069231
278,184103,109.7384615
279,184104,109.4192308
280,184105,109.7207692
281,184106,109.7838462
282,184107,109.3838462
283,184108,108.8053846
284,184109,108.2323077
285,184110,107.5446154
286,184111,107.19
287,184112,107.0453846
288,184201,106.1084615
289,184202,105.6923077
290,184203,105.4830769
291,184204,105.4007692
292,184205,105.1392308
293,184206,104.6976923
294,184207,104.3730769
295,184208,104.1215385
296,184209,103.7992308
297,184210,103.9161538
298,184211,104.0392308
299,184212,103.5523077
300,184301,103.0161538
301,184302,102.7169231
302,184303,102.2938462
303,184304,102.0730769
304,184305,102.1638462
305,184306,102.1853846
306,184307,102.2023077
307,184308,102.0823077
308,184309,101.9523077
309,184310,101.6684615
310,184311,101.7684615
311,184312,101.74
312,184401,101.71
313,184402,101.8630769
314,184403,101.8707692
315,184404,102.1238462
316,184405,102.1823077
317,184406,102.1569231
318,184407,102.2792308
319,184408,102.4884615
320,184409,102.5023077
321,184410,102.6507692
322,184411,102.7253846
323,184412,102.7707692
324,184501,103.05
325,184502,103.5915385
326,184503,104.0323077
327,184504,104.6623077
328,184505,105.1646154
329,184506,105.5123077
330,184507,105.7569231
331,184508,105.8538462
332,184509,105.8415385
333,184510,105.9207692
334,184511,106.3307692
335,184512,106.7830769
336,184601,107.0284615
337,184602,106.8938462
338,184603,107.1546154
339,184604,107.6184615
340,184605,107.6207692
341,184606,107.6969231
342,184607,107.0007692
343,184608,106.4830769
344,184609,106.5746154
345,184610,106.2984615
346,184611,105.9369231
347,184612,105.3961538
348,184701,104.94
349,184702,103.6853846
350,184703,103.3569231
351,184704,102.3315385
352,184705,101.8015385
353,184706,101.5138462
354,184707,100.9646154
355,184708,101.0061538
356,184709,101.5192308
357,184710,101.1869231
358,184711,100.5569231
359,184712,99.71076923
360,184801,100.0253846
361,184802,99.68769231
362,184803,99.65
363,184804,98.99769231
364,184805,98.22307692
365,184806,98.15692308
366,184807,98.70769231
367,184808,98.82076923
368,184809,98.73538462
369,184810,98.77
370,184811,98.38153846
371,184812,99.33923077
372,184901,99.83
373,184902,100.1315385
374,184903,99.77230769
375,184904,100.0576923
376,184905,99.84846154
377,184906,100.0246154
378,184907,100.2207692
379,184908,100.0446154
380,184909,100.42
381,184910,100.4415385
382,184911,100.5361538
383,184912,100.64
384,185001,100.7838462
385,185002,101.2984615
386,185003,101.8153846
387,185004,101.7584615
388,185005,101.5715385
389,185006,100.9115385
390,185007,99.78230769
391,185008,99.51692308
392,185009,99.89384615
393,185010,100.1146154
394,185011,99.87384615
395,185012,99.64153846
396,185101,99.87692308
397,185102,100.5715385
398,185103,100.6284615
399,185104,100.8315385
400,185105,100.9692308
401,185106,101.1507692
402,185107,100.73
403,185108,100.8630769
404,185109,101.1592308
405,185110,101.3838462
406,185111,101.82
407,185112,102.4784615
408,185201,103.0961538
409,185202,103.5523077
410,185203,103.5815385
411,185204,103.8238462
412,185205,104.2307692
413,185206,104.4123077
414,185207,104.5592308
415,185208,104.7738462
416,185209,105.0684615
417,185210,105.5538462
418,185211,106.0853846
419,185212,106.4646154
