,value
146,66.14897504053572
147,68.05068239608559
148,68.77570673561472
149,69.45133503469147
150,69.5151466724524
151,69.77150865095062
152,70.34209481345097
153,71.53230104817283
154,72.61257298262781
155,73.69659474773415
156,73.78602619572554
157,73.95127516227998
158,75.32745433342915
159,75.58891266118776
160,75.38455165128305
161,75.05329873244958
162,75.05909568022597
163,75.33529557980289
164,75.13292629003789
165,75.16568707988817
166,75.12134748636937
167,74.67577218846874
168,74.2912320320237
169,74.59465078358836
170,74.88110034175075
171,74.38375903835038
172,74.29319817146403
173,73.80173728377761
174,72.9695983046125
175,72.01215896756528
176,71.05340366018946
177,70.46453264938414
178,69.6988913306417
179,69.3071744788667
180,68.47852679084612
181,67.76567235652406
182,66.97854784085436
183,65.96013122962498
184,65.23494067556682
185,64.19957949809795
186,63.34320067443602
187,62.467359509499126
188,61.765795769753524
189,60.96581317751542
190,60.13568642010536
191,59.4299452809576
192,58.60016073543328
193,58.138911162297454
194,57.30384926221945
195,56.41668728112895
196,55.74474543763289
197,55.056728422430304
198,54.40127643446789
199,53.63121035365046
200,53.076934464477596
201,52.88748376245498
202,52.85553435606092
203,52.9301440228072
204,52.27950149137529
205,52.09373650659492
206,51.78281566743013
207,52.5937865263661
208,52.91411503462025
209,52.95069244188499
210,53.69668750902251
211,54.41272764591819
212,56.22697965173034
213,57.86115365331685
214,59.597537036565754
215,60.70891743126678
216,62.093588663221944
217,63.961920172065206
218,65.54958100029766
219,68.29323451820268
220,70.16017342199534
221,72.34930622942741
222,74.29127870993038
223,75.96328823255546
224,77.27309638136622
225,79.6781585281209
226,81.60953993461762
227,85.76439524538199
228,89.37000377995768
229,92.5875791623936
230,94.6719419876048
231,96.81732516237456
232,98.22899873558957
233,100.83945026533247
234,103.5307900591082
235,105.42526928132206
236,106.29304309253827
237,107.86943910514495
238,108.9818771802175
239,110.67073492250347
240,112.73264290760658
241,113.18270384118253
242,115.09327588908288
243,116.60469295041396
244,118.37977388464301
245,118.99677241336535
246,119.96241086250035
247,120.14064699441816
248,120.18086858495366
249,120.67290253227613
250,120.80682244316762
251,120.99668754257385
252,121.85840765874579
253,122.62631868218627
254,122.73413622715788
255,122.42312027985007
256,121.90857855253454
257,121.42732512474
258,121.73867293729377
259,123.25891602851908
260,124.79094617927414
261,125.20905149965208
262,125.04458641783734
263,124.74974966411074
264,124.91633679690906
265,125.24759840096642
266,125.05456045917954
267,124.81613548552365
268,124.6689997055444
269,123.98523381273843
270,123.62624030844853
271,123.20110830348264
272,123.20265212113758
273,122.71096945079834
274,122.20678329453911
275,121.69653282066896
276,120.4238404786555
277,119.32408714708222
278,118.23703290347954
279,117.4368125233693
280,117.3583167107441
281,116.97566599217392
282,115.95411221746068
283,115.16672034622209
284,114.3216648324726
285,113.27973873719255
286,112.02851045676209
287,111.29346323302936
288,110.09071141975707
289,108.9504467695575
290,107.81878394677629
291,106.84022377262093
292,105.8226193683739
293,104.70906218656296
294,103.40780231154349
295,102.4906713810937
296,101.3734844134758
297,100.78501882642468
298,100.26792643127703
299,99.16558526072592
300,97.97026006913224
301,96.54055831232436
302,95.25746898396942
303,94.02397533993913
304,93.10937002521989
305,91.93749051633837
306,90.75757409627687
307,89.6535288566978
308,88.3697346246298
309,87.13704226549412
310,86.2772413483996
311,85.26805177874198
312,84.18935329897776
313,83.2639425629595
314,82.32198387924832
315,81.5822875712486
316,80.61546651750679
317,79.46228245866395
318,78.77644593286715
319,78.17102978601885
320,77.13974859620824
321,76.50095369779595
322,75.59333289552941
323,74.98016860686042
324,74.48185948434909
325,74.4558185449087
326,74.41934601691551
327,74.73794248468482
328,74.81474969449731
329,74.45854018952619
330,74.09549564292418
331,73.78297856020545
332,73.40414850917634
333,73.31744207319714
334,73.19959657830692
335,73.60644154263575
336,73.46713129743807
337,73.64395842544833
338,74.15208666391146
339,74.79149258449803
340,75.179740791663
341,75.69337935041605
342,75.7213104566399
343,75.96214521742816
344,77.54873044010972
345,77.79374279335264
346,78.14623257577055
347,78.62461487302396
348,79.02293870942357
349,78.95922864701214
350,79.9487568757258
351,79.86611590123873
352,80.574225727778
353,81.52625034183991
354,81.61235080966246
355,83.9708441478662
356,86.81636794457582
357,90.11817613688676
358,92.30163446660745
359,93.69609285313852
360,96.34443702976935
361,97.73498533291242
362,99.02369628514717
363,100.25229681258097
364,101.33681122007171
365,103.08995446924291
366,105.07991093664431
367,106.86770731365453
368,107.80049095939343
369,109.54148425971687
370,110.7986853825174
371,113.1908020670577
372,116.04743222703658
373,118.1191375501709
374,119.11566416670193
375,120.28192813547811
376,120.78982993298526
377,121.30530142835883
378,121.72023020550633
379,121.82636602624012
380,122.6929329083749
381,122.89357900921094
382,123.90094964103022
383,124.83258475047887
384,125.19300486463425
385,125.88099813123058
386,126.35785695585015
387,125.70151901763101
388,125.56732706042997
389,125.68194704455138
390,124.88960986727396
391,124.76795222232268
392,125.36826248099241
393,125.5152313896366
394,125.18504339649185
395,125.04188798045831
396,125.32646294411079
397,126.47923416375366
398,126.4225138483085
399,126.1277240731731
400,126.01630605427286
401,125.92356534060382
402,125.03995547197232
403,124.79271613218287
404,124.85602381085454
405,124.76114059177655
406,124.33018586779723
407,124.50233726123015
408,124.58552481661398
409,124.61040606668219
410,124.48079377950116
411,124.47800765025056
412,124.16706177454903
413,123.6251463422374
414,122.95291088144596
415,122.21862832579421
416,121.43250266156556
417,121.53215535439386
418,121.24815515413765
419,120.70660964221943
420,120.04708152381929
421,119.4531940068747
422,118.71594535582909
423,118.27970621256343
424,117.47275499589084
425,116.83384760976787
426,116.37733370723699
427,116.06034328020706
428,115.25375714898706
429,114.7184027429454
430,113.79388438325608
431,112.72650789474761
432,111.44146229828175
433,110.31024076656584
434,109.21802785263388
435,108.31054448994625
436,107.34466423905435
437,106.30896678674058
438,105.21839108484274
439,104.06146281136861
440,103.11488621857676
441,101.89798700335444
442,101.15262727431008
443,100.22779350066017
444,99.04463431644588
445,97.85199421565056
446,96.85329486155366
447,95.49116375709583
448,94.28708156161318
449,92.98914598784714
450,91.56800715983529
451,90.248844354606
452,88.8591626741402
453,87.77268415484488
454,86.54281151563843
455,85.29955726333682
456,84.00155427234671
457,82.85135142348031
458,81.58645780734905
459,80.52119943220572
460,79.28143619905208
461,78.21166218952268
462,77.14297520688324
463,76.12924492249138
464,75.08648534931746
465,74.06133137730394
466,73.14742486774213
467,72.23220299524219
468,71.52044359409548
469,70.63798666199266
470,69.70446548665153
471,68.95620800751756
472,68.72904101549821
473,68.14052336173907
474,67.74118546660046
475,67.19097796244608
476,67.39739735304754
477,67.5467584615175
478,67.42442781999085
479,67.47485079136153
480,67.57837436767764
481,67.55869588818688
482,68.19968995249155
483,68.27050296141626
484,68.4295045408886
485,68.67687503898958
486,69.27754665680271
487,69.82586828697897
488,71.09380898154373
489,72.66546231751661
490,73.06465248761666
491,73.8948310329843
492,75.20476893941486
493,76.60843466901474
494,78.06898331389033
495,79.374673026569
496,80.81263327298136
497,82.1114763335538
498,83.62888528867335
499,85.46615371134997
500,87.24281097151744
501,89.25222046683902
502,90.71971150401906
503,91.6921087852893
504,92.69108910035847
505,93.84860261890782
506,95.2976444549209
507,95.91945525772647
508,97.57515956196025
509,99.24846537152372
510,101.1360962194517
511,102.51141631664869
512,103.63009529876999
513,104.66845307565059
514,105.92013402837982
515,107.08636928590481
516,107.26202161354254
517,107.88126879423196
518,109.17581759021118
519,110.37502920495336
520,110.33540107085692
521,111.21512529566014
522,111.78429463845707
523,112.47551028597401
524,113.08221788892013
525,113.30717145951444
526,113.13316576354589
527,113.74359473620989
528,113.83833463941895
529,113.97008813685389
530,113.48888194767409
531,113.3136225099772
532,113.45344896556627
533,114.16511493786845
534,114.5549797993344
535,114.61876503103082
536,114.80005870904965
537,114.26146782771833
538,113.98045618598206
539,113.42062743194705
540,113.08792666002772
541,113.00501689779493
542,113.2049838444983
543,112.64940183214146
544,112.48706861169073
545,111.95023139142096
546,111.18160686901057
547,110.87567351523784
548,109.81121834159494
549,109.28632644465189
550,108.70642375946063
551,108.23546530434125
552,108.25800086635277
553,107.96936252703715
554,108.24526903972128
555,107.62753807667256
556,107.15780020719502
557,107.1999952759381
558,107.14767864726149
559,107.10078333221185
560,106.28678923519685
561,105.6422711496809
562,105.69855301029364
563,104.90768000945535
564,104.7167626686702
565,104.25335626589668
566,103.80323616101849
567,103.06615290052999
568,102.48966553331148
569,101.89435346936187
570,101.10817409450532
571,100.65721562774227
572,99.739285082727
573,98.7046933518814
574,97.90451362566098
575,96.77198665558849
576,96.20619007869746
577,95.84758731242614
578,95.08983642609893
579,94.14218264243195
580,93.07217190298121
581,92.12325486529699
582,90.97660714891511
583,89.94915465245616
584,88.77903300910542
585,87.82540137593244
586,86.7387355120877
587,85.44876711835668
588,84.13402850853959
589,82.86106174391965
590,81.85386288093316
591,80.7436888404067
592,79.58597594685588
593,78.40453499499874
594,77.34436075031867
595,76.29434562553027
596,75.40819410969964
597,74.64030350563631
598,73.77037210961035
599,73.37233008545678
600,72.6419209608785
601,71.92890529266951
602,71.4991924199953
603,71.33919113042269
604,70.92624564817432
605,70.63197126266475
606,70.28837436238256
607,70.088537120055
608,70.22103167352141
609,70.72228571748963
610,71.15274519163623
611,71.7935207036526
612,72.25211611100096
613,72.67749939446708
614,72.9132472109639
615,72.84380769716782
616,74.3909344401661
617,76.02657136397296
618,76.37695560473229
619,77.24352193686607
620,78.12444884099688
621,78.44563199169886
622,79.24190387311566
623,80.70135093789801
624,81.44445306953203
625,83.14079562819455
626,85.90341068992845
627,88.68813812227077
628,91.84081169739666
629,93.90953308142115
630,95.86334275628933
631,98.3348131773442
632,100.31130872683755
633,102.52663861604165
634,104.73403809808677
635,106.45668125899834
636,107.08353375805443
637,108.65155872572119
638,110.65240365010011
639,113.11787221639587
640,115.11000116129489
641,115.69141340609953
642,116.5546628482895
643,117.58771565904388
644,117.83868527139457
645,118.31041888864296
646,119.1933743755274
647,119.67965122373934
648,119.87997282782692
649,121.11725598720405
650,121.52316114438032
651,122.27514313398164
652,123.15556084853972
653,124.08089644386669
654,124.87968293343954
655,125.34309016310205
656,126.35477305501199
657,127.04472522417626
658,127.96407073145176
659,128.14770701831435
660,128.40082818328503
661,129.1700730378126
662,129.70593646815237
663,129.66584378237454
664,128.90172844140747
665,128.0693668755074
666,127.81752233436346
667,127.60186129174049
668,126.84950142492522
669,126.10717853509348
670,125.59012933606198
671,124.9194919328751
672,124.55764295497602
673,124.28905605607858
674,123.56920390290354
675,122.49118589121893
676,121.75437805238725
677,120.86274797281847
678,120.74485638371203
679,120.4610818760217
680,119.32780502494259
681,118.37504519521237
682,117.29540192711927
683,116.24160038371737
684,114.82861818944052
685,113.61430256595955
686,112.73406169272387
687,111.74736082633154
688,110.32352260434023
689,109.240059316804
690,107.88095124778984
691,106.5966007900579
692,105.01815750672264
693,103.73015850336309
694,102.58967068180681
695,101.26518694435227
696,100.07492917372178
697,98.9214457046324
698,98.18571669815664
699,96.73513914497282
700,95.37764960541882
701,93.95181286694675
702,92.89868860396723
703,91.69714846848443
704,90.54178703650246
705,89.51651069963255
706,88.39469875497366
707,87.24399141518963
708,86.52637947131234
709,85.4182629651323
710,84.41027324423203
711,83.5162546796928
712,82.78676230077527
713,81.87618254670363
714,80.7703781674432
715,79.68927910477642
716,78.8955860895408
717,77.85410029082031
718,77.0194097959791
719,75.88832590354548
720,74.80541345245686
721,73.82377820348732
722,72.88955357748091
723,71.77123783916895
724,70.81936014254383
725,69.89443495124436
726,68.82219922543506
727,67.76338288898806
728,66.85624272609556
729,65.85690377143608
730,64.94832515034926
731,63.962954693721144
732,63.00351349269628
733,62.04806391156417
734,61.09346757838301
735,60.31355944194901
736,59.44718754400955
737,58.65568385498494
738,57.94712738393072
739,57.33101132037442
740,56.60437293169114
741,56.047376959597145
742,55.52202748018865
743,54.855528230994615
744,54.628517918236334
745,54.486539373264264
746,54.14212785977106
747,53.80763051016585
748,53.581357223549226
749,53.63241372126661
750,53.368835812751875
751,53.783164995292495
752,54.64958521192516
753,54.91190148271253
754,54.85325636087053
755,54.76935942791126
756,54.85906230775124
757,55.3781577432842
758,55.84618971345132
759,56.31163650084376
760,56.56069011847955
761,57.24129992159642
762,58.33298018337603
763,58.932477096079516
764,59.38890374891208
765,60.12600266310771
766,60.60868285008825
767,60.88855115453562
768,61.10565180862866
769,61.948647290410314
770,62.71098069940183
771,64.20159044112924
772,64.85849314795657
773,65.02067117266627
774,65.18496953295522
775,65.22058559839454
776,65.69565629787287
777,66.201879892822
778,67.34647286248762
779,67.38268117495632
780,67.89987354557387
781,68.0583378893453
782,68.10820988057606
783,69.16501221096519
784,68.90862607974688
785,69.80542102131076
786,70.79918876496922
787,70.88843245597597
788,71.14861168477488
789,72.20171501430742
790,73.25707822562401
791,74.07620390545011
792,75.28426783426113
793,76.35374545480069
794,77.4221541100059
795,78.18335506358571
796,78.68669022707607
797,78.78843388514417
798,78.93784321748433
799,79.15572344695859
800,79.52409842123883
801,79.5252661424821
802,79.23872246369004
803,79.22889592633804
804,79.10845091609916
805,79.73293862232292
806,79.78166282295203
807,79.96502252130583
808,80.60556292322465
809,81.51163437104
810,81.96376463793716
811,81.98739910866786
812,81.74143829705413
813,81.47618452380522
814,81.01654942052245
815,80.32860030284527
816,79.85892804772953
817,79.29494278800216
818,79.54425212274568
819,79.44203255159559
820,79.00753845522559
821,78.48895942705776
822,78.05682034792424
823,77.28825170645331
824,76.64843066697904
825,75.69075987597998
826,74.53551429626144
827,73.72265806857723
828,72.84999950568368
829,72.06768980414243
830,71.0681843469402
831,70.15328691649987
832,69.58785034169175
833,68.91880486916361
834,68.45697600013608
835,67.95302133939667
836,67.09835749587626
837,66.23530387663853
838,65.39322039034029
839,64.91793902731936
840,64.24535388789157
841,63.43850056263996
842,62.66406046034743
843,61.830765493381264
844,61.059521371593014
845,60.30168105673082
846,59.450884278353165
847,58.607022874479334
848,57.929990453260956
849,57.09106593704848
850,56.48812533864678
851,55.78984520734873
852,54.95153838350595
853,54.32459052504828
854,53.65959566113685
855,52.94636988378808
856,52.193347531335185
857,51.55652573649058
858,51.00642443592294
859,50.749402105362755
860,50.136333403277604
861,49.41731176071329
862,48.661659642629616
863,48.08532554029356
864,47.480935010985824
865,46.767381111931996
866,46.17865131653748
867,45.50974803186563
868,44.93113570883219
869,44.273732709436636
870,43.8895209124247
871,43.43275843821606
872,43.20456185251008
873,42.826029638384874
874,42.411782497006755
875,41.960831427300334
876,41.66143364827305
877,41.588180733189695
878,41.212977500174254
879,41.10508541051431
880,41.52654612774102
881,42.12459995272593
882,42.984222466300444
883,43.17061925177302
884,43.886456665299235
885,44.53435803300928
886,44.92306063121854
887,45.067321388214914
888,46.14628678892243
889,47.37634516612527
890,47.92901733233435
891,48.97626425198569
892,50.264322975362916
893,51.449488370032476
894,52.62103580531085
895,54.41148306732242
896,55.18515326444309
897,56.14384407541477
898,56.95547796136086
899,58.09462544631758
900,59.12393978360246
901,60.0851107522796
902,60.845340449604706
903,62.16772090967996
904,63.385141569128905
905,64.71460198455104
906,65.98976295031217
907,68.28838375014553
908,69.23625548734147
909,70.22185229182408
910,71.06767056997856
911,72.380476587328
912,73.39923921124601
913,74.43925164468712
914,74.63403252304657
915,75.57812497194243
916,77.01077016171975
917,78.36137458747379
918,79.8742774982664
919,80.44698128714836
920,80.90164339941913
921,81.59084931232861
922,81.78637482672767
923,82.06812307544453
924,82.42707524028711
925,82.88204357828347
926,83.17001230362352
927,83.86278173595578
928,84.30335456937352
929,84.83868786880349
930,84.75963108978485
931,85.22332931889869
932,85.39066280135744
933,85.81849897819653
934,85.70744509155179
935,86.20271541389533
936,85.62113489137403
937,85.77619442950154
938,85.78732990511432
939,85.59060166057972
940,84.98305366252505
941,84.93254512170401
942,84.78281359134583
943,84.17692388474376
944,84.45420209901484
945,83.89182951901181
946,83.57503200866856
947,83.38156989771821
948,83.13877641576259
949,82.61356426022571
950,82.09181691169138
951,81.62425031583633
952,80.88080002630957
953,79.92724889717564
954,79.4068294901881
955,78.74518571773969
956,78.77064440816719
957,77.92648034892098
958,76.94299569273467
959,76.6131033379832
960,76.20982468868796
961,75.971211921704
962,75.7855009081662
963,74.99187756103922
964,74.4996946728677
965,73.92431457472631
966,73.01778637880885
967,72.69905110703039
968,72.47445025366203
969,72.2379201801762
970,71.9204136238975
971,71.13856088362107
972,70.54258285651412
973,69.69269673142571
974,69.08665507826117
975,68.38686019716828
976,67.53321596883447
977,67.0188586664185
978,66.33395297322717
979,65.38881499706612
980,64.59821764715184
981,63.938244906772624
982,63.15457941205616
983,62.45373956284644
984,61.734451094184166
985,61.13545940138814
986,60.41645217116281
987,59.89927586881914
988,59.366979200353626
989,58.76287169770419
990,58.07267352496623
991,57.288478383634626
992,56.62096319410737
993,56.08217903571449
994,55.3347607474763
995,54.49114887782735
996,53.658977195554165
997,52.89499278540475
998,52.19506968813423
999,51.39206846764339
1000,50.86295962573108
1001,50.22968321036258
1002,49.47538025870751
1003,48.74037428093711
1004,48.00436839692509
1005,47.36276262126478
1006,46.732566168783016
1007,46.01360349499735
1008,45.44877873507599
1009,44.74956664390139
1010,44.379573253275616
1011,43.69681048310687
1012,43.09685946198274
1013,42.470753838688125
1014,41.84043445656736
1015,41.2551969190141
1016,40.81434767306402
1017,40.60489614112628
1018,40.24482076632444
1019,39.65336190515948
1020,39.2571562845266
1021,39.09012308897603
1022,38.834890393055645
1023,38.90666131922595
1024,38.68194342459765
1025,38.505298119332515
1026,38.626755086107956
1027,38.77095887127472
1028,38.45909792880833
1029,38.86434262308292
1030,39.40796818330231
1031,39.97399950569876
1032,40.16824568866587
1033,40.17796498682335
1034,40.512150176759135
1035,40.99042483999437
1036,41.370572189724506
1037,41.807948047023885
1038,42.46167198920313
1039,43.30226173444225
1040,43.40838079506506
1041,44.13132885248349
1042,44.427769975180986
1043,45.145804350319786
1044,45.85433050239642
1045,47.34887939922732
1046,48.071204395946175
1047,48.33933973646958
1048,48.82488839787613
1049,49.329120926974674
1050,50.440980698188795
1051,51.17419644024925
1052,51.7992088534804
1053,53.020759584210886
1054,54.954286512114415
1055,55.53191291825794
1056,55.84372966639995
1057,55.7892107443568
1058,56.583222945523914
1059,57.13117340168181
1060,57.732232315557006
1061,58.46404417779362
1062,60.2215205434776
1063,60.51965101707635
1064,61.02704103564976
1065,60.54508652617306
1066,60.610546737742844
1067,61.339615296406905
1068,62.35592897165452
1069,64.17045325457272
1070,64.73860016249397
1071,65.09031402742946
1072,65.18738612509846
1073,65.21834941729787
1074,65.49037482658959
1075,65.87513831267725
1076,67.04167471164821
1077,67.68872590560457
1078,68.22428399766805
1079,68.388525791098
1080,68.34254846881528
1081,68.16189386762622
1082,67.85017240760463
1083,68.28478516162845
1084,68.28040385123285
1085,68.46378226245245
1086,68.4228009949111
1087,69.69168103951489
1088,70.8487321542351
1089,70.58798241684993
1090,70.66970576796619
1091,70.59632567597195
1092,70.9656129894
1093,71.0676804862618
1094,71.67433158140108
1095,71.39780339169242
1096,71.22245256308086
1097,70.70826096439653
1098,70.53736463506365
1099,70.04448208289584
1100,69.96225927844704
1101,70.3843783825125
1102,70.73231103580044
1103,71.03181395397631
1104,70.6159398780599
1105,70.33723310075048
1106,69.80435257276794
1107,68.94736250351211
1108,68.45432614049462
1109,67.71656725202848
1110,67.03631234874352
1111,66.30190751947734
1112,65.95418585418919
1113,65.92258299389687
1114,65.03608168952807
1115,64.18321886821758
1116,63.28193855079346
1117,62.53913947413916
1118,61.77699884459216
1119,61.25119884725184
1120,60.541180383350216
1121,59.66670066077264
1122,58.83952062790767
1123,58.037374135035456
1124,57.24756835809996
1125,56.436067285179966
1126,55.675512384253615
1127,54.87588909649731
1128,54.037798474057055
1129,53.206447707834975
1130,52.514040803237734
1131,51.823055543618764
1132,51.139623903809785
1133,50.45901428954103
1134,49.75810636142548
1135,49.000289323480764
1136,48.49105409187185
1137,47.86196093831566
1138,47.15485383181569
1139,46.59247145331536
1140,45.93412572498225
1141,45.30129300858601
1142,44.616657717752304
1143,43.95486297051909
1144,43.27863429624037
1145,42.612809140430315
1146,42.00184283440563
1147,41.361814471187095
1148,40.75624808360264
1149,40.20922887243973
1150,39.60908687911765
1151,39.09663937969968
1152,38.56746030319931
1153,38.04180705884526
1154,37.53808694183113
1155,37.405193294385874
1156,36.96357492885712
1157,36.688750694799126
1158,36.26430836975217
1159,35.90485746619803
1160,35.678628886350765
1161,35.34049612918436
1162,35.216796186909605
1163,35.248845476807524
1164,35.298863239418495
1165,35.83888073565105
1166,36.284436422821834
1167,36.78621433086282
1168,37.06796488340792
1169,38.26230390101666
1170,39.51057616496823
1171,40.687336546767504
1172,41.32906983877481
1173,42.064007235017165
1174,42.507637898376196
1175,42.73828962579946
1176,43.24231594523642
1177,43.99858801646352
1178,45.040148212821336
1179,46.19029979182051
1180,47.38737211608139
1181,48.39525870999124
1182,49.024562428957125
1183,49.171876854697096
1184,49.570771061118535
1185,50.108143819576846
1186,51.02186469318687
1187,51.59537447288274
1188,52.71698410743926
1189,53.750568977362185
1190,55.35440639304608
1191,56.419723227798116
1192,58.47788135106473
1193,60.522837041251684
1194,62.664024182936494
1195,65.66457768359585
1196,67.97127650856063
1197,68.77633379995045
1198,70.19054406112703
1199,72.42607417108609
1200,73.77336534871712
1201,74.31069819383838
1202,75.01976438110057
1203,75.92869109003433
1204,76.72824969480271
1205,77.07089200978682
1206,78.64672445216303
1207,80.04600562471708
1208,80.86375939025193
1209,81.79970156014468
1210,82.67970615769812
1211,82.92309529541406
1212,82.88120152135365
1213,83.64456765690419
1214,84.06388200340774
1215,84.0982838189632
1216,85.06446407407572
1217,86.60654925186856
1218,86.93260234232108
1219,87.36594692431304
1220,87.42339389505321
1221,87.4322647582587
1222,87.16253760656127
1223,86.71388317927307
1224,86.69213113023841
1225,86.73994449773123
1226,87.20394535415124
1227,86.24234618967577
1228,85.76784855347131
1229,85.44218934325538
1230,84.83077104252239
1231,84.01645148389852
1232,83.65465992080394
1233,83.63997284502715
1234,83.05012710609873
1235,82.53858668664726
1236,82.07645458161021
1237,81.53835527787191
1238,80.96853442485444
1239,80.55363389338542
1240,79.88357798438226
1241,79.51921524458092
1242,79.36815039401927
1243,78.73171730835874
1244,77.97584473125512
1245,77.24237019393868
1246,76.5094106495521
1247,75.85388125235342
1248,74.98997538357158
1249,74.51166806814595
1250,74.76995009884094
1251,73.90118163255553
1252,72.97039421942044
1253,71.99854199716118
1254,71.17241057889169
1255,70.24514272059531
1256,69.28444821389995
1257,68.37853362292836
1258,67.51424848738836
1259,66.92172158563861
1260,66.00754125059905
1261,65.03050215132869
1262,64.11464826920957
1263,63.28519213943356
1264,62.393112257657194
1265,61.668602836143016
1266,60.81062432844648
1267,59.887383951487315
1268,59.30603958134418
1269,58.69363897067999
1270,58.04758298472861
1271,57.22531247503174
1272,56.35723074231874
1273,55.62096565203134
1274,54.81141233220312
1275,54.25892906413961
1276,53.9564840008521
1277,53.74176886184462
1278,53.636510879097514
1279,53.305179941698874
1280,53.12971563448786
1281,52.96772000896406
1282,52.72975508520273
1283,52.341605006091164
1284,51.67634954297787
1285,51.47517493418336
1286,51.144787626790496
1287,51.17332935566975
1288,51.48450890469521
1289,51.90936261472908
1290,52.09844934411683
1291,52.270780893013104
1292,53.00969195765072
1293,53.968004390927184
1294,54.63926586311585
1295,56.32789254531491
1296,57.30284804641989
1297,58.212035001206594
1298,58.91954215630203
1299,59.00077996942533
1300,59.73922950964014
1301,60.70324136498697
1302,61.110883806212186
1303,61.75071636410073
1304,62.36070534411056
1305,63.236694494071024
1306,63.81459150276933
1307,64.86975163514053
1308,65.96406315012543
1309,67.33538525758021
1310,68.08561010088745
1311,69.43506225515827
1312,70.3960612987727
1313,70.82842958709792
1314,71.14799220928172
1315,71.43186925260669
1316,72.08830203422569
1317,72.59771277284062
1318,73.20544026944177
1319,73.2376642653382
1320,74.2524694317798
1321,74.99320067222011
1322,76.03022835546687
1323,76.92668638185765
1324,77.71704505385243
1325,78.86601359284016
1326,80.16653646215241
1327,81.08089744070294
1328,82.13503748126314
1329,82.44526767420287
1330,82.46764817154722
1331,82.71122281532355
1332,83.20489631099463
1333,83.53559021424682
1334,83.53965805710875
1335,83.60674024091327
1336,83.8127903912579
1337,84.36797823193585
1338,84.87154779808372
1339,85.25198552462808
1340,84.82195497769354
1341,84.90315567041912
1342,85.67541481465071
1343,87.12502381879517
1344,87.45848499110656
1345,87.39143137580079
1346,86.94540935425488
1347,86.58778767158192
1348,86.20028324554542
1349,85.6125865797517
1350,84.85700832407399
1351,84.18997742625501
1352,83.71782392702326
1353,83.30985740475744
1354,82.94201344440759
1355,82.32752092942322
1356,81.43632829909
1357,81.28807709438219
1358,80.80826052336023
1359,80.36505651500006
1360,79.75636333742911
1361,78.92165005475161
1362,78.15362466878365
1363,77.2835689040794
1364,76.58228322818036
