,timestamp,value
0,181801,66
1,181802,63.6
2,181803,61.9
3,181804,61.6
4,181805,60.7
5,181806,59.3
6,181807,59
7,181808,58.7
8,181809,54.16666667
9,181810,53.57777778
10,181811,51.45555556
11,181812,51.52222222
12,181901,51.21111111
13,181902,45.22222222
14,181903,39.16666667
15,181904,37.71111111
16,181905,35.48888889
17,181906,37.14444444
18,181907,37.11111111
19,181908,39.91111111
20,181909,37.88888889
21,181910,36.91111111
22,181911,37.71111111
23,181912,42.66666667
24,182001,42.47777778
25,182002,43.78888889
26,182003,38.14444444
27,182004,35.9
28,182005,36.5
29,182006,35.73333333
30,182007,34.42222222
31,182008,34.56666667
32,182009,29.86666667
33,182010,27.96666667
34,182011,24.5
35,182012,25.34444444
36,182101,25.75555556
37,182102,21.1
38,182103,20.16666667
39,182104,18.06666667
40,182105,13.58888889
41,182106,12.96666667
42,182107,11.78888889
43,182108,11.21111111
44,182109,10.34444444
45,182110,9.833333333
46,182111,9.866666667
47,182112,8.855555556
48,182201,7.166666667
49,182202,7.022222222
50,182203,9.677777778
51,182204,11.61111111
52,182205,10.98888889
53,182206,11.21111111
54,182207,9.188888889
55,182208,8.755555556
56,182209,8.711111111
57,182210,8.777777778
58,182211,8.611111111
59,182212,5.622222222
60,182301,3.211111111
61,182302,2.944444444
62,182303,2.022222222
63,182304,0.555555556
64,182305,0.177777778
65,182306,0.177777778
66,182307,0.2
67,182308,0.2
68,182309,0.2
69,182310,0.2
70,182311,0.2
71,182312,3.866666667
72,182401,7.866666667
73,182402,9.866666667
74,182403,9.866666667
75,182404,13.36666667
76,182405,13.87777778
77,182406,13.87777778
78,182407,13.87777778
79,182408,14.13333333
80,182409,14.16666667
81,182410,14.83333333
82,182411,12.83333333
83,182412,12.98888889
84,182501,10.33333333
85,182502,12.7
86,182503,16.85555556
87,182504,17.54444444
88,182505,20.15555556
89,182506,19.18888889
90,182507,20.24444444
91,182508,25
92,182509,27.75555556
93,182510,29.71111111
94,182511,29.01111111
95,182512,28.93333333
96,182601,31.51111111
97,182602,32
98,182603,35.96666667
99,182604,34.68888889
100,182605,35.92222222
101,182606,39.86666667
102,182607,46.7
103,182608,51.85555556
104,182609,51.28888889
105,182610,57.4
106,182611,61.35555556
107,182612,67.16666667
108,182701,69.13333333
109,182702,71.92222222
110,182703,75.76666667
111,182704,74.56666667
112,182705,77.65555556
113,182706,84.63333333
114,182707,83.07777778
115,182708,85.7
116,182709,82.25555556
117,182710,86.23333333
118,182711,86.38888889
119,182712,84.22222222
120,182801,85.47777778
121,182802,86.97777778
122,182803,88.54444444
123,182804,92.04444444
124,182805,98.62222222
