id,predict_data,mse,rmse,norm_corr,smooth,skip,129_pearson
0,"[ 35.006943  37.173832  40.615574  43.832207  47.4353    50.562202
  53.68013   56.985226  60.353333  64.95656   70.7903    76.55017
  81.16516   86.37569   91.9933    98.182396 104.23323  109.65184
 114.50451  120.83614  126.86722  133.1123   138.21677  142.75009
 147.33907  152.49132  157.05911  162.31676  167.20479  170.92584
 175.29825  179.77235  182.25908  185.06375  186.59052  187.54459
 189.53615  191.16885  192.29904  193.10898  191.98889  190.39555
 189.9502   188.88086  187.15494  186.89746  186.2342   185.71962
 184.94597  182.83351  179.77625  177.16785  174.00194  171.5217
 169.92163  168.14394  166.18144  163.8431   160.81459  156.83281
 152.17688  148.51581  146.08418  143.42902  140.85878  138.03937
 134.12302  130.22218  125.548256 120.404854 115.88242  111.82104
 107.69267  105.08093  101.702484  96.94262   92.76007   89.40803
  85.96393   83.31665   80.28866   76.97997   74.2686    72.23529
  69.17037   67.12763   64.69322   62.46755   60.746407  59.389313
  56.731365  54.718807  52.978924  50.301765  47.98522   46.606525
  44.654953  42.921925  41.096977  39.225094  37.311707  35.636234
  34.24502   31.87471   29.923721  28.409279  27.130531  26.041203
  24.889605  23.115517  22.577948  21.710821  20.698902  20.265368
  20.494719  20.271383  21.284807  22.145971  22.59792   23.82882 ]",5739.872212,75.76194435,0.0,rolling13,3,0.32206277869166533
1,"[ 26.446125  28.172775  31.128569  33.836838  36.843433  39.44079
  41.999027  44.628983  47.38336   51.32053   56.402115  61.43918
  65.35464   69.835526  74.744225  80.187904  85.422935  90.14925
  94.27285   99.89402  105.36018  110.93775  115.377655 119.370415
 123.369415 127.90418  131.96265  136.71439  141.16281  144.57924
 148.66447  152.93454  155.15836  157.78035  159.30861  160.23457
 162.16649  163.80264  165.00276  166.01833  165.18257  163.77014
 163.68358  162.9539   161.56924  161.87125  161.74283  161.56255
 161.39227  160.07521  157.66618  155.86255  153.45898  151.6271
 150.86887  149.85643  148.55095  146.9826   144.57669  141.24335
 137.46211  134.4932   132.6098   130.58223  128.66405  126.30439
 123.00424  119.644424 115.365715 110.80976  106.7976   103.07759
  99.52048   97.230675  94.07593   89.80077   86.180824  83.034355
  80.08006   77.81555   75.084564  72.28063   70.06085   68.41073
  65.95454   64.34465   62.29579   60.713787  59.477955  58.374687
  56.185837  54.627075  53.220226  50.924088  49.046444  47.876278
  46.19321   44.7785    43.10141   41.411564  39.75406   38.20145
  36.985405  34.872753  33.017513  31.517149  30.475037  29.403723
  28.102758  26.384693  26.036276  24.95466   23.979364  23.482563
  23.377298  23.028633  23.832947  24.302238  24.404879  25.351225]",3191.841754,56.49638709,0.9992395967241476,rolling13,3,0.32384743079206496
2,"[ 14.161791  15.258821  17.677473  19.766161  22.130402  24.175575
  26.0894    27.983269  30.169897  33.406776  37.777607  42.206642
  45.540936  49.428425  53.80246   58.684658  63.291645  67.51602
  71.15074   76.34964   81.51955   86.74449   90.88261   94.646385
  98.43544  102.69804  106.56045  111.114716 115.46155  118.89193
 123.05751  127.41888  129.66791  132.4569   134.25562  135.37415
 137.49046  139.32695  140.76613  142.16049  141.77705  140.67157
 141.05038  140.67828  139.68979  140.5414   140.86342  140.97838
 141.34695  140.70703  138.89465  137.7943   136.00781  134.73387
 134.69955  134.29182  133.55923  132.64598  130.77258  128.04662
 125.08136  122.72574  121.33242  119.875336 118.59882  116.70179
 114.01018  111.176315 107.36692  103.41618   99.93036   96.55347
  93.51948   91.55481   88.65634   84.79864   81.7422    78.797104
  76.19392   74.23805   71.752655  69.25842   67.35395   65.932335
  63.91614   62.541348  60.735775  59.509583  58.54649   57.4635
  55.507713  54.140137  52.828785  50.621098  48.898567  47.687813
  46.00286   44.592487  42.81525   41.034973  39.336926  37.659332
  36.320244  34.149834  32.158306  30.427555  29.334736  28.076496
  26.48592   24.652237  24.062653  22.649815  21.426874  20.612207
  19.98087   19.238525  19.576902  19.46957   19.108414  19.511433]",1435.955374,37.89400182,0.9989350953870688,rolling13,3,0.3261931161120067
3,"[  9.429528   10.384737   12.732257   14.675984   16.855354   18.779327
  20.53202    22.207722   24.225737   27.249325   31.300644   35.483055
  38.59965    42.253628   46.437817   51.117073   55.444622   59.459114
  62.914593   67.85637    72.86126    77.9443     81.86406    85.48875
  89.1744     93.22898    96.91412   101.35714   105.57081   108.914635
 113.056915  117.33734   119.49615   122.275635  124.06717   125.13516
 127.26001   129.07054   130.49686   131.97684   131.68968   130.6132
 131.11101   130.83437   129.95564   130.97763   131.44597   131.66228
 132.24072   131.84113   130.29184   129.4872    127.96151   126.96974
 127.282906  127.16713   126.732925  126.13971   124.58777   122.22995
 119.68904   117.73069   116.68128   115.57269   114.72592   113.179955
 110.87484   108.410164  104.95817   101.37745    98.26051    95.16365
  92.444115   90.73459    88.04585    84.43868    81.70962    78.92667
  76.4925     74.69642    72.33503    69.94984    68.16695    66.79404
  64.89973    63.53832    61.74229    60.549286   59.56693    58.33931
  56.332382   54.883198   53.438557   51.12595    49.279064   47.86021
  46.020096   44.45296    42.482952   40.5195     38.66036    36.807697
  35.270947   32.956604   30.803333   28.879221   27.657448   26.264772
  24.490458   22.568605   21.739437   20.130688   18.731932   17.706284
  16.767979   15.802699   15.8978195  15.460503   14.8636465  14.972987 ]",752.2442587,27.42707164,0.99904695984266,rolling13,3,0.32898723315073475
4,"[  0.7007795   1.3152106   3.3800697   4.9955797   6.8436375   8.465151
   9.878109   11.156859   12.871987   15.526441   19.203949   23.070263
  25.909071   29.281391   33.21742    37.650642   41.685352   45.473717
  48.73331    53.51371    58.43397    63.414963   67.257454   70.84712
  74.52669    78.52468    82.189255   86.62736    90.8853     94.340004
  98.64564   103.084885  105.356476  108.33953   110.38341   111.645256
 113.96904   115.97133   117.60706   119.38612   119.42541   118.579796
 119.4028    119.372856  118.75928   120.12408   120.86748   121.26727
 122.16765   122.15411   120.94991   120.540245  119.341484  118.65118
 119.35929   119.54061   119.39672   119.13716   117.84732   115.80026
 113.68118   112.02082   111.19908   110.36071   109.834     108.50669
 106.501076  104.286705  101.0709     97.79228    94.92653    91.971756
  89.49259    87.91884    85.32879    81.90268    79.4543     76.73446
  74.437675   72.76444    70.48516    68.203735   66.53774    65.231834
  63.53085    62.237984   60.522243   59.461536   58.576565   57.288174
  55.351334   53.94804    52.494762   50.164627   48.346153   46.84429
  44.944862   43.32447    41.24711    39.179066   37.249634   35.28139
  33.624615   31.230885   28.96305    26.866068   25.58258    24.058722
  22.098524   20.094748   19.083294   17.27101    15.706754   14.4772
  13.213944   12.001969   11.812139   11.025361   10.158342    9.938075 ]",252.505089,15.89040871,0.9992174038970028,rolling13,3,0.33245336314201474
5,"[ -0.34813946   0.3416154    2.4732823    4.1377816    5.9930224
   7.63561      9.083602    10.358386    12.043853    14.69549
  18.27988     22.055935    24.832294    28.127888    31.995907
  36.372227    40.300182    44.005       47.19537     51.8279
  56.651127    61.559227    65.246086    68.735886    72.32922
  76.18566     79.72011     84.089035    88.23013     91.58463
  95.81384    100.15393    102.32514    105.223465   107.17878
 108.34254    110.606606   112.531586   114.09517    115.846085
 115.83928    114.931725   115.73429    115.705086   115.0806
 116.46004    117.234314   117.648605   118.59803    118.63559
 117.499306   117.16488    116.03413    115.4338     116.254585
 116.52757    116.47223    116.30489    115.12572    113.20038
 111.20395    109.69011    108.99925    108.276276   107.90503
 106.71003    104.8353     102.75608     99.66272     96.502075
  93.768654    90.91828     88.55147     87.07596     84.55312
  81.22082     78.887375    76.224045    73.99757     72.38606
  70.14544     67.91577     66.310524    65.022575    63.362503
  62.074993    60.351192    59.317295    58.419365    57.07268
  55.11375     53.68506     52.177155    49.826946    47.96326
  46.384716    44.44988     42.80079     40.67312     38.56889
  36.615917    34.620422    32.93431     30.540985    28.248087
  26.127089    24.850233    23.332283    21.351034    19.372663
  18.350737    16.514387    14.958335    13.714497    12.391625
  11.174791    10.974735    10.11869      9.215944     8.9598875 ]",127.6492013,11.2981946,0.9993474449097262,rolling13,3,0.3364454883104034
6,"[ -1.009979    -0.29586402   1.8841217    3.5618372    5.4019475
   7.098041     8.564283     9.826218    11.528027    14.206146
  17.784142    21.545958    24.299265    27.547764    31.380026
  35.748093    39.63356     43.314487    46.46867     51.03084
  55.80119     60.690838    64.2918      67.700966    71.24262
  75.02831     78.48337     82.822075    86.88175     90.14215
  94.29046     98.53043    100.59685    103.40178    105.21315
 106.23526    108.381584   110.189156   111.61773    113.24251
 113.08022    112.017365   112.68405    112.53408    111.78381
 113.03718    113.6942     114.01563    114.8666     114.795
 113.59121    113.17176    111.970955   111.35284    112.15476
 112.432365   112.39717    112.22983    111.09677    109.23362
 107.2819     105.86034    105.283295   104.64711    104.40882
 103.35       101.58581     99.62735     96.650826    93.58516
  90.98566     88.25359     85.989815    84.634056    82.19993
  78.94173     76.706696    74.121       71.94202     70.38865
  68.20788     66.01204     64.43867     63.157616    61.496387
  60.193733    58.465626    57.41639     56.473515    55.07042
  53.064827    51.58826     50.021866    47.61962     45.66819
  44.01903     42.041687    40.324078    38.138176    35.99144
  33.97797     31.958267    30.244804    27.82482     25.479183
  23.332138    22.026323    20.504858    18.544626    16.600311
  15.507104    13.713864    12.150553    10.886152     9.563255
   8.345833     8.140743     7.28759      6.4255104    6.1574035 ]",99.00161341,9.949955448,0.9994581674305996,rolling13,3,0.3409899200434827
7,"[  3.1369934   4.0506005   6.405838    8.237239   10.168775   12.031273
  13.640884   15.005351   16.783699   19.603191   23.257128   27.03494
  29.783749   32.98552    36.770542   41.13619    44.974762   48.611107
  51.68538    56.09191    60.715034   65.50673    68.883736   72.08214
  75.429924   79.018005   82.266266   86.46355    90.28339    93.27789
  97.14174   101.09276   102.889175  105.38079   106.808784  107.49302
 109.31692   110.82952   111.94772   113.21989   112.66028   111.25432
 111.554886  111.12505   110.08025   111.007324  111.40144   111.53176
 112.11053   111.739944  110.3079    109.61139   108.19368   107.4447
 108.07411   108.26423   108.16014   107.866936  106.70546   104.81186
 102.75091   101.36272   100.88203   100.277916  100.11234    99.17643
  97.458145   95.583786   92.67701    89.633255   87.13133    84.5249
  82.34323    81.12387    78.78117    75.592155   73.399864   70.91354
  68.80061    67.32165    65.21981    63.099964   61.585243   60.338722
  58.66374    57.37846    55.66413    54.63581    53.66206    52.2775
  50.2602     48.78497    47.214138   44.844635   42.847668   41.214626
  39.30582    37.617405   35.479977   33.418587   31.45278    29.540346
  27.949085   25.635963   23.348896   21.332993   20.120483   18.736727
  16.96139    15.182649   14.185185   12.607333   11.198994   10.07825
   8.9626255   7.9336452   7.922621    7.278954    6.6335397   6.549606 ]",118.1831205,10.87120603,0.9995436162689376,rolling13,3,0.3459025873371744
8,"[  6.2563524   7.2377157   9.622186   11.465915   13.345355   15.220146
  16.810162   18.089611   19.774652   22.55672    26.138433   29.767944
  32.35612    35.347095   38.923306   43.13353    46.76382    50.20698
  53.04988    57.19477    61.57947    66.15603    69.22337    72.13235
  75.20011    78.52252    81.52247    85.51171    89.0611     91.79616
  95.36872    99.0618    100.61054   102.80793   103.91366   104.32937
 105.85847   107.14177   108.03793   109.027435  108.16799   106.51078
 106.53079   105.90447   104.661865  105.37031   105.60367   105.62412
 106.016846  105.47244   103.90709   103.03399   101.49445   100.691864
 101.241554  101.42948   101.33552   100.992      99.8459     97.97006
  95.87263    94.56312    94.21573    93.691055   93.63494    92.84272
  91.207      89.43759    86.60661    83.62576    81.23544    78.752716
  76.701706   75.62513    73.36372    70.28311    68.17138    65.77613
  63.7861     62.42256    60.421608   58.45043    57.05307    55.896633
  54.312325   53.12576    51.503204   50.623825   49.72877    48.444153
  46.534065   45.17818    43.704494   41.473217   39.55712    38.040207
  36.311405   34.760754   32.754032   30.872986   29.057014   27.331116
  25.963623   23.854769   21.69405    19.87081    18.851648   17.658337
  16.108797   14.552053   13.735451   12.404756   11.207206   10.276302
   9.382825    8.56915     8.764767    8.332402    7.9008546   7.994629 ]",177.2759202,13.31450037,0.9995810041731832,rolling13,3,0.3507590972642007
9,"[ 21.289194   22.847193   25.737848   28.044035   30.254087   32.571846
  34.55867    36.132538   38.00678    41.165627   44.999256   48.68577
  51.297405   54.19179    57.66929    61.917225   65.462166   68.7883
  71.45675    75.25135    79.284966   83.64402    86.18754    88.59886
  91.22252    94.09865    96.64707   100.31474   103.30779   105.44598
 108.3435    111.36437   112.33455   113.78448   113.96645   113.625145
 114.3834    115.00435   115.23512   115.340576  113.515205  111.09441
 110.17261   108.86799   106.94436   106.79095   106.3616    105.97942
 105.61095   104.21951   102.01697   100.30528    98.11035    96.8961
  96.84244    96.68153    96.33091    95.5024     94.152      92.05094
  89.42449    88.031906   87.81487    87.21324    87.14748    86.54476
  84.82566    83.08892    80.29273    77.1703     74.81735    72.50923
  70.48083    69.61127    67.451805   64.378136   62.12437    59.84512
  57.867836   56.542027   54.578415   52.647568   51.210114   49.986954
  48.186337   46.90878    45.17884    44.193382   43.08978    41.795757
  39.756      38.29947    36.73981    34.535465   32.433964   30.956476
  29.416094   27.934404   26.071365   24.44331    22.774662   21.366638
  20.37384    18.564735   16.619225   15.228955   14.509063   13.763217
  12.823827   11.759846   11.2809105  10.650776    9.962115    9.548612
   9.3947      9.218606   10.094048   10.415374   10.731159   11.475715 ]",135.5576855,11.64292427,0.9995995470039118,rolling13,3,0.3555771857773804
