id,timestamp,value
0,181801,58.1
1,181802,47.75
2,181803,45.96666667
3,181804,45.76666667
4,181805,62.8
5,181806,68.93333333
6,181807,65.36666667
7,181808,53.4
8,181809,47.6
9,181810,49.6
10,181811,38.16666667
11,181812,38.03333333
12,181901,38.66666667
13,181902,44.1
14,181903,31.86666667
15,181904,24.86666667
16,181905,24.2
17,181906,41.53333333
18,181907,47.8
19,181908,51.43333333
20,181909,40.26666667
21,181910,38.06666667
22,181911,37.5
23,181912,46.2
24,182001,41.56666667
25,182002,42.43333333
26,182003,27.96666667
27,182004,28.06666667
28,182005,29.56666667
29,182006,33.03333333
30,182007,33.63333333
31,182008,31.7
32,182009,28.6
33,182010,22.2
34,182011,12.23333333
35,182012,14.4
36,182101,21.43333333
37,182102,19.36666667
38,182103,17.5
39,182104,10.56666667
40,182105,9.166666667
41,182106,7
42,182107,3.366666667
43,182108,5.1
44,182109,6.533333333
45,182110,15.56666667
46,182111,15.33333333
47,182112,13.03333333
48,182201,2.566666667
49,182202,0.633333333
50,182203,9.466666667
51,182204,16.7
52,182205,17
53,182206,11.13333333
54,182207,8.3
55,182208,8.633333333
56,182209,5.533333333
57,182210,1.333333333
58,182211,0.2
59,182212,0.2
60,182301,1.18E-15
61,182302,1.18E-15
62,182303,0.333333333
63,182304,0.333333333
64,182305,0.333333333
65,182306,1.18E-15
66,182307,0.266666667
67,182308,0.266666667
68,182309,0.266666667
69,182310,1.18E-15
70,182311,1.18E-15
71,182312,11.33333333
72,182401,23.33333333
73,182402,29.33333333
74,182403,18
75,182404,16.76666667
76,182405,12.3
77,182406,12.3
78,182407,1.533333333
79,182408,0.766666667
80,182409,12.2
81,182410,26.2
82,182411,25.43333333
83,182412,14.46666667
84,182501,3.266666667
85,182502,11.9
86,182503,23.9
87,182504,23.16666667
88,182505,23.13333333
89,182506,19.2
90,182507,34.3
91,182508,39.96666667
92,182509,40.16666667
93,182510,31.66666667
94,182511,23.93333333
95,182512,27.43333333
96,182601,28.56666667
97,182602,32.1
98,182603,40.3
99,182604,43.83333333
100,182605,51.73333333
101,182606,51.86666667
102,182607,67.7
103,182608,71.73333333
104,182609,61.7
105,182610,60.66666667
106,182611,60.6
107,182612,87.93333333
108,182701,79.03333333
109,182702,83.43333333
110,182703,77.66666667
111,182704,84
112,182705,88.93333333
113,182706,88.3
114,182707,86.2
115,182708,84.73333333
116,182709,80.8
117,182710,88.5
118,182711,85.5
119,182712,83.56666667
120,182801,81.73333333
121,182802,90.7
122,182803,101.2666667
123,182804,105.9
124,182805,119.6666667
125,182806,137.9666667
126,182807,134.1333333
127,182808,127.0333333
128,182809,100.5333333
129,182810,100.7666667
130,182811,90
131,182812,88.06666667
132,182901,81.56666667
133,182902,77.33333333
134,182903,91.5
135,182904,120.4333333
136,182905,130.4333333
137,182906,131.3
138,182907,129
139,182908,134.6666667
140,182909,122.9333333
141,182910,104.2
142,182911,98.66666667
143,182912,100.7
144,183001,97.93333333
145,183002,100.4
146,183003,116.0333333
147,183004,146.1333333
148,183005,142.9333333
149,183006,132.0666667
150,183007,97.36666667
151,183008,88.73333333
152,183009,87.06666667
153,183010,109.5333333
154,183011,126.4666667
155,183012,137.6
156,183101,117.0666667
157,183102,99.8
158,183103,106.1333333
159,183104,110.1
160,183105,103.3666667
161,183106,69.96666667
162,183107,64.8
163,183108,74.2
164,183109,76.73333333
165,183110,77.3
166,183111,70.93333333
167,183112,65.96666667
168,183201,57.43333333
169,183202,64.13333333
170,183203,78.66666667
171,183204,76.43333333
172,183205,68.53333333
173,183206,52.73333333
174,183207,45.56666667
175,183208,27.53333333
176,183209,17.26666667
177,183210,21.23333333
178,183211,24.23333333
179,183212,34.93333333
180,183301,29.43333333
181,183302,29.8
182,183303,21.06666667
183,183304,16.36666667
184,183305,15.23333333
185,183306,9.266666667
186,183307,11.6
187,183308,7.6
188,183309,13.46666667
189,183310,13.76666667
190,183311,13.86666667
191,183312,12.96666667
192,183401,11.53333333
193,183402,18.3
194,183403,14.93333333
195,183404,13
196,183405,7.9
197,183406,10.1
198,183407,14.1
199,183408,11.36666667
200,183409,13.4
201,183410,22.36666667
202,183411,37.13333333
203,183412,49.9
204,183501,40.26666667
205,183502,36.86666667
206,183503,28.6
207,183504,58.6
208,183505,69.23333333
209,183506,76.73333333
210,183507,75.8
211,183508,84.43333333
212,183509,122.0333333
213,183510,141.7
214,183511,164.4333333
215,183512,151.5333333
216,183601,147.8666667
217,183602,152.1
218,183603,163.5666667
219,183604,193.7
220,183605,195.8
221,183606,210.5333333
222,183607,196.0666667
223,183608,194.0333333
224,183609,177.5666667
225,183610,189
226,183611,196.3
227,183612,258.0666667
228,183701,286.2333333
229,183702,316.6
230,183703,276.7666667
231,183704,249.0666667
232,183705,213.5666667
233,183706,226.6
234,183707,240.2333333
235,183708,252.7
236,183709,218.3666667
237,183710,196.7
238,183711,181.6666667
239,183712,200.2333333
240,183801,212
241,183802,199.6333333
242,183803,205.7666667
243,183804,195.6333333
244,183805,225
245,183806,199.3666667
246,183807,189.1333333
247,183808,156.4333333
248,183809,144.8
249,183810,135.1666667
250,183811,134.4666667
251,183812,137.8666667
252,183901,146
253,183902,159.8666667
254,183903,158.7333333
255,183904,134.4
256,183905,107.3333333
257,183906,94.56666667
258,183907,107.3666667
259,183908,150.4333333
260,183909,193.7333333
261,183910,197.1333333
262,183911,162.4333333
263,183912,124.1333333
264,184001,118.7666667
265,184002,129.2333333
266,184003,131.4666667
267,184004,122.9333333
268,184005,112.7
269,184006,102.0333333
270,184007,99.1
271,184008,92.76666667
272,184009,106.9
273,184010,103.8
274,184011,101.8
275,184012,90.53333333
276,184101,73.33333333
277,184102,59.83333333
278,184103,46.53333333
279,184104,55.46666667
280,184105,76.3
281,184106,90.7
282,184107,85.53333333
283,184108,69.86666667
284,184109,59.23333333
285,184110,57.9
286,184111,47.06666667
287,184112,48.36666667
288,184201,43.9
289,184202,45.2
290,184203,35.66666667
291,184204,39.3
292,184205,40.83333333
293,184206,40.16666667
294,184207,32.2
295,184208,33.2
296,184209,32
297,184210,46.16666667
298,184211,53.86666667
299,184212,53.43333333
300,184301,39.66666667
301,184302,19.13333333
302,184303,14
303,184304,11.86666667
304,184305,21.6
305,184306,22.83333333
306,184307,22.86666667
307,184308,17.7
308,184309,14.13333333
309,184310,11.8
310,184311,15.83333333
311,184312,20.6
312,184401,22.86666667
313,184402,20.46666667
314,184403,20.9
315,184404,27.2
316,184405,25.43333333
317,184406,20
318,184407,20.2
319,184408,27.03333333
320,184409,28.83333333
321,184410,29.06666667
322,184411,21.8
323,184412,29.93333333
324,184501,32.23333333
325,184502,50.53333333
326,184503,62.56666667
327,184504,79.96666667
328,184505,82.26666667
329,184506,75.5
330,184507,60.83333333
331,184508,52.23333333
332,184509,51.4
333,184510,57
334,184511,60.93333333
335,184512,77.66666667
336,184601,76.6
337,184602,83
338,184603,85.33333333
339,184604,102.3
340,184605,107.3
341,184606,107.9333333
342,184607,95.26666667
343,184608,92.4
344,184609,115.8
345,184610,121.1
346,184611,124.2
347,184612,101.0333333
348,184701,104.7
349,184702,96.13333333
350,184703,107.4333333
351,184704,97.5
352,184705,114.4333333
353,184706,114.1666667
354,184707,118.3333333
355,184708,154.5333333
356,184709,196.5333333
357,184710,267.7
358,184711,266.7666667
359,184712,238.2333333
360,184801,226.4333333
361,184802,211.4
362,184803,210.9333333
363,184804,182.0666667
364,184805,176.7666667
365,184806,188
366,184807,205.8
367,184808,222.6
368,184809,206.7333333
369,184810,202.9333333
370,184811,192.9666667
371,184812,225.8
372,184901,251.7
373,184902,271.4666667
374,184903,243.7666667
375,184904,209.2333333
376,184905,176.8666667
377,184906,167.3666667
378,184907,151.8666667
379,184908,143.6666667
380,184909,151.6
381,184910,147.4333333
382,184911,167.3
383,184912,169.4
384,185001,173.5666667
385,185002,167.4333333
386,185003,158.2666667
387,185004,136.8
388,185005,119.2
389,185006,111.2666667
390,185007,108.1
391,185008,108.1
392,185009,118.3333333
393,185010,138.5333333
394,185011,134.2333333
395,185012,118.3
396,185101,121.1666667
397,185102,153.1666667
398,185103,155.4666667
399,185104,143.4
400,185105,116.3333333
401,185106,115.4
402,185107,102.5
403,185108,99.2
404,185109,102.1666667
405,185110,118.8666667
406,185111,114.8
407,185112,117
408,185201,120.7333333
409,185202,130.5333333
410,185203,124.1
411,185204,122.2333333
412,185205,114.9333333
413,185206,105.8666667
414,185207,91.1
415,185208,81.43333333
416,185209,75.5
417,185210,91.46666667
418,185211,100.7333333
419,185212,105.7
420,185301,89.03333333
421,185302,81.83333333
422,185303,77
423,185304,81.16666667
424,185305,75.96666667
425,185306,77.43333333
426,185307,76.36666667
427,185308,86.33333333
428,185309,82.23333333
429,185310,80
430,185311,66.3
431,185312,59.9
432,185401,42.83333333
433,185402,37.26666667
434,185403,35.56666667
435,185404,42.56666667
436,185405,45.1
437,185406,45.33333333
438,185407,40.4
439,185408,35.23333333
440,185409,36.06666667
