id,timestamp,value
0,181801,58.1
1,181802,46.95384615
2,181803,45.19685039
3,181804,49.0158371
4,181805,59.51317684
5,181806,59.81782148
6,181807,57.00046688
7,181808,56.11336539
8,181809,53.69262827
9,181810,53.53037918
10,181811,47.36653456
11,181812,46.62633464
12,181901,47.95941546
13,181902,45.80160714
14,181903,39.53821153
15,181904,38.62681366
16,181905,37.69827819
17,181906,40.83714429
18,181907,42.59736399
19,181908,42.73250425
20,181909,40.0659903
21,181910,40.92845458
22,181911,41.05666047
23,181912,42.4985132
24,182001,40.96624187
25,182002,41.46585735
26,182003,36.53682075
27,182004,35.92337092
28,182005,37.79863387
29,182006,34.92781386
30,182007,34.80855208
31,182008,36.00164222
32,182009,32.06279284
33,182010,29.59791547
34,182011,27.24467718
35,182012,25.5029485
36,182101,27.00754364
37,182102,24.14113168
38,182103,22.04440553
39,182104,21.0645761
40,182105,18.45064686
41,182106,16.2400016
42,182107,14.53202885
43,182108,13.59782314
44,182109,12.69725932
45,182110,15.37130589
46,182111,14.2174387
47,182112,12.24231066
48,182201,10.49249165
49,182202,9.20727237
50,182203,11.73577893
51,182204,13.15970925
52,182205,11.62217278
53,182206,11.29035331
54,182207,11.56321672
55,182208,10.39683502
56,182209,8.911345937
57,182210,7.723855308
58,182211,6.620323549
59,182212,5.674472048
60,182301,4.863766332
61,182302,4.168893457
62,182303,3.716166964
63,182304,3.1852584
64,182305,2.730201231
65,182306,2.340157603
66,182307,2.120127893
67,182308,1.81724399
68,182309,1.557631468
69,182310,1.335108105
70,182311,1.144375009
71,182312,5.838106737
72,182401,10.14700451
73,182402,11.26887348
74,182403,9.659019073
75,182404,12.89347133
76,182405,11.70868142
77,182406,10.03600261
78,182407,8.602280579
79,182408,7.701950813
80,182409,11.50168648
81,182410,15.85860252
82,182411,13.59308159
83,182412,11.85120865
84,182501,11.35817783
85,182502,13.43558463
86,182503,16.85907767
87,182504,15.33635033
88,182505,16.83115907
89,182506,18.08385182
90,182507,22.85759113
91,182508,25.70650866
92,182509,25.77700747
93,182510,25.80886356
94,182511,24.92188266
95,182512,26.60447148
96,182601,27.00383283
97,182602,27.46042826
98,182603,32.29465394
99,182604,33.39541788
100,182605,36.32464441
101,182606,39.94969574
102,182607,46.74259722
103,182608,49.49365506
104,182609,46.93741838
105,182610,52.28921618
106,182611,54.21932829
107,182612,62.70228189
108,182701,61.98767016
109,182702,64.4180031
110,182703,68.97257425
111,182704,70.07649225
112,182705,73.46556488
113,182706,76.45619854
114,182707,75.5910273
115,182708,77.56373772
116,182709,78.28320377
117,182710,80.45703183
118,182711,80.44888443
119,182712,79.92761522
120,182801,81.08081305
121,182802,84.82641121
122,182803,88.20835249
123,182804,90.16430214
124,182805,98.51225902
125,182806,107.7819363
126,182807,105.2988026
127,182808,108.4418308
128,182809,104.9358549
129,182810,102.9593042
130,182811,101.8222608
131,182812,98.43336637
132,182901,94.60002831
133,182902,92.84288141
134,182903,96.80818407
135,182904,105.6070149
136,182905,106.5631556
137,182906,108.9398477
138,182907,115.0198695
139,182908,117.0598881
140,182909,112.9084755
141,182910,110.392979
142,182911,110.7225534
143,182912,108.347903
144,183001,105.2982025
145,183002,107.412745
146,183003,112.2109243
147,183004,121.5093637
148,183005,119.9365975
149,183006,118.2885121
150,183007,111.8472961
151,183008,107.9548252
152,183009,107.3041359
153,183010,112.0606879
154,183011,115.3948754
155,183012,118.4527503
156,183101,112.8166431
157,183102,108.642837
158,183103,115.3795745
159,183104,111.8824925
160,183105,104.9564221
161,183106,97.90550466
162,183107,94.69043257
163,183108,94.2489422
164,183109,89.81337903
165,183110,87.99718203
166,183111,85.78329888
167,183112,80.4285419
168,183201,76.29589305
169,183202,78.62505119
170,183203,80.52147245
171,183204,75.41840496
172,183205,74.48720425
173,183206,70.20331793
174,183207,63.50284394
175,183208,56.5452948
176,183209,50.4245384
177,183210,48.24960435
178,183211,44.75680372
179,183212,44.90583176
180,183301,41.16214151
181,183302,38.83897844
182,183303,36.09055295
183,183304,31.59190253
184,183305,30.15020217
185,183306,26.08588757
186,183307,24.01647506
187,183308,21.94269291
188,183309,21.56516535
189,183310,20.27014173
190,183311,18.7744072
191,183312,18.4637776
192,183401,16.99752365
193,183402,18.86930599
194,183403,17.10226228
195,183404,15.00193909
196,183405,14.97309065
197,183406,14.70550627
198,183407,14.66186252
199,183408,13.51016787
200,183409,14.32300104
201,183410,18.17685803
202,183411,22.8515926
203,183412,27.80136508
204,183501,25.60117007
205,183502,27.75814578
206,183503,28.46412495
207,183504,39.02639281
208,183505,43.82262241
209,183506,45.44796207
210,183507,53.18396749
211,183508,59.65768642
212,183509,75.13515979
213,183510,87.05870839
214,183511,98.43603576
215,183512,102.8451735
216,183601,109.2387202
217,183602,119.2617601
218,183603,125.6100801
219,183604,141.665783
220,183605,147.9563854
221,183606,156.5197589
222,183607,161.9597933
223,183608,164.4798229
224,183609,163.6255625
225,183610,172.9504821
226,183611,177.0289847
227,183612,200.8534154
228,183701,216.9314989
229,183702,227.7412848
230,183703,227.2496727
231,183704,227.6854337
232,183705,221.7446575
233,183706,227.6954207
234,183707,233.9103606
235,183708,232.4231662
236,183709,222.1341425
237,183710,219.8578364
238,183711,213.9352884
239,183712,214.2445329
240,183801,218.138171
241,183802,207.1612895
242,183803,211.0668195
243,183804,211.0715596
244,183805,213.6899082
245,183806,205.6770642
246,183807,202.066055
247,183808,191.9566186
248,183809,182.0628159
249,183810,177.6966994
250,183811,170.7685995
251,183812,165.3587995
252,183901,166.8646853
253,183902,167.4268731
254,183903,162.0087484
255,183904,153.5646415
256,183905,144.4268356
257,183906,136.8230019
258,183907,137.4625731
259,183908,149.0822055
260,183909,159.3704618
261,183910,158.2461102
262,183911,152.0252373
263,183912,145.4787748
264,184001,144.0389498
265,184002,144.3333856
266,184003,139.8429019
267,184004,135.5510588
268,184005,132.6723361
269,184006,125.2762881
270,184007,121.8082469
271,184008,118.1784974
272,184009,118.9101406
273,184010,115.0229777
274,184011,111.5054094
275,184012,108.3617795
276,184101,98.61009672
277,184102,91.65151147
278,184103,85.64415269
279,184104,82.96641659
280,184105,87.17121422
281,184106,87.97532648
282,184107,82.75027984
283,184108,80.27166843
284,184109,77.50428723
285,184110,73.20367477
286,184111,67.44600694
287,184112,67.06800595
288,184201,62.3440051
289,184202,58.69486151
290,184203,55.48130987
291,184204,53.96969417
292,184205,52.17402358
293,184206,49.60630592
294,184207,45.51969079
295,184208,45.35973496
296,184209,43.2512014
297,184210,46.14388691
298,184211,49.19476021
299,184212,46.35265161
300,184301,42.90227281
301,184302,37.61623384
302,184303,34.22820043
303,184304,31.59560037
304,184305,32.09622889
305,184306,30.02533905
306,184307,28.00743347
307,184308,26.80637154
308,184309,23.96260418
309,184310,21.81080358
310,184311,23.22354593
311,184312,22.93446794
312,184401,21.90097252
313,184402,22.27226216
314,184403,22.30479614
315,184404,24.06125383
316,184405,23.366789
317,184406,20.91439057
