id,timestamp,value
0,181801,58.1
1,181802,44.3
2,181803,43.21428571
3,181804,50.83333333
4,181805,70.27419355
5,181806,65.46190476
6,181807,56.05748031
7,181808,54.32196078
8,181809,48.85029354
9,181810,50.82707722
10,181811,34.55559355
11,181812,38.77882784
12,181901,46.74038579
13,181902,40.66982238
14,181903,23.48438673
15,181904,28.59227131
16,181905,30.59615094
17,181906,44.44812831
18,181907,48.47407183
19,181908,45.98703355
20,181909,35.39351172
21,181910,40.64675711
22,181911,41.22337863
23,181912,46.0616896
24,182001,39.03084459
25,182002,41.71542234
26,182003,24.60771104
27,182004,28.45385553
28,182005,38.67692779
29,182006,28.28846388
30,182007,31.19423194
31,182008,37.14711597
32,182009,22.87355798
33,182010,18.88677899
34,182011,16.0433895
35,182012,15.57169475
36,182101,25.78584737
37,182102,16.39292369
38,182103,12.94646184
39,182104,14.07323092
40,182105,8.436615461
41,182106,5.71830773
42,182107,5.009153865
43,182108,6.504576933
44,182109,6.902288466
45,182110,19.15114423
46,182111,13.22557212
47,182112,6.812786058
48,182201,3.406393029
49,182202,2.453196515
50,182203,14.67659826
51,182204,18.18829913
52,182205,10.29414956
53,182206,9.797074782
54,182207,11.49853739
55,182208,7.449268696
56,182209,3.724634348
57,182210,2.162317174
58,182211,1.081158587
59,182212,0.540579293
60,182301,0.270289647
61,182302,0.135144823
62,182303,0.567572412
63,182304,0.283786206
64,182305,0.141893103
65,182306,0.070946551
66,182307,0.435473276
67,182308,0.217736638
68,182309,0.108868319
69,182310,0.054434159
70,182311,0.02721708
71,182312,17.01360854
72,182401,26.50680427
73,182402,22.25340213
74,182403,11.12670107
75,182404,21.71335053
76,182405,13.15667527
77,182406,6.578337633
78,182407,3.289168817
79,182408,2.794584408
80,182409,18.5472922
81,182410,30.2736461
82,182411,15.13682305
83,182412,8.268411526
84,182501,8.334205763
85,182502,17.11710288
86,182503,27.25855144
87,182504,16.72927572
88,182505,21.26463786
89,182506,23.43231893
90,182507,37.46615947
91,182508,40.13307973
92,182509,33.16653987
93,182510,29.58326993
94,182511,24.59163497
95,182512,30.64581748
96,182601,30.02290874
97,182602,30.11145437
98,182603,45.70572719
99,182604,42.85286359
100,182605,48.3764318
101,182606,55.0382159
102,182607,71.26910795
103,182608,68.63455397
104,182609,50.11727699
105,182610,67.25863849
106,182611,66.52931925
107,182612,90.06465962
108,182701,73.88232981
109,182702,76.44116491
110,182703,86.37058245
111,182704,81.53529123
112,182705,87.66764561
113,182706,91.03382281
114,182707,80.7169114
115,182708,85.0584557
116,182709,83.82922785
117,182710,88.66461393
118,182711,84.53230696
119,182712,80.66615348
120,182801,84.33307674
121,182802,95.81653837
122,182803,102.1582692
123,182804,102.0291346
124,182805,125.3145673
125,182806,144.3572836
126,182807,117.3786418
127,182808,122.3393209
128,182809,103.1196605
129,182810,97.10983023
130,182811,96.05491511
131,182812,87.07745756
132,182901,79.33872878
133,182902,80.81936439
134,182903,100.7096822
135,182904,129.5548411
