predict_data,mse,rmse,mape,smooth,skip,result_corr
 19.775902  35.55927   77.95645   29.875816  70.97401  -15.968119  15.235461  46.657524  26.026848  14.936837  20.805542  39.725723,1695.2115,41.17294679582168,0.5795433,weighted12,48,-0.27811387837262397
  7.319654    39.456944   111.15905     46.231712    71.852394 -39.51586     -0.15751168  56.799152    24.502052    29.112627  25.975842    37.729126  ,3102.0999,55.69649767728331,0.635027,weighted12,48,-0.1596064805334493
 38.544617    1.9327388  62.709938   38.7596     17.947273    2.4490097   3.9731061  51.427395  -14.4112425   8.285412   25.452055   22.694185 ,8117.476,90.0970369891194,0.7938729,weighted12,48,-0.3566726129900197
 41.30762   -6.903677  43.23308   23.951046  31.195017  14.122086  18.404425  38.48112  -12.500663  24.345882  46.05319   12.45901 ,8658.212,93.04951323925611,0.79699117,weighted12,48,-0.09029159734617445
 50.6584     -9.177541   64.518036   26.687887   28.225079   -3.7324264  12.667038   38.650986  -17.603056   24.920244   33.607735   20.280993 ,15560.524,124.74183105142596,0.8433412,weighted12,48,-0.2418471378937083
36.831074  -5.7836747 58.321785  19.392706  59.535442  15.431171 18.664682  10.108135  -5.900952  23.56132   21.428741  10.881046 ,2171.6765,46.60125012992543,0.65568984,weighted12,48,-0.06666977263068997
 4.9736828e+01  9.9271784e+00  4.7090069e+01  2.3759813e+01  3.3889103e+01 -2.4325137e+00  1.5173051e+01  3.4294891e+01  9.1172140e-03  1.7366249e+01  3.4762691e+01  2.5225340e+01,16457.795,128.28793755406235,0.8339942,weighted12,48,-0.26025293570591723
 52.72789    -8.159063   65.55877    17.582159   46.21175    15.642698  15.832057   -1.2756339 -14.140705   37.788803   23.078995   11.424378 ,2791.2336,52.83212699275059,0.6875636,weighted12,48,0.32517967263499126
 24.440695   23.656336   68.32693    54.151802   58.210945  -38.41456   6.3145423  35.122112    6.4123917  23.570866   33.489857   26.575008 ,8535.926,92.3900740407215,0.7646648,weighted12,48,-0.20126325223723252
38.509323  14.705691  56.323765  34.854816  33.996216  -6.3466654 12.525659  45.76362   -0.5710465 20.648216  36.150253  23.32336  ,8624.36,92.8674342897579,0.78020614,weighted12,48,0.31652347347020643
50.762985   1.3260548 83.58628   32.198036  52.22839    1.3187404  7.738497  40.002666  -9.4959955 25.453335  58.11572    5.080115 ,6778.1953,82.32979601881691,0.6925273,weighted12,48,-0.269575523454605
37.299103  25.459785  67.18044   12.772412  61.89363    7.050676 20.401167  39.75641   -5.5780807 19.412325  31.780893  18.804277 ,576.9731,24.020264018034727,0.48251298,weighted12,48,0.3728781735593115
 21.612219    0.2138123  46.531574   21.4311     43.261654    9.474775  14.452906   36.458424  -19.060476    7.1095524  32.682415   12.814974 ,619.7328,24.894432873354184,0.5669934,weighted12,48,-0.26003964331540647
 53.951477   4.85269   52.92332   33.13002   26.15288  -10.412896   7.652037  51.39045  -16.149641  25.434305  54.617874  25.56847 ,6423.922,80.14937226828417,0.73132557,weighted12,48,-0.12279548290893562
37.963314  25.078905  69.18749   26.134846  63.309597  -7.587191 14.353449  52.703487   6.3198876 18.292887  45.81915   23.388548 ,4979.2993,70.5641503626753,0.6535127,weighted12,48,-0.25596230151060667
54.035072 27.39275  57.450756 38.191166 47.18765  -7.356464 12.128818 24.087072 33.578064 38.844185 36.94067  12.588917,7784.4395,88.22947043434523,0.7337058,weighted12,48,-0.47235370916182057
 49.865776  36.57867   82.74148   42.38232   46.57593  -22.840254  13.657097  30.159115  24.141619  34.580734  26.605091  35.32909 ,11229.394,105.9688329401032,0.75505733,weighted12,48,-0.23760797301607287
48.31206    12.182918   59.895805   13.743805   36.485874    2.295388 24.516346   39.780865    0.13865694 16.669195   54.931072    9.822526  ,13586.526,116.56125585797152,0.81236815,weighted12,48,0.08758365029064281
34.181328  -5.239103  53.770794  33.341637  45.779057  11.005154 28.442776  55.739174  -4.1472745  2.5549445 54.307808   8.013488 ,10797.788,103.9124058326892,0.7892595,weighted12,48,-0.06157049008641018
  7.1163497  53.33839   113.22149    36.32953    95.490654  -32.73804   5.708966   50.449932   31.448818   27.317734   11.6309595  34.119022 ,1765.055,42.01255828571902,0.6826019,weighted12,48,-0.2860488292930377
 37.216217   -3.7440875  49.604057   11.768309   64.13818    18.985125  19.42069    25.810894  -13.606854    7.494328   26.665081    2.611914 ,9951.969,99.75955468024102,0.8087799,weighted12,48,-0.3873951510392041
 43.608105     3.1866968   81.32384     28.06995     35.65362   0.30817628  14.776656    42.457306   -12.295016    28.586287  54.84782      4.107522  ,3944.701,62.80685414613898,0.67864126,weighted12,48,-0.21580455518684472
 52.169014   15.3177185  69.15514    27.725338   65.54564   -19.525322  15.755808   23.313892   19.868263   29.078415   33.634617    5.9209156,4316.2637,65.69827754115781,0.6871073,weighted12,48,0.24104719580005057
 47.258923  25.168648  61.779415  19.20457   51.336426 -14.398587  20.651709  28.759413  13.753543  26.17923   27.78581   29.164421,11295.07,106.2782682983685,0.78496575,weighted12,48,-0.4043945879668637
 29.856623   65.895905   91.903694   22.750437  103.06753   -32.740353  27.483738   21.002716   58.396576   27.312819   11.6469555  37.268738 ,3742.7705,61.17818653582746,0.59868497,weighted12,48,0.3044792730646582
26.511719   9.560469  49.319847  23.207947  53.16663    6.0433707 16.54105   56.441856  -5.432433  18.116806  49.10881   -1.6811802,2161.492,46.49184813877993,0.610213,weighted12,48,-0.17200157085422824
35.15723   29.648363  95.24237   26.695969  70.2607    -8.383069 15.807855  59.865944  -1.0175501 15.474053  47.795177  15.197101 ,2709.8977,52.05667781445648,0.61200804,weighted12,48,-0.3305740459061959
55.706703  16.198172  57.609     31.361866  37.129364   0.0931595 23.110277  48.460873  -2.1537921 24.38679   46.622242  20.915436 ,5220.941,72.25607876136615,0.6842532,weighted12,48,-0.3059451678511465
60.53902   17.82629   47.361626  36.58658   34.90483    2.5633426 27.774734  43.500908  18.888975  39.251106  50.100586  18.495474 ,14668.95,121.11544160557108,0.7798281,weighted12,48,-0.20560097045044362
6.9635117e+01 1.9035555e+01 5.1168602e+01 1.2067489e+01 4.6285885e+01 5.3294644e+00 2.1218494e+01 1.7921915e+01 5.9316359e-02 3.7088711e+01 3.0268387e+01 1.9081289e+01,2663.1404,51.60562353910061,0.6320778,weighted12,48,0.14492299420331375
 -2.2548     47.91852   104.60837    34.17544    89.69444   -26.906048   3.1509752  50.492676   31.994938   19.96286     3.4650464  43.700798 ,1308.4913,36.17307469662777,0.94060445,weighted12,48,0.17825887762467546
 29.150211   32.637432   77.78116    32.915184   68.41083   -22.64791  15.5626545  52.253296   10.2141695   3.9528263  24.52227    36.026855 ,745.66504,27.306867983393847,0.6129831,weighted12,48,-0.244547748052328
 20.600618   30.941757   76.16198    -0.9230455 101.31209   -15.381409  28.802307   33.20021    19.608864   11.082491   37.54521    23.626743 ,911.55035,30.191892189856308,0.62183994,weighted12,48,0.2297789714758178
 29.549831  34.32305   59.005955  34.28949   75.14067  -10.242696  25.635094  42.930664  30.12216    6.706202  30.464628  37.345352,526.0893,22.93663651090965,0.5891063,weighted12,48,-0.25352168836265115
  3.805083   64.737755  109.51839     7.218154  110.70354   -45.302963  26.76586    39.15643    46.2859      7.1824565  18.981834   44.90736  ,1932.4683,43.95984829044284,1.2010776,weighted12,48,-0.18782841517936677
43.464245   14.941184   45.139755    5.532573   59.73232    19.724232 30.559492   30.421982   -0.18895882 19.467218   38.851837   10.689007  ,876.8042,29.610879744086464,0.5000861,weighted12,48,-0.24218827784493388
 20.272575  52.42737  110.69751   27.243414  81.05047  -28.398163  11.164433  51.732246  34.955536  23.96737   29.921955  34.377964,1427.8588,37.78701846730485,0.66706204,weighted12,48,-0.2687900387653843
 47.26934   32.524704  57.803925  31.14642   48.87845  -11.124868  20.26116   42.407173  21.04523   28.618547  45.037807  23.583803,6635.4824,81.45847053483757,0.7068421,weighted12,48,-0.3492667681262005
39.968998 21.738636 50.03405  12.028683 63.09429  14.454721 30.266357 28.575426 21.95971  14.992367 33.93579  13.198543,402.75198,20.06868166179777,0.4499555,weighted12,48,-0.2961207655657247
29.120213  37.520092  73.94273    2.5091653 81.307526  -9.731292 24.887533  44.031296  29.39836   16.848783  38.959045  18.013674 ,1429.6063,37.81013519206441,0.57867646,weighted12,48,-0.2130575097512305
35.62621  21.482527 67.12267  -8.311647 63.806686  9.247709 30.68445 39.97212  10.761803 11.336621 38.01951  25.968208,1559.1974,39.48667354558133,0.55852616,weighted12,48,-0.22654886531956253
 31.479374   41.792076   72.093994   -7.8722963  84.82415   -16.131166  29.783722   34.82912    23.5037     19.03697    42.66174    19.121714 ,994.5275,31.53613049908737,0.6308702,weighted12,48,-0.19097017295289484
43.76616   10.376444  55.030846  27.8214    37.223877  14.676747 21.112051  45.16338    8.060484  27.244282  58.859406   1.3330599,328.50925,18.124824049523127,0.54461265,weighted12,48,0.033898218692936896
26.671686 23.405605 50.09617  23.894535 63.220566 -7.978128 28.184387 46.11904  27.920742 15.707559 45.943047 31.951414,1644.724,40.55519694223464,0.5129264,weighted12,48,0.00290405802281198
29.426632 21.838213 37.03158  23.549665 47.090557 15.346195 26.703613 38.641804 25.646069 31.728575 49.78545   7.522457,5536.434,74.40721794309508,0.69742465,weighted12,48,0.032007008265844766
25.590757  24.422594  46.49598    3.2253156 67.13019   13.092759 40.021225  49.085102   7.6537633 20.388933  70.28836    7.3289332,569.22784,23.8584962694274,0.5257683,weighted12,48,0.020039330709171674
39.508503  19.880812  31.817348   8.199851  43.5261     8.088882 24.683681  30.77449   -4.8267136 15.966674  36.06774   13.894304 ,1616.3135,40.20340130589077,0.5805071,weighted12,48,-0.2865984990682303
 39.19917     35.61471     90.43172     -5.462868   106.9339   0.31623745  30.05789     25.99172     29.6785      16.403059  45.626347     4.6595206 ,1317.5399,36.297932682071405,0.6368449,weighted12,48,-0.28031529406650924
24.570059 18.202347 48.20183  -3.289192 82.448    15.046638 28.735186 10.822916 18.229462 16.920904 20.507265 18.19522 ,567.1494,23.814898993329784,0.6074511,weighted12,48,-0.22367764753850422
 10.295766  53.12994   97.42804   26.25681   90.155235 -31.878448  19.349413  47.37989   36.084625  12.697055  19.907946  34.20661 ,1183.0795,34.395922255020835,0.8176648,weighted12,48,-0.27224287957145393
32.207558  10.106988  56.878525  28.530115  67.38856    0.6025032 15.696138  44.226986  -3.1232862 11.284023  60.87123   14.484749 ,674.6181,25.973411463020096,0.66349715,weighted12,48,-0.18239452997807587
 23.584415    35.478333    71.06176     -5.01811    102.03774   0.24229844  28.944267    17.913012    25.15457     16.7956  19.158098    23.136944  ,842.1438,29.01971396875105,0.6616471,weighted12,48,-0.2584111309074644
31.27287    32.896748   48.312138    0.09947319 80.57561    -7.2727275 29.981445   14.720075   31.368382   29.675076   25.26591    21.224539  ,461.8033,21.489609447567545,0.50041527,weighted12,48,-0.1484828746738282
60.122047 29.967222 26.250277  9.697923 36.13217   6.955521 33.74252 17.581623 16.042295 42.343746 43.173595 26.530468,556.0135,23.579938268993224,0.44008932,weighted12,48,0.19600581873528986
 10.870421   78.2366     99.195946    4.8972874 124.37684   -29.862705  32.96624    37.042637   72.18747    24.220074   12.873035   38.805122 ,1917.9551,43.79446401230411,0.7266338,weighted12,48,-0.2148155950710903
35.39926   20.39677   62.50822   24.827839  54.86662   -1.1657532  9.926663  46.92136   13.223537  20.276447  48.773792   8.715013 ,3184.2869,56.4294857785748,0.64012784,weighted12,48,-0.24391472329575062
 54.31364     7.8608527  38.32602     2.3643827  31.639132   41.64014  29.400845   26.398453  -14.110332   33.316734   61.992573   -8.437603 ,788.74005,28.08451621925383,0.50891095,weighted12,48,-0.08471826000751792
34.33271   17.830381  56.673332  34.814625  50.16347   -3.778782 28.984772  50.883167  15.8271675  8.572127  53.14342   28.574068 ,766.40894,27.68409174141125,0.41390863,weighted12,48,-0.1573424542989121
 33.261936  42.67221   77.7575    21.103014  77.15343  -10.642935  33.61159   43.422974  46.821095  16.38259   24.590557  44.95642 ,573.3869,23.945498571870846,0.4365839,weighted12,48,-0.17158115636268534
 24.657454   54.953537   69.603905    9.86032    87.5277    -24.818214  43.709263   36.8631     48.717976   12.4284315  40.488277   28.201008 ,966.43384,31.08751900507059,0.44596708,weighted12,48,0.16647760905231923
36.424576  36.895752  61.66815   25.655148  66.06099   -6.6310716 22.051313  40.95314   24.401554  13.102909  25.285873  34.236645 ,391.5488,19.78759201134443,0.5180416,weighted12,48,-0.3593169188316306
33.664825 25.962164 56.66926  16.343924 66.270615  8.291451 31.975311 43.995758 23.681883 19.440094 56.76091  17.85974 ,553.8456,23.53392404710034,0.44461238,weighted12,48,-0.11375052527237857
48.8821    20.396835  51.12478    9.823679  70.455795  16.41933 29.404284  22.948391   3.8814592 18.198711  27.304758  13.024938 ,1332.684,36.50594417298281,0.54562426,weighted12,48,-0.4823768797150948
33.202785 56.23698  77.49334  21.764812 89.63401  -4.39903  26.73669 50.136623 52.38009  30.297005 46.303246 20.350498,2567.5557,50.67105351245916,0.5172289,weighted12,48,-0.22674131695090088
51.072533   9.306359  45.980034  -3.0919886 74.34741   29.959145 39.520935  32.44253   -1.7812377 21.02264   60.14412   -9.9588785,905.2351,30.08712527680029,0.5858999,weighted12,48,-0.22997663968055262
30.561964  39.533184  61.74139   -9.32498   94.26837    7.4556003 29.34761    7.3470745 35.212852  19.524813   5.6791987 25.305967 ,1115.7535,33.40289718032049,0.6149101,weighted12,48,-0.2863923346474219
40.843014 22.379318 46.354424 24.346804 62.526604 15.180892 34.016758 31.860607 32.147705 22.744875 32.935413 31.612505,182.04414,13.492373537549197,0.32331026,weighted12,48,-0.22703392223245122
34.09706   53.62569   76.945625  13.358403  97.56182   -1.2923115 33.44464   47.20762   58.526283  26.261335  31.848322  30.884392 ,1194.7052,34.564507810690905,0.47626767,weighted12,48,-0.18333639369315088
40.477566 15.883839 58.91867  18.276377 57.120125 16.419542 23.859762 22.802181 10.867923 14.046468 31.2138   14.820762,1248.9186,35.34004214911978,0.53875,weighted12,48,-0.28031102249996087
56.229473 22.91374  39.506443  3.545526 74.54486  32.298782 28.3763 23.379105 25.854723 26.34255  38.064476 -2.442986,449.74545,21.207202853767853,0.4731716,weighted12,48,-0.368831934806061
59.721874  37.82161   51.514263   1.4614956 81.990074  16.4198 32.5065    27.231577  29.16883   21.427324  26.26083   17.4878   ,516.6597,22.73015021956314,0.50426495,weighted12,48,-0.4491790654001574
48.435223 28.561405 53.375458  7.085981 66.63785  19.204073 41.901707 28.577484 27.323011 21.287207 39.273033 18.660368,444.5914,21.08533614022988,0.41117465,weighted12,48,-0.2903588495119432
54.640133  26.815384  44.024628   4.8585167 70.319244  11.893945 41.87811   45.2675    18.28515   28.710526  57.776337   4.4397583,3095.6863,55.63889178710226,0.60104454,weighted12,48,-0.04656664025009769
55.872093  39.062527  49.728996   6.3759036 66.29794   23.205957 26.952408  39.660694  28.033892  32.215073  41.526276   8.516586 ,599.39984,24.482643674827965,0.4054571,weighted12,48,-0.3271846894793502
33.16733   20.442833  61.357414   6.279451  92.947136  26.264797 33.82615   50.602608  17.810656  10.177315  48.613102   3.5957592,672.3223,25.929179058739138,0.68269986,weighted12,48,-0.26154380580274167
48.909554   18.495302   50.119385    0.16195317 79.894516   27.245367 30.580458   15.73168    20.366482   27.280443   34.86178    -0.1336674 ,481.8334,21.950703964588826,0.6389765,weighted12,48,-0.25730670775372966
34.83467  29.848112 37.15454  15.97449  59.671604 11.346394 29.116154 35.917305 18.480673 17.927326 27.153399 31.959618,284.57498,16.869350363587007,0.35029435,weighted12,48,-0.26849077049822806
