id,predict_data,mse,rmse,norm_corr
0,"[ 28.371235  53.264492  40.41077   55.90193   37.987965  51.5844
  24.224733  45.372078  35.8184    58.669655  56.73952   46.004482
  36.703648  53.019344  54.845676  58.89051   77.76793   36.989372
  36.50789   33.211155  41.827446  41.912285  43.372643  46.457253
  52.390945  50.690254  51.34102   51.724686  54.991756  63.24187
  66.45405   63.116905  62.365704  62.265842  68.644516  74.526924
  82.822815  95.62299   87.35792   88.13221   84.55224   85.724
 101.70234  103.24681  109.23816  110.520164 111.677986 112.30381
 116.885284 119.10346  126.20081  142.1236   175.62238  165.2931
 173.56883  149.10898  170.72057  179.18828  182.0276   184.119
 186.38223  181.62146  178.42542  169.71727  166.82639  162.33904
 155.05756  150.0611   149.62056  158.58253  172.18979  181.04886
 181.88542  170.76553  149.78883  132.75761  125.9433   140.71078
 112.72687  103.59977  121.41928   97.115326  87.72284   84.143135
  86.872375  84.79677   85.85928   77.50209   81.19261  100.76246
  78.300766 108.80439   59.687943  89.3415   123.71255  131.1357
 132.26329  129.682    123.27335  123.89233  121.258766 117.95013
 117.05416  118.66329  117.94185  117.360756 115.70918  112.85013
 107.60194  104.811806  99.356514  91.60841   83.84358   73.00556
  59.70684   52.968983  47.64501   35.401962  30.864578  26.821836]",2061.921527,45.40838609,0.0
1,"[ 17.024994  41.88934   29.187706  45.209965  27.151403  40.932842
  13.870427  35.375786  26.350842  49.95243   48.90193   38.559166
  29.715456  46.75546   48.970463  53.528023  72.96308   31.246834
  31.225706  28.421825  37.681267  38.255592  40.24358   43.77364
  50.186993  48.8866    49.868847  50.753407  54.5408    63.185265
  66.97277   64.28036   64.01669   64.38159   71.110916  77.20099
  85.74022   99.652756  91.78297   92.95582   89.56647   90.858795
 107.14196  108.70308  114.75232  116.18348  117.639336 118.57966
 123.56093  125.96929  133.44476  150.31143  185.34744  175.87323
 185.03867  160.23601  180.66026  188.58186  191.31667  193.248
 195.33041  190.59615  187.34714  178.57216  175.57616  171.00557
 163.69821  158.67526  158.021    166.57204  179.66815  187.95795
 187.96999  176.10823  154.51788  136.87158  129.4577   143.45119
 114.31669  104.58717  122.41052   97.7205    87.990005  84.208786
  86.54251   83.3281    83.94296   74.95815   78.172     98.07481
  75.47986  106.43681   58.54651   87.849464 121.34168  128.27243
 128.79196  125.73083  119.095695 119.189644 116.10374  112.505905
 111.12918  112.27487  111.23101  110.01778  107.90748  104.81595
  99.25134   96.01158   90.44219   82.62928   74.80179   64.133675
  51.0031    44.32122   39.092503  27.013868  22.495893  18.513912]",2134.753384,46.20339147,0.9994737193664508
2,"[  6.841794   30.6813     18.70076    35.86868    18.264885   32.357956
   5.6951528  27.702858   19.370127   43.827732   43.838463   34.17754
  25.961525   44.064213   47.15735    52.46479    72.7341     29.639154
  30.253418   28.020353   38.040474   39.388206   42.124557   46.26422
  52.976994   52.30325    53.624294   55.017506   59.24877    68.09331
  72.44741    70.6788     71.13138    72.046745   78.87277    84.88332
  93.52403   109.17921   101.47786   102.80698    99.28503   100.223015
 116.31348   117.271736  122.77205   123.76097   125.22581   126.33791
 131.66208   134.1951    141.42686   159.16217   194.86356   185.23717
 194.74698   169.13315   187.98802   195.15555   197.51558   198.99403
 200.60449   195.65611   192.10106   183.08022   179.77113   174.94656
 167.43057   162.15486   161.17412   169.14008   181.50014   189.06055
 188.03633   175.23146   152.80803   134.47223   126.17942   138.97597
 108.43391    98.16237   115.96866    90.655235   80.53207    76.68322
  78.92896    74.646286   75.6133     66.967995   70.56424    91.631294
  69.41291   101.02203    54.19984    82.309135  113.94861   119.887085
 119.55426   115.95181   109.201996  108.67375   105.16016   101.38609
  99.598045  100.23713    98.84846    97.10469    94.65128    91.49527
  85.93577    82.50677    77.096535   69.66178    62.090748   51.873055
  39.35179    32.974712   27.92078    16.406416   12.116236    8.325282 ]",2121.103335,46.05543763,0.9991332674410869
3,"[ -7.445016   13.303947    2.3612554  20.905869    4.132269   18.786808
  -7.405899   15.175762    7.7528763  33.5298     35.16548    26.679718
  19.521914   39.44271    44.07646    50.67729    72.41421    27.287329
  28.85503    27.466047   38.60519    41.20625    45.10436    50.19697
  57.30675    57.661785   59.532776   61.66941    66.609314   75.81467
  81.090965   80.91793    82.702034   84.630554   91.79028    97.78254
 106.773575  125.16902   117.649124  119.27305   115.53908   115.82706
 131.65083   131.56384   136.08232   136.47342   138.04146   139.32059
 145.22707   148.15321   155.05956   174.33806   210.4121    199.58322
 208.5332    181.09187   197.43108   203.27306   204.64696   204.94698
 205.47292   199.88295   195.5013    185.87633   181.96246   176.65076
 168.75429   163.06044   161.65276   168.86783   180.26587   186.90132
 184.5235    170.40094   146.76831   127.49176   117.891205  128.8666
  96.24784    85.18241   102.913086   76.613525   65.87931    61.90815
  64.10742    58.34715    60.085854   52.287144   56.801426   79.93903
  58.57788    91.26192    45.67632    71.950905  100.89446   105.44544
 104.014656   99.81465    93.05473    91.737206   87.708      83.77852
  81.50669    81.45966    79.61511    77.2839     74.485275   71.35112
  65.99752    62.60227    57.60748    50.960835   43.88776    34.321136
  22.73963    16.80469    11.925415    1.2097844  -2.8055453  -6.395747 ]",2111.942699,45.95587775,0.9991297063563538
4,"[-2.1730690e+01 -5.3880181e+00 -1.5187631e+01  4.6703792e+00
 -1.1050491e+01  4.2749066e+00 -2.1491915e+01  1.5986797e+00
 -4.9250426e+00  2.2282234e+01  2.5680016e+01  1.8573181e+01
  1.2631499e+01  3.4663563e+01  4.1135201e+01  4.9243286e+01
  7.2708038e+01  2.5400654e+01  2.7998585e+01  2.7503260e+01
  3.9824921e+01  4.3847973e+01  4.9027763e+01  5.5173489e+01
  6.2644814e+01  6.4174301e+01  6.6654251e+01  6.9564110e+01
  7.5269798e+01  8.4869904e+01  9.1165588e+01  9.2850914e+01
  9.6238899e+01  9.9370468e+01  1.0697161e+02  1.1297201e+02
  1.2244319e+02  1.4389835e+02  1.3649327e+02  1.3843526e+02
  1.3442566e+02  1.3388705e+02  1.4937704e+02  1.4801204e+02
  1.5130951e+02  1.5103278e+02  1.5272922e+02  1.5410678e+02
  1.6066486e+02  1.6413167e+02  1.7063797e+02  1.9169235e+02
  2.2763684e+02  2.1476999e+02  2.2235548e+02  1.9252423e+02
  2.0605095e+02  2.1033890e+02  2.1035948e+02  2.0905104e+02
  2.0814774e+02  2.0163957e+02  1.9611191e+02  1.8567195e+02
  1.8100368e+02  1.7508562e+02  1.6671873e+02  1.6052754e+02
  1.5869476e+02  1.6517622e+02  1.7562094e+02  1.8136847e+02
  1.7766376e+02  1.6218607e+02  1.3727342e+02  1.1705436e+02
  1.0604238e+02  1.1502174e+02  8.0198273e+01  6.8314919e+01
  8.5930084e+01  5.8523945e+01  4.7122299e+01  4.3025841e+01
  4.5272243e+01  3.8042221e+01  4.0860493e+01  3.4304100e+01
  4.0126221e+01  6.5771782e+01  4.5573902e+01  7.9482506e+01
  3.4943504e+01  5.9140190e+01  8.5162010e+01  8.8247025e+01
  8.5742027e+01  8.1042282e+01  7.4391785e+01  7.2321548e+01
  6.7832916e+01  6.3825130e+01  6.1138256e+01  6.0408993e+01
  5.8119751e+01  5.5317421e+01  5.2280090e+01  4.9268658e+01
  4.4304604e+01  4.1186657e+01  3.6782448e+01  3.1171118e+01
  2.4740557e+01  1.5883165e+01  5.3697052e+00 -7.4804954e-02
 -4.8155713e+00 -1.4665395e+01 -1.8405949e+01 -2.1822260e+01]",2250.590087,47.44038456,0.9992690612078192
5,"[-38.772736   -26.727135   -36.165314   -16.00678    -31.394934
 -15.462851   -40.993275   -17.669691   -23.525341     5.1270494
  10.221072     4.2902946   -0.49461642  23.494251    31.385637
  40.902554    65.989235    16.965868    20.436712    20.804789
  34.242695    39.461708    45.7467      52.83072     60.950024
  63.48719     66.65695     70.400826    77.09972     87.47487
  94.958435    98.4023     103.37313    107.82099    116.41858
 122.932884   133.2765     157.22992    150.25934    152.9644
 149.13966    148.34546    164.2461     162.33362    165.11649
 165.05115    167.39096    169.04538    176.45775    180.75403
 187.80379    211.09335    247.86163    233.69725    239.9558
 207.82349    218.72008    221.48605    220.16403    217.21811
 214.94858    207.59799    200.96495    189.7536     184.48677
 178.09444    169.44592    163.02805    160.93567    166.94928
 176.77       181.88234    177.1543     160.54295    134.57321
 113.47991    101.33959    108.74192     71.89021     59.017612
  76.506004    48.206974    36.134785    31.679417    33.55479
  24.660904    27.589554    21.123592    27.279652    54.62121
  35.104736    70.123825    26.767735    49.9346      74.26965
  76.5613      73.3515      68.322334    61.718582    59.0505
  54.0903      49.886864    46.71293     45.337963    42.626625
  39.27125     35.89359     32.831135    27.92392     24.905233
  20.842785    15.831553     9.691187     1.1736345   -8.819486
 -14.112465   -18.874529   -28.409372   -32.206787   -35.68254   ]",2757.100502,52.5080994,0.999411459577526
6,"[-47.199657   -37.85852    -46.928196   -26.44537    -41.4513
 -25.152315   -50.53649    -27.061878   -32.52738     -3.084664
   2.955758    -2.2540662   -6.370147    18.767414    27.576143
  37.918705    63.95789     13.899452    17.882196    18.724293
  32.77986     38.72213     45.657917    53.28723     61.68093
  64.82416     68.35905     72.53842     79.733986    90.45538
  98.561714   103.03172    108.92504    114.10368    123.15584
 129.85402    140.624      166.09578    159.27254    162.303
 158.46959    157.37804    173.33423    170.924      173.22899
 173.08983    175.68274    177.43079    185.2792     190.00795
 197.14546    221.59973    258.46036    243.20688    248.50027
 214.96182    224.3476     226.23473    224.08707    220.14732
 217.03694    209.14062    201.81606    190.12334    184.46494
 177.76013    168.89955    162.2866     160.02762    165.75209
 175.18686    179.9308     174.61816    157.3595     130.77165
 109.2071      96.3893     102.82985     64.84089     51.47396
  68.88474     40.0391      27.597105    22.995539    24.784273
  15.055658    18.322136    12.245893    18.883686    47.406273
  28.435524    64.10464     21.28128     43.632725    66.778984
  68.504105    64.86377     59.662724    53.134945    50.136814
  44.95044     40.69186     37.29854     35.57948     32.646545
  29.054308    25.551744    22.527767    17.772106    14.917801
  11.13789      6.602773     0.72725874  -7.5243216  -17.100739
 -22.235453   -26.990774   -36.236153   -40.001987   -43.474525  ]",3106.901343,55.73958507,0.9995357194947563
7,"[-42.22769   -33.414463  -41.727825  -20.399557  -34.609104  -18.250164
 -43.526302  -19.881441  -25.236254    4.0742693  10.041971    5.013383
   0.9121868  26.144331   35.371277   45.77254    71.88222    21.519333
  25.58445    26.370687   40.379253   46.493145   53.52965    61.210464
  69.21824    72.48684    75.894615   79.92253    86.81105    97.096306
 104.954124  109.473915  115.37607   120.412384  128.89346   135.0704
 145.45453   171.34329   164.11006   166.63847   162.3027    160.57924
 175.7351    172.54301   174.07921   173.04163   175.08809   176.57947
 184.17447   188.63481   194.76231   218.65706   254.12173   237.70882
 242.52248   208.78639   218.14293   220.03674   217.78082   213.76239
 210.51645   202.45209   194.99564   183.20624   177.37076   170.5171
 161.45113   154.55736   152.18314   157.74129   166.96597   171.59485
 166.16695   148.83499   122.135666  100.631      87.62997    93.76842
  55.803818   42.71762    60.125614   31.114735   18.726526   14.390422
  16.693398    7.3867126  11.777972    7.0677433  14.866749   44.244106
  25.863478   61.596634   18.32919    39.66265    61.72486    62.877636
  59.01372    53.77936    47.39813    44.37074    39.307564   35.24703
  32.044163   30.386248   27.501743   24.155796   20.879543   18.103258
  13.792358   11.280331    7.819917    3.7970624  -1.680012   -9.5921
 -18.634016  -23.438501  -28.071775  -36.799007  -40.250042  -43.51964  ]",2929.619771,54.12596208,0.9995282930460666
8,"[-26.3868     -15.961415   -23.321926    -0.83087766 -14.042753
   2.0858045  -23.128748     0.6806909   -4.825429    23.555449
  28.556189    23.182798    18.504023    42.858868    51.961884
  61.71643     87.08306     37.12384     40.872772    41.143394
  54.524086    60.278507    66.90355     74.183685    81.29791
  84.233284    87.098434    90.48406     96.408516   105.64409
 112.52272    116.19997    121.279884   125.4129     132.51147
 137.63673    146.97588    172.21024    164.15724    165.54323
 160.36633    157.84636    171.59795    167.53574    168.20741
 165.71252    166.60509    167.58693    174.36313    177.97377
 182.31471    204.21332    237.27669    219.93568    224.86626
 192.0863     202.74713    205.44638    203.76929    200.53348
 197.83029    189.98792    182.94688    171.43713    165.65932
 158.83852    149.61798    142.42532    140.00029    145.52608
 154.72957    159.48045    154.36455    137.47858    111.13826
  90.14822     77.43973     83.92476     47.011192    34.8386
  52.314213    23.513933    11.547457     7.791861    11.036249
   3.177998     9.15527      6.3866816   15.698311    45.449085
  27.56191     62.818127    18.349201    38.689457    59.970547
  60.65311     56.78275     51.63127     45.42024     42.62798
  37.96656     34.283047    31.589067    30.336054    27.726786
  24.994661    22.20138     19.802153    16.095844    13.9958725
  10.812921     7.218656     2.1726925   -5.4001503  -13.910369
 -18.296106   -22.723179   -30.828577   -33.770943   -36.69477   ]",2356.449637,48.54327592,0.9995159177019759
9,"[ 11.219883   26.917955   21.171858   45.744785   34.224983   49.624763
  24.435648   48.46612    42.380203   68.32694    70.70945    64.111244
  57.784374   79.53298    87.69526    95.54401   118.71433    70.31954
  73.061874   71.957726   83.633736   88.13262    93.45597    99.53374
 104.67387   106.49296   108.007614  109.79672   113.437065  120.32941
 124.799194  126.033745  128.78531   130.57454   134.5844    137.48152
 144.42036   167.22485   157.4419    156.31758   149.48013   145.60773
 156.53119   151.12044   150.44191   145.10986   143.53004   143.45105
 148.28902   149.89738   150.63943   167.71431   195.98515   177.66551
 183.598     153.78656   168.15654   173.11235   173.21614   172.291
 171.30403   164.32283   158.63437   148.04689   142.67987   136.15904
 126.79123   119.1513    116.74447   122.41331   131.85248   137.10788
 133.03227   117.50654    92.33537    72.71086    61.08518    68.971664
  34.985603   24.991314   42.660336   14.686214    3.829322    1.3330202
   6.5037527   2.128482   10.9878845  11.76307    23.697271   53.29331
  35.96391    69.782295   22.553976   41.527706   62.13311    62.297127
  58.72322    53.853523   47.916622   45.828022   42.12516    39.225193
  37.696136   37.496876   35.59422    34.24403    32.492466   30.806644
  28.177612   26.7572     23.90756    20.801046   16.41019     9.316683
   1.5533316  -2.1167033  -6.1335244 -13.215692  -15.1683855 -17.403297 ]",1287.140631,35.87674219,0.9995529433867909
