id,predict_data,mse,rmse,norm_corr,smooth,skip
0,"[ 28.583061   35.46859    38.50175    43.215607   41.04418    44.18164
  45.974236   53.474293   57.640545   62.55749    65.980354   75.16245
  79.897736   84.66892    86.33242    90.68733    98.080986  104.9019
 111.822586  119.82938   124.51522   127.1737    128.70074   133.6737
 139.14865   143.8755    145.93399   149.26045   153.75859   162.86311
 167.59958   170.5049    169.29666   171.01372   172.36594   176.54019
 177.76631   177.90656   175.0135    174.72484   173.036     176.05573
 177.92621   180.14893   179.0161    177.67468   175.23137   173.5697
 171.011     170.29193   169.03857   169.32341   166.28554   158.5018
 156.55325   154.46391   152.25375   147.37262   142.94809   141.12209
 140.62024   140.9404    137.38812   130.48021   123.95544   118.89615
 116.4394    117.65193   117.03861   116.275276  109.56315   102.91728
  97.75855    94.682335   90.54257    89.613304   84.65011    81.1418
  74.86351    75.069435   72.879      70.46308    62.58853    58.93674
  54.946083   53.75249    50.730385   50.636818   46.96548    40.969135
  37.521797   33.477493   33.950657   33.09379    31.750975   25.956203
  19.862629   16.554022   16.102568   16.447224   14.77443    13.062293
  10.003615    8.984631    7.340655    9.946032   11.44492    12.349718
  10.682254   11.21562     9.758766    7.7874136   8.08164     6.994871
   5.1397996   5.989896    5.395806   10.484559    9.999773   10.769184 ]",4260.108678,65.26950803,0.0,rolling3,6
1,"[ 16.412405   18.144726   17.433979   22.074255   19.32275    21.363482
  20.219769   25.671978   28.270704   33.748703   37.202015   47.44062
  51.03552    57.66209    57.89181    61.433346   66.29494    72.78705
  79.77733    89.91774    93.694115   95.3815     93.772415   99.482185
 106.55182   114.84921   117.25114   118.49233   119.596725  129.73659
 136.14774   142.45474   139.63286   139.23024   139.2218    146.48796
 151.58704   152.82706   146.86667   144.1858    143.30653   149.76897
 156.42442   158.32207   153.76222   149.17288   148.48724   150.39912
 151.15196   150.13629   149.69785   148.27673   145.7798    138.82855
 139.06366   138.69559   137.52599   131.69469   125.89323   125.564896
 126.86733   130.16078   127.23566   118.30892   110.59461   109.42133
 109.54339   111.57346   109.78559   110.28698   103.31872    95.2885
  92.12382    89.92152    87.83483    85.610985   80.437836   76.91929
  72.51791    73.72418    72.666016   69.7495     60.914097   57.10138
  54.725994   54.047413   53.01019    53.601658   49.190308   41.119144
  39.287926   35.812027   38.963917   37.80386    37.73914    30.844982
  25.290356   21.900286   23.622595   23.58317    21.307695   17.960695
  15.507383   15.103744   14.59236    15.636615   17.254444   17.613802
  16.099903   15.96778    15.519423   12.959045   12.192774    8.70114
   4.9340525   4.6186447   3.3111033   7.3946977   5.695243    3.062411 ]",1448.72047,38.06206077,0.9989073477090724,rolling3,6
2,"[ 13.596689   15.1549635  14.595138   19.87022    17.702564   19.98782
  18.410658   23.194574   25.293728   30.778936   34.717346   45.65538
  49.151848   55.51403    54.77686    58.05072    62.688873   69.34661
  76.23927    85.77495    88.52772    89.81142    87.81492    93.5894
 100.383766  108.616295  110.34847   110.89599   111.017     121.09074
 127.083565  133.8046    130.01125   128.59431   127.59253   135.1606
 140.84525   142.35301   135.42052   131.60332   130.00522   136.71893
 144.0786    146.28404   140.85959   134.87321   133.51735   135.50023
 137.15488   136.27731   136.11069   133.44585   130.35962   123.52518
 124.40037   124.844635  124.10762   118.20083   111.826904  111.99729
 114.32017   118.55688   115.99181   106.25987    98.442604   98.59436
  99.92205   102.64924   100.843575  101.88643    95.07691    86.989235
  85.04515    83.2734     81.88436    79.17052    74.54552    71.33761
  68.19812    69.532906   68.93079    65.98016    57.69793    54.426743
  52.825844   52.288055   51.619816   52.2138     47.874344   39.46647
  38.52697    35.044964   38.69571    37.024384   37.58151    30.81929
  25.761003   22.124523   24.058449   23.520685   21.115503   17.353477
  15.024851   14.286693   14.0484     14.689194   16.500721   16.593475
  14.84126    14.306546   14.17212    11.85991    11.277428    7.330523
   3.3614569   3.0867956   2.4682915   6.7868853   5.1251063   1.8129138]",645.4117654,25.40495553,0.99862476399421,rolling3,6
3,"[ 17.126509   19.664162   19.808308   25.375944   23.64532    26.397602
  24.97274    29.440062   30.975344   35.840046   39.60229    50.734535
  54.167953   59.57379    57.643612   60.205467   64.631195   71.18635
  77.791534   86.14196    87.72501    88.271126   85.9514     91.34294
  97.50027   104.9113    105.65246   105.4362    104.81357   114.37621
 119.560486  126.19466   121.75207   119.549164  117.66674   124.87465
 130.62263   132.54707   125.65257   121.2056    118.91262   125.174034
 132.49509   135.50774   130.54318   124.04126   121.839     123.27175
 125.60764   125.1486    125.39803   121.94509   118.47569   112.15203
 113.56424   114.461586  113.96359   108.30231   102.00631   102.5626
 105.625404  109.654465  107.06796    97.04667    89.78527    90.54024
  92.335236   95.04084    93.319336   94.87077    88.56599    80.60267
  79.05446    77.166115   75.98246    73.005295   68.781044   65.46036
  62.893944   64.19695    64.07489    61.2714     53.399563   50.39028
  49.017258   48.76806    48.20939    48.35124    43.867905   35.242905
  34.841183   31.41962    35.053555   32.72289    33.361702   26.919792
  22.377213   18.487074   20.125984   19.146805   16.837126   13.188835
  10.973       9.747232    9.489275   10.145901   12.36757    12.556287
  10.851874    9.945893    9.871581    7.9325314   7.9936852   4.389974
   1.0684764   1.2061859   1.4695711   6.2067704   5.0964384   2.0336857]",365.131003,19.10840137,0.999157676007761,rolling3,6
4,"[ 26.385262    31.500944    33.298733    38.81868     37.058865
  40.318832    39.855465    44.83892     46.366173    50.21943
  53.214474    63.875774    67.47176     71.33635     68.44505
  70.058815    74.66303     80.89201     87.26118     94.03708
  94.69476     94.20739     91.90441     96.5264     101.89218
 107.38906    106.71974    105.61899    104.91322    113.4692
 117.53672    122.956245   118.022224   115.1911     112.70558
 118.615585   123.33861    125.28384    119.301186   114.6166
 111.47638    116.002014   121.90771    125.79541    122.575356
 116.485565   112.92887    112.591934   114.69996    114.67498
 115.32347    111.717      107.8979     101.9617     103.46746
 104.25836    103.81505     98.55462     92.86999     93.38767
  96.75652     99.54363     96.82907     87.35236     81.378105
  81.836685    83.40558     85.5228      84.39596     86.42341
  81.28257     73.98527     72.09839     69.75081     68.49164
  65.917885    62.35523     58.861343    56.252377    57.38339
  57.83147     55.69907     48.63135     45.946423    44.415
  44.494095    43.719006    43.303257    39.119377    30.973164
  30.691689    27.137573    29.979584    27.215115    27.567286
  21.736206    17.560501    13.493486    14.249279    13.132455
  11.108015     8.207589     5.943831     4.2722616    3.5279334
   4.6667204    7.154484     7.761192     6.306804     5.382693
   4.904394     3.1486876    3.8244681    1.3641299   -0.5227096
   0.48114124   1.3696367    6.346045     5.8479524    4.1911454 ]",331.6067634,18.21007313,0.9990908267143196,rolling3,6
5,"[ 4.55944138e+01  5.41579819e+01  5.80977325e+01  6.34061737e+01
  6.14138184e+01  6.51997299e+01  6.62157288e+01  7.22434540e+01
  7.42109070e+01  7.69344330e+01  7.89315109e+01  8.86681137e+01
  9.26081848e+01  9.47556686e+01  9.12866821e+01  9.19299545e+01
  9.69919128e+01  1.02794006e+02  1.08897011e+02  1.13881180e+02
  1.13720360e+02  1.12000259e+02  1.09890259e+02  1.13485001e+02
  1.17912880e+02  1.20749992e+02  1.18452278e+02  1.16192337e+02
  1.15571526e+02  1.22403030e+02  1.25114418e+02  1.28387390e+02
  1.23065865e+02  1.19580589e+02  1.16477562e+02  1.20147301e+02
  1.22681198e+02  1.24141937e+02  1.19448563e+02  1.14600266e+02
  1.10144936e+02  1.11630127e+02  1.14765869e+02  1.19054337e+02
  1.18089371e+02  1.12916603e+02  1.07494453e+02  1.04317368e+02
  1.05139748e+02  1.05282951e+02  1.06076653e+02  1.02667564e+02
  9.83496933e+01  9.21856995e+01  9.29935150e+01  9.29967422e+01
  9.23760605e+01  8.75488510e+01  8.25434113e+01  8.22865677e+01
  8.52380676e+01  8.61101074e+01  8.33022385e+01  7.50091095e+01
  7.06384964e+01  6.99471817e+01  7.05548248e+01  7.16864166e+01
  7.15288925e+01  7.40318298e+01  7.04383011e+01  6.41805038e+01
  6.11903419e+01  5.79566841e+01  5.63867302e+01  5.49632988e+01
  5.24322510e+01  4.87857018e+01  4.55164757e+01  4.61849403e+01
  4.72118263e+01  4.63846474e+01  4.07115364e+01  3.84912033e+01
  3.64585876e+01  3.67388458e+01  3.56496048e+01  3.50705719e+01
  3.18732033e+01  2.49201469e+01  2.44125614e+01  2.06902561e+01
  2.24147549e+01  1.98955708e+01  2.00797806e+01  1.53449087e+01
  1.15155869e+01  7.57119751e+00  7.27453375e+00  6.59920883e+00
  5.25621462e+00  3.76669645e+00  1.60353673e+00 -5.88315725e-02
 -1.35559237e+00  7.83519685e-01  3.63596940e+00  5.24370575e+00
  4.45306492e+00  4.18039942e+00  3.19955611e+00  1.74333596e+00
  3.14550829e+00  2.74681044e+00  2.92442441e+00  5.32561922e+00
  6.50594473e+00  1.16331806e+01  1.18724098e+01  1.27474451e+01]",330.5180584,18.18015562,0.99925640298434,rolling3,6
6,"[ 6.57923203e+01  7.85246658e+01  8.55036774e+01  9.11202698e+01
  8.95761337e+01  9.41223450e+01  9.69094772e+01  1.03981407e+02
  1.06447937e+02  1.08209091e+02  1.09678337e+02  1.18701035e+02
  1.23072800e+02  1.22939819e+02  1.18963936e+02  1.19119354e+02
  1.25324127e+02  1.30972748e+02  1.36587677e+02  1.38718689e+02
  1.37456421e+02  1.34974655e+02  1.34079636e+02  1.36559113e+02
  1.39255661e+02  1.38461258e+02  1.34324142e+02  1.31630875e+02
  1.31709610e+02  1.36647446e+02  1.37187881e+02  1.37689697e+02
  1.32067108e+02  1.28354248e+02  1.24679115e+02  1.25495308e+02
  1.25112984e+02  1.25862244e+02  1.22735588e+02  1.18055061e+02
  1.11767967e+02  1.09676598e+02  1.09057709e+02  1.13885002e+02
  1.15338654e+02  1.11389755e+02  1.03509781e+02  9.69256516e+01
  9.60097198e+01  9.65404510e+01  9.73586731e+01  9.39835358e+01
  8.86989670e+01  8.22181854e+01  8.20043564e+01  8.13986130e+01
  8.06165390e+01  7.66019440e+01  7.23498154e+01  7.13616257e+01
  7.39827728e+01  7.30176086e+01  7.03527069e+01  6.35084648e+01
  6.09214401e+01  5.88234215e+01  5.85679626e+01  5.91792221e+01
  6.02802963e+01  6.31720238e+01  6.11645508e+01  5.64653168e+01
  5.27852135e+01  4.90500870e+01  4.70626526e+01  4.69336777e+01
  4.58486862e+01  4.25552177e+01  3.90684776e+01  3.91197853e+01
  4.04474297e+01  4.09562340e+01  3.73098907e+01  3.61106758e+01
  3.37009583e+01  3.40780487e+01  3.22360764e+01  3.14982357e+01
  2.95126209e+01  2.43830872e+01  2.36394711e+01  1.96927109e+01
  1.97327576e+01  1.72963982e+01  1.72484856e+01  1.39977741e+01
  1.05069723e+01  6.58714533e+00  4.66449213e+00  4.15918398e+00
  3.42833567e+00  3.38071561e+00  1.07285416e+00 -1.06189013e+00
 -3.07260275e+00  8.12152997e-02  3.06727409e+00  5.32144451e+00
  4.62617207e+00  4.82057381e+00  3.21084690e+00  2.42832756e+00
  4.69590855e+00  6.47005653e+00  8.63770294e+00  1.25334473e+01
  1.45931025e+01  2.02475834e+01  2.14109974e+01  2.49800186e+01]",524.6535383,22.90531681,0.9994978277531736,rolling3,6
7,"[ 83.761314    96.63592    102.99683    107.42804    105.33111
 109.555504   112.384926   119.054085   120.90153    121.30674
 121.31791    129.04726    132.63545    131.41042    126.77485
 125.74621    131.12686    135.87782    140.59613    142.04642
 140.13092    136.4657     134.27559    135.60452    137.84105
 136.55103    132.18681    127.94961    126.599365   129.48318
 129.46625    129.56935    124.1771     119.913704   115.58368
 115.315475   114.26649    114.97902    112.53352    107.50245
 101.12887     97.75667     96.551704   101.20123    103.521
  99.949615    92.01438     84.98314     84.10429     84.38252
  85.0677      81.94527     77.25136     71.163       70.721115
  69.52625     68.77703     65.04215     61.011333    59.411808
  61.629364    59.88019     57.15833     50.948956    49.195133
  47.272232    46.416996    46.241486    47.32328     50.63686
  49.62865     45.81769     41.28161     36.543335    34.11812
  34.30523     33.581303    30.240746    26.425825    26.374413
  28.069712    29.43757     26.388239    25.372864    22.799294
  23.581427    22.15918     21.535084    20.26909     15.869975
  15.510904    12.179314    12.393614    10.621287    11.038992
   9.086883     6.655188     3.6857188    2.0412376    2.1821065
   2.2696013    3.628888     2.6472425    1.7468323    0.20615812
   3.8317876    7.517962    11.155843    12.041515    13.259909
  11.910872    11.382582    14.347352    17.57657     21.228863
  25.848558    27.580633    32.89604     34.514786    39.423687  ]",461.2032943,21.47564421,0.9993519895245356,rolling3,6
8,"[ 98.53828   110.32891   115.18848   117.98442   115.5731    119.09352
 121.476395  126.9058    127.57087   126.39272   124.829056  130.93486
 133.03162   130.38084   125.20794   123.25747   127.70397   131.40115
 134.58827   135.1457    132.7433    128.47484   125.09086   124.99102
 126.36369   125.07196   121.40775   116.318504  113.50916   114.018875
 113.25965   113.46476   109.111275  105.11607   100.50298    99.3696
  98.00279    98.7853     97.287544   92.45932    86.739784   82.86051
  81.64589    86.066124   88.92344    86.046326   78.90304    72.53826
  72.16886    72.18187    72.39403    69.747086   66.1945     61.095695
  60.525597   58.965122   58.352795   55.217293   51.42967    49.411606
  51.32621    49.395782   46.707027   41.126125   39.970295   38.729397
  37.49248    37.021782   37.69446    41.09166    40.751343   38.376274
  33.467934   27.974506   24.6731     24.593082   23.9559     21.098873
  17.515556   17.547789   19.09145    20.87794    18.274576   17.679234
  15.202475   16.501316   15.393965   14.743103   14.12761    10.807855
  11.195777    8.905505    9.388836    8.238837    9.241182    9.083921
   8.197377    6.670153    5.5053673   6.080253    6.9653316   9.866946
  10.802854   11.443266   10.757407   14.508905   18.80968    23.707169
  26.289562   28.55172    27.687935   27.549395   31.315897   35.657307
  40.44947    45.32443    46.83121    51.77317    53.80206    59.454098 ]",436.2466435,20.88651822,0.9977091775525592,rolling3,6
9,"[118.48027   127.594986  129.30235   129.00258   124.80383   126.32511
 127.864716  132.28845   132.47823   129.72702   125.71619   128.78409
 128.80727   125.55224   121.32677   118.6262    121.79962   123.846405
 125.41572   126.76353   125.37955   120.60162   115.291275  113.516174
 114.97848   114.70532   113.06996   106.71134   102.33042    99.59826
  99.13055    99.13089    96.60888    93.261536   89.13765    87.02933
  84.74689    84.556725   83.90478    79.44036    75.35838    70.5912
  69.1258     71.498924   74.30677    72.66065    67.42223    62.1178
  61.138363   59.690735   58.563354   57.61164    56.156826   51.22796
  49.551655   46.523      45.867065   42.86706    38.974457   35.35245
  35.74111    33.94322    31.626278   27.484858   26.583595   25.791904
  23.532059   22.596004   22.948898   26.124546   26.712965   26.55306
  20.565437   14.051649    9.6916     10.038077    9.570724    7.8094454
   3.9440627   4.273044    5.484271    8.341772    6.5248375   6.5364747
   4.234298    5.986578    5.629072    6.08885     7.5788436   6.602507
   7.671251    6.675789    7.7936187   9.048692   11.411216   13.74052
  14.622973   15.825941   16.09668    18.414257   20.55807    25.921814
  29.782959   33.979156   34.5926     38.58963    43.1839     50.21654
  55.699387   60.576454   60.272877   59.798904   63.437016   69.142136
  74.96805    79.93469    79.15684    82.34944    83.678986   90.419    ]",400.4800862,20.01199856,0.9952974072034572,rolling3,6
