id,predict_data,mse,rmse,norm_corr
0,"[-32.693146  -34.456028  -38.237427  -35.50906   -33.04661   -30.89472
 -25.900894  -17.845959  -11.914513   -6.5973854  -1.953284    1.9261045
   5.418451    5.874276   10.772619   15.189068   21.27072    31.084127
  38.48322    48.085228   52.907566   56.82517    58.077034   59.348785
  60.293198   57.595005   55.121452   55.44767    55.002125   55.12958
  57.511604   59.94441    66.404396   66.14003    72.93799    73.853966
  71.592514   69.13984    68.27768    69.21936    67.17394    70.21129
  73.0327     78.774956   79.40074    83.17512    85.3565     86.16793
  88.29361    86.76049    88.271355   91.02392    93.902824   96.430786
  99.29896   107.068954  113.80209   114.7998    118.44377   116.46101
 115.689766  114.27507   113.45553   115.14501   115.41311   122.15606
 130.41747   136.8709    139.83406   143.10684   145.4631    145.35747
 145.2936    144.08342   144.43286   142.93411   139.27689   134.44257
 127.42338   124.73286   123.52203   122.91653   124.10962   124.0568
 121.60768   117.13233   113.49017   107.54264   101.122696   96.593765
  91.37416    86.9081     80.937645   73.99598    68.73551    63.59188
  60.911247   56.419254   52.53223    50.387203   46.91888    42.547535
  38.157406   29.786428   20.799742   14.576087    7.260215    4.6245155
  -2.8970945 -10.088086  -14.286939  -17.282892  -18.092579  -26.894928
 -32.526443  -33.596233  -35.9971    -39.090202  -42.09613   -42.916286 ]",763.8809013,27.63839542,0.0
1,"[-30.97191   -32.644413  -36.19346   -33.60383   -31.2839    -29.27609
 -24.564568  -16.939804  -11.376861   -6.3624153  -1.9904861   1.6633868
   4.8939023   5.364849    9.985491   14.118699   19.788443   29.183155
  36.35595    45.52775    50.111454   53.502945   54.489864   55.556778
  56.384968   53.726395   51.61664    52.43406    52.364807   52.739418
  55.050865   57.480354   63.486988   63.16149    69.69596    70.46081
  68.41787    65.99142    64.980804   65.702805   63.67564    66.72942
  69.734695   75.55348    76.46437    80.405334   82.66822    83.33044
  85.24357    83.86688    85.32534    87.967384   90.92455    93.55335
  96.23996   103.4325    109.73764   110.629036  113.900665  111.99074
 111.41012   110.122055  109.38172   110.92199   111.15311   117.65712
 125.35302   131.34618   134.03088   137.04112   139.07822   138.59164
 138.55814   137.45276   137.94583   136.74641   133.47055   128.96971
 122.10911   119.48203   118.3476    117.857506  119.203804  119.46774
 117.53311   113.54311   110.214005  104.542435   98.240555   93.666435
  88.47766    84.301315   78.56964    72.07903    67.35619    62.931103
  60.875267   56.686424   53.36327    51.519543   48.40927    44.314632
  40.21276    32.465443   23.781906   17.875027   10.877107    8.395868
   1.2979517  -5.356629   -8.9486265 -11.67752   -12.394243  -20.634579
 -26.021896  -27.310146  -29.741974  -32.611504  -35.45919   -36.390945 ]",589.097926,24.2713396,0.9997900210039806
2,"[-19.050722   -21.009045   -24.759804   -22.784803   -21.06058
 -19.587463   -15.474576    -8.597257    -3.6058106    0.93269116
   4.873205     8.24222     10.989245    11.493143    15.652605
  19.391336    24.496271    33.20102     40.017944    48.5095
  52.799637    55.621014    56.40904     57.282505    58.00661
  55.44745     53.759506    54.88106     55.18479     55.946053
  58.344154    60.796524    66.40263     66.42259     72.77909
  73.52863     72.0035      69.889       69.004715    69.59732
  67.77211     70.88927     74.03098     79.86684     80.97775
  85.03092     87.286896    87.62772     89.1962      87.86715
  89.07252     91.315475    94.01903     96.520004    98.62352
 104.83129    110.31917    110.71307    113.262695   110.99702
 110.09888    108.52886    107.35417    108.30661    107.98432
 113.74723    120.43854    125.54165    127.64431    130.04468
 131.50078    130.44968    130.22673    128.9618     129.2978
 128.05928    124.90721    120.501076   113.700264   110.96696
 109.77744    109.45494    110.82723    111.40557    109.88834
 106.41478    103.56603     98.45269     92.6107      88.2919
  83.64787     80.29817     75.2565      69.55851     65.81198
  62.559837    61.47147     57.961246    55.530178    54.268513
  51.82985     48.37318     44.839176    37.991154    30.011898
  24.77411     18.5083      16.286356     9.908931     4.1648064
   1.3921475   -0.7824642   -1.2242477   -8.512809   -13.462948
 -14.966367   -17.367989   -19.93704    -22.669611   -23.791504  ]",378.8983821,19.46531228,0.9997535886400897
3,"[ -9.9653845 -11.675599  -14.88505   -12.875831  -11.035077   -9.463679
  -5.574455    0.7464828   5.313835    9.284281   12.644195   15.728917
  18.16358    18.786457   22.78277    26.338652   30.931164   38.96071
  45.316116   52.99344    56.767227   59.091667   59.664345   60.23
  60.876816   58.636997   57.572052   59.069008   59.885647   61.180916
  63.775955   66.35126    71.57973    71.93806    77.84808    78.38136
  77.37207    75.65899    74.680954   75.082016   73.49641    76.82376
  79.91388    85.3013     86.48501    90.43711    92.66988    92.66682
  93.84537    92.71259    93.66668    95.46995    97.859406   99.830505
 101.282265  106.34591   110.85502   110.88082   112.6265    110.50115
 109.62793   107.98612   106.76296   107.21573   106.64692   111.50334
 117.03977   121.25654   122.65632   124.3728    125.16185   123.57057
 123.21061   121.81002   122.060555  120.9522    117.95074   113.71099
 107.0726    104.152855  102.626396  102.21613   103.54637   104.33144
 103.1702    100.256615   97.914085   93.14292    87.452225   83.101654
  78.5378     75.33243    70.41264    65.21384    61.94764    59.346413
  58.72972    55.567284   53.770267   52.740723   50.70811    47.612137
  44.514378   38.52304    31.119114   26.373877   20.818438   18.854786
  13.186691    8.405254    6.5368366   4.9444613   4.8011775  -1.3021084
  -5.5206327  -7.00552    -9.089043  -11.109201  -13.350404  -14.25915  ]",288.2530224,16.97801585,0.9997968039654397
4,"[-3.43168116e+00 -4.63689041e+00 -6.97163630e+00 -4.52001667e+00
 -2.12503266e+00 -8.55971053e-02  3.85939407e+00  9.85841846e+00
  1.41760101e+01  1.76606159e+01  2.04958076e+01  2.34279156e+01
  2.57534962e+01  2.66252327e+01  3.06939278e+01  3.42473946e+01
  3.84529724e+01  4.59095993e+01  5.18054504e+01  5.86762848e+01
  6.18925934e+01  6.38310051e+01  6.42087631e+01  6.44378052e+01
  6.50092010e+01  6.31581383e+01  6.26982269e+01  6.44865875e+01
  6.57716827e+01  6.75916290e+01  7.04272614e+01  7.31108780e+01
  7.80061264e+01  7.86402817e+01  8.40264282e+01  8.42275314e+01
  8.36286774e+01  8.22790680e+01  8.10942230e+01  8.12789307e+01
  7.98777924e+01  8.34599380e+01  8.63810272e+01  9.11418304e+01
  9.22939758e+01  9.60624542e+01  9.82712936e+01  9.79462204e+01
  9.87927246e+01  9.79385147e+01  9.87168655e+01  1.00145653e+02
  1.02249611e+02  1.03577057e+02  1.04414406e+02  1.08400696e+02
  1.11998512e+02  1.11783508e+02  1.12790543e+02  1.10997406e+02
  1.10307541e+02  1.08700317e+02  1.07588951e+02  1.07612236e+02
  1.06945267e+02  1.10945702e+02  1.15386208e+02  1.18824394e+02
  1.19527420e+02  1.20537018e+02  1.20619934e+02  1.18481224e+02
  1.17908173e+02  1.16244476e+02  1.16307281e+02  1.15267036e+02
  1.12319336e+02  1.08121040e+02  1.01551437e+02  9.83160934e+01
  9.62645493e+01  9.55426865e+01  9.66194992e+01  9.73882980e+01
  9.63716507e+01  9.38467865e+01  9.18293686e+01  8.71229553e+01
  8.13293533e+01  7.67044220e+01  7.18891373e+01  6.83338470e+01
  6.31096497e+01  5.80803032e+01  5.48980598e+01  5.25169907e+01
  5.19883270e+01  4.89438705e+01  4.75140572e+01  4.64917259e+01
  4.46256714e+01  4.16953659e+01  3.88950653e+01  3.35737457e+01
  2.66150246e+01  2.22271938e+01  1.73195229e+01  1.55802965e+01
  1.05465708e+01  6.67240810e+00  5.66728783e+00  4.62082911e+00
  4.80125093e+00 -7.47591183e-02 -3.45189095e+00 -4.73083782e+00
 -6.31908607e+00 -7.64485073e+00 -9.18413925e+00 -9.62791729e+00]",284.8038163,16.87613156,0.9997869834439781
5,"[ -5.2481294  -6.0391464  -7.795705   -4.8514304  -1.9488394   0.5095316
   4.688546   10.785121   15.16684    18.66284    21.517292   24.638765
  27.176813   28.375895   32.713123   36.47476    40.735085   48.16885
  54.04657    60.771942   63.936893   65.84228    66.21513    66.42295
  67.08118    65.53272    65.4061     67.43286    69.012726   71.154816
  74.18641    76.96471    81.78523    82.50215    87.775505   87.829315
  87.34563    86.04694    84.739334   84.83663    83.42512    87.13065
  89.962814   94.51087    95.63062    99.33947   101.51381   100.999954
 101.72028   100.9786    101.69659   103.00487   105.004326  106.05991
 106.6078    110.112564  113.33471   112.962616  113.61977   111.85188
 111.20685   109.56146   108.414246  108.179596  107.36101   111.02448
 114.971176  118.063225  118.376656  118.941696  118.61156   116.06863
 115.218666  113.21063   113.03333   111.90342   108.88966   104.544655
  97.7893     94.281006   91.91212    90.89541    91.66544    92.276665
  91.24367    88.785095   86.749825   81.89443    75.920265   71.04576
  65.96286    62.080307   56.572994   51.486454   48.263084   45.871056
  45.32419    42.317352   40.999767   40.017033   38.205784   35.375526
  32.73224    27.659994   20.895187   16.698347   12.072062   10.486792
   5.7364707   2.2354608   1.6424967   0.8553223   1.2609978  -3.0748043
  -6.0628076  -7.117448   -8.396248   -9.315905  -10.431106  -10.564103 ]",295.504603,17.19024732,0.999733637232594
6,"[ -4.568167   -5.3601127  -7.12215    -4.190409   -1.3292356   1.0598881
   5.1839585  11.21814    15.541495   19.048399   21.949928   25.161692
  27.728916   29.059084   33.411858   37.194817   41.45537    48.853664
  54.75201    61.439476   64.66704    66.54044    66.93283    67.182556
  67.895325   66.46251    66.46287    68.58794    70.299835   72.61781
  75.77146    78.61499    83.45297    84.31147    89.70321    89.835686
  89.48662    88.26159    87.0738     87.23353    85.878456   89.66622
  92.58192    97.253815   98.454384  102.264046  104.466194  103.89414
 104.599434  103.85885   104.54117   105.79712   107.74575   108.78084
 109.18067   112.47449   115.525345  114.9633    115.41445   113.411156
 112.559395  110.72306   109.299034  108.79511   107.66786   111.087074
 114.72664   117.533745  117.58835   117.83434   117.21895   114.35726
 113.22756   110.901825  110.446106  109.0801    105.90854   101.36139
  94.38077    90.67846    88.1708     87.02131    87.565254   88.04912
  86.9538     84.455986   82.362495   77.50789    71.57546    66.71441
  61.718037   57.978977   52.607918   47.65047    44.656483   42.519623
  42.213596   39.433834   38.33413    37.59208    36.005035   33.43812
  31.04148    26.218431   19.737608   15.828697   11.483923   10.0961275
   5.6063967   2.3933976   2.092333    1.5541565   2.184764   -1.8520421
  -4.6419373  -5.5702906  -6.7143188  -7.4362264  -8.408658   -8.470221 ]",275.6719515,16.60337169,0.9997124741962318
7,"[ -4.863344    -5.659518    -7.44364     -4.5464497   -1.7601445
   0.5349122    4.590517    10.555574    14.810312    18.314053
  21.247808    24.502817    27.072956    28.461184    32.80547
  36.58951     40.851246    48.240604    54.177326    60.88004
  64.18298     66.0421      66.45821     66.76493     67.547
  66.22365     66.351326    68.608635    70.469826    72.96228
  76.23901     79.19189     84.09723     85.10396     90.658875
  90.92659     90.72908     89.60249     88.57301     88.85081
  87.59773     91.50704     94.564       99.417114   100.75362
 104.70443    106.97592    106.41044    107.14672    106.420906
 107.09761    108.34681    110.28743    111.33514    111.656525
 114.82164    117.75825    117.03975    117.334595   115.1426
 114.11194    112.10608    110.44232    109.713356   108.31615
 111.51165    114.89124    117.447395   117.26518    117.23773
 116.381584   113.23975    111.86452    109.270615   108.58245
 107.01051    103.68347     98.96247     91.769875    87.89789
  85.265205    83.98527     84.35297     84.722305    83.57581
  81.03483     78.88005     74.02345     68.11718     63.27992
  58.358105    54.765858    49.54427     44.719273    41.936764
  40.03046     39.950695    37.36915     36.466022    35.95112
  34.587105    32.26217     30.105005    25.52538     19.303234
  15.655906    11.548464    10.371305     6.110037     3.131245
   3.0861738    2.7793825    3.6200483   -0.19462965  -2.8183606
  -3.6221733   -4.6530967   -5.222041    -6.083537    -6.0877194 ]",247.342601,15.72712946,0.999728570485143
8,"[ -6.1898303   -6.9412227   -8.683722    -5.7523165   -2.9690995
  -0.7050999    3.3287737    9.2645855   13.479336    16.994944
  19.972128    23.283484    25.890043    27.345858    31.717848
  35.528862    39.81348     47.22138     53.20506     59.943623
  63.32421     65.187965    65.630424    65.99873     66.85911
  65.65777     65.918785    68.32561     70.34394     73.008934
  76.40679     79.47267     84.44992     85.574844    91.27837
  91.65927     91.58802     90.5393      89.63241     90.01535
  88.84195     92.87033     96.05052    101.05616    102.51372
 106.586754   108.92425    108.36778    109.13702    108.43358
 109.11376    110.36865    112.31368    113.36102    113.62062
 116.67512    119.51701    118.674385   118.83515    116.50552
 115.350395   113.2161     111.370995   110.45718    108.844925
 111.85703    115.012535   117.36069    116.96568    116.69379
 115.62163    112.22424    110.62887    107.79416    106.908104
 105.174286   101.72284     96.85577     89.47052     85.44429
  82.69073     81.269165    81.46957     81.722176    80.53321
  77.9533      75.7289      70.83938     64.92188     60.07511
  55.16639     51.640423    46.497074    41.754154    39.112705
  37.358536    37.436954    34.996544    34.23742     33.897297
  32.703457    30.56614     28.604858    24.223011    18.20342
  14.762989    10.8397665    9.844132     5.7659054    2.972692
   3.148012     3.0312486    4.0519223    0.42220724  -2.0535975
  -2.7343132   -3.655864    -4.0807242   -4.822249    -4.753571  ]",228.221073,15.10698756,0.9997214963315899
9,"[ -5.917846    -6.6451774   -8.346355    -5.4127584   -2.6462395
  -0.4278992    3.550447     9.39892     13.532924    16.997004
  19.947199    23.270103    25.866615    27.37828     31.74012
  35.538822    39.781315    47.125053    53.08257     59.755543
  63.13935     64.95989     65.40009     65.77809     66.67509
  65.57651     65.963776    68.47844     70.62887     73.45327
  76.951546    80.09642     85.09622     86.3424      92.12329
  92.57421     92.63492     91.68224     90.87191     91.32171
  90.22268     94.34992     97.61713    102.70332    104.25043
 108.40666    110.793724   110.22118    110.98722    110.301834
 110.95941    112.17668    114.09222    115.092285   115.25128
 118.140305   120.83822    119.87321    119.870415   117.43532
 116.16601    113.91549    111.90887    110.805405   109.00161
 111.79816    114.69429    116.8144     116.21002    115.69697
 114.40057    110.76415    108.97697    105.9332     104.86681
 102.998116    99.45464     94.48167     86.96488     82.808846
  79.94206     78.40619     78.456795    78.61561     77.399704
  74.81583     72.56728     67.6885      61.797615    56.964012
  52.09768     48.65189     43.596592    38.959923    36.47042
  34.89045     35.13246     32.84381     32.246048    32.068428
  31.04381     29.093073    27.327932    23.16677     17.367472
  14.138109    10.430864     9.603279     5.7316723    3.173227
   3.596736     3.6822815    4.8770614    1.4950303   -0.79662985
  -1.3731115   -2.17982     -2.4415221   -3.0495894   -2.9034834 ]",217.3273247,14.7420258,0.9997127858336828
