,predict_data,mse,rmse
0,"[191.9588   192.45587  192.03989  191.64168  191.00085  190.14459
 189.93521  188.71347  187.00406  185.92633  183.39827  181.23479
 178.15509  175.0264   173.29152  170.08249  167.73817  163.0252
 160.84915  158.22835  153.6617   150.9507   146.69904  144.18735
 140.82529  135.77367  132.52354  128.66652  125.99161  121.81637
 118.67443  116.20961  111.939186 108.05316  106.3722   101.2174
  97.47904   93.96771   92.57172   88.26778   84.98566   82.92874
  79.75727   76.7696    73.3232    70.19045   66.74614   64.56561
  62.2965    60.25493   56.587845  53.605274  50.914936  48.845398
  46.21452   44.184883  43.00987   38.87632   38.281307  34.728863
  34.253498  31.078411  29.31009   28.253023  25.115751  25.027632
  22.656052  23.208138  20.250387  20.431479  20.502647  19.73007
  21.456217  19.573448  19.210665  19.2213    22.176294  21.95593
  22.370882  23.307232  24.389082  26.263557  28.363596  28.273586
  30.672403  32.756073  35.32259   37.989334  42.69096   44.360798
  47.252716  52.278477  54.833714  59.511253  63.070995  67.25886
  71.151665  76.025345  79.73233   85.98206   90.31591   94.583534
 101.20694  105.83827  110.58187  116.55539  120.6896   126.671524
 131.21085  136.02039  139.27489  144.41614  148.37633  153.17143
 159.00476  162.16518  165.54953  168.15079  173.07979  175.32095 ]",1172.8620738288291,34.24707394550415
1,"[193.41872  193.51422  192.79701  192.09488  191.16725  190.02895
 189.49135  188.04822  186.09647  184.70158  182.09467  179.74075
 176.61316  173.37787  171.34715  168.02403  165.47765  160.98413
 158.54573  155.74199  151.2871   148.4538   144.32756  141.63019
 138.27393  133.402    129.9496   126.23426  123.42205  119.36487
 116.0887   113.527435 109.18524  105.33147  103.5225    98.64369
  94.81705   91.3927    89.68025   85.55469   82.23583   80.11792
  76.84833   73.791306  70.45171   67.29333   63.868088  61.6051
  59.243214  57.065178  53.56      50.65642   47.959564  45.73233
  43.240242  41.165756  39.83965   36.032677  35.30053   32.00498
  31.463512  28.61314   26.932673  25.938658  23.261986  23.14549
  21.16121   21.621414  19.231817  19.498043  19.64219   19.23303
  20.891151  19.553215  19.51116   19.83242   22.659615  22.89378
  23.660713  24.938482  26.33621   28.34139   30.749975  31.282099
  33.877205  36.326714  39.130352  42.204945  46.910717  48.960037
  52.207134  57.264454  60.193897  64.94891   68.69058   73.01103
  77.178055  82.08792   86.0298    92.06847   96.56144  100.86139
 107.27862  111.97312  116.70225  122.47725  126.59378  132.33691
 136.75005  141.34605  144.57686  149.39616  153.11574  157.55965
 162.91331  165.84828  168.91733  171.33333  175.67241  177.63821 ]",1233.88099252986,35.12664220402884
2,"[187.28108  186.94092  186.54442  185.62274  184.59926  183.28061
 182.36319  181.01048  178.90515  177.16478  174.49112  172.14117
 169.34276  166.3969   163.82913  160.52528  157.43979  154.08923
 151.43459  148.27733  144.15591  141.14407  137.55467  134.38258
 131.19896  127.154526 123.65268  120.13101  117.35398  113.55152
 110.16927  107.71058  103.2404    99.560844  97.72848   93.38926
  89.44558   86.59185   84.20038   80.59435   77.25829   75.03895
  71.93196   68.56968   65.60345   62.589085  59.28239   57.188026
  54.241302  52.152416  49.271046  46.231636  43.723907  41.387276
  39.539158  37.087112  35.588135  33.18689   31.747921  29.425457
  28.861109  26.948383  25.500164  24.779305  22.933483  22.510664
  21.570332  21.535906  20.356155  20.774609  20.79362   20.923923
  21.78165   21.730337  22.129238  23.109703  24.990454  25.948921
  27.366306  28.91921   30.511797  32.7215    34.881363  36.64784
  39.21423   42.01187   44.72382   47.997364  51.946632  54.835304
  58.289387  62.55411   66.20169   70.487015  74.23341   78.51288
  82.90902   87.09632   91.592064  96.48516  101.059235 105.47253
 111.01962  115.39534  119.903435 125.324745 129.45982  134.53864
 138.55931  143.16335  146.85928  151.15083  154.51257  158.56952
 162.89955  165.71413  168.62175  171.08008  174.26851  176.1482  ]",1098.6760929291281,33.14628324456798
3,"[178.3586   177.64598  177.44402  176.36443  175.22182  173.75395
 172.49434  171.17223  168.9713   166.94785  164.27107  161.94255
 159.43752  156.76712  153.83615  150.63553  147.2282   144.82416
 142.04808  138.7114   134.99416  131.93121  128.86012  125.432175
 122.46682  119.219215 115.810425 112.57245  109.90341  106.45133
 103.12316  100.80437   96.44823   93.049904  91.23624   87.511986
  83.64713   81.326126  78.487076  75.42445   72.201385  69.9569
  67.07551   63.620113  61.038918  58.236958  55.145115  53.21909
  49.952663  47.972298  45.663548  42.653408  40.377293  38.038486
  36.723164  34.092667  32.50134   31.25213   29.33023   27.852707
  27.255606  26.143734  24.953844  24.469995  23.381397  22.771511
  22.697262  22.333431  22.190258  22.742426  22.74375   23.343258
  23.640295  24.668242  25.49145   27.021997  28.209776  29.796669
  31.763496  33.587006  35.394444  37.782806  39.799286  42.557335
  45.136055  48.200916  50.87275   54.277283  57.60373   61.146942
  64.73072   68.32402   72.473755  76.33453   80.03715   84.21008
  88.65753   92.22015   97.003426 100.90217  105.39783  109.78232
 114.468094 118.48076  122.688644 127.62918  131.6631   136.04526
 139.65688  144.08537  148.00946  151.73058  154.71696  158.30022
 161.63239  164.24675  166.8989   169.27249  171.41557  173.13849 ]",909.2144789970108,30.153183563216185
4,"[172.59784  171.63469  171.09811  169.80258  168.44003  166.77649
 165.4137   163.87788  161.4895   159.36842  156.72156  154.35037
 151.76607  149.02745  146.1749   143.0085   139.76785  137.35095
 134.52873  131.42465  127.83723  124.9692   122.06737  118.81029
 116.032936 112.90361  109.50522  106.57258  104.01955  100.772255
  97.575676  95.42164   91.23495   87.99173   86.39314   82.930305
  79.20382   77.04592   74.35276   71.433495  68.38092   66.317894
  63.50026   60.204094  57.76027   55.099274  52.129993  50.300415
  47.237354  45.32508   43.166023  40.390633  38.226555  35.944187
  34.762848  32.38887   30.859573  29.659857  27.98781   26.56226
  26.107294  25.17416   24.119171  23.778662  23.033663  22.658121
  22.792974  22.641657  22.813879  23.58559   23.823963  24.7426
  25.373022  26.644175  27.784315  29.563059  31.056965  32.979366
  35.17749   37.30426   39.445103  42.01227   44.411636  47.4299
  50.178413  53.467056  56.388535  60.036545  63.55307   67.11498
  70.84648   74.62242   78.75139   82.6425    86.370514  90.4126
  94.83104   98.42     103.00088  106.827614 111.09426  115.134346
 119.660576 123.470024 127.385284 131.94016  135.61919  139.71613
 143.00099  146.94058  150.42117  153.71654  156.35329  159.49141
 162.42862  164.61656  166.79074  168.74629  170.4955   171.7611  ]",810.386910819777,28.46729546022553
5,"[165.89503  164.71033  164.06512  162.57733  161.08908  159.27892
 157.84772  156.22287  153.67577  151.49579  148.84709  146.50162
 143.92123  141.21126  138.38765  135.25964  132.0636   129.82982
 126.988464 124.05482  120.55288  117.84197  115.14883  111.94425
 109.350266 106.41302  103.03261  100.311386  97.90626   94.78723
  91.67979   89.73292   85.58921   82.44545   81.10525   77.81333
  74.13483   72.222115  69.58138   66.79159   63.85084   61.933945
  59.227745  55.956657  53.66054   51.15167   48.274952  46.62879
  43.57949   41.831863  39.907013  37.237064  35.232098  33.04348
  32.143143  29.909765  28.490292  27.625992  26.069614  24.87634
  24.658268  24.05316   23.18737   23.101604  22.733307  22.564209
  23.083542  23.094122  23.697556  24.774258  25.22392   26.506727
  27.317913  29.00646   30.487055  32.63487   34.279175  36.58709
  39.108376  41.507946  43.936035  46.75907   49.360394  52.762283
  55.628864  59.13129   62.198723  66.01125   69.55213   73.24259
  77.05824   80.814964  85.007355  88.79131   92.488716  96.36195
 100.74428  104.1379   108.62811  112.16894  116.19201  119.93073
 124.18995  127.67208  131.24187  135.45259  138.7844   142.53656
 145.41524  148.99594  152.17735  155.05116  157.31696  160.0769
 162.56398  164.36981  166.1546   167.7683   169.06009  169.94266 ]",704.4562998022999,26.541595652904892
6,"[154.36041  152.94485  152.70613  151.17433  149.69633  147.85796
 146.18004  144.71608  142.19655  139.86934  137.20465  134.9821
 132.75339  130.42038  127.335556 124.37364  120.87448  119.586044
 116.76132  113.68919  110.52905  107.79293  105.565025 102.12619
  99.71366   97.55564   94.40879   91.82053   89.59682   86.73009
  83.73895   81.96736   77.95386   75.0524    73.774765  70.93225
  67.3622    65.97792   62.983883  60.664474  57.83439   55.867455
  53.490902  50.12631   48.18286   45.93129   43.292706  41.912548
  38.535515  37.04721   35.70741   33.018513  31.342327  29.336252
  29.025223  26.639688  25.312702  25.70388   23.719406  23.483334
  23.37443   23.602322  23.113058  23.398064  23.687159  23.439127
  24.852175  24.67714   26.231247  27.558895  28.092072  29.804005
  30.121256  32.878582  34.77775   37.521133  38.565372  41.43103
  44.517895  47.125896  49.705544  52.814938  55.108547  59.364235
  62.2384    65.895515  68.825554  72.5638    75.42238   79.7291
  83.49148   86.43808   91.0238    94.2698    97.80139  101.49207
 105.729294 108.30915  112.9891   115.45273  119.24655  122.93154
 126.24307  129.17003  132.3267   136.06012  139.21906  142.2104
 144.59592  148.06482  151.4634   153.80347  155.68834  158.04997
 159.57072  161.20236  162.82065  164.35777  164.71216  165.52388 ]",526.6536832409494,22.948936429406686
7,"[147.45325  145.92612  145.39267  143.73882  142.10332  140.15602
 138.46019  136.82138  134.2158   131.91838  129.2681   127.047386
 124.70925  122.313034 119.46781  116.579895 113.36256  111.84872
 109.11745  106.36929  103.25805  100.77601   98.587875  95.443535
  93.16295   90.986946  87.98762   85.58119   83.530365  80.78411
  78.01717   76.41955   72.65093   69.87209   68.84854   66.090576
  62.73337   61.417084  58.774914  56.484695  53.845898  52.065792
  49.80843   46.694195  44.814167  42.71887   40.221546  38.972187
  35.93664   34.603386  33.314465  30.883087  29.366716  27.584358
  27.32603   25.302195  24.212448  24.47221   22.917551  22.658295
  22.785446  23.053078  22.76525   23.245707  23.673996  23.811111
  25.273155  25.527761  27.135662  28.744722  29.643227  31.564226
  32.435936  35.224438  37.38338   40.30465   41.92357   44.968525
  48.209236  51.062233  53.926212  57.27519   59.918537  64.131134
  67.22114   70.98162   74.13778   77.9613    81.12633   85.29791
  89.06117   92.24764   96.61806   99.91966  103.39701  106.93329
 110.94973  113.56033  117.85568  120.39286  123.832375 127.13549
 130.35178  132.99155  135.80377  139.1857   141.92082  144.6621
 146.71675  149.70068  152.52734  154.5285   156.09178  158.08449
 159.3645   160.5751   161.76329  162.8348   163.03075  163.42722 ]",451.7180792962201,21.253660374067806
8,"[144.99693  143.4122   142.29572  140.41772  138.58229  136.47011
 134.94633  133.00986  130.19305  128.04924  125.38518  123.1245
 120.41617  117.70589  115.333855 112.39896  109.68166  107.35574
 104.72378  102.51379   99.15602   97.048744  94.6513    91.97168
  89.784164  87.07125   84.04111   81.76259   79.86587   77.03311
  74.428215  73.03921   69.32773   66.4722    65.88945   62.837856
  59.560318  58.07551   56.093636  53.47727   50.964584  49.498486
  47.18809   44.328564  42.303375  40.25553   37.731033  36.587757
  34.066505  32.870632  31.339367  29.164976  27.681229  26.085747
  25.678637  24.185026  23.40539   22.873354  22.148064  21.327723
  21.877426  21.799631  21.587484  22.239382  22.516354  23.28573
  24.425127  25.410786  26.623932  28.622765  29.993647  32.062286
  34.003315  36.31819   38.655952  41.61562   44.402565  47.46515
  50.689796  53.804684  57.01838   60.64129   63.94376   67.720314
  71.101425  74.990326  78.541664  82.58363   86.59202   90.256386
  94.080894  98.082855 101.98825  105.65414  109.154655 112.549286
 116.424576 119.47325  123.21403  126.42213  129.50052  132.26561
 135.95291  138.43564  140.95029  144.17612  146.35805  149.21046
 150.9823   153.39268  155.29745  157.11108  158.36981  160.10272
 161.62012  162.28134  162.93889  163.37627  163.8599   163.64754 ]",444.06695656501194,21.072896254786905
9,"[142.79295  141.1264   139.65453  137.57372  135.5983   133.35071
 131.92587  129.80685  126.82156  124.782555 122.062164 119.78323
 116.8305   113.92107  111.851524 108.86633  106.43142  103.611694
 101.05413   99.19129   95.61907   93.759605  91.22057   88.807236
  86.671135  83.60016   80.54184   78.293594  76.5186    73.57107
  71.05349   69.83002   66.07427   63.11764   62.8803    59.553905
  56.270515  54.702385  53.14173   50.274548  47.80961   46.543293
  44.210377  41.460148  39.331413  37.317608  34.755928  33.736053
  31.492222  30.451214  28.793571  26.74692   25.324026  23.89868
  23.47939   22.320608  21.818172  20.891445  20.71858   19.623898
  20.563484  20.350365  20.26516   21.145508  21.368418  22.629698
  23.678114  25.220022  26.259449  28.642447  30.402245  32.660343
  35.352585  37.48419   40.023975  43.13957   46.751705  49.916237
  53.246197  56.599693  60.10264   64.028     67.771866  71.35415
  74.98152   79.012596  82.84102   87.05007   91.624725  95.0218
  98.89513  103.40826  107.05249  110.93445  114.43647  117.730934
 121.510414 124.75748  128.16219  131.73372  134.5404   136.9304
 140.88045  143.15994  145.40231  148.50995  150.25826  153.1148
 154.59229  156.61052  157.87146  159.50024  160.46457  161.9883
 163.58731  163.81113  164.06596  164.01675  164.60832  163.93207 ]",441.0268183083278,21.00063852144329
