id,predict_data,mse,rmse,norm_corr,smooth,skip
0,"[ 13.071732  14.991305  17.67568   19.662502  23.389576  26.726564
  30.712473  34.471634  38.925854  43.17057   47.225983  53.701042
  58.200607  63.55894   68.020485  73.485664  78.60736   83.88813
  89.0924    94.87081  100.48594  105.15142  109.84344  114.8996
 120.81706  124.51907  129.10892  133.47319  137.66246  141.19383
 144.15189  148.21431  150.2719   152.91261  154.93347  157.25768
 158.75446  159.97025  160.79637  161.19766  161.46866  161.53172
 161.9367   162.30641  160.99463  160.06638  158.49738  157.17674
 155.49937  153.74257  151.82729  150.5438   148.80356  147.46233
 144.51555  142.47227  139.18353  137.2008   135.96329  134.37794
 132.02567  129.4624   126.789795 125.099304 122.195244 119.85901
 116.79484  115.156876 113.67985  112.14591  108.38169  105.22293
 102.992355 101.07597   98.348656  96.59393   94.84392   92.256035
  90.218506  88.05474   86.20053   83.66118   79.8875    78.87875
  76.67476   74.65725   72.66967   70.55179   68.272194  66.19663
  64.05809   61.448116  59.491585  57.08715   54.820183  52.544106
  49.92799   48.134842  45.995937  42.87069   40.41993   38.922394
  35.63769   35.379913  34.856518  32.728554  30.527615  29.21264
  28.333221  27.451422  26.449852  26.070345  25.685469  26.095041
  25.819603  26.14941   24.87099   24.040907  25.047037  26.036997]",3263.674853,57.12858175,0.0,rolling13,13
1,"[ -0.30379465   0.57001394   1.6618335    2.350537     4.199629
   5.9905314    8.373893    10.3799      13.480581    16.483597
  18.681515    22.80652     26.215282    29.632544    32.705524
  36.539352    41.480766    46.24357     50.36096     55.55837
  60.249058    63.841385    67.50124     71.96306     77.03607
  79.91572     83.64704     87.58424     90.96691     93.28119
  95.752945   100.28516    102.69271    105.08617    106.7597
 109.03893    110.21824    112.64506    112.990326   114.1934
 115.19439    116.70208    117.92225    119.49653    118.86371
 119.26859    119.094444   119.28411    119.080696   119.04328
 118.7272     119.10814    118.43058    118.594986   116.895065
 116.42687    114.14694    114.13818    113.473755   113.3979
 112.219154   110.19928    108.62233    107.82164    105.83584
 103.5928     100.668564    98.353096    96.7787      94.77929
  90.66573     87.5585      84.98444     82.978096    80.302315
  78.876564    75.984406    73.9765      72.359505    70.469345
  68.91805     66.321884    63.0295      61.714104    59.068542
  56.720966    55.00152     53.570904    51.48567     48.62125
  45.86747     43.433563    41.779354    40.229053    39.364025
  38.43757     36.222797    34.92161     33.336033    30.495308
  27.975548    26.623463    24.414955    24.4308      24.428278
  22.802603    20.947632    19.233053    17.570894    16.818716
  16.013998    15.780018    15.486405    15.722632    14.846623
  15.03471     13.552239    12.370567    12.459445    13.165622  ]",216.4606647,14.71260224,0.997319075069843,rolling13,13
2,"[ 13.562477  15.393643  16.53285   18.941778  21.615623  24.373524
  26.928501  29.56251   33.51457   37.02331   40.79819   44.41948
  49.066963  52.238033  55.354744  59.19784   63.129856  67.967766
  72.547134  77.22335   81.40767   85.279236  88.63593   92.31167
  96.59578   99.55678  102.47026  105.527885 108.37164  109.466705
 111.41729  113.75468  114.8511   115.633995 116.58084  117.67549
 118.61928  118.77082  118.81728  118.872025 119.17039  119.23057
 119.6265   120.26714  119.17816  118.01455  117.316605 116.49677
 115.03803  114.3432   112.89207  112.52307  110.92446  109.711914
 106.49128  104.97402  102.31354  100.968414  98.7795    97.15227
  95.04378   92.6016    90.12509   87.745155  84.77085   81.58506
  78.79541   76.46339   74.29736   71.41602   67.36301   64.600395
  61.444847  58.93036   56.830456  54.578373  51.367672  49.750523
  48.07429   46.033207  45.049923  42.423443  40.378796  39.179844
  37.62256   35.502205  34.063915  32.590206  31.461058  29.191105
  27.301394  25.77286   25.184755  24.270605  23.361942  23.570505
  22.289974  21.425083  20.782925  20.04659   18.155787  17.346607
  16.833714  16.774225  17.135727  17.009264  16.12119   14.93633
  13.05896   13.365015  13.439057  13.638964  15.008457  16.70291
  16.861284  17.681454  17.69249   17.682863  18.411617  20.305576]",123.8754007,11.12993264,0.9973154947945936,rolling13,13
3,"[ 63.073883    67.28853     70.295494    75.10542     80.07789
  84.61524     88.05894     91.898796    96.65215    100.52536
 105.55379    109.41764    114.245895   116.39621    118.31222
 120.551765   120.91375    122.88025    125.86916    127.74061
 128.96225    130.90524    132.15436    132.64053    133.87515
 135.16475    135.29683    135.97278    137.2207     137.36098
 137.68153    135.62276    133.62996    132.20079    131.5434
 130.34546    130.32184    126.79669    126.63352    124.614586
 123.411835   120.7911     119.87435    118.817894   117.573265
 114.597015   113.364395   111.79616    108.96141    107.26626
 105.52029    103.252785   101.23984     98.933655    94.97148
  92.094795    88.303314    85.099365    82.1973      78.437935
  74.65836     71.52442     68.46637     64.26304     59.989433
  56.25346     53.282356    51.26977     47.841396    44.923454
  40.9849      37.93703     34.098747    30.963705    29.342253
  25.704733    22.21284     20.409468    17.650185    14.811969
  13.119935    10.312434     8.843227     7.5369644    6.5824265
   4.419708     2.587443     0.51159394  -0.75227225  -2.6767647
  -3.766627    -4.5128746   -4.249763    -5.348359    -6.387587
  -5.702844    -5.927098    -5.754009    -5.126968    -3.3156927
  -4.0319867   -3.504532    -2.0222487   -0.86189085   0.99320847
   3.1691647    4.882086     6.509701     7.038121    10.089796
  12.734966    15.699643    20.350784    24.949121    28.610134
  32.851707    36.31761     39.483738    43.498135    48.97509   ]",293.9565538,17.14516124,0.998439629318686,rolling13,13
4,"[100.599815   103.16262    104.73934    106.67213    109.45633
 111.68801    113.08264    115.14194    117.64341    119.05996
 121.26019    123.78685    125.736824   125.065674   125.11557
 125.04266    124.414635   123.8781     124.09423    123.66866
 123.42053    123.287636   122.98116    122.070206   121.3155
 121.15028    120.07371    119.46875    119.64868    119.90537
 118.92572    116.36369    113.290215   111.39309    109.675735
 107.22623    105.8495     102.72272    101.175285    98.9033
  97.257256    94.121574    91.61352     89.61924     87.63913
  85.31589     83.11498     81.02868     78.38912     76.59874
  74.71161     71.61628     69.72012     67.811676    65.06438
  62.479538    58.78906     56.008854    53.22314     50.18136
  46.85952     43.9398      41.121826    37.213287    33.5872
  30.298353    27.296156    24.966085    22.116953    20.274836
  16.715591    14.2057295   11.201621     8.874719     7.310412
   4.4201007    1.8588258    0.77411646  -0.66160846  -2.5031967
  -3.9030201   -5.2743      -5.9761004   -5.8634562   -5.775929
  -6.7408075   -7.391315    -7.6448555   -7.9995203   -8.3457155
  -7.8708615   -6.9181437   -5.4563966   -4.450763    -3.1750522
  -1.0740521    0.6746504    2.9922297    5.4249487    8.217272
   9.569033    11.971225    14.940389    18.465303    22.386261
  25.872618    29.462078    33.56174     36.55064     41.089745
  45.192795    50.017708    55.373306    60.34397     64.830666
  70.407845    74.4003      77.725815    81.92088     87.0385    ]",193.5441435,13.91201436,0.997360632498844,rolling13,13
5,"[ 89.107864   89.37477    88.72389    88.3091     88.662254   88.40973
  87.3693     87.972664   88.88112    88.17055    88.28974    89.438286
  89.26287    86.678116   85.414795   83.863655   82.64484    80.91664
  80.16813    79.18253    78.64973    77.87568    77.11148    76.1603
  74.787735   74.57653    73.762024   73.18314    73.49977    74.19493
  73.56672    71.58073    68.79551    67.22861    65.68066    63.59294
  62.29416    60.166725   58.854576   57.36135    56.40642    53.9873
  51.581764   50.24075    48.942436   47.870564   46.074356   44.528713
  42.873657   41.541515   40.35201    38.08715    37.328094   36.627285
  35.384045   34.070526   31.65854    30.02922    28.05849    26.351048
  24.46232    22.695257   21.108072   18.282557   16.022243   13.609258
  11.508959    9.896111    8.223904    7.9430413   5.8579965   5.1327634
   3.9336152   3.5310762   3.3739336   2.3463025   1.4334692   1.7284405
   2.3005562   2.024164    2.2429395   2.725306    3.5046864   5.310664
   6.734484    7.11947     7.6088614   8.827648    9.697803   10.916572
  12.886092   14.813431   17.330626   19.656477   21.923355   24.468931
  27.023813   29.913671   32.766705   35.64445    37.571533   40.266197
  43.491474   47.258167   51.351818   54.4386     57.61761    61.768364
  64.47605    68.24788    71.584404   75.67845    79.84486    83.54176
  86.98719    91.23932    93.89032    95.48173    98.024155  101.256775 ]",296.8238308,17.22857599,0.9897662821827498,rolling13,13
6,"[118.94719   117.98718   115.16817   114.09942   112.38576   110.75926
 108.164024  106.15249   104.93403   103.00385   101.91679    99.99431
  98.84585    95.16954    92.895805   90.70596    88.40867    87.00789
  85.54251    83.74763    82.50424    81.38946    79.71836    77.83105
  76.2297     75.59148    74.28328    73.112236   72.79239    72.00754
  71.01336    68.47212    66.07188    63.849186   62.017826   59.51771
  57.886448   55.004208   53.4529     51.973885   50.864117   48.450188
  46.466526   44.983448   43.82368    42.123924   40.597416   39.02906
  37.14548    36.02377    34.97647    33.375565   32.29561    31.266163
  29.345333   27.792418   26.048056   24.720514   22.9529     21.245773
  19.706753   18.42024    17.143137   14.5911255  13.060335   10.816533
   9.831306    9.240219    8.376414    8.667035    7.8925605   8.4241085
   8.619589    9.64551    11.237112   11.523093   11.91025    13.527746
  15.435583   16.563526   18.417437   20.314848   23.10965    26.399063
  29.822998   31.642897   33.694782   35.97262    38.6137     40.915665
  44.44504    47.689476   51.57594    55.1661     58.27106    62.096947
  65.73865    68.811264   72.29932    76.20321    78.646286   81.540405
  85.87284    89.46699    93.315125   96.484566   99.965675  103.00188
 104.61163   107.2867    109.85393   112.41269   115.83536   119.060104
 121.63832   123.97455   125.46658   126.39479   127.75334   129.37062  ]",389.6816391,19.7403556,0.9819222722630516,rolling13,13
7,"[ 89.456406  87.964325  84.81019   84.05338   82.23231   80.32565
  77.42085   75.61112   74.54701   72.59611   71.69455   70.00385
  68.72268   65.67609   63.533237  61.669178  59.037518  57.91555
  57.333157  56.45258   55.616386  55.035366  53.767124  52.373146
  51.330658  51.198833  50.691936  50.133434  50.378105  49.799152
  49.717365  47.603073  45.954033  44.1539    42.89689   41.419743
  40.49849   37.702988  37.402737  36.374317  35.831516  34.025196
  33.255695  32.833447  32.775867  31.469809  30.972     30.301126
  29.10737   28.233284  28.16361   27.791306  27.842735  27.823704
  26.64667   26.193533  25.623823  25.208021  24.921297  24.205767
  23.91586   23.790716  23.938335  22.807665  22.476198  21.482683
  21.792503  22.921518  23.20307   24.98031   25.991508  28.069208
  30.030725  32.921402  36.282608  38.344753  40.3093    42.890194
  45.79406   47.93947   51.17664   54.02395   57.56984   61.74104
  65.806335  68.196754  70.307236  72.53106   75.480156  78.120285
  81.920654  84.63062   88.26215   91.001564  92.87155   95.50492
  98.05323   99.621124 101.71275  104.547554 105.82655  107.28457
 110.01857  111.8939   114.03654  115.38589  116.80144  117.99781
 117.66595  118.082405 118.55525  118.896065 120.38004  121.853096
 122.950745 123.10397  122.75771  121.93478  121.94461  122.08657 ]",552.1395128,23.49764909,0.9814118515042234,rolling13,13
8,"[ 47.41516    45.57786    42.65299    41.72407    39.853714   37.615597
  34.690475   33.13101    32.11453    30.122324   28.766949   27.6646
  25.951183   23.435501   21.262545   19.346653   16.736734   15.515145
  15.464408   15.59023    15.056263   14.638042   13.693811   12.947529
  12.45031    12.624313   12.873889   13.21124    14.11316    14.3029995
  15.368267   14.64922    14.263885   13.791995   13.60014    13.81154
  13.972844   12.691536   14.043903   14.342063   15.080653   15.093054
  16.42504    18.056808   19.928324   20.394026   21.97287    23.47815
  24.21827    24.723429   27.015917   28.692236   30.955172   33.21893
  34.173172   35.855537   36.780838   38.34036    40.31048    41.44273
  42.809578   43.99054    46.115364   47.079647   48.247887   48.661907
  49.744328   51.92785    52.813095   55.646317   57.482685   60.028008
  62.905365   66.86274    70.94162    74.186386   76.416084   78.95041
  81.84451    84.05549    87.28163    89.94903    92.80218    96.46739
  99.408615  101.031364  102.05719   103.43977   105.19276   106.56089
 109.02717   109.979324  112.17711   113.08471   113.50668   114.20215
 114.692696  114.38417   114.450096  115.13708   114.48592   114.038956
 114.500336  114.59716   114.96536   114.094864  113.28018   112.62959
 110.611534  108.93648   107.55233   106.2306    105.59248   105.02261
 104.594124  103.246895  101.1281     98.7096     97.69458    96.9042   ]",425.6373377,20.63098005,0.9867541596495693,rolling13,13
9,"[ 20.050398    18.688429    16.53647     15.089781    13.092827
  11.119067     9.239215     7.0730786    5.6588335    4.280905
   2.1666331    0.9709292   -0.25659975  -1.8979567   -3.6397116
  -5.1397786   -6.164914    -6.1782203   -5.8164964   -4.4255185
  -4.1475024   -4.015741    -4.3020725   -3.8069983   -2.722041
  -1.9410198   -0.8775299    0.9830388    2.8248405    4.131915
   6.653495     9.024537    11.157166    13.434844    15.412757
  18.00285     19.966318    22.202679    25.123934    28.142843
  30.988194    34.507683    38.991535    43.32707     47.516636
  50.810303    55.266956    59.810635    63.19259     66.58531
  71.91399     76.091156    80.29563     84.78819     87.7549
  91.11378     92.75559     96.336365    99.510956   101.82424
 103.54564    104.772194   107.46236    109.41931    110.837296
 110.78546    110.57963    111.08619    110.32655    111.10267
 110.22462    109.78457    110.20003    111.74944    113.25585
 114.57575    113.25338    112.890144   112.86944    112.43299
 112.26792    111.68277    111.129616   110.94045    109.72352
 107.89632    106.25631    105.10704    103.418465   100.43089
  98.84474     96.56915     95.91752     94.156906    93.46196
  92.31799     90.16029     88.22046     86.35786     84.41443
  81.27845     79.09231     77.94369     76.88695     76.10462
  73.81222     72.14366     69.78287     66.95972     64.69527
  63.055714    61.519215    59.713177    58.1466      56.70237
  55.379402    52.595894    50.311348    49.407288    49.17639   ]",277.6165933,16.66183043,0.9903301036319758,rolling13,13
