,predict_data,mse,rmse
0,"[  2.7253675   3.9780443   4.253671    5.168819    4.755869    1.8245512
   1.4565865  -1.6955477  -4.8846545  -4.6960273  -1.4639653   2.0782797
   1.4143051   2.4696484   6.406055   12.225934   14.817955   19.243193
  22.941357   27.350748   28.34161    25.365679   27.283648   30.934448
  39.169975   45.090584   50.06654    48.55908    48.719463   47.927902
  57.450516   63.558533   75.36947    75.41002    79.04833    75.59786
  81.384895   85.836525   93.05159    93.37889    92.36329    93.367874
  94.41235    96.12166    97.82287   102.36051   101.83521   105.52734
 106.442184  114.53275   112.62531   113.98166   109.120804  102.647964
  96.66439    92.83485    94.954636   98.59076    99.031975   95.312515
  90.27176    87.59117    85.66155    88.13424    88.25777    91.29023
  91.138275   91.65371    89.06156    87.58386    87.6005     87.43036
  87.70475    87.46501    89.29098    85.667625   81.483604   77.30943
  74.15562    71.39089    72.97429    72.78703    74.38465    72.59873
  72.622185   73.33111    74.47066    77.38239    77.93109    73.96197
  70.09594    65.39271    67.20288    62.836575   59.852802   51.62217
  51.88557    50.13796    50.292446   46.058113   41.5652     35.204494
  32.309216   30.13096    26.624079   21.509912   15.659122   12.725289
   8.273324    7.585242   -1.5308094  -8.208737  -18.985147  -17.805038
 -21.693846  -22.219418  -29.677805  -30.891329  -35.895103  -38.008595 ]",526.6482986867863,22.948819113121843
1,"[  6.1469483    6.4071345    6.1210785    6.98721      6.758589
   3.8809922    3.0668483   -0.23275118  -3.5452163   -3.9704576
  -0.93272805   2.1160152    1.8411509    3.0336194    7.401299
  12.479603    14.274976    17.726156    21.016575    25.474829
  26.43883     23.75707     25.355923    28.55526     36.0281
  40.851246    45.060894    43.34596     43.505966    42.63596
  51.26265     56.56377     67.02229     66.80303     69.87591
  67.18481     72.58025     77.225105    83.467064    83.931595
  82.37569     83.58105     84.215515    86.63744     88.93493
  94.43593     94.49935     98.640656    99.67289    107.83176
 106.492905   108.79869    105.07751     99.70011     94.95493
  92.47163     95.34513     99.83407    100.77743     98.51307
  94.60251     93.33735     92.288734    95.26114     95.87576
  99.13717     99.58607    100.6436      98.72464     98.20147
  98.712944    99.13528     99.526184    99.91857    101.64062
  98.28543     93.88412     90.18729     86.78087     83.86264
  84.898476    84.50882     85.56867     83.05365     82.18481
  82.07164     82.64466     84.41507     83.584305    78.323494
  73.55935     68.5115      69.24998     64.28615     60.318035
  52.014812    51.20603     49.056786    48.0886      43.709637
  38.40565     31.890738    28.15936     25.835657    21.933737
  17.185198    11.515686     8.983086     4.775747     3.962039
  -5.246825   -12.492973   -23.102      -22.183792   -25.642523
 -26.492144   -33.23892    -34.633335   -38.7255     -40.941635  ]",431.8168222591663,20.780202652023544
2,"[ 14.5710945  14.538956   13.994813   15.474199   15.610274   13.271194
  11.849769    9.075522    6.362506    6.186318    9.136276   11.936589
  12.128366   14.307283   19.373802   24.408981   25.437277   28.274483
  31.460743   36.801727   38.31969    36.5581     37.94906    40.917107
  47.39686    50.88925    54.027676   52.449165   52.973324   52.585224
  60.188023   65.03776    73.77958    73.69154    75.80048    73.619446
  78.09907    82.95418    88.37055    89.107124   86.67924    87.813934
  87.1472     89.334724   91.31736    97.34696    98.03739   102.33962
 102.83378   110.139694  108.56617   111.1287    107.58122   103.049324
  98.92703    97.32966   100.44228   105.336174  106.24901   104.343834
 100.5593     99.84017    98.70164   101.37507   101.65215   104.47262
 104.60547   105.67212   103.51834   103.570114  103.78136   104.62928
 104.52558   105.149254  105.87044   102.162285   97.38659    94.13135
  90.36722    87.13814    87.12174    86.16504    86.10206    82.80128
  81.23771    80.46913    81.003716   81.80664    79.98201    73.31766
  67.498215   62.103188   62.07765    57.242462   53.18884    45.835102
  44.368465   42.220173   40.91007    37.530922   32.009502   25.732609
  22.103785   20.761267   17.873407   14.379833    9.6573515   7.861433
   4.3206444   3.9539175  -4.40801   -11.508267  -21.056078  -19.708328
 -21.947317  -22.517744  -27.993944  -28.800867  -31.323534  -33.29474  ]",405.3391243114894,20.133035645711487
3,"[ 19.6989      19.885042    19.326488    21.420713    21.73679
  19.894867    17.995003    15.781718    13.644428    14.140902
  17.03594     19.90654     20.227518    23.34224     28.78203
  34.224003    34.841423    37.598385    40.84173     47.107594
  49.180874    48.190334    49.492702    52.502968    58.409294
  61.221245    63.724766    62.501106    63.45341     63.73809
  70.88872     75.90885     83.72714     84.11182     85.6111
  83.620316    87.385826    92.44373     97.69264     98.71353
  95.78854     96.7916      95.113945    96.57017     97.847565
 103.785835   104.90498    109.12797    109.069916   115.37542
 113.24426    115.40355    111.36961    107.01054    102.84497
 101.2404     104.103966   108.792114   109.365746   106.85298
 102.47627    101.373695    99.60839    101.553314   101.135254
 103.17076    102.5757     103.233055   100.41961    100.30251
  99.7856     100.57446     99.92768    100.4233     100.260155
  96.03511     91.10093     87.965195    84.05652     80.514244
  79.857       78.463196    77.73946     74.104256    72.50601
  71.649826    72.66224     73.22205     71.30755     64.04936
  57.86165     52.44045     52.447514    48.19702     44.806446
  38.569977    37.211945    35.450428    34.63488     32.536686
  27.388325    21.502663    18.551912    18.442291    17.023222
  14.7268305   10.953983     9.712558     6.7653437    6.935648
  -0.44526786  -7.0160613  -15.53306    -13.589123   -14.839799
 -14.892341   -19.46396    -19.547304   -21.021194   -22.694378  ]",385.4573058999596,19.63306664532975
4,"[ 20.125935   20.531574   20.007875   22.492886   22.882471   21.359823
  19.199417   17.28426    15.369551   16.352959   19.232784   22.304783
  22.614088   26.210749   31.749418   37.47679    37.876728   40.649406
  43.905552   50.729237   53.0815     52.470562   53.69985    56.773033
  62.429253   64.99755    67.233894   66.322754   67.559204   68.368645
  75.4349     80.74361    88.19946    89.04814    90.3504     88.599236
  92.0256     97.30429   102.62575   103.908264  100.8386    101.82319
  99.75228   100.788506  101.69311   107.50738   108.932884  113.147675
 112.88159   118.639084  116.20147   118.071724  113.76687   109.422714
 105.2095    103.46661   106.16737   110.678444  111.092155  108.16755
 103.4035    101.95749    99.84153   101.28844   100.48477   101.94558
 100.98148   101.303215   98.12097    97.693825   96.73766    97.32811
  96.444664   96.8801     96.42786    91.940994   87.00797    83.81888
  79.870384   76.03128    75.168304   73.581      72.7021     68.92085
  67.41129    66.561874   67.9375     68.41918    66.51606    58.97921
  52.698563   47.28781    47.404423   43.459457   40.477184   34.7855
  33.50931    31.976217   31.476328   30.089245   25.122566   19.351522
  16.716824   17.29046    16.727192   15.058723   11.708859   10.679307
   7.9356265   8.334859    1.3827598  -4.907385  -12.979998  -10.723243
 -11.566495  -11.290235  -15.4480915 -15.114336  -16.148375  -17.644648 ]",375.8521492598585,19.386906644946183
5,"[ 21.849997   22.240404   21.659914   24.278315   24.638622   23.216236
  20.833982   18.960386   16.992886   18.097582   20.887655   24.028854
  24.259174   28.017868   33.523182   39.257793   39.35038    41.943737
  45.04224    52.098873   54.465004   54.006393   55.07022    58.122013
  63.548443   65.906235   67.921814   67.15485    68.544395   69.672356
  76.67237    82.11858    89.28481    90.43277    91.61716    90.1441
  93.42008    98.92415   104.304825  105.83086   102.72367   103.78747
 101.567245  102.49263   103.304825  109.17044   110.90801   115.24747
 114.974846  120.48427   117.95448   119.769516  115.45776   111.22324
 107.1132    105.37624   108.043846  112.5016    112.88445   109.83024
 104.91225   103.32239   101.075294  102.222046  101.228386  102.30557
 101.1744    101.27114    97.88153    97.219765   95.99099    96.37779
  95.32641    95.733604   95.15762    90.52463    85.51165    82.21553
  78.15065    74.03206    73.00563    71.27772    70.30546    66.36488
  64.80065    63.851322   65.34392    65.67114    63.62699    55.843132
  49.47222    44.074455   44.195187   40.360504   37.521835   32.089256
  30.81432    29.430817   29.086954   28.126953   23.237104   17.519785
  15.001655   16.003386   15.959312   14.723225   11.662973   10.834894
   8.278831    8.822389    2.1270387  -4.0143833 -11.812538   -9.363887
  -9.929829   -9.397363  -13.22405   -12.639488  -13.3891945 -14.767646 ]",352.00869904810185,18.761894868272282
6,"[ 22.074903   22.695002   22.173342   25.21547    25.69571    24.602879
  22.01533    20.48757    18.841911   20.450964   23.302027   26.635069
  26.930336   31.193129   36.901634   42.945557   42.932617   45.589203
  48.797794   56.406178   59.112083   59.038185   60.064095   63.154823
  68.364075   70.470924   72.222855   71.68246    73.28736    74.80603
  81.642975   87.2568     94.00785    95.45634    96.35753    94.980225
  97.844826  103.42196   108.72558   110.376     107.01493   107.986725
 105.27276   105.751     106.13299   111.84344   113.76081   118.0093
 117.444016  122.39476   119.53821   121.055084  116.45097   112.179886
 108.003555  106.13188   108.68093   112.98474   113.241554  109.81858
 104.57303   102.69809   100.143814  100.89895    99.62428   100.28502
  98.878075   98.74299    95.08928    94.2377     92.68299    92.96039
  91.74377    92.11978    91.29529    86.4444     81.49188    78.19701
  74.16052    69.82642    68.64644    66.73805    65.62328    61.54541
  60.068253   59.07453    60.88829    61.110226   59.095432   51.03743
  44.552067   39.12369    39.320675   35.76208    33.291225   28.326515
  27.102957   25.863874   25.765387   25.392618   20.622303   14.977459
  12.716286   14.299222   14.965009   14.257079   11.557314   10.920903
   8.553249    9.291982    2.9859202  -2.9480066 -10.337064   -7.63615
  -7.8123374  -7.0319576 -10.490214   -9.563607   -9.870928  -11.097615 ]",314.4488782567543,17.73270645605894
7,"[ 21.31157    22.092285   21.61485    24.847317   25.303112   24.344347
  21.658714   20.229513   18.564402   20.439266   23.288092   26.838701
  27.038118   31.433016   37.073177   43.25716    43.15623    45.849556
  49.013138   56.83126    59.570293   59.575974   60.509895   63.632328
  68.78973    70.90288    72.59589    72.214226   73.91617    75.706
  82.60408    88.44464    95.13793    96.878746   97.764404   96.53734
  99.28398   104.97873   110.38994   112.17165   108.82394   109.81041
 107.04999   107.321205  107.52997   113.09421   115.14805   119.397644
 118.80264   123.52767   120.5255    121.84431   117.111305  112.728096
 108.49675   106.415634  108.87855   113.032196  113.2587    109.59209
 104.140076  101.98987    99.29504    99.78608    98.40521    98.75597
  97.266716   96.918106   93.148285   91.97681    90.237816   90.27123
  89.047905   89.40732    88.69952    83.79295    78.94922    75.51911
  71.53466    66.99752    65.92173    63.99726    63.05667    58.97926
  57.64496    56.6739     58.70194    58.94875    57.02746    48.956593
  42.573288   37.202103   37.5538     34.11874    31.861109   27.01796
  25.88406    24.756166   24.85122    24.747738   20.041311   14.354082
  12.164913   14.027398   15.058575   14.5654     11.94478    11.339251
   8.9754      9.753156    3.5251997  -2.311645   -9.636066   -6.831415
  -6.968164   -6.0024447  -9.38113    -8.2929535  -8.568878   -9.70515  ]",300.8988364805892,17.346435843728507
8,"[ 23.798193   24.620121   24.138624   27.49448    27.932962   27.04213
  24.231516   22.877815   21.236048   23.211937   26.015104   29.604933
  29.762482   34.28759    39.92854    46.141136   45.86818    48.468803
  51.54361    59.5022     62.248745   62.35796    63.17146    66.265465
  71.260765   73.21507    74.72719    74.37815    76.12841    78.05475
  84.84006    90.708725   97.1603     99.01104    99.734795   98.57007
 101.15453   106.899055  112.27226   114.12672   110.67939   111.6564
 108.69903   108.81593   108.87036   114.406944  116.58478   120.85036
 120.1641    124.6742    121.54268   122.76602   117.94314   113.5694
 109.34316   107.218796  109.64011   113.725685  113.91418   110.099365
 104.50556   102.21056    99.38396    99.682144   98.19006    98.33914
  96.73233    96.25176    92.34578    91.04018    89.12767    89.03994
  87.70973    88.024956   87.21995    82.2095     77.33643    73.85049
  69.82247    65.149025   63.978695   61.958153   60.944546   56.787556
  55.43236    54.38136    56.482365   56.651566   54.697777   46.513775
  40.079006   34.72772    35.109      31.795448   29.676596   25.018528
  23.93006    22.90593    23.149862   23.337872   18.71413    13.08639
  11.022561   13.198903   14.589517   14.390173   11.98415    11.541744
   9.338898   10.244914    4.234467   -1.4731169  -8.574346   -5.6160874
  -5.5330896  -4.3742957  -7.5336604  -6.264929   -6.334318   -7.3623753]",313.8259296562108,17.71513278686363
9,"[ 25.361311   26.611195   26.36112    30.1948     30.815521   30.240984
  27.329386   26.413435   25.268982   27.722155   30.587852   34.23823
  34.47076    39.452854   45.289543   51.80918    51.518017   54.256264
  57.466194   65.85468    68.89297    69.28308    70.019905   73.081184
  77.8395     79.52609    80.69218    80.41294    82.17662    84.25979
  90.71071    96.59031   102.617256  104.54107   104.87741   103.49282
 105.567024  111.1272    116.26804   118.026764  114.22808   114.97215
 111.417915  110.97265   110.51186   115.78488   117.96811   121.98042
 120.8948    124.84457   121.393005  122.25546   117.045074  112.57247
 108.25062   106.01164   108.39191   112.356735  112.50859   108.30609
 102.477715   99.928345   96.841415   96.87458    95.21882    95.16777
  93.37095    92.80075    88.7865     87.46456    85.33457    85.2593
  83.842674   84.08239    82.961945   77.71076    72.99336    69.61075
  65.700264   60.9419     59.571846   57.328297   56.05195    51.78586
  50.495377   49.405033   51.761463   51.899925   50.053093   41.65715
  35.000378   29.57389    29.988155   26.969091   25.15947    20.910727
  19.86625    18.928549   19.376415   20.023176   15.4988365  10.013114
   8.270531   10.938483   12.878389   13.116648   11.050382   10.789978
   8.755079    9.864708    4.272806   -1.1554956  -7.763242   -4.5059834
  -4.0007052  -2.6463313  -5.5085964  -3.863194   -3.4008512  -4.1378703]",308.2062455296668,17.555803756298562
