id,predict_data,mse,rmse,norm_corr
0,"[  3.2213187  10.2641945  16.209023   22.77102    29.00579    34.673355
  40.398113   46.623486   53.19184    58.198322   65.623184   72.92242
  79.8053     86.11244    93.569435  100.13069   107.923996  114.86088
 121.81398   128.58742   135.78336   142.86894   148.10426   153.78354
 160.41405   164.24426   166.78171   169.83777   175.67308   179.5582
 184.06099   187.03275   187.99397   187.36398   189.3268    191.32622
 189.47704   187.16017   186.54655   188.44185   185.63713   181.94687
 180.89124   179.99854   178.85498   173.92087   169.94771   164.90141
 163.22247   162.54045   159.62854   159.50333   157.88747   154.94254
 152.28984   146.65408   143.66711   137.26399   136.94626   134.36386
 130.28242   126.514275  123.620575  119.851814  116.373184  113.816734
 109.89853   108.50172   109.03623   105.79479   100.584496   96.4293
  93.76728    88.98962    87.1363     83.741455   80.0873     79.06366
  77.62673    76.85781    75.88553    74.45257    74.83929    74.3597
  72.92268    70.71005    68.055466   65.1376     62.689354   59.8933
  58.348804   54.586586   50.18349    49.121414   44.82679    41.769867
  38.29073    36.435543   33.62651    32.625187   28.963072   24.602705
  23.875248   21.722616   20.024406   18.8778     15.800032   13.198849
  13.536175   12.498809   11.676974   11.874951   12.507941   14.16438
  15.126703   16.257029   17.186666   16.914822   17.59489    19.523062 ]",5110.833906,71.49009656,0.0
1,"[ -2.0314822   4.8292527  10.73975    17.061987   23.039124   28.517956
  33.836605   39.708324   45.920376   50.5468     57.535275   64.47619
  71.09353    76.93903    83.97053    90.14259    97.71872   104.38737
 110.966736  117.264595  123.97142   130.60722   135.41986   140.69101
 146.92355   150.52554   152.78102   155.61798   161.0991    164.61832
 168.77759   171.31137   171.84799   170.96956   172.90848   174.77791
 172.92569   170.45715   169.59763   171.4885    168.77217   165.00485
 164.01233   163.28429   162.16197   157.48978   153.7767    148.942
 147.60559   147.69539   145.31583   145.6677    144.3428    141.78806
 139.66685   134.56876   131.94168   125.97337   126.17437   124.142815
 120.55112   117.191154  114.556984  111.22515   108.225975  106.281624
 102.72171   101.76563   102.73022    99.78526    94.820526   91.02009
  88.75145    84.33863    82.82742    79.67082    76.35946    75.640594
  74.624245   74.2777     73.678375   72.27791    72.67096    72.209015
  70.883095   68.66216    66.10373    63.262547   60.96282    58.367367
  57.0116     53.439026   49.023327   48.04224    43.651115   40.48987
  36.880978   34.815823   31.913706   30.822987   27.156462   22.535322
  21.574585   19.17172    17.227802   16.145506   13.013837   10.122758
  10.411422    9.193771    8.127403    8.000958    8.385238    9.968072
  10.756321   11.456728   12.134054   11.490794   11.754127   13.333876 ]",3836.805982,61.94195655,0.9997814768047721
2,"[ -5.258676    1.159897    6.7255397  12.5384865  17.991415   23.007818
  27.686647   32.952114   38.536266   42.519444   48.783127   55.092293
  61.144547   66.33695    72.72438    78.304054   85.439606   91.63435
  97.711136  103.426674  109.56566   115.672455  120.01848   124.86123
 130.70702   134.08658   136.10037   138.79462   143.99721   147.26103
 151.20705   153.4979    153.79669   152.84985   154.93303   156.89665
 155.23357   152.83978   151.98285   154.08748   151.64954   148.0445
 147.32915   146.98898   146.10347   141.86452   138.55817   134.12138
 133.26442   134.13318   132.3564    133.24059   132.27623   130.14062
 128.44452   123.808945  121.494255  115.89491   116.56196   115.022316
 111.8286    108.81019   106.396225  103.39174   100.71983    99.21266
  95.895706   95.25991    96.49728    93.74257    88.9324     85.34494
  83.32632    79.206024   77.92967    74.92546    71.864975   71.37007
  70.64486    70.60391    70.2859     68.90978    69.32673    68.88971
  67.650536   65.37392    62.87909    60.106903   57.933857   55.50061
  54.31467    50.959377   46.5844     45.72256    41.348995   38.2139
  34.562363   32.426163   29.493256   28.401499   24.802422   20.082197
  19.046907   16.551569   14.479543   13.517232   10.392592    7.3451147
   7.575787    6.224963    4.950855    4.564653    4.7353806   6.234201
   6.824594    7.117833    7.486591    6.4576893   6.271012    7.4323096]",2732.198664,52.27043776,0.9997450832911028
3,"[ -4.4105086   1.5007668   6.5787587  11.803182   16.604828   20.984772
  24.977623   29.515842   34.348248   37.606964   43.129112   48.736813
  54.127975   58.635178   64.316574   69.214165   75.741646   81.312035
  86.79367    91.86995    97.39203   102.9506    106.819786  111.21328
 116.64259   119.703575  121.453705  123.91399   128.86884   131.89091
 135.62453   137.728     137.91716   136.9413    139.0871    141.0711
 139.57918   137.3572    136.66019   138.99365   136.88962   133.63802
 133.28362   133.40533   132.9373    129.2734    126.51769   122.63651
 122.28827   123.776146  122.56911   123.96927   123.50494   121.87704
 120.694336  116.61866   114.79556   109.72448   110.850296  109.838715
 107.12047   104.54508   102.46328    99.78157    97.440704   96.26681
  93.16334    92.74439    94.15484    91.57058    86.92147    83.52069
  81.684265   77.73835    76.590454   73.674515   70.71249    70.25761
  69.62016    69.619545   69.30133    67.8206     68.129974   67.583
  66.25048    63.850803   61.295483   58.454292   56.21724    53.754147
  52.56947    49.248955   44.86639    44.047836   39.707703   36.591324
  32.944782   30.765293   27.874073   26.834492   23.31872    18.61068
  17.60675    15.09806    13.013203   12.120993    9.0244465   5.9477873
   6.174413    4.7889543   3.4365833   2.8996236   2.9254754   4.343148
   4.83537     4.891863    5.0563593   3.7524579   3.2387543   4.068306 ]",1940.353594,44.04944488,0.999793658148912
4,"[ -5.965437    -0.68092024   3.7904751    8.3796015   12.492088
  16.176422    19.453993    23.270994    27.360342    29.912172
  34.718666    39.656197    44.39367     48.295795    53.332157
  57.623848    63.611046    68.61009     73.593285    78.14292
  83.17651     88.32189     91.87091     95.9514     101.1065
 103.988014   105.61229    107.9771     112.82832    115.753784
 119.41775    121.478035   121.701515   120.82639    123.13968
 125.25729    124.02845    122.079735   121.67672    124.341995
 122.649765   119.852234   119.94955    120.62683    120.66772
 117.63854    115.45999    112.19205    112.3852     114.46654
 113.849464   115.78026    115.82122    114.73386    114.04717
 110.513115   109.200584   104.68176    106.309525   105.85986
 103.62918    101.522       99.82208     97.47026     95.4317
  94.56417     91.67767     91.47575     93.07259     90.66332
  86.19966     82.982124    81.332756    77.57406     76.56352
  73.740326    70.89073     70.46118     69.88889     69.90798
  69.579666    68.017715    68.2499      67.62045     66.18563
  63.666912    61.06243     58.138454    55.796913    53.258537
  52.04248     48.718597    44.30054     43.50756     39.216892
  36.130543    32.469963    30.232601    27.315191    26.291544
  22.812572    18.10468     17.121758    14.578418    12.391352
  11.462767     8.298524     5.14074      5.260647     3.7504914
   2.2283103    1.4717776    1.268696     2.504918     2.7886486
   2.5237343    2.3704336    0.6984735   -0.23131269   0.14421822]",1262.869532,35.53687566,0.9997814286361337
5,"[-2.70722628e+00  2.05270600e+00  5.91375542e+00  9.91420937e+00
  1.33548851e+01  1.63344078e+01  1.90053806e+01  2.21080437e+01
  2.54609661e+01  2.73345909e+01  3.15175800e+01  3.57978096e+01
  3.98723259e+01  4.32222824e+01  4.76425705e+01  5.13136139e+01
  5.66706467e+01  6.10251274e+01  6.54875793e+01  6.95312881e+01
  7.40927582e+01  7.88381195e+01  8.20720139e+01  8.58299789e+01
  9.07051239e+01  9.33330231e+01  9.48070450e+01  9.69915161e+01
  1.01778275e+02  1.04638863e+02  1.08245300e+02  1.10310799e+02
  1.10675644e+02  1.09920280e+02  1.12305687e+02  1.14509811e+02
  1.13515770e+02  1.11914879e+02  1.11931076e+02  1.14931427e+02
  1.13670982e+02  1.11475166e+02  1.12088966e+02  1.13351936e+02
  1.14045235e+02  1.11723801e+02  1.10208908e+02  1.07647537e+02
  1.08404541e+02  1.10898430e+02  1.10803848e+02  1.13231544e+02
  1.13878487e+02  1.13365112e+02  1.13178116e+02  1.10210815e+02
  1.09494980e+02  1.05563652e+02  1.07618393e+02  1.07679306e+02
  1.05899452e+02  1.04260811e+02  1.02963295e+02  1.00865829e+02
  9.90330429e+01  9.82830811e+01  9.55310593e+01  9.53934555e+01
  9.70060196e+01  9.46585464e+01  9.02852478e+01  8.71136017e+01
  8.54756622e+01  8.16855087e+01  8.06001053e+01  7.76851807e+01
  7.46667938e+01  7.39960403e+01  7.31976166e+01  7.28706131e+01
  7.21671524e+01  7.02980576e+01  7.02449112e+01  6.93306351e+01
  6.75459824e+01  6.47577667e+01  6.18700447e+01  5.86373634e+01
  5.59316139e+01  5.30592957e+01  5.15483971e+01  4.79564400e+01
  4.33617401e+01  4.24270897e+01  3.80741425e+01  3.48883400e+01
  3.11778641e+01  2.88310585e+01  2.58910751e+01  2.48662891e+01
  2.13798981e+01  1.67208366e+01  1.58208532e+01  1.32990265e+01
  1.11112871e+01  1.01021671e+01  6.88635254e+00  3.75752687e+00
  3.82188511e+00  2.28114986e+00  7.35179782e-01 -1.01608619e-01
 -4.14581627e-01  6.96830511e-01  9.16281283e-01  5.72623610e-01
  2.89242774e-01 -1.54977417e+00 -2.67093945e+00 -2.55038571e+00]",870.9838379,29.51243531,0.9997018831134488
6,"[  0.25671408   4.356765     7.434416    10.733938    13.432493
  15.644681    17.688772    20.077045    22.697983    23.89015
  27.439974    31.095428    34.493168    37.390934    41.29195
  44.449593    49.260986    53.06695     57.151447    60.876415
  65.17443     69.72592     72.82934     76.460526    81.24583
  83.77881     85.2562      87.44156     92.33547     95.31841
  99.05951    101.3472     102.01148    101.49565    104.044304
 106.48471    105.77109    104.555145   105.05502    108.441414
 107.57394    105.963066   107.07388    108.859726   110.13412
 108.354225   107.31278    105.29937    106.46237    109.08032
 109.27269    111.98754    113.009674   112.81537    112.77569
 110.02413    109.607796   105.92086    108.13531    108.43924
 106.82575    105.40788    104.31402    102.219666   100.33073
  99.454094    96.65374     96.431015    97.90176     95.49044
  91.11081     87.851326    86.12953     82.28476     81.1188
  78.143745    74.99317     74.17175     73.18045     72.59974
  71.63699     69.68776     69.61699     68.696335    66.813576
  63.9903      61.040066    57.7461      54.911945    51.919415
  50.339813    46.73455     42.222214    41.398323    37.26756
  34.281136    30.784004    28.641827    25.874922    25.05215
  21.718075    17.318987    16.729355    14.440407    12.415709
  11.392042     8.191565     5.1974335    5.1643453    3.5736024
   1.9959425    1.13228      0.71426594   1.6460797    1.7001601
   1.2502555    0.72650135  -1.3476627   -2.7483373   -3.0116258 ]",597.9184503,24.45237106,0.9996681512716521
7,"[  3.187383     6.724395     9.0998125   11.811747    13.869559
  15.39562     16.950941    18.752588    20.785336    21.458603
  24.593466    27.827398    30.729427    33.35456     36.91996
  39.726894    44.118843    47.49984     51.32134     54.865517
  59.02788     63.536213    66.62668     70.22625     74.978226
  77.424355    78.9298      81.08016     86.11211     89.20971
  93.05784     95.52706     96.473785    96.11977     98.682785
 101.18715    100.59605     99.640396   100.5321     104.15168
 103.53176    102.40879    103.87511    106.0156     107.76529
 106.39714    105.70904    104.11519    105.51781    108.04098
 108.34661    111.21184    112.54233    112.602516   112.722916
 110.177574   110.10185    106.68797    109.01294    109.54477
 108.13055    106.97413    106.12824    104.04441    102.14834
 101.15863     98.334076    98.02916     99.39377     96.972336
  92.65662     89.38572     87.65154     83.76343     82.5722
  79.61654     76.37045     75.42266     74.263756    73.43959
  72.20226     70.22491     70.17876     69.302826    67.35928
  64.616295    61.66798     58.354992    55.406292    52.310463
  50.685753    47.054764    42.66808     41.994537    38.132072
  35.370323    32.159004    30.258793    27.737083    27.159426
  23.989754    19.863113    19.602972    17.539715    15.702323
  14.599816    11.3877945    8.522201     8.399265     6.7523704
   5.1673694    4.293516     3.763426     4.485586     4.389442
   3.876761     3.1503708    0.8636778   -0.78082234  -1.4016733 ]",401.9021201,20.04749661,0.9996955858887551
8,"[  6.3796363    9.328903    10.93404     13.022563    14.441346
  15.297292    16.399134    17.651794    19.133808    19.314894
  22.048336    24.901108    27.306114    29.734667    33.041817
  35.5776      39.61317     42.643375    46.307262    49.811684
  53.985504    58.581528    61.767933    65.45605     70.29499
  72.74749     74.369736    76.59844     81.87374     85.20352
  89.28246     92.07243     93.39148     93.268196    95.90286
  98.58692     98.141525    97.46074     98.77378    102.65955
 102.24666    101.584305   103.38382    105.82272    107.98663
 106.88884    106.40644    105.10581    106.64281    108.87041
 109.12028    111.99659    113.47905    113.61215    113.628555
 111.03398    111.0691     107.65462    109.890274   110.43984
 108.99837    107.90782    107.15515    104.89493    102.78996
 101.49924     98.51392     98.01619     99.14416     96.60358
  92.25629     88.842964    86.98885     83.00735     81.74357
  78.78446     75.4175      74.37341     73.02222     71.97362
  70.50165     68.61041     68.7342      68.053085    66.180214
  63.62332     60.760056    57.543102    54.594032    51.491375
  49.91576     46.384617    42.24691     41.838154    38.372555
  35.982483    33.19098     31.71014     29.529371    29.295923
  26.360199    22.618624    22.816858    21.109325    19.569115
  18.43452     15.253839    12.590933    12.353304    10.647128
   9.067712     8.247179     7.6419196    8.152992     7.86983
   7.318922     6.3636513    3.8734398    1.9847907    0.98647755]",291.4968496,17.07327882,0.9997183884293727
9,"[ 12.61959    15.0362835  15.858381   17.31747    18.108665   18.316816
  19.037891   19.776464   20.745115   20.476505   22.863503   25.412212
  27.346128   29.648119   32.780933   35.10998    38.805504   41.53559
  45.101383   48.67307    52.960228   57.74581    61.074966   64.92447
  69.89261    72.3268     74.070915   76.37199    81.92068    85.50442
  89.83727    93.00664    94.721344   94.79242    97.41144   100.2306
  99.81529    99.31759   100.97932   105.02489   104.66083   104.34619
 106.3288    108.86403   111.28236   110.20848   109.710625  108.480484
 109.91134   111.474045  111.350235  113.9764    115.411285  115.3545
 114.98954   112.06443   111.97593   108.26912   110.109116  110.392685
 108.68383   107.44923   106.61311   103.949776  101.457275   99.65527
  96.34526    95.50025    96.223946   93.469406   89.008316   85.347176
  83.27504    79.1329     77.757904   74.821655   71.31386    70.221375
  68.656      67.40554    65.71699    64.06524    64.52922    64.219444
  62.59041    60.41047    57.76424    54.819473   52.04016    49.081978
  47.711067   44.457737   40.793137   40.841335   37.994717   36.213497
  34.10297    33.339943   31.759886   32.089745   29.55147    26.40834
  27.287083   26.147238   25.174692   24.130478   21.126917   18.85365
  18.592253   16.942272   15.516384   14.929608   14.383437   14.756976
  14.368834   13.935193   12.847186   10.272069    8.246384    6.969855 ]",277.1719838,16.64848293,0.9997403375308602
