id,predict_data,mse,rmse,norm_corr,smooth,skip,129_pearson
340,"[105.12996   106.069214  106.61253   107.54994   107.68122   106.98518
 107.34737   106.480225  105.90396   105.7599    105.87141   104.639496
 103.83743   103.23402   103.17262   101.774284  100.58354    99.527374
  97.44917    95.093285   92.96045    90.40102    87.751495   85.053734
  82.86918    80.665276   79.26566    77.96729    75.52731    75.079185
  73.49859    70.91983    69.23345    68.92502    69.06927    67.091545
  64.845314   63.963932   62.28954    60.869514   60.342125   59.72181
  56.98885    55.379993   53.49528    52.94477    51.269493   50.119972
  48.607166   45.239975   42.280334   41.06055    39.460945   37.866585
  36.412796   33.90302    30.707386   29.869196   29.477316   27.482735
  24.619469   21.869497   19.633831   17.016573   15.391904   14.193787
  11.234219   10.011939    9.135375    7.704336    6.6035194   6.955535
   6.4926863   5.142284    3.8290899   3.7978508   2.7453277   2.3435497
   3.2764614   3.609149    2.7206457   2.200493    3.9674106   4.3821354
   4.9980373   7.362808    7.8921137   8.682128    9.766925   12.86657
  15.636805   18.237406   20.320072   22.258005   23.341074   27.523457
  31.736692   35.72301    38.51911    41.813896   45.63713    51.53738
  56.408146   61.572285   65.59074    68.93914    72.508484   75.445274
  78.24309    81.52853    84.06917    87.4015     90.96624    93.627785
  96.516716   99.37073   102.750046  105.82772   108.26385   111.05922  ]",231.2714719,15.2076123,0.9986323220177452,rolling9,1,0.46038073415143327
341,"[105.32586   106.100716  106.50324   107.30786   107.29374   106.47162
 106.694176  105.71074   105.00057   104.72876   104.70511   103.35029
 102.4391    101.7409    101.5813    100.09793    98.82347    97.69004
  95.54726    93.15094    90.97782    88.37298    85.682335   82.95649
  80.75413    78.53652    77.114685   75.78852    73.34083    72.88532
  71.32188    68.766014   67.104225   66.81569    66.97888    65.041176
  62.854904   62.02221    60.407658   59.04102    58.563293   57.972744
  55.29048    53.732044   51.89674    51.389942   49.745064   48.60424
  47.120186   43.797733   40.886726   39.68844    38.101334   36.515045
  35.048103   32.56589    29.403131   28.554432   28.14685    26.160898
  23.300993   20.557093   18.338379   15.763223   14.164864   12.983732
  10.077069    8.8959255   8.0683155   6.7070303   5.6859336   6.104192
   5.7111917   4.4536786   3.2532144   3.3266098   2.3821473   2.087373
   3.147025    3.6038053   2.8509963   2.4824631   4.369761    4.9269567
   5.6897116   8.209165    8.909095    9.835      11.067511   14.302685
  17.196165   19.932102   22.137688   24.187225   25.386398   29.65695
  33.95393    38.013706   40.897022   44.270504   48.142666   54.069923
  58.951786   64.11209    68.11586    71.44917    74.99935    77.889725
  80.620735   83.848236   86.328476   89.599945   93.086525   95.67064
  98.465515  101.213104  104.476906  107.44086   109.74642   112.403786 ]",222.2553599,14.90823128,0.9985330091630592,rolling9,1,0.460701540800057
342,"[106.56858   107.14627   107.36962   108.0057    107.8126    106.828354
 106.88122   105.75464   104.888054  104.470535  104.293304  102.79883
 101.76176   100.95191   100.67593    99.08645    97.70805    96.4742
  94.24444    91.785225   89.549484   86.8771     84.124535   81.35099
  79.11196    76.861176   75.40036    74.02895    71.55467    71.07219
  69.506714   66.95425    65.29575    65.00575    65.166336   63.24922
  61.103508   60.303226   58.733402   57.40605    56.96554    56.394203
  53.752983   52.23855    50.44574    49.97855    48.359245   47.22581
  45.769604   42.485977   39.616997   38.434563   36.85277    35.267975
  33.7802     31.319426   28.18112    27.312952   26.882507   24.898962
  22.03652    19.29225    17.085295   14.549001   12.9742565  11.810779
   8.959595    7.8237805   7.0515165   5.766944    4.83502     5.3305926
   5.0174527   3.8642216   2.7877014   2.9771764   2.1525962   1.9761817
   3.1749265   3.7674675   3.1616027   2.956528    4.9773626   5.68956
   6.6112275   9.300263   10.185341   11.261352   12.655583   16.038458
  19.066181   21.945011   24.280092   26.447668   27.762848   32.12134
  36.50049    40.631416   43.600494   47.05027    50.970394   56.925037
  61.81606    66.97046    70.95993    74.276825   77.80658    80.645935
  83.30659    86.4706     88.88464    92.09321    95.496994   97.9937
 100.68644   103.31781   106.46074   109.303085  111.46951   113.98133  ]",218.1376728,14.76948451,0.9983857501734418,rolling9,1,0.46120916729959854
343,"[110.61746   110.89988   110.83077   111.189316  110.71055   109.45307
 109.238335  107.879425  106.77312   106.13946   105.73916   104.04265
 102.81943   101.83771   101.38223    99.618065   98.070656   96.66617
  94.28282    91.69514    89.33222    86.531204   83.66224    80.79166
  78.46989    76.138435   74.59822    73.13926    70.59734    70.043495
  68.4326     65.841095   64.139755   63.801716   63.91366    61.97982
  59.840256   59.042786   57.49313    56.183495   55.76001    55.192326
  52.580864   51.10473    49.34681    48.91687    47.318043   46.192673
  44.766148   41.513577   38.675392   37.495556   35.90056    34.29834
  32.7662     30.30826    27.170235   26.25358    25.773485   23.767696
  20.879229   18.109776   15.892531   13.378864   11.811556   10.65709
   7.860414    6.7726717   6.0657806   4.8711123   4.0497622   4.647065
   4.436615    3.4160483   2.4928563   2.828281    2.156017    2.1287575
   3.5004811   4.261768    3.8366346   3.8308713   6.023188    6.9305944
   8.049808   10.953706   12.070774   13.340731   14.940333   18.51031
  21.707727   24.756529   27.244137   29.55189    30.989885   35.43969
  39.90217    44.101505   47.15539    50.678127   54.644047   60.623802
  65.51624    70.65539    74.62609    77.91761    81.41878    84.1895
  86.76404    89.84394    92.17008    95.30025    98.599945  100.97504
 103.53355   106.01246   109.006714  111.693085  113.683914  116.01528  ]",227.308817,15.07676414,0.9983153065768616,rolling9,1,0.46173081434166113
344,"[ 99.255875   99.81252   100.11092   100.83343   100.70166    99.83345
  99.93663    98.87833    98.04017    97.61792    97.401215   95.861206
  94.79999    93.99208    93.71495    92.16387    90.81445    89.62458
  87.44637    85.09435    82.96131    80.35741    77.6552     74.93619
  72.75874    70.584984   69.164604   67.83186    65.41222    65.00453
  63.572037   61.15332    59.648937   59.505646   59.803997   58.039032
  56.073822   55.432156   54.025253   52.83122    52.5243     52.0266
  49.487053   48.068104   46.374966   45.986496   44.41672    43.27544
  41.863678   38.672375   35.92277    34.819603   33.31137    31.792433
  30.342747   27.998371   24.99887    24.19266    23.817053   21.937956
  19.16147    16.51147    14.4220705  12.0417795  10.59527     9.524312
   6.81395     5.785935    5.11117     3.9578378   3.1546628   3.739835
   3.5264087   2.498963    1.5869917   1.9244882   1.2437841   1.2162232
   2.600179    3.3726294   2.9695418   2.9932199   5.178226    6.085931
   7.2226157  10.134372   11.267748   12.535461   14.153323   17.743874
  20.969757   24.096237   26.673988   29.06328    30.649107   35.24111
  39.844707   44.195026   47.416428   51.10723    55.209167   61.301327
  66.30717    71.54906    75.59096    78.96684    82.54272    85.38882
  88.006874   91.1581     93.55804    96.742     100.09411   102.57206
 105.20463   107.75023   110.770096  113.50787   115.536316  117.88986  ]",199.922025,14.13937852,0.9982913061408528,rolling9,1,0.46226924003940245
345,"[100.83558   101.16245   101.24737   101.7673    101.42051   100.347404
 100.243515   99.014275   97.98126    97.39005    97.009544   95.32312
  94.13538    93.21884    92.830124   91.1761     89.7298     88.44774
  86.190926   83.78033    81.59406    78.93352    76.18484    73.4403
  71.24952    69.06108    67.62086    66.25794    63.837696   63.41661
  61.98928    59.579254   58.079098   57.93226    58.22607    56.48337
  54.561634   53.943863   52.578896   51.42767    51.15278    50.665024
  48.165287   46.786144   45.12707    44.769592   43.22109    42.08518
  40.68984    37.535942   34.825768   33.731705   32.226715   30.712147
  29.239952   26.920845   23.949219   23.131884   22.73656    20.86497
  18.09334    15.450076   13.381161   11.05499     9.641483    8.59691
   5.9556074   4.989085    4.392391    3.341351    2.6572156   3.3526473
   3.248854    2.3624635   1.6121248   2.100144    1.5730952   1.6950967
   3.2449555   4.1776404   3.9398322   4.149519    6.481674    7.56303
   8.872036   11.961974   13.285881   14.696217   16.458668   20.178131
  23.510294   26.748182   29.409492   31.867281   33.51313    38.12744
  42.75317    47.107613   50.340324   54.030754   58.09767    64.13413
  69.06203    74.21275    78.15341    81.427704   84.899796   87.61189
  90.07664    93.084885   95.33922    98.38194   101.57722   103.8971
 106.36128   108.734795  111.57931   114.14642   115.990814  118.1592   ]",193.4843063,13.90986364,0.998145766460891,rolling9,1,0.4630203329372799
346,"[ 95.19122    95.56388    95.75436    96.38514    96.13648    95.18631
  95.1685     94.035324   93.07122    92.53302    92.19514    90.54334
  89.402275   88.54832    88.2236     86.65497    85.28839    84.09652
  81.93001    79.633354   77.56087    74.99312    72.32345    69.659645
  67.5505     65.44892    64.07198    62.769955   60.421444   60.077126
  58.750774   56.438793   55.0453     54.99965    55.38893    53.742306
  51.9274     51.395905   50.118088   49.04094    48.835243   48.379875
  45.927803   44.589035   42.971252   42.64191    41.112614   39.96683
  38.580177   35.470566   32.821186   31.769545   30.312225   28.846859
  27.411137   25.167767   22.286882   21.531075   21.190115   19.398415
  16.697845   14.130829   12.149589    9.930559    8.607012    7.629223
   5.075092    4.1786227   3.6449487   2.6726336   2.061589    2.8114185
   2.7653408   1.949595    1.2885406   1.8549932   1.4007794   1.5981078
   3.2361495   4.2527885   4.104107    4.417386    6.813412    7.973537
   9.368972   12.541511   13.955478   15.421885   17.24963    21.027697
  24.410645   27.727686   30.459318   32.975143   34.709248   39.390835
  44.08365    48.50206    51.80905    55.567886   59.669598   65.721245
  70.65324    75.79746    79.71022    82.964294   86.40962    89.08272
  91.4826     94.4466     96.65709    99.649826  102.78758   105.07744
 107.49489   109.818665  112.59175   115.10549   116.88421   118.98026  ]",187.1602082,13.68065087,0.9980211617596316,rolling9,1,0.4638618947342899
347,"[ 97.26253    97.40147    97.37177    97.7962     97.33252    96.17472
  95.95156    94.64986    93.498505   92.80072    92.306625   90.51397
  89.25159    88.293106   87.859955   86.18872    84.72587    83.438324
  81.18753    78.82676    76.6957     74.06338    71.338264   68.63867
  66.50477    64.376755   62.970127   61.62872    59.265366   58.893932
  57.559452   55.240593   53.835808   53.771263   54.139515   52.497803
  50.70716    50.18405    48.932365   47.88222    47.6953     47.236935
  44.81156    43.502914   41.90921    41.603916   40.088253   38.944427
  37.571514   34.491882   31.875603   30.830349   29.373642   27.91115
  26.452034   24.233849   21.37857    20.611805   20.25392    18.472952
  15.780104   13.221851   11.265031    9.104781    7.820248    6.8775086
   4.399444    3.5731432   3.1260378   2.2636425   1.7801689   2.6496928
   2.7212112   2.0532207   1.5594758   2.2825077   1.9869053   2.3387086
   4.147272    5.327678    5.3465858   5.847865    8.39522     9.730458
  11.299921   14.654753   16.26127    17.873877   19.84935    23.7586
  27.25015    30.678797   33.494694   36.07976    37.870224   42.573277
  47.28643    51.707905   55.02576    58.783615   62.852455   68.852905
  73.70955    78.765686   82.58238    85.73841    89.08353    91.62438
  93.87369    96.69607    98.76251   101.61979   104.60471   106.7369
 108.98907   111.142296  113.74572   116.09307   117.69178   119.60808  ]",182.3144622,13.50238728,0.9979443586641584,rolling9,1,0.4647688855270968
348,"[ 96.900215   96.913025   96.785515   97.12431    96.56711    95.32907
  95.01505    93.647484   92.41306    91.64178    91.06828    89.200966
  87.879745   86.87732    86.39696    84.68839    83.18986    81.86719
  79.58691    77.21952    75.08468    72.43467    69.69134    66.98465
  64.84993    62.72274    61.307747   59.952087   57.588108   57.212708
  55.89727    53.595642   52.209694   52.157795   52.534115   50.916416
  49.164677   48.668068   47.453312   46.43437    46.275078   45.817596
  43.416084   42.134003   40.56368    40.279118   38.772133   37.62093
  36.258274   33.207207   30.629133   29.601562   28.159746   26.713982
  25.251411   23.075434   20.266441   19.512295   19.163723   17.419186
  14.756868   12.231085   10.3223505   8.238999    7.0145855   6.1233077
   3.7287533   2.9767668   2.6108105   1.8493867   1.4764025   2.4445074
   2.613951    2.0658925   1.7106806   2.5622702   2.3939526   2.8717027
   4.822044    6.137916    6.2970653   6.955975    9.626264   11.102353
  12.816091   16.322107   18.088375   19.822077   21.92479    25.947786
  29.537508   33.075596   35.983456   38.647064   40.516598   45.272526
  50.035976   54.49718    57.8659     61.665222   65.74595    71.740486
  76.57111    81.58937    85.35672    88.46341    91.75525    94.215614
  96.36394    99.097206  101.073265  103.84559   106.72995   108.76574
 110.91062   112.94889   115.4326    117.666756  119.13806   120.92458  ]",181.6776055,13.47878353,0.997948340888,rolling9,1,0.4656244301915211
349,"[100.78005   100.5159    100.115364  100.198845   99.38121    97.88757
  97.32798    95.75396    94.30178    93.344406   92.5839     90.54619
  89.07449    87.93681    87.314384   85.46531    83.83427    82.37299
  79.96541    77.49355    75.259796   72.50355    69.665016   66.88328
  64.68495    62.492718   61.014584   59.58636    57.16852    56.72808
  55.369896   53.025272   51.591797   51.485176   51.803364   50.157227
  48.3965     47.882896   46.67026    45.65383    45.493122   45.014587
  42.622643   41.359806   39.801865   39.53458    38.03033    36.874767
  35.524246   32.491673   29.935545   28.905325   27.451262   25.99512
  24.494524   22.332827   19.533913   18.75067    18.37158    16.62581
  13.95887    11.428102    9.533481    7.5019016   6.311632    5.456762
   3.1423767   2.4673026   2.19739     1.5564612   1.3264712   2.4308426
   2.7331328   2.3491545   2.1777518   3.2034266   3.2120385   3.862183
   6.003745    7.503011    7.850497    8.718545   11.565248   13.240137
  15.152423   18.872107   20.86243    22.775377   25.060858   29.247263
  32.97738    36.653828   39.67388    42.434628   44.37827    49.175438
  53.975998   58.456547   61.85615    65.673584   69.74393    75.710396
  80.484955   85.4335     89.12684    92.15352    95.36343    97.70181
  99.711     102.31045   104.14979   106.79935   109.53859   111.415
 113.39368   115.25471   117.56903   119.63149   120.91498   122.51444  ]",183.2042559,13.53529667,0.997972885361546,rolling9,1,0.46645723768812547
350,"[109.11859   108.41448   107.55583   107.20847   105.960526  104.03558
 103.077065  101.15878    99.36385    98.11553    97.06288    94.76098
  93.04828    91.68601    90.82692    88.7344     86.87317    85.16659
  82.53121    79.858      77.42919    74.47423    71.4565     68.52386
  66.19083    63.860657   62.256973   60.690125   58.151417   57.5751
  56.10692    53.652706   52.09823    51.862244   52.046932   50.30962
  48.480335   47.89941    46.64478    45.589302   45.388927   44.856503
  42.44656    41.185265   39.618557   39.35577    37.83509    36.664425
  35.31859    32.2794     29.715212   28.64958    27.140747   25.631113
  24.041489   21.852104   19.012522   18.140236   17.67567    15.879082
  13.159416   10.574447    8.650817    6.6389217   5.4521136   4.6161075
   2.378727    1.783754    1.6254644   1.1271061   1.0759376   2.3580265
   2.833237    2.663972    2.7302835   3.9853876   4.231415    5.1134295
   7.5129724   9.261475    9.865593   11.015676   14.115098   16.06871
  18.258549   22.283447   24.59185    26.77419    29.334166   33.767776
  37.716133   41.59585    44.78763    47.703045   49.752953   54.618305
  59.47726    63.992493   67.44304    71.29376    75.37026    81.324554
  86.04861    90.92922    94.55761    97.50489   100.63327   102.83199
 104.68578   107.126366  108.8013    111.31109   113.87614   115.54185
 117.30594   118.93247   121.03416   122.87014   123.906265  125.26086  ]",203.5342924,14.26654452,0.998021572817662,rolling9,1,0.4672151084326
351,"[107.76597    107.01203    106.1387     105.78744    104.52762
 102.60981    101.63732     99.71829     97.907715    96.63725
  95.543724    93.197075    91.453094    90.07072     89.18687
  87.08143     85.205986    83.4816      80.82865     78.16649
  75.74937     72.78467     69.750755    66.80551     64.462425
  62.127792    60.508675    58.924927    56.370323    55.784195
  54.336433    51.897438    50.367546    50.151863    50.34984
  48.637108    46.845257    46.297806    45.08234     44.05337
  43.882885    43.35033     40.958603    39.720936    38.17693
  37.934166    36.415695    35.227875    33.89359     30.881351
  28.360388    27.322842    25.838686    24.353432    22.772497
  20.638607    17.858747    17.010912    16.57241     14.829322
  12.154001     9.614819     7.754794     5.832337     4.7217393
   3.952343     1.8076628    1.2942282    1.216871     0.817259
   0.87060446   2.2405155    2.803554     2.736857     2.9240444
   4.2912464    4.645712     5.6366396    8.162919    10.031695
  10.7637615   12.056121    15.267583    17.346146    19.669317
  23.838049    26.299118    28.60306     31.297508    35.853477
  39.91521     43.924576    47.239124    50.265488    52.434116
  57.400932    62.355915    66.96208     70.52134     74.47355
  78.62563     84.6361      89.398285    94.30497     97.946236
 100.905655   104.041435   106.218666   108.028984   110.43892
 112.08292    114.56551    117.08704    118.71686    120.42849
 121.98815    124.01544    125.78283    126.733475   127.99705   ]",207.7109322,14.41217999,0.997925811421094,rolling9,1,0.46811602026416305
352,"[ 98.93568    98.4065     97.83143    97.77414    96.79096    95.17669
  94.44874    92.76283    91.14543    90.03035    89.07446    86.84052
  85.2201     83.97056    83.22365    81.28054    79.55858    77.996895
  75.49402    73.00597    70.764336   67.944275   65.03484    62.204205
  59.969673   57.751583   56.22083    54.730404   52.272003   51.792274
  50.476204   48.160122   46.7761     46.70326    47.037212   45.45205
  43.79599    43.363235   42.259953   41.326954   41.24939    40.76722
  38.439484   37.255737   35.769478   35.569153   34.085503   32.90012
  31.592312   28.65466    26.235186   25.288507   23.910255   22.533173
  21.056475   19.064045   16.44378    15.736141   15.431076   13.841709
  11.307754    8.911905    7.205393    5.446876    4.4822984   3.826568
   1.7980409   1.3788115   1.3744675   1.0553993   1.1734104   2.5802164
   3.1802876   3.1481519   3.3831055   4.7850924   5.1600666   6.172244
   8.724257   10.611561   11.363933   12.684414   15.884273   17.958527
  20.286695   24.44995    26.908844   29.181032   31.85189    36.3846
  40.421417   44.44399    47.770405   50.798485   53.01775    58.02541
  63.02707    67.683395   71.302086   75.31458    79.49701    85.519005
  90.28947    95.198944   98.81701   101.7669    104.8898    107.053635
 108.82518   111.22634   112.86642   115.333015  117.842926  119.50752
 121.23304   122.80848   124.82177   126.602264  127.55687   128.81758  ]",193.5300861,13.91150912,0.9978189180600076,rolling9,1,0.4690576546796632
353,"[ 99.00844    98.32895    97.62911    97.4596     96.35487    94.62311
  93.77129    91.99471    90.256676   89.045746   87.999504   85.67998
  83.99745    82.7023     81.90811    79.92483    78.16913    76.57235
  74.03656    71.53568    69.290955   66.45212    63.529003   60.700783
  58.47537    56.26341    54.73186    53.23281    50.78943    50.30853
  49.00942    46.70473    45.33364    45.265125   45.598835   44.0348
  42.41742    42.000263   40.931408   40.034637   39.982098   39.493378
  37.194218   36.041145   34.578438   34.401653   32.933975   31.753502
  30.46109    27.568394   25.204782   24.290623   22.949003   21.615973
  20.158405   18.240316   15.696555   15.037426   14.773299   13.253871
  10.784975    8.453073    6.829159    5.1890035   4.318172    3.7458797
   1.8348985   1.5254664   1.6421767   1.4651599   1.7392586   3.289947
   4.0270786   4.157986    4.5739403   6.1419706   6.6778646   7.8445296
  10.560316   12.599944   13.501783   14.992471   18.317228   20.537828
  23.009901   27.319567   29.929098   32.29762    35.059788   39.668907
  43.756374   47.837658   51.189857   54.22623    56.447514   61.422993
  66.39765    71.00965    74.58754    78.54915    82.645615   88.564644
  93.20699    97.97895   101.44755   104.25022   107.22586   109.21538
 110.79231   113.01665   114.48023   116.780014  119.11267   120.60799
 122.1588    123.562454  125.40277   127.023285  127.80719   128.9014   ]",188.6599347,13.73535346,0.9975271827464084,rolling9,1,0.4702210822188309
354,"[ 95.956566   95.25454    94.57539    94.43613    93.35227    91.65115
  90.8088     89.06217    87.32366    86.11796    85.07547    82.75322
  81.0868     79.82289    79.06019    77.12032    75.408966   73.85755
  71.36346    68.92455    66.74874    63.95605    61.073288   58.29271
  56.116486   53.95348    52.456303   50.98718    48.588272   48.143707
  46.90065    44.64382    43.32719    43.30584    43.680267   42.165913
  40.610386   40.232635   39.213757   38.362957   38.34834    37.860935
  35.590534   34.46542    33.02675    32.869816   31.415539   30.23245
  28.950586   26.10337    23.8024     22.934082   21.64756    20.377596
  18.965443   17.142233   14.700929   14.122154   13.931882   12.513527
  10.138453    7.900728    6.3877373   4.886761    4.1329765   3.6607292
   1.8728411   1.6748666   1.9036498   1.8549966   2.2609203   3.9277408
   4.7757363   5.034489    5.594396    7.291839    7.948134    9.231675
  12.071531   14.224542   15.236398   16.854366   20.262108   22.580795
  25.152216   29.559168   32.267536   34.688374   37.50074    42.149418
  46.257885   50.37774    53.744804   56.780495   59.011444   63.970825
  68.93435    73.5251     77.086365   81.02408    85.06351    90.9102
  95.460945  100.13395   103.48731   106.18089   109.04557   110.90615
 112.33216   114.42754   115.764015  117.941635  120.146034  121.53366
 122.96913   124.26115   125.981186  127.50006   128.17276   129.15785  ]",183.1536662,13.53342773,0.9972404797086392,rolling9,1,0.4714018726698426
355,"[101.9634    100.897896   99.85013    99.368416   97.94247    95.8922
  94.72734    92.71337    90.69493    89.2643     88.00536    85.485695
  83.65045    82.235756   81.31426    79.21019    77.349106   75.63363
  72.98429    70.41314    68.1171     65.19273    62.194553   59.32568
  57.073208   54.827126   53.254612   51.6971     49.231796   48.696877
  47.38355    45.049946   43.64814    43.530865   43.80314    42.223354
  40.622158   40.186325   39.13647    38.26126    38.21384    37.668613
  35.38283    34.25733    32.8053     32.646935   31.176647   29.980213
  28.696346   25.853619   23.561352   22.676311   21.365992   20.080523
  18.617754   16.81001    14.373909   13.76483    13.543048   12.128518
   9.754994    7.515911    6.0289173   4.6046953   3.9051154   3.4950678
   1.8210759   1.7394612   2.1133237   2.2387033   2.8516183   4.7224183
   5.764839    6.2581234   7.073982    9.014338    9.914827   11.434654
  14.527512   16.920374   18.170336   20.053488   23.685781   26.25461
  29.071472   33.74197    36.718903   39.348618   42.363914   47.19043
  51.441727   55.69381    59.15052    62.25532    64.51318    69.458725
  74.40748    78.95743    82.4851     86.37263    90.329346   96.07732
 100.48973   105.01107   108.21087   110.74173   113.44379   115.09186
 116.28781   118.15915   119.26848   121.24396   123.22111   124.35978
 125.54775   126.58609   128.0715    129.35432   129.77571   130.5178   ]",189.6393977,13.77096212,0.9969451150481186,rolling9,1,0.4726291028076282
356,"[104.00364   102.749756  101.53061   100.8973     99.31739    97.11665
  95.80439    93.67745    91.53137    89.998245   88.63222    86.009796
  84.09383    82.613106   81.619385   79.44524    77.52089    75.73092
  73.00863    70.38996    68.054      65.0696     62.014515   59.103233
  56.814045   54.52977    52.917164   51.312347   48.809017   48.225563
  46.888515   44.522366   43.089      42.93216    43.15679    41.55152
  39.93951    39.48387    38.430653   37.54937    37.49331    36.90892
  34.61573    33.494144   32.03827    31.88189    30.39807    29.18172
  27.8973     25.066725   22.799492   21.921644   20.616135   19.342026
  17.865562   16.102951   13.7086315  13.109676   12.898887   11.527739
   9.191501    6.9883637   5.5617027   4.237517    3.619301    3.28961
   1.7331812   1.7653488   2.2664196   2.5418181   3.3237934   5.353874
   6.5488677   7.221514    8.235987   10.362966   11.446756   13.145706
  16.433155   19.009039   20.442198   22.529795   26.329115   29.082582
  32.085476   36.955654   40.1363     42.92227    46.094864   51.059708
  55.4259     59.795746   63.343376   66.52202    68.83548    73.808266
  78.782196   83.34167    86.89026    90.7867     94.72304   100.43449
 104.78006   109.2232    112.33689   114.77724   117.38685   118.903244
 119.94764   121.678734  122.64673   124.497444  126.33024   127.31951
 128.35262   129.22794   130.5577    131.6893    131.94432   132.52347  ]",203.3139446,14.25881989,0.9962904830836375,rolling9,1,0.47415984440770337
357,"[107.24735   105.76567   104.32945   103.50058   101.723625   99.3267
  97.826614   95.550156   93.24003    91.57478    90.07318    87.3217
  85.30145    83.73086    82.640015   80.36859    78.35634    76.46403
  73.64098    70.94838    68.547806   65.47882    62.345955   59.373642
  57.030056   54.688942   53.021076   51.353287   48.797146   48.14759
  46.76977    44.35297    42.869976   42.654915   42.81297    41.167824
  39.53209    39.044643   37.97925    37.084576   37.012054   36.380936
  34.076336   32.956886   31.493742   31.338444   29.838308   28.601841
  27.317377   24.497074   22.252333   21.377884   20.071842   18.803787
  17.305729   15.58459    13.225348   12.628222   12.420759   11.086615
   8.7815275   6.606991    5.235875    4.0107594   3.4721642   3.2240899
   1.7898084   1.9423251   2.580613    3.0178216   3.9853437   6.1916823
   7.554879    8.425066    9.657102   11.9893675  13.275686   15.171765
  18.672363   21.448736   23.082464   25.39316    29.377954   32.336235
  35.544453   40.636456   44.043114   47.00456    50.352577   55.472088
  59.966724   64.4643     68.109436   71.36735    73.73485    78.73144
  83.727356   88.29049    91.854355   95.75321    99.66239   105.329575
 109.59724   113.950356  116.96758   119.30487   121.81042   123.178535
 124.05507   125.628334  126.43715   128.14798   129.81944   130.63759
 131.49478   132.18498   133.34052   134.30028   134.36758   134.76358  ]",232.1949151,15.23794327,0.9954136687037584,rolling9,1,0.4760429406301097
358,"[105.16537   103.67113   102.259285  101.46432    99.71291    97.350006
  95.862755   93.61455    91.30445    89.641914   88.134476   85.36696
  83.34997    81.7935     80.714874   78.464745   76.47561    74.60029
  71.7865     69.126816   66.76678    63.711716   60.58816    57.629368
  55.29944    52.973118   51.309643   49.644863   47.09871    46.453857
  45.104504   42.704998   41.251286   41.059586   41.233463   39.615448
  38.01945    37.557243   36.52884    35.66583    35.621822   34.983482
  32.700184   31.606512   30.165442   30.032276   28.543419   27.305367
  26.039904   23.267723   21.091635   20.272778   19.030207   17.832577
  16.38845    14.774396   12.525743   12.016302   11.894457   10.672929
   8.471598    6.3984294   5.1484566   4.073175    3.663883    3.5313833
   2.2330322   2.5108464   3.2732358   3.8495514   4.9618134   7.2946806
   8.776782    9.778806   11.15733    13.621877   15.029582   17.042194
  20.666784   23.554499   25.29686    27.73139    31.800037   34.854126
  38.16071    43.354183   46.863575   49.883907   53.290813   58.458088
  62.983532   67.52742    71.19889    74.46833    76.85351    81.84738
  86.84466    91.40034    94.96521    98.859215  102.73486   108.35306
 112.55131   116.828064  119.75487   122.00551   124.42415   125.68264
 126.42894   127.89315   128.59576   130.20839   131.77437   132.50392
 133.26321   133.85446   134.90623   135.77774   135.74547   136.04407  ]",240.2213373,15.49907537,0.994700513379704,rolling9,1,0.47832585577143294
359,"[ 97.27764    96.003365   94.8734     94.35418    92.86224    90.77132
  89.504456   87.46778    85.32194    83.79963    82.42485    79.7622
  77.86429    76.43277    75.48483    73.38345    71.538155   69.81151
  67.12754    64.61348    62.406994   59.47494    56.46106    53.603264
  51.36784    49.139275   47.55154    45.968376   43.513565   42.958904
  41.716152   39.411564   38.077076   38.00165    38.287434   36.77723
  35.298756   34.927864   33.99683    33.226254   33.267723   32.676304
  30.463766   29.433083   28.057364   27.980856   26.549706   25.349813
  24.137297   21.471544   19.42881    18.736094   17.643383   16.603537
  15.313144   13.891851   11.849874   11.540456   11.609493   10.594881
   8.58956     6.708608    5.660227    4.7965794   4.575078    4.597903
   3.4496      3.8575299   4.7292      5.416894    6.6261053   9.028049
  10.5702915  11.625725   13.063704   15.570487   16.999374   19.026472
  22.658674   25.54066    27.268774   29.694849   33.712017   36.719006
  39.979958   45.112175   48.557064   51.474434   54.773254   59.83395
  64.24418    68.70453    72.27958    75.441864   77.760445   82.67708
  87.612015   92.105545   95.60782    99.44251   103.23179   108.75198
 112.84789   117.02272   119.82655   121.97094   124.28623   125.447914
 126.07828   127.46073   128.09009   129.62517   131.12602   131.83795
 132.56882   133.14487   134.15965   135.02611   134.98557   135.27742  ]",234.322728,15.3076036,0.9940101341304728,rolling9,1,0.4809339369817926
