id,date,pm25,temp,rh,psfc,wnd_dir,wnd_spd
27,20130102 03:00:00,38.70125,276.3266667,36.61625,95310.355,47.33450644,2.866810623
28,20130102 04:00:00,41.06916667,276.1925,37.58125,95317.14167,48.17983012,2.896159542
29,20130102 05:00:00,43.73541667,276.01375,38.81625,95326.12833,48.71197376,2.920880021
30,20130102 06:00:00,46.37666667,275.8075,40.24916667,95338.49583,45.4053879,2.935712202
31,20130102 07:00:00,48.89041667,275.5783333,41.82083333,95353.47417,45.77327032,2.94311767
32,20130102 08:00:00,51.27916667,275.3279167,43.435,95374.50208,39.58493862,2.93741713
33,20130102 09:00:00,53.12333333,275.1425,45.0375,95401.33792,54.21102654,3.161753279
34,20130102 10:00:00,54.41458333,274.935,46.47458333,95432.83208,52.41194774,3.407424889
35,20130102 11:00:00,55.45041667,274.6970833,47.63666667,95469.1175,55.28495555,3.683768577
36,20130102 12:00:00,56.38333333,274.4391667,48.47541667,95510.6725,55.50330195,3.936865677
37,20130102 13:00:00,57.29708333,274.1616667,49.115,95554.73667,59.04990158,4.153986897
38,20130102 14:00:00,58.14166667,273.8666667,49.65875,95601.87542,54.05072168,4.34423495
39,20130102 15:00:00,58.90791667,273.5566667,50.14125,95651.76208,51.88394156,4.508111053
40,20130102 16:00:00,59.65041667,273.2320833,50.60708333,95705.21792,52.71050029,4.649321812
41,20130102 17:00:00,60.4,272.8891667,51.11916667,95760.90667,53.0920826,4.79750357
42,20130102 18:00:00,61.04833333,272.5245833,51.67208333,95818.91042,51.10803832,4.932638342
43,20130102 19:00:00,61.61666667,272.1570833,52.20958333,95878.51708,53.21507935,5.076825251
44,20130102 20:00:00,62.15916667,271.82125,52.5175,95939.27583,62.61649336,5.251814177
45,20130102 21:00:00,62.60333333,271.5079167,52.71791667,96001.64208,64.97444241,5.356190256
46,20130102 22:00:00,62.85916667,271.2120833,52.93833333,96064.88958,52.39792778,5.428784899
47,20130102 23:00:00,62.91166667,270.94125,53.06916667,96128.25417,48.91033781,5.502566356
48,20130103 00:00:00,62.77875,270.6891667,53.10583333,96191.41833,46.62812384,5.558026871
49,20130103 01:00:00,62.43416667,270.4558333,53.06083333,96253.53375,45.1465362,5.55648568
50,20130103 02:00:00,61.86041667,270.2454167,52.9425,96314.27042,41.51672853,5.44858637
51,20130103 03:00:00,60.96458333,270.05875,52.8025,96374.20958,35.80641775,5.305930446
52,20130103 04:00:00,59.66875,269.9041667,52.56375,96431.39542,39.27216468,5.137775461
53,20130103 05:00:00,58.15083333,269.7870833,52.18875,96485.32375,31.3902681,4.960219251
54,20130103 06:00:00,56.80708333,269.6975,51.71708333,96536.02042,16.73359422,4.77693754
55,20130103 07:00:00,55.80541667,269.6270833,51.18666667,96582.88667,10.59942372,4.60928082
56,20130103 08:00:00,55.16416667,269.5745833,50.6825,96628.98167,15.69779252,4.453835185
57,20130103 09:00:00,55.01833333,269.4704167,50.96916667,96669.52917,34.96512077,4.217320333
58,20130103 10:00:00,54.8975,269.39,51.05666667,96706.06083,34.1458198,4.019828418
59,20130103 11:00:00,54.7125,269.3216667,50.29083333,96737.92875,27.89727103,3.820388703
60,20130103 12:00:00,54.55041667,269.2566667,49.43916667,96763.62125,27.22867918,3.604984569
61,20130103 13:00:00,54.43125,269.19875,48.675,96785.24542,18.27490516,3.399560977
62,20130103 14:00:00,54.41416667,269.1575,47.96916667,96802.38708,20.23527117,3.24309858
63,20130103 15:00:00,54.52208333,269.13125,47.34458333,96812.30167,26.37842063,3.096949706
64,20130103 16:00:00,54.74666667,269.1204167,46.81875,96816.87042,30.22698675,2.963309803
65,20130103 17:00:00,55.12708333,269.1291667,46.36833333,96816.77708,39.72828367,2.830790698
66,20130103 18:00:00,55.7175,269.15625,45.98791667,96812.51708,40.89816131,2.73817369
67,20130103 19:00:00,56.64708333,269.1679167,45.73375,96806.65833,39.04793502,2.715152513
68,20130103 20:00:00,57.72,269.1616667,45.59208333,96797.57958,43.0136593,2.72348164
69,20130103 21:00:00,58.84125,269.1479167,45.50958333,96785.45417,46.92338918,2.715030367
70,20130103 22:00:00,59.96166667,269.1241667,45.41041667,96770.85958,44.87124566,2.715712764
71,20130103 23:00:00,61.08791667,269.095,45.32833333,96753.14917,35.16214903,2.702525832
72,20130104 00:00:00,62.19416667,269.0616667,45.27791667,96732.5,35.15417763,2.697007478
73,20130104 01:00:00,63.30708333,269.0283333,45.2475,96707.9025,32.84234967,2.675539101
74,20130104 02:00:00,64.41166667,268.9966667,45.24625,96680.8575,28.54424732,2.660030826
75,20130104 03:00:00,65.505,268.9670833,45.24791667,96651.47542,36.36036363,2.641099705
76,20130104 04:00:00,66.57708333,268.94125,45.22625,96620.7025,35.94760208,2.63169216
77,20130104 05:00:00,67.64,268.92,45.1575,96589.05875,30.76854168,2.629189232
78,20130104 06:00:00,68.61041667,268.9025,45.02666667,96556.51417,24.79358144,2.65303792
79,20130104 07:00:00,69.49125,268.8845833,44.8475,96523.96167,26.91655462,2.671672577
80,20130104 08:00:00,70.27333333,268.8708333,44.60125,96489.02875,36.22218261,2.686541235
81,20130104 09:00:00,71.0075,268.8279167,43.17041667,96451.65083,49.30446896,2.668790184
82,20130104 10:00:00,71.77916667,268.7958333,41.94083333,96412.47625,34.82448916,2.625462455
83,20130104 11:00:00,72.75083333,268.7829167,41.74625,96372.83417,25.48071795,2.580350833
84,20130104 12:00:00,73.68458333,268.7895833,41.93375,96333.96167,14.03624347,2.554257145
85,20130104 13:00:00,74.58,268.8166667,42.24125,96293.68167,23.80594352,2.552820014
86,20130104 14:00:00,75.43291667,268.85625,42.56666667,96253.55208,32.97472039,2.541399464
87,20130104 15:00:00,76.16875,268.9070833,42.8425,96215.3025,31.22840028,2.550752844
88,20130104 16:00:00,76.715,268.9658333,43.0475,96176.15792,30.48443883,2.562180919
89,20130104 17:00:00,77.12833333,269.0245833,43.13416667,96138.24667,29.83326654,2.577542656
90,20130104 18:00:00,77.56166667,269.0779167,43.06916667,96102.96458,30.27702494,2.596196939
91,20130104 19:00:00,77.98958333,269.1108333,42.84083333,96069.30042,30.25643716,2.626008601
92,20130104 20:00:00,78.43791667,269.1375,42.51583333,96036.43167,34.89496363,2.60336129
93,20130104 21:00:00,78.98458333,269.16125,42.18875,96003.67333,20.73670699,2.553615352
94,20130104 22:00:00,79.665,269.185,41.905,95971.36167,347.4711923,2.499335176
95,20130104 23:00:00,80.44625,269.2116667,41.65625,95938.94083,338.2631855,2.464502501
96,20130105 00:00:00,81.30583333,269.2425,41.42875,95907.12917,338.4200937,2.415995778
97,20130105 01:00:00,82.24166667,269.27625,41.21,95878.51292,13.68401975,2.371580807
98,20130105 02:00:00,83.27083333,269.31125,40.98208333,95851.15167,27.84757826,2.310230034
99,20130105 03:00:00,84.34416667,269.3479167,40.74958333,95824.03417,348.111342,2.233983569
100,20130105 04:00:00,85.47916667,269.38625,40.515,95798.90417,348.2317111,2.156186876
101,20130105 05:00:00,86.69083333,269.4241667,40.29333333,95774.78083,19.14813746,2.104051996
102,20130105 06:00:00,87.95833333,269.4595833,40.07541667,95751.60917,29.67848993,2.058235222
103,20130105 07:00:00,89.2725,269.4966667,39.88208333,95729.73833,38.08877288,1.986701503
104,20130105 08:00:00,90.59583333,269.535,39.70083333,95712.22917,144.4623222,1.912781593
105,20130105 09:00:00,91.57375,269.57875,39.7025,95696.50583,210.6255327,1.918351566
106,20130105 10:00:00,92.52791667,269.6470833,39.74458333,95682.1425,218.6598083,1.86264901
107,20130105 11:00:00,92.93291667,269.7270833,39.66208333,95668.86458,39.74619725,1.855050491
108,20130105 12:00:00,93.19833333,269.80625,39.52875,95657.61083,20.51931716,1.860690865
109,20130105 13:00:00,93.31041667,269.8783333,39.38041667,95648.88875,23.66035679,1.856038075
110,20130105 14:00:00,93.44416667,269.9433333,39.27833333,95642.2025,21.55193742,1.860840625
111,20130105 15:00:00,93.67333333,269.9945833,39.23666667,95637.67667,21.92177859,1.847563463
112,20130105 16:00:00,94.03875,270.0366667,39.23125,95635.33625,25.92490151,1.819505532
113,20130105 17:00:00,94.42708333,270.0816667,39.26458333,95634.07333,31.97415935,1.766541862
114,20130105 18:00:00,94.68458333,270.1445833,39.32958333,95632.7325,35.91992714,1.664946896
115,20130105 19:00:00,94.84083333,270.2591667,39.42166667,95629.53417,20.62353138,1.474809497
116,20130105 20:00:00,95.11291667,270.3875,39.56541667,95627.65833,24.50740523,1.324590461
117,20130105 21:00:00,95.52958333,270.5075,39.75333333,95626.76375,45,1.267002848
118,20130105 22:00:00,95.9875,270.6245833,39.96416667,95626.58792,357.7688254,1.222280985
119,20130105 23:00:00,96.38625,270.7370833,40.20958333,95628.32333,301.2637317,1.194596888
120,20130106 00:00:00,96.72291667,270.84875,40.48125,95631.395,287.102729,1.202562299
121,20130106 01:00:00,97.06916667,270.9558333,40.78291667,95634.20333,313.657376,1.228691227
122,20130106 02:00:00,97.46791667,271.055,41.09916667,95638.47542,325.9678722,1.281143826
123,20130106 03:00:00,97.96,271.1475,41.4175,95643.82875,341.5650512,1.311264478
124,20130106 04:00:00,98.50583333,271.2366667,41.74416667,95649.43792,329.0362435,1.322915839
125,20130106 05:00:00,99.11875,271.3245833,42.06916667,95655.75042,342.9622322,1.318177995
126,20130106 06:00:00,99.76,271.4158333,42.3925,95662.19417,310.2363583,1.287768297
127,20130106 07:00:00,100.3366667,271.5108333,42.70125,95666.92125,265.3893507,1.294097734
128,20130106 08:00:00,100.7929167,271.6054167,43.03166667,95668.1875,256.6330693,1.330184268
129,20130106 09:00:00,100.82,271.70875,43.15333333,95671.14542,228.1548429,1.382082089
130,20130106 10:00:00,100.93875,271.7825,43.27958333,95675.29375,226.3779832,1.46517562
131,20130106 11:00:00,101.6341667,271.835,43.57666667,95677.625,338.8752809,1.433348224
132,20130106 12:00:00,102.15,271.88875,43.81708333,95677.90292,2.792702366,1.408582402
133,20130106 13:00:00,102.6625,271.9458333,43.92083333,95676.28917,20.13630343,1.400213398
134,20130106 14:00:00,103.1158333,271.9966667,43.95666667,95673.50667,22.83365418,1.396669954
135,20130106 15:00:00,103.5283333,272.045,43.92541667,95669.38292,21.33118953,1.408744035
136,20130106 16:00:00,103.9370833,272.0908333,43.81041667,95666.04042,25.15311714,1.414546443
137,20130106 17:00:00,104.3483333,272.1366667,43.63041667,95661.71417,28.17859011,1.426147978
138,20130106 18:00:00,104.8033333,272.1779167,43.44166667,95656.92417,20.27716045,1.450977182
139,20130106 19:00:00,105.2716667,272.21125,43.24875,95652.13625,344.152295,1.476708921
140,20130106 20:00:00,106.0204167,272.2395833,43.07833333,95646.89667,345.7499673,1.472653563
141,20130106 21:00:00,107.1133333,272.265,42.97833333,95642.30708,12.99461679,1.460890764
142,20130106 22:00:00,108.3158333,272.28875,42.92,95638.39625,338.5870305,1.474434242
143,20130106 23:00:00,109.4416667,272.3120833,42.86791667,95633.37708,299.3050759,1.507549649
144,20130107 00:00:00,110.48875,272.3316667,42.815,95628.22625,283.4846766,1.523524148
145,20130107 01:00:00,111.4675,272.3545833,42.755,95623.62292,279.8793906,1.523361742
146,20130107 02:00:00,112.37125,272.3841667,42.69041667,95618.43625,284.8019981,1.529110396
147,20130107 03:00:00,113.19625,272.4170833,42.61625,95614.00208,289.6538241,1.55903569
148,20130107 04:00:00,113.8433333,272.4516667,42.53958333,95609.00917,270,1.593002953
149,20130107 05:00:00,114.0116667,272.4925,42.46833333,95603.27,249.1873535,1.64220761
150,20130107 06:00:00,113.58375,272.5475,42.39791667,95596.82667,235.7772391,1.739885829
151,20130107 07:00:00,112.7720833,272.61875,42.32166667,95591.16083,230.2696531,1.835870511
152,20130107 08:00:00,111.8516667,272.7025,42.18958333,95579.24375,229.3134121,1.914051371
153,20130107 09:00:00,111.5158333,272.7733333,42.17833333,95567.63667,235.3707415,1.893281194
154,20130107 10:00:00,111.5583333,272.855,42.21083333,95557.33375,241.4675468,1.856369308
155,20130107 11:00:00,111.3475,272.9604167,42.09166667,95546.69042,302.8285418,1.867458292
156,20130107 12:00:00,111.3795833,273.06125,41.98375,95535.15833,331.2940475,1.876003952
157,20130107 13:00:00,111.5041667,273.1575,41.92875,95523.44125,354.1226074,1.853087346
158,20130107 14:00:00,111.6533333,273.2545833,41.87666667,95512.71625,4.398705355,1.820634398
159,20130107 15:00:00,111.7429167,273.3520833,41.84125,95502.81125,14.15985877,1.79175095
160,20130107 16:00:00,111.7429167,273.4520833,41.82041667,95492.545,15.90883191,1.775563274
161,20130107 17:00:00,111.7141667,273.5516667,41.815,95483.1275,22.76000926,1.761538087
162,20130107 18:00:00,111.65125,273.6504167,41.81583333,95475.18375,32.54430469,1.746497241
163,20130107 19:00:00,111.5441667,273.7533333,41.82208333,95468.695,76.42956561,1.729083614
164,20130107 20:00:00,111.0129167,273.8570833,41.825,95463.0625,136.3639275,1.726756032
165,20130107 21:00:00,109.9329167,273.9633333,41.79875,95457.07167,206.5650512,1.751198105
166,20130107 22:00:00,108.6504167,274.0745833,41.74958333,95450.70708,220.0658357,1.787758146
167,20130107 23:00:00,107.52625,274.18625,41.715,95445.46542,243.4349488,1.774257066
168,20130108 00:00:00,106.58875,274.2970833,41.705,95440.75625,248.6820877,1.745289417
169,20130108 01:00:00,105.77,274.4008333,41.71708333,95436.49625,259.0074924,1.729005563
170,20130108 02:00:00,105.04625,274.50125,41.7475,95434.10042,272.3984213,1.725481737
171,20130108 03:00:00,104.4583333,274.5995833,41.80041667,95432.52167,301.444325,1.734022445
172,20130108 04:00:00,104.0858333,274.6954167,41.8575,95432.32292,307.0492266,1.731439372
173,20130108 05:00:00,104.1541667,274.7875,41.91541667,95434.04,300.2564372,1.689946671
174,20130108 06:00:00,104.7570833,274.86,41.9975,95437.63083,271.6135389,1.607672364
175,20130108 07:00:00,105.695,274.91375,42.10125,95442.99833,258.5663187,1.523604639
176,20130108 08:00:00,106.7341667,274.9525,42.27,95449.63875,242.1619188,1.444105267
177,20130108 09:00:00,107.6758333,275.0004167,42.09458333,95458.97667,261.1059992,1.462947114
178,20130108 10:00:00,108.4,275.0341667,41.95041667,95467.70792,262.9264623,1.471618632
179,20130108 11:00:00,108.6766667,275.055,41.91583333,95479.4725,288.2518958,1.482117103
180,20130108 12:00:00,108.8075,275.0570833,41.96708333,95494.19708,319.0856168,1.471884086
181,20130108 13:00:00,108.87,275.0316667,42.08625,95511.20958,337.4291687,1.489821839
182,20130108 14:00:00,108.8091667,274.98125,42.20125,95529.48292,336.0051039,1.493994326
183,20130108 15:00:00,108.6254167,274.9191667,42.23458333,95550.38792,335.5866683,1.464833508
184,20130108 16:00:00,108.52875,274.84,42.26458333,95573.11375,348.913587,1.437987845
185,20130108 17:00:00,108.6583333,274.7441667,42.33333333,95596.74167,6.632514615,1.395440582
186,20130108 18:00:00,108.8020833,274.6420833,42.41,95620.30125,126.8698976,1.322393243
187,20130108 19:00:00,108.7520833,274.5429167,42.46208333,95643.525,226.974934,1.289770367
188,20130108 20:00:00,108.5,274.455,42.43083333,95666.22,217.1309244,1.301598328
189,20130108 21:00:00,108.0920833,274.3770833,42.31541667,95689.39708,210.0685828,1.293129315
190,20130108 22:00:00,107.5283333,274.3020833,42.12583333,95712.36125,224.7310077,1.273674539
191,20130108 23:00:00,106.78125,274.2291667,41.85541667,95734.5275,240.5545713,1.272445123
192,20130109 00:00:00,106.0616667,274.1520833,41.54416667,95756.105,270.4982116,1.265349398
193,20130109 01:00:00,105.8879167,274.06875,41.22666667,95777.34875,304.7559126,1.256050714
194,20130109 02:00:00,106.3020833,273.97625,40.92916667,95796.99375,293.2729041,1.21857983
195,20130109 03:00:00,106.74125,273.88375,40.62125,95815.22042,264.0458926,1.210188018
196,20130109 04:00:00,107.4808333,273.7920833,40.31083333,95832.375,275.0424511,1.242267998
197,20130109 05:00:00,108.9195833,273.69125,40.03708333,95848.37708,295.4975515,1.267548461
198,20130109 06:00:00,110.9891667,273.59,39.77875,95862.83542,297.9794744,1.268149511
199,20130109 07:00:00,113.2420833,273.4895833,39.51125,95875.455,254.5114986,1.26620194
200,20130109 08:00:00,115.9145833,273.3895833,39.22416667,95890.065,273.1221305,1.270166779
201,20130109 09:00:00,117.9770833,273.3579167,38.79708333,95902.29,225,1.223311134
202,20130109 10:00:00,120.3729167,273.32875,38.38208333,95911.09,248.3852211,1.189543658
203,20130109 11:00:00,122.385,273.29875,38.005,95918.10333,348.6900675,1.184420131
204,20130109 12:00:00,124.3208333,273.2883333,37.64833333,95923.14792,27.1213034,1.192378012
205,20130109 13:00:00,126.1925,273.3129167,37.27875,95926.14292,39.73230287,1.200911573
206,20130109 14:00:00,127.9941667,273.3729167,36.9275,95926.45875,42.82947875,1.227244295
207,20130109 15:00:00,129.895,273.45,36.71,95924.34833,52.32640666,1.287487784
208,20130109 16:00:00,131.6020833,273.5541667,36.53708333,95919.59542,52.86254562,1.349566456
209,20130109 17:00:00,132.98625,273.6791667,36.36416667,95913.38292,54.37706069,1.443689188
210,20130109 18:00:00,134.2570833,273.8095833,36.26291667,95905.99458,56.94417719,1.566883324
211,20130109 19:00:00,135.6241667,273.9266667,36.25458333,95898.34708,57.31421778,1.694838025
212,20130109 20:00:00,137.08375,274.01375,36.3975,95889.18917,72.63338012,1.771325393
213,20130109 21:00:00,138.81625,274.08,36.63541667,95878.92875,335.5014258,1.752612438
214,20130109 22:00:00,140.8433333,274.1279167,36.9575,95868.26458,315.3311858,1.79179895
215,20130109 23:00:00,143.055,274.1625,37.3525,95858.08625,330.0955208,1.825236197
216,20130110 00:00:00,145.2333333,274.1970833,37.77875,95847.58292,8.084520996,1.851387177
217,20130110 01:00:00,146.8020833,274.2354167,38.21708333,95836.18375,38.05901657,1.869951387
218,20130110 02:00:00,147.6983333,274.2820833,38.63083333,95823.69125,50.61758059,1.863887214
219,20130110 03:00:00,148.3920833,274.335,39.01458333,95810.25917,36.25383774,1.811103067
220,20130110 04:00:00,148.6558333,274.38875,39.38458333,95796.30583,25.20112365,1.749258194
221,20130110 05:00:00,148.1420833,274.44625,39.72541667,95781.78458,27.27676338,1.719249514
222,20130110 06:00:00,146.97875,274.5054167,40.04833333,95767.44542,41.45523354,1.722410158
223,20130110 07:00:00,145.695,274.56,40.3875,95753.26792,74.162,1.747591895
224,20130110 08:00:00,144.1258333,274.6120833,40.74416667,95743.15792,74.2638646,1.780043708
225,20130110 09:00:00,143.3708333,274.5925,41.5575,95734.00708,20.77225468,1.742250868
226,20130110 10:00:00,141.9766667,274.5766667,42.29708333,95724.90792,35.53767779,1.765093142
227,20130110 11:00:00,140.9470833,274.56875,42.94625,95716.64958,56.49656302,1.764452975
228,20130110 12:00:00,140.0025,274.5895833,43.5025,95708.21458,26.89151932,1.772277561
229,20130110 13:00:00,139.1241667,274.6195833,44.03291667,95700.72375,23.72365843,1.790333319
230,20130110 14:00:00,138.25375,274.6483333,44.56,95694.4175,24.2584121,1.795689267
231,20130110 15:00:00,137.2591667,274.6891667,45.02166667,95687.72833,23.34190132,1.780294651
232,20130110 16:00:00,136.2295833,274.73125,45.45875,95681.10917,28.02808309,1.750254102
233,20130110 17:00:00,135.2441667,274.7720833,45.88,95674.28583,31.19723437,1.707735982
234,20130110 18:00:00,134.48375,274.8083333,46.25291667,95667.3275,14.03624347,1.675228389
235,20130110 19:00:00,133.8104167,274.8466667,46.60083333,95658.9975,329.5694877,1.599277749
236,20130110 20:00:00,133.16375,274.9058333,46.89625,95651.36333,254.1676134,1.573259094
237,20130110 21:00:00,132.26125,274.9870833,47.17291667,95643.55125,222.2361426,1.665398167
238,20130110 22:00:00,131.2170833,275.0945833,47.39708333,95636.49333,219.0194005,1.687876117
239,20130110 23:00:00,130.3066667,275.2229167,47.55708333,95629.12667,218.7711341,1.695580088
240,20130111 00:00:00,129.7608333,275.3520833,47.68708333,95622.86125,222.0559537,1.673138639
241,20130111 01:00:00,129.68625,275.4604167,47.86291667,95618.21625,324.3720927,1.635631164
242,20130111 02:00:00,129.70875,275.5366667,48.15833333,95615.24375,332.0420129,1.660836761
243,20130111 03:00:00,129.61375,275.5979167,48.5225,95613.76,314.4327336,1.704853602
244,20130111 04:00:00,129.21,275.6675,48.875,95613.08542,262.9881417,1.759872039
245,20130111 05:00:00,128.42375,275.7683333,49.15166667,95614.02708,250.2145168,1.864039694
246,20130111 06:00:00,127.5783333,275.905,49.34333333,95615.7325,252.4464552,1.959165663
247,20130111 07:00:00,126.9833333,276.0533333,49.52666667,95619.47208,263.0405779,1.987506083
248,20130111 08:00:00,126.5579167,276.20375,49.745,95621.94,256.2729034,1.965341044
249,20130111 09:00:00,125.9345833,276.33625,49.48791667,95623.39875,238.1482833,2.054769457
250,20130111 10:00:00,125.59125,276.47125,49.29,95627.24208,232.7552171,2.084591831
251,20130111 11:00:00,125.3204167,276.6029167,49.17541667,95631.21458,294.7751406,2.090874254
252,20130111 12:00:00,124.59875,276.7070833,49.0725,95636.98583,331.7208734,2.100223592
253,20130111 13:00:00,123.4275,276.79375,48.91,95644.80625,323.5210032,2.08423239
254,20130111 14:00:00,121.9383333,276.8775,48.63416667,95652.21375,316.709814,2.056741969
255,20130111 15:00:00,120.285,276.95125,48.24916667,95661.39875,317.6573907,2.017276276
256,20130111 16:00:00,118.56875,277.0183333,47.74666667,95671.78042,322.8640248,1.97623271
257,20130111 17:00:00,116.7279167,277.0829167,47.1525,95682.63,323.2228139,1.940053398
258,20130111 18:00:00,114.6991667,277.1533333,46.50458333,95693.87042,326.9293222,1.89004416
259,20130111 19:00:00,112.5954167,277.2283333,45.81833333,95705.3525,337.6713436,1.846166214
260,20130111 20:00:00,110.5029167,277.2954167,45.10541667,95717.33167,217.1847065,1.789447578
261,20130111 21:00:00,108.3991667,277.3445833,44.37458333,95729.82958,204.1022345,1.782554055
262,20130111 22:00:00,106.1054167,277.3858333,43.6225,95741.40833,203.5434449,1.849023359
263,20130111 23:00:00,103.44125,277.4225,42.84208333,95752.77458,207.0483218,1.947382166
264,20130112 00:00:00,100.1858333,277.4704167,41.97541667,95761.64042,203.1825816,2.091564882
265,20130112 01:00:00,96.3125,277.5441667,40.94708333,95769.15083,205.934683,2.213242182
266,20130112 02:00:00,92.25875,277.6458333,39.73041667,95775.72375,198.5723485,2.261807995
267,20130112 03:00:00,88.29791667,277.7529167,38.42666667,95780.0825,168.965791,2.287193184
268,20130112 04:00:00,84.65916667,277.8433333,37.13708333,95782.81042,164.8937012,2.279036979
269,20130112 05:00:00,81.50166667,277.8970833,35.96666667,95783.79542,209.9986815,2.191534958
270,20130112 06:00:00,78.51541667,277.915,34.95958333,95782.55083,196.2762629,2.122518894
271,20130112 07:00:00,75.40125,277.92875,34.0375,95778.20583,217.3039483,2.110112359
272,20130112 08:00:00,72.18791667,277.94375,33.14291667,95766.91458,235.2082264,2.132058843
273,20130112 09:00:00,69.19916667,277.9191667,32.50458333,95755.805,219.6678411,2.061169906
274,20130112 10:00:00,66.29083333,277.9095833,31.8575,95742.98875,214.5625246,2.030288524
275,20130112 11:00:00,63.97166667,277.8975,31.30333333,95727.71042,11.00354085,2.034371014
276,20130112 12:00:00,62.27791667,277.8858333,30.84208333,95710.5525,10.87505825,2.045745776
277,20130112 13:00:00,61.15291667,277.8795833,30.47041667,95691.04375,13.4859274,2.054938105
278,20130112 14:00:00,60.49125,277.8758333,30.21375,95670.40417,21.64749238,2.091151574
279,20130112 15:00:00,60.07458333,277.8929167,30.08,95648.48083,29.41106432,2.118825256
280,20130112 16:00:00,59.85958333,277.9245833,30.07708333,95624.72458,22.61986495,2.162491342
281,20130112 17:00:00,59.78541667,277.9583333,30.17333333,95599.53125,16.15733986,2.203824758
282,20130112 18:00:00,59.77,277.9845833,30.32791667,95573.25083,2.927347992,2.234493271
283,20130112 19:00:00,59.81083333,278.0066667,30.48708333,95547.78333,335.4722795,2.256442172
284,20130112 20:00:00,60.14791667,278.0283333,30.69875,95521.38792,353.990994,2.242029192
285,20130112 21:00:00,60.79541667,278.0545833,30.95791667,95493.19583,220.9717363,2.162551117
286,20130112 22:00:00,61.60166667,278.0854167,31.25291667,95463.57708,236.3760939,2.07173816
287,20130112 23:00:00,62.66041667,278.1158333,31.60833333,95433.88083,238.2502857,1.971885663
288,20130113 00:00:00,63.97583333,278.1408333,32.06875,95405.51667,251.9299875,1.879509868
289,20130113 01:00:00,65.48166667,278.1654167,32.64291667,95376.52208,261.000749,1.820306312
290,20130113 02:00:00,67.06875,278.1870833,33.30875,95346.87417,251.7388498,1.840729639
291,20130113 03:00:00,68.87125,278.2075,34.04416667,95318.18958,263.804651,1.883237493
292,20130113 04:00:00,70.78583333,278.2191667,34.8525,95290.5075,275.2158639,1.913724088
293,20130113 05:00:00,72.64708333,278.235,35.6425,95263.135,263.6598083,1.946290181
294,20130113 06:00:00,74.39541667,278.2620833,36.34083333,95236.80667,241.9275131,1.964740178
295,20130113 07:00:00,75.99458333,278.2975,36.93041667,95211.11208,217.5100473,1.962325958
296,20130113 08:00:00,77.43958333,278.3466667,37.40916667,95189.51833,198.6801504,1.976556942
297,20130113 09:00:00,78.92083333,278.4316667,38.02958333,95167.64583,182.29061,1.973870682
298,20130113 10:00:00,80.69291667,278.49125,38.64333333,95147.74167,237.6193223,1.948562488
