,predict_data,mse,rmse,mape,smooth,skip
10,"[ 97.73011    98.43588    84.14036    87.08772    91.02585    84.8297
  87.91467    86.110916   78.404366   77.84999    84.02165    81.50902
  77.4965     77.77074    70.43849    72.66166    63.702892   65.03753
  70.38924    69.96762    63.493458   66.12267    56.57026    58.831974
  55.214214   64.88153    61.04005    52.889244   50.715496   51.30463
  52.688168   55.5826     56.77596    38.267326   36.665977   43.166878
  31.09305    34.744335   37.40313    30.496199   24.251032   28.695295
  28.01366    25.663757   34.071854   23.954836   26.00367    27.613249
  19.898394   12.829635   21.642828   12.8959255   9.884995   17.358934
  13.272587   12.860494   16.447613   13.854288    7.726647    9.496119
   5.394701   10.874275   14.329244    7.386874    7.6488748   5.9557834
   0.          9.495476    9.486339    9.32787     6.4437      9.399795
   2.0347974  10.081387    0.5495898   9.175325    6.2594714   6.8506036
   9.833894   11.934746   12.130215    5.4883094  15.132137   21.376474
  19.997143    6.6617584  10.475298   17.02578    23.06551    24.506433
  39.81036    26.137814   17.595865   37.497044   27.627848   43.34174
  37.921947   44.839737   41.521015   48.731598   55.069675   50.98692
  66.98806    71.26418    65.40246    74.05902    76.23891    80.01471
  82.46006    89.79028    80.888115   88.89473   101.55341   102.860146
 109.06147   112.36421    99.86598   110.969215  109.51754   112.08232  ]",785.89974960454,28.033903574146432,187649984473771.38,weighted6,6
11,"[ 97.04768    98.50468    85.18846    85.75856    87.7757     81.983284
  83.05593    82.68115    77.60905    73.53106    78.54289    76.50508
  70.154495   73.28037    66.489975   65.742294   56.231163   59.266304
  61.476616   62.023273   57.420227   57.560795   48.593952   52.095215
  46.62137    54.610767   52.311146   44.352535   42.309654   44.084404
  43.844147   45.40527    47.905407   31.60522    29.192102   34.301575
  24.613297   26.791637   30.712849   24.918972   19.180155   22.662752
  22.014734   19.526955   28.340414   20.050747   22.061739   21.599234
  15.065359    8.26318    16.897608   10.431779    7.0609827  12.941875
  10.281038    9.764588   12.373692   12.522488    6.38736     7.7747393
   4.1320076   9.359425   12.529449    7.8071933   7.7482295   6.6543093
   0.         11.136426    9.600283   11.68782     9.485964   12.996956
   7.5132313  15.566204    7.909922   15.560725   13.705636   15.900536
  19.56711    22.377354   21.09695    17.859093   27.063042   32.953453
  33.242325   24.446175   26.198454   33.85879    39.638596   42.134785
  57.196068   46.461823   37.27192    55.146973   49.96054    63.194958
  58.80752    66.03951    61.563152   67.7164     74.86558    72.98902
  86.34161    89.763084   83.14989    90.984215   92.706955   96.748604
  98.03714   104.93504    94.88829   101.08052   112.784546  115.115234
 118.62084   122.0139    108.647354  119.61183   115.7566    116.97275  ]",721.1686908415543,26.85458416809976,48788995963180.87,weighted6,6
12,"[108.06578   110.32327    96.983      98.01701    95.25855    90.73092
  89.46784    90.97323    89.6352     81.05612    82.84556    83.42235
  74.11295    80.97052    74.191536   68.77953    59.921333   63.846394
  62.852287   65.27077    62.209633   57.33088    50.31787    54.9697
  48.800137   53.433693   51.274895   45.004013   43.0158     46.127888
  42.964832   43.490585   45.973457   33.87258    29.693653   30.577087
  25.387083   23.953432   32.497498   27.334854   21.144966   23.007494
  19.40261    17.879824   29.081972   21.877874   22.94996    20.904285
  12.513159    6.854454   16.348269   11.062874    7.475539   12.293509
   9.51588     8.379919   12.853906   13.2428      7.344448    7.839637
   3.7118814   8.218483   13.708265   10.376195    8.632226    8.762632
   0.         13.189903   12.520067   16.01586    13.604959   17.951801
  11.595749   21.964643   18.70001    24.086329   23.128347   24.752823
  30.550545   31.996273   32.148716   32.746304   41.353786   46.28378
  49.053013   43.613407   44.48563    54.385643   58.782635   62.967754
  78.19923    70.84223    60.833458   77.35783    76.40656    86.5413
  85.74319    91.46       85.02035    93.87838   100.13633   101.50506
 111.67513   114.957924  104.82491   113.954834  115.083786  118.35123
 119.94994   126.29161   113.26204   121.363945  130.84955   134.59618
 135.21175   138.03432   122.07645   135.22453   129.12323   129.34698  ]",462.532572448022,21.5065704483077,592973950937115.8,weighted6,6
13,"[109.62782   113.68753   101.90781    99.44724    95.324295   91.90502
  87.672745   91.538376   93.12817    81.0134     82.05586    83.54071
  71.48906    81.36626    75.472275   67.54395    58.34858    64.12644
  59.418484   62.543087   61.79922    54.88097    48.976803   54.384293
  46.108246   48.408485   47.749496   42.303463   40.11494    43.787518
  38.88348    37.434357   40.91048    31.536798   26.154255   25.09522
  22.190351   19.069698   27.694008   24.074959   17.524187   17.191248
  14.062418   12.281213   22.452576   18.006037   17.849382   12.192237
   6.586787    1.0537437   9.6230755   7.301551    2.5767343   4.465247
   4.4546113   3.8616312   6.9401846  10.606887    4.630667    4.5786653
   1.1778194   6.0901203  11.377154   10.491326    8.599194    9.743466
   3.203186   15.425161   14.441382   20.066427   18.944836   24.629177
  20.469625   30.571957   31.032978   34.76261    35.30872    40.35533
  45.196014   47.895115   47.509083   51.920883   59.793156   65.30897
  68.727646   68.466354   67.97744    79.502396   82.925674   88.75874
 102.701      98.56538    88.28106   102.89454   105.96493   113.28691
 113.61411   119.53127   111.364     120.162025  125.50282   129.059
 136.62608   138.85716   127.16148   136.31708   135.66786   138.63777
 139.6066    145.74135   130.41704   137.2653    144.77153   149.20714
 146.95755   150.27408   132.41325   146.10576   136.95299   135.74467  ]",379.0992293979756,19.47047070304094,0.5805277637544097,weighted6,6
14,"[ 88.98673     94.48827     84.647156    78.66631     77.32274
  74.00447     68.16589     72.421875    73.86275     62.458763
  66.116295    66.14777     54.257954    63.054115    58.19298
  52.67064     42.52861     49.208706    44.603382    45.784264
  45.68085     42.683292    36.148968    40.813335    32.75787
  35.600163    35.074635    30.402279    28.222267    30.668072
  27.984726    26.147984    29.167826    20.540274    16.017788
  16.284903    13.359923    12.025874    15.817975    14.98168
   9.698833     7.9222293    9.62684      7.686042    13.706263
  12.777569    13.028173     5.44034      5.875291     0.63961536
   6.5736876    6.8907213    2.9809122    4.7543464    8.441604
   9.302078     9.11122     15.9860735   11.697241    13.30609
  11.309675    17.185856    20.52055     21.086367    21.649061
  23.765526    20.269       30.128925    28.39412     34.684338
  35.12311     42.084423    39.987152    48.264656    47.900055
  51.90222     52.983204    61.316875    63.38316     67.89714
  65.70145     69.058525    76.22421     83.69254     84.85384
  85.60752     84.28397     93.45738     96.21356    102.36822
 114.125465   109.54898     98.597916   111.577576   112.8639
 119.951706   117.95547    125.0238     116.17652    121.20017
 124.89756    127.40487    134.58453    136.10759    125.57461
 132.20175    129.62758    132.67805    131.40634    138.0815
 123.56393    125.89308    132.2773     135.7169     133.21307
 136.76367    120.69701    131.2671     121.05295    119.30416   ]",441.85511484833745,21.020350017265113,0.5474146306777093,weighted6,6
15,"[ 96.86632   102.93864    93.46541    88.602135   83.927315   81.76487
  73.52504    78.55797    82.33673    69.35608    70.6742     72.58077
  58.62187    68.72748    64.4009     57.0037     47.126358   53.68879
  47.53107    49.17124    50.09303    44.336998   39.112263   43.804985
  36.624004   37.3747     35.73154    33.15394    30.400255   33.239754
  28.909012   27.479914   28.932152   24.19218    18.628878   15.487173
  16.151579   12.7612295  18.630924   19.335966   13.876877   10.229701
  10.018963    9.988212   16.429201   17.673347   17.006704    8.618484
   8.717839    5.2494926  10.866569   12.262302    9.078402   11.184218
  15.328661   16.434814   17.703815   24.311232   21.710608   23.280485
  21.1811     26.907915   32.03781    33.811935   33.835655   37.290394
  32.928024   43.030415   43.054882   50.311157   50.45003    58.440895
  54.763092   64.887375   67.737404   70.46951    71.872955   79.52897
  82.363335   85.128624   85.10372    90.17379    96.07288   103.71947
 105.56332   107.67409   106.079475  115.97181   116.29382   123.92114
 134.99648   132.2346    120.5654    132.32932   134.27701   139.38077
 139.90344   145.5692    134.80836   141.99951   143.0571    147.38882
 152.1602    154.26682   141.12079   147.84904   144.43002   146.25533
 144.79434   151.66219   135.54312   139.179     142.80206   146.84029
 142.678     145.28242   128.12962   139.29054   127.79979   126.32782  ]",534.8274381043577,23.126336460934702,0.39095858890666263,weighted6,6
16,"[ 76.63519    83.47491    76.84843    69.14014    67.76493    65.5391
  56.448242   60.58983    63.471264   53.728      57.169956   56.89949
  43.891525   51.50765    48.85126    45.168076   34.080433   40.77102
  35.761734   35.214428   36.320087   34.915665   28.200808   32.06892
  25.560558   27.486473   25.710045   24.118195   20.466      22.44119
  20.552736   19.752666   19.991964   16.181955   11.463978   10.315844
  10.984148   10.206405    9.961455   13.635725    9.952437    5.350454
  10.265497   10.890096   12.2322855  17.005123   17.283506    7.9880266
  14.340945   11.538173   13.940746   17.618214   16.074186   18.871748
  26.092127   28.912695   26.380363   35.9404     35.48845    39.068073
  38.395935   44.96802    47.326412   50.456352   53.19986    57.571167
  56.031746   63.232754   62.0649     69.865326   71.199005   79.945076
  78.19033    85.60975    86.77388    90.14299    91.312775  101.924355
 101.70943   105.942955  103.70165   107.14637   111.18847   120.475525
 119.85702   122.900856  119.91482   126.78422   125.42402   132.75124
 141.90321   138.58505   126.45379   135.83244   135.34744   140.15842
 137.91551   145.11145   134.37242   136.73141   136.38814   138.6963
 143.3451    145.21002   134.76335   137.2866    132.65817   134.76706
 130.39062   138.04395   124.79766   122.92078   125.704834  128.64499
 124.702576  127.282684  114.01639   120.729706  108.84041   107.70938  ]",513.7103151598161,22.665178471828014,0.36463058459700787,weighted6,6
17,"[ 68.22732    73.90251    69.50896    62.417263   60.24291    57.950993
  49.277157   51.69369    55.782925   47.767693   49.63619    48.425705
  36.171665   43.086533   41.268852   38.02327    26.652529   32.786983
  28.519121   28.132038   28.950462   27.319826   20.09818    24.57673
  19.007414   20.155418   18.507753   18.575768   14.272074   17.421673
  15.912119   16.225935   15.909592   14.904143   10.060013    8.739009
  12.566756   12.4307165  12.130515   17.08423    15.725379   11.987738
  17.911459   20.442484   21.710608   27.225517   29.578382   22.347641
  28.833998   27.366709   30.005873   34.081825   34.75585    40.04662
  45.60362    48.304005   45.532963   55.775433   56.449795   61.669083
  60.31527    65.98352    67.67802    71.713615   74.274765   79.73044
  77.61172    83.44783    80.4932     88.81941    89.28345    97.474434
  95.55125   101.96677   102.25484   104.88775   104.410194  114.35368
 114.711174  118.04149   113.325165  117.54438   118.35701   126.005424
 126.51531   131.7257    125.18378   130.81223   126.69396   133.1268
 142.70023   140.9378    127.35205   133.58131   134.29678   136.72984
 134.65628   142.17848   131.30861   130.57903   131.10849   133.0586
 135.85487   137.76166   129.00388   127.70804   124.16358   126.79832
 120.01751   127.3512    117.324     111.817154  114.727844  118.55587
 113.02038   114.831375  105.69888   109.57325    97.742256   96.91623  ]",650.9802011673952,25.514313652681217,0.3715540181283119,weighted6,6
18,"[ 42.935493    46.8365      49.025963    39.72979     40.090775
  36.816544    30.746857    28.850277    32.314507    31.56883
  31.842056    26.072338    16.460333    20.366297    22.061535
  21.851734     8.535458    14.34969     12.186565    11.561822
  11.853428    12.189752     0.71411544   7.0883493    0.6383247
   3.155415     3.5475593    4.7988772    0.           3.9734
   3.8667831    6.0360513    5.079472     7.328746     2.1600783
   4.6418705   11.734628    14.828363     7.971141    15.808496
  19.547867    17.989943    29.928297    34.540195    30.618673
  38.249092    45.328663    40.176662    51.750042    51.457718
  50.555508    56.588795    61.51345     68.80044     73.854546
  77.323364    67.98197     82.68997     84.928566    92.68495
  92.2995      96.609886    92.035484    98.17448    102.74449
 108.93713    108.90589    110.51067    100.40043    110.31875
 110.80642    116.90271    118.8369     119.17155    115.00975
 117.66907    114.805504   126.54457    126.26002    130.86108
 118.173035   122.928085   117.97326    122.91733    124.57155
 135.9228     122.49432    124.05955    116.36378    119.96901
 130.65445    131.79135    117.56155    116.04645    120.687
 119.350006   114.16832    125.18061    117.46901    105.34483
 110.63994    109.50125    110.629745   112.23612    112.069824
  99.63267     98.8451     104.34549     90.94516     98.20161
  98.40566     81.23753     86.021286    90.19645     83.54521
  84.74354     87.24281     82.36433     70.432976    70.23365   ]",458.55441932068885,21.413883798150415,150119987579017.12,weighted6,6
19,"[ 27.65306    30.393084   33.37853    26.831734   27.584034   23.826685
  19.885675   16.736284   19.279842   22.610596   21.97836    14.854332
   7.780732   10.935022   13.844385   15.406396    2.632533    8.015382
   8.161587    8.832671    8.525936    9.848685    0.          5.78308
   0.2121358   4.6691837   5.6255164   8.150024    1.0834078   9.136166
   9.734865   13.934069   12.8475065  17.246078   13.107676   17.513226
  25.923466   30.115257   22.251698   31.373098   37.699287   38.31764
  51.199112   56.594162   51.27546    59.693676   68.441574   66.14994
  77.37846    77.23257    75.43678    81.58754    87.85436    96.6007
  99.85235   102.753494   91.05698   105.82596   108.06178   116.229515
 115.58911   119.314735  110.936935  116.92455   121.293274  126.930176
 127.01142   126.87262   113.32291   122.24145   121.836624  125.981544
 128.12556   127.04906   119.757256  121.040955  116.58978   127.1509
 126.93895   131.47395   115.762184  119.18802   111.596085  114.878716
 116.733444  129.76747   114.26985   112.404205  103.43811   105.92129
 116.297     119.01087   105.74187    99.1105    105.54091   102.733864
  96.47465   107.450455  102.79019    86.103004   92.69953    90.604095
  90.27959    91.74599    96.28527    78.762245   79.63762    85.6506
  69.77453    76.49811    82.54225    61.92343    66.737625   69.868546
  63.746483   63.84643    72.16067    64.04717    52.922127   52.75325  ]",410.05839582849563,20.249898662178428,150119987579017.5,weighted6,6
