,predict_data,mse,rmse,mape,smooth,skip
0,"[ 34.850452  40.825645  47.706333  51.09961   54.120018  59.602734
  66.71514   79.98663   81.290886  82.43221   90.4912    95.910194
 101.85647  115.34531  117.85035  121.99531  129.2447   135.38881
 145.08914  146.08025  148.4136   152.58978  161.48816  168.48882
 169.16264  174.59416  172.30348  174.22705  177.43976  179.9992
 187.62666  184.55408  185.12     191.63635  192.40126  188.82031
 188.82748  182.97948  181.29758  194.29007  187.0421   184.65184
 179.46608  180.16083  176.21259  178.59561  175.74799  177.92183
 167.86488  171.03574  164.37453  159.33067  151.34416  149.24501
 147.76591  147.74963  147.6692   135.10759  135.03346  130.75133
 126.80691  129.7351   124.19943  113.422676 108.232185 111.59112
  96.448975 102.272675  98.814575  89.209915  83.02248   94.30337
  81.47197   83.137115  90.61123   73.691666  71.751884  75.42361
  65.283485  68.43203   77.07626   61.424305  52.44302   56.850513
  50.339302  49.85641   58.44128   49.29074   45.31865   47.3898
  39.94888   36.2567    45.449574  34.935207  32.996536  29.666855
  29.396423  21.260254  33.939224  33.286743  27.399511  28.440868
  25.219864  23.231209  16.299856  20.9432    12.377456  15.430062
  14.921233   9.085717   8.077634  16.457596  11.824112   8.061429
  16.27697   16.834917   8.006481  13.845232  17.730194  13.853851]",5596.643994325727,74.81072111887258,0.6965817792054937,rolling9,6
1,"[1.88088684e+01 2.23211765e+01 2.29984684e+01 3.01329994e+01
 3.00647583e+01 3.48455849e+01 4.41813469e+01 5.79074707e+01
 5.03141670e+01 5.14031448e+01 5.78568649e+01 6.16610756e+01
 7.09127197e+01 8.51145477e+01 7.99842606e+01 8.27721024e+01
 8.97852020e+01 9.51700439e+01 1.08185623e+02 1.11989166e+02
 1.04316986e+02 1.09582329e+02 1.17922836e+02 1.24794159e+02
 1.27007896e+02 1.35161758e+02 1.25030891e+02 1.29519852e+02
 1.34413345e+02 1.38643951e+02 1.45970566e+02 1.43107346e+02
 1.36754990e+02 1.46142029e+02 1.48542892e+02 1.45868500e+02
 1.49343613e+02 1.39931000e+02 1.34061646e+02 1.50151932e+02
 1.45647568e+02 1.40214584e+02 1.44376068e+02 1.42355225e+02
 1.33884964e+02 1.39648666e+02 1.40699142e+02 1.39523056e+02
 1.40013992e+02 1.42283051e+02 1.30914932e+02 1.28647354e+02
 1.23956657e+02 1.19221794e+02 1.24928848e+02 1.27585312e+02
 1.22052162e+02 1.09872597e+02 1.12549202e+02 1.07495346e+02
 1.06487724e+02 1.09829018e+02 1.03871948e+02 9.10128632e+01
 9.03011551e+01 9.50226288e+01 8.05386963e+01 8.49233170e+01
 8.26590424e+01 7.11501617e+01 6.73786240e+01 8.01561356e+01
 6.94604797e+01 6.78864899e+01 7.70977707e+01 5.81161499e+01
 5.65760765e+01 6.26223564e+01 5.67610245e+01 5.66553154e+01
 6.73215179e+01 4.95244484e+01 4.02641716e+01 4.72825356e+01
 4.36443062e+01 4.50800362e+01 5.74842224e+01 3.97895966e+01
 3.65562973e+01 3.92799683e+01 3.44512558e+01 3.34537392e+01
 4.60205765e+01 3.04969635e+01 2.86541176e+01 2.69378643e+01
 2.65869942e+01 2.00720711e+01 3.51579285e+01 3.09312992e+01
 2.44329720e+01 2.84772892e+01 2.33831921e+01 2.21632099e+01
 1.95878563e+01 1.93658447e+01 9.78514767e+00 1.66765118e+01
 1.27846813e+01 6.23510361e+00 8.23150253e+00 1.11689386e+01
 3.41113377e+00 3.83231521e+00 8.77452660e+00 6.68268251e+00
 8.08677077e-02 5.23022890e+00 3.66561007e+00 1.08825445e+00]",2072.1617855097243,45.521003784074495,2.1324050019296688,rolling9,6
2,"[  6.682369    8.152677    4.349309   14.577155   12.312747   16.391
  27.397734   41.15634    26.940187   28.557001   33.824146   36.248672
  47.947487   62.6607     51.823177   54.22937    61.04759    65.92738
  81.271095   87.22775    72.27078    78.80573    86.79508    93.53474
  97.07313   107.42702    91.73885    98.24971   104.37802   109.89658
 117.15685   114.75671   103.74838   115.21334   118.91632   117.16422
 123.21348   111.59067   102.92944   121.23969   118.93166   111.85307
 122.68134   118.966446  107.37706   115.45814   119.68699   116.69461
 124.44588   126.16206   111.62366   111.35216   109.20176   102.775734
 113.42115   117.98438   108.48353    96.72858   101.28685    95.82219
  96.74989   100.16544    93.884964   79.51211    81.83037    87.45094
  73.216736   76.54665    74.75589    61.933155   59.559513   73.28759
  64.07839    60.000465   70.17312    49.76624    48.156013   55.532864
  52.506657   50.223934   61.894356   42.471554   32.657177   41.248737
  39.469204   42.393227   57.13265    33.283733   30.345848   33.469822
  30.21556    31.173254   46.096844   26.835981   24.962673   24.217094
  23.463894   18.33368    35.162716   28.139761   21.167433   27.37247
  20.629406   19.848743   20.72138    16.779728    6.4330745  16.181307
   9.701351    2.5159068   7.130802    6.150364    0.          0.
   2.1059022   0.          0.          0.          0.          0.       ]",751.3538285350218,27.410834145188318,2818502766796035.0,rolling9,6
3,"[2.98200536e+00 3.88086009e+00 0.00000000e+00 9.70819855e+00
 6.58260584e+00 1.01451645e+01 2.19435520e+01 3.55767708e+01
 1.80352421e+01 2.00448341e+01 2.48665581e+01 2.66833344e+01
 3.93210678e+01 5.38163300e+01 3.99402313e+01 4.25206223e+01
 4.90114441e+01 5.36054459e+01 6.98688889e+01 7.64024200e+01
 5.77739677e+01 6.53363190e+01 7.26917038e+01 7.92259140e+01
 8.33911209e+01 9.45379715e+01 7.58753738e+01 8.35305786e+01
 8.98056335e+01 9.58905258e+01 1.03348160e+02 1.01238762e+02
 8.77229080e+01 9.98904724e+01 1.03959961e+02 1.02644196e+02
 1.10059608e+02 9.77904053e+01 8.75701599e+01 1.06376251e+02
 1.05048653e+02 9.75479965e+01 1.11332344e+02 1.07380600e+02
 9.42601318e+01 1.02801422e+02 1.08945747e+02 1.05311089e+02
 1.16193489e+02 1.18117470e+02 1.01935127e+02 1.02293365e+02
 1.01685509e+02 9.48579102e+01 1.07356262e+02 1.13115776e+02
 1.01639847e+02 9.00257568e+01 9.56793747e+01 9.03200836e+01
 9.18900604e+01 9.50408401e+01 8.89119110e+01 7.38097992e+01
 7.75746765e+01 8.36691513e+01 6.94940567e+01 7.20201721e+01
 7.06208572e+01 5.73572426e+01 5.55510483e+01 6.94394150e+01
 6.10258141e+01 5.55100060e+01 6.62674561e+01 4.54679604e+01
 4.34254112e+01 5.10270462e+01 4.94668732e+01 4.63964767e+01
 5.82225800e+01 3.83019562e+01 2.79940548e+01 3.68884315e+01
 3.62201920e+01 3.98690338e+01 5.53105469e+01 2.89211254e+01
 2.59220314e+01 2.89789162e+01 2.66704330e+01 2.84662743e+01
 4.43284302e+01 2.37755718e+01 2.18617554e+01 2.14614964e+01
 2.06403580e+01 1.62537556e+01 3.37388039e+01 2.54442959e+01
 1.84289627e+01 2.53803196e+01 1.78980312e+01 1.74970627e+01
 2.02306690e+01 1.47079620e+01 4.11091805e+00 1.51236429e+01
 7.43527699e+00 9.66663659e-03 6.29943895e+00 3.47879481e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",584.4767641017495,24.175954254211963,3295133727359417.5,rolling9,6
4,"[ 13.754446    17.45444     11.661992    22.944431    21.195623
  24.574797    35.963856    49.487343    33.00642     34.324516
  40.098274    42.832863    54.050465    66.001686    52.423107
  55.60484     61.323204    65.71059     80.776566    84.42745
  66.58091     75.04901     80.3319      86.22757     89.85874
  98.8352      79.680916    87.58121     91.565094    96.990364
 105.32432    102.82606     88.320435    98.83858    101.32435
  99.16208    106.631134    95.95261     84.84322    100.717674
  98.25431     91.54126    103.22638    101.59286     88.69051
  94.263885   100.78648     97.32047    106.042435   109.93453
  93.46552     92.01379     92.01226     86.9953      96.75595
 103.4755      92.73289     80.3945      86.76669     82.66998
  82.96579     85.306854    80.72091     65.91494     69.50045
  75.98889     62.03681     63.629143    63.447155    51.100273
  49.338886    62.161488    53.805122    48.069736    59.62393
  40.316097    37.276638    43.585655    42.448906    40.466934
  51.436386    33.24468     22.696571    29.965813    30.287794
  33.37249     47.121933    23.759184    20.245312    22.168282
  21.053034    21.847713    36.342285    18.931911    16.948523
  16.17097     16.718643    11.894858    28.034082    21.022852
  14.9387665   19.982882    13.817485    14.336275    16.43142
  12.813981     2.965494    12.655202     6.043806     0.
   6.001723     4.024909     0.           0.524012     1.3631939
   0.           0.           0.36738038   0.           0.        ]",624.47561060053,24.989510011213305,2810996767417085.5,rolling9,6
5,"[ 38.31833    45.777096   41.93784    51.245453   52.504158   56.49932
  66.685555   79.062996   65.95533    66.74048    74.18274    78.363594
  86.86412    93.29294    82.61396    87.20824    91.90986    95.69424
 108.08687   106.294365   92.19577   101.33026   103.258446  107.91105
 110.675674  115.44987    98.216255  104.36792   104.52484   108.81795
 117.67636   115.01167   100.626495  106.782265  106.86968   103.25148
 109.01016   101.75885    90.442635  100.0687     95.69097    90.324455
  96.48779    97.92551    86.641075   86.93397    92.63074    90.39015
  93.461174   99.326385   84.43901    79.54528    78.73708    76.72144
  81.21022    88.14801    80.94976    66.982666   73.00621    70.82233
  68.68464    70.05191    67.968445   54.09934    56.30327    63.08734
  49.555454   50.573036   52.234932   41.511684   39.5471     50.574657
  41.37516    35.271908   47.565662   31.873423   28.22147    30.332224
  29.370813   29.869276   39.011112   24.570213   14.017447   18.610016
  19.416712   19.933323   30.576118   14.74003    10.63119    10.562104
  10.951512    9.459776   20.95262    10.01667     7.495494    6.2231073
   9.734512    3.6061642  17.111446   13.619525    9.21284    10.582305
   8.197678   10.198569    9.9263935  10.29508     2.069683    9.318847
   5.9010935   1.6503493   7.3818936   8.267636    3.293131    8.5001545
   9.79482    10.692558    9.505972   12.882204   12.744308   16.41411  ]",573.7933100866078,23.953983177889388,0.5635936390353533,rolling9,6
6,"[ 66.645546    75.37019     73.09069     80.94132     84.79358
  89.61815     99.21429    109.22867     98.59272     99.80333
 108.09281    112.69531    119.72276    120.56291    112.62528
 118.37963    122.38512    125.029785   135.26302    129.23518
 118.80293    126.93895    126.181244   129.53976    131.7891
 133.12834    119.09657    121.182045   118.56169    122.24462
 130.27075    128.23608    115.15832    115.88835    114.580414
 110.0613     112.708984   108.64932     98.93992    101.83916
  96.18655     92.32869     92.80097     95.427605    87.356735
  82.679565    86.91931     86.63953     83.79075     89.95797
  79.12865     70.45707     67.57257     68.03622     67.65219
  73.58024     72.09883     55.627766    59.890583    58.919094
  54.279465    54.890224    55.73913     42.522488    42.212086
  48.94382     35.245007    35.952408    39.977974    30.507648
  27.52703     36.739002    26.10823     18.650145    31.555061
  20.251486    15.869795    12.680067    11.977471    14.977771
  22.097723    11.906222     0.57280046   3.4529011    4.3542814
   1.7853341    9.432098     1.3315537    0.           0.
   0.           0.           2.5186596    0.           0.
   0.           0.3222605    0.           4.190929     4.924404
   2.4771225    0.8018649    2.937067     6.547296     3.6335094
   7.9545603    1.7622037    7.8830056    7.9868484    6.2080317
  10.611412    15.295731    13.628313    19.616096    21.943235
  26.494173    24.724056    28.346195    33.49242     39.72056   ]",579.9706463581199,24.08257972805488,2991140752511905.0,rolling9,6
7,"[ 80.078285    86.81503     83.27267     91.205956    95.160545
  99.71898    109.62197    117.05028    104.847565   106.383965
 113.54942    117.19996    124.85696    123.07462    114.256676
 119.4966     122.994965   124.56422    134.19511    128.04475
 117.60889    123.72354    121.62776    124.32189    126.63085
 127.85331    115.5121     113.84953    111.03219    115.32564
 121.641495   121.16713    109.393036   106.787605   106.1842
 102.532906   102.71919    100.11988     93.148994    92.27425
  87.19384     85.2747      83.86005     85.21094     80.61488
  73.92764     78.042915    79.52605     74.66709     79.80801
  73.20206     62.963696    58.795624    60.24181     58.35175
  62.9094      65.58861     48.058617    50.54263     49.68255
  44.285255    44.428417    47.02283     34.56616     32.21437
  38.422333    24.95759     24.98841     30.384207    21.714886
  17.586601    25.156466    14.942018     5.378988    17.684921
  10.09764      4.4740195    0.           0.           3.3163364
   7.9072123    0.9298715    0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.99587244
   0.2864859    0.           2.5438893    7.392942     4.017529
   9.485996     4.9219728   12.460686    13.628169    12.693097
  16.952827    23.163725    22.264519    30.54174     32.842415
  38.439934    35.845406    39.732925    46.537132    54.192204  ]",520.8061187482002,22.82117697990619,9633950202883386.0,rolling9,6
8,"[9.87610779e+01 1.01580894e+02 9.54908142e+01 1.04347992e+02
 1.07708008e+02 1.11433411e+02 1.21357773e+02 1.24650299e+02
 1.09220589e+02 1.11705734e+02 1.16529778e+02 1.18486191e+02
 1.26666489e+02 1.21990234e+02 1.11116119e+02 1.15606636e+02
 1.17937057e+02 1.18120758e+02 1.26695312e+02 1.21493919e+02
 1.10549019e+02 1.13807892e+02 1.09711632e+02 1.11710670e+02
 1.14087402e+02 1.16250931e+02 1.06579636e+02 9.93278885e+01
 9.67261200e+01 1.02326202e+02 1.05772667e+02 1.08260216e+02
 9.89243011e+01 9.17031479e+01 9.26936111e+01 9.13237839e+01
 8.77499390e+01 8.75551834e+01 8.49476471e+01 7.90260315e+01
 7.55044403e+01 7.73135376e+01 7.35610046e+01 7.28718338e+01
 7.33505249e+01 6.41962433e+01 6.88107071e+01 7.36054306e+01
 6.60944214e+01 6.94907913e+01 6.89997025e+01 5.74186211e+01
 5.16567764e+01 5.42869682e+01 5.08560104e+01 5.30896988e+01
 6.08453407e+01 4.30755005e+01 4.27091560e+01 4.18176117e+01
 3.58184891e+01 3.50713272e+01 3.92644653e+01 2.85384140e+01
 2.32549553e+01 2.79979382e+01 1.52316313e+01 1.41675777e+01
 2.07052498e+01 1.35546865e+01 7.59316730e+00 1.22595177e+01
 3.65901208e+00 0.00000000e+00 1.31295955e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.46326053e-01 9.36887190e-02 5.61992550e+00 1.19821739e+01
 9.25700665e+00 1.56015501e+01 1.32475014e+01 2.35460148e+01
 2.54054203e+01 2.51007690e+01 3.02337742e+01 3.79520378e+01
 3.74512901e+01 4.92265129e+01 5.12720337e+01 5.77194595e+01
 5.45597839e+01 5.85752335e+01 6.64908905e+01 7.59608231e+01]",554.8316713262789,23.55486513071724,9236132235798994.0,rolling9,6
9,"[ 99.258675  99.31322   91.92159   97.19701   99.28059  102.23105
 113.423965 115.36283   99.588425  97.72584   99.98844  101.04677
 112.32915  108.42193   96.69983   94.76526   97.92393   96.973
 106.117966 104.0311    94.1507    89.52189   86.66579   88.84683
  90.0635    93.1547    86.62476   73.87093   73.55281   79.51298
  79.938995  82.70363   77.20803   68.077446  70.77472   69.66738
  62.456165  60.83996   65.12505   57.739952  53.54269   56.66636
  51.009293  45.608944  53.886517  45.13301   46.47324   50.771393
  42.03646   43.26099   50.600544  37.3228    28.540287  31.357635
  26.699743  25.943167  41.832344  22.145042  19.222828  16.965263
  10.852784  11.142563  18.095043   9.004143   0.         3.963305
   0.         0.         0.         0.         0.         0.
   0.         0.         0.         0.         0.         0.
   0.         0.         0.         0.         0.         0.
   0.         0.         0.         0.         0.         0.
   0.         0.         0.         0.         0.         0.
   0.         0.         0.         4.113242   8.366482   8.889203
  16.1155    24.021597  17.296997  26.05717   26.207779  38.304142
  41.127724  40.546192  41.10492   51.495224  51.098602  65.567535
  67.61439   73.4894    64.03017   69.63692   79.61274   87.89212 ]",642.1969826677596,25.341605763403383,1.366467186937998e+16,rolling9,6
