,predict_data,mse,rmse,mape,smooth,skip
10,"[ 38.859833   43.85001    48.219498   53.486614   45.80427    39.747093
  69.29694    71.27446    69.4215     76.894264   78.631874   66.04154
  72.78018    69.09006    56.95174    70.83377    71.77749    65.648834
  73.13719    80.329346   72.7994     81.51921    82.79365    70.09225
  86.64207    73.3057     72.311516   84.76853    93.74997    75.97531
  82.72196    84.27888    80.5056     93.8024     94.74136    83.47873
  93.43275    95.94215    88.29807    94.83065    88.86539    87.70159
  90.50709   101.19616    93.18254    94.35031    89.79985    97.4934
  86.34366    86.03539    87.94367    87.57717    85.23428    88.710266
  73.205185   64.85785    83.71172    73.015724   63.728256   68.94329
  69.07121    70.85948    76.36369    68.56525    56.483185   70.938385
  56.001724   48.540184   60.209095   61.779854   58.04651    62.905994
  39.806427   38.38809    43.51875    42.020485   39.08574    39.995193
  37.24982    32.126026   28.424753   28.00801    13.385201   19.96169
  13.037889   21.688934    9.204138   14.286625    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          9.663161    8.006905    1.9918573   7.668074
  18.297909   13.696976   11.046203    9.92401    11.445897   34.010105 ]",675.5090883129727,25.990557676067144,1.048963413208378e+16,rolling9,3
11,"[ 57.63595    63.450813   66.736755   72.842285   65.865036   59.95715
  90.077835   91.27475    90.545845   97.50099    98.29995    86.18292
  92.20459    86.80249    75.415054   90.27908    88.91836    83.21762
  92.42671    96.84264    89.64648    96.787766   97.52671    85.87208
 100.486084   85.74191    85.90259    96.390656  104.58523    88.52952
  92.623024   93.58886    90.78368   100.1161    100.14798    90.724815
  96.466415   99.35871    92.51811    92.79354    88.48641    90.111626
  88.01163    98.56105    93.51088    90.886116   85.909485   95.073906
  81.58552    80.461876   84.931015   82.246735   80.773254   84.47833
  67.546265   59.58923    79.23137    67.07829    58.767345   63.633503
  62.72437    65.10564    69.54357    61.60279    49.29502    62.584713
  47.89654    40.33186    51.212578   52.15682    49.91425    53.6575
  29.732767   28.018755   33.41065    30.423845   27.116753   27.563116
  22.432043   15.54114    13.381448   10.831469    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         11.813936   12.954808    6.9478054  12.363896
  25.372896   25.08362    20.874172   23.027342   24.213806   45.90509  ]",562.1392452323928,23.709475853177203,1.3255594903227162e+16,rolling9,3
12,"[ 68.04702    73.74995    76.35895    82.64423    76.064125   70.64637
 100.55216   100.42479   101.41781   106.90061   106.59272    96.0929
 101.25995    94.26122    84.08577    99.7572     96.38172    91.59063
 102.73891   104.58716    97.869965  103.372955  104.191795   94.21058
 106.3114     91.99839    93.35383   101.27545   109.38603    95.62295
  97.19932    97.733185   95.783775  101.03764   100.67972    92.98488
  94.72394    97.980515   91.79637    86.240814   83.50189    86.966446
  81.1466     90.75605    88.33027    83.15845    77.07041    86.82215
  72.74957    69.877975   75.778496   72.5885     71.450134   73.904495
  57.30488    49.253853   68.752945   56.429653   48.802578   52.28446
  51.7578     54.750313   57.69624    49.92735    38.015915   49.770576
  35.600586   28.893213   38.38896    38.706978   38.84619    41.655586
  16.728064   15.404736   21.582514   16.025682   13.230562   14.316615
   5.571833    0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   1.5955895   0.810198   15.5031805  19.481989   13.455905   16.992378
  32.48795    36.588783   29.599339   35.332096   35.737476   54.731014 ]",567.3717365456216,23.819566254355298,1.3675930868448406e+16,rolling9,3
13,"[ 79.40271     83.97953     86.03738     93.304306    86.12201
  81.32854    111.5928     109.43053    112.14633    116.82138
 114.76415    105.914566   110.85394    101.67883     92.97588
 109.80307    104.44903    100.60282    113.67789    113.35804
 106.984795   110.67719    112.28646    103.84516    113.258385
 100.025986   102.617676   107.37596    115.92039    104.456375
 103.06213    103.84079    102.59697    103.4671     103.093216
  96.73277     94.43569     97.901115    91.69961     80.82905
  79.152565    84.1358      75.22817     83.3763      83.04893
  76.21751     68.54186     78.480515    64.6308      59.68519
  66.200714    63.583252    62.518192    62.85651     47.30338
  39.394844    58.109188    46.088722    39.560616    40.84401
  41.00084     45.318348    46.06396     38.327118    27.468672
  37.267105    23.231953    18.175682    26.177456    25.08949
  28.301819    30.161165     3.188635     3.1786525    9.947129
   0.9819696    0.           1.1990004    0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.6872791    0.33414966   7.6551247   10.18524
  21.327187    27.859316    21.785995    23.336294    40.863697
  49.60799     39.567245    48.667023    47.917652    64.22026   ]",585.3641615325231,24.194300186873004,1.3540822879627292e+16,rolling9,3
14,"[ 84.08404     87.160965    89.05047     96.6088      88.74926
  84.6941     114.5853     110.51721    115.036476   118.30513
 114.70569    107.96485    112.45457    101.65724     94.50103
 111.892204   105.188194   102.56012    116.95394    115.109505
 109.27302    111.23939    113.80972    107.13384    113.84173
 102.57425    106.353546   108.04845    117.189      108.08088
 104.267715   105.301674   104.65403    101.91439    101.73572
  96.41102     91.051384    94.59241     88.30488     73.5682
  72.61576     78.249504    67.60308     74.12414     75.17143
  67.84566     58.55874     67.95459     55.46038     48.34113
  54.50369     53.561737    52.33815     49.920567    36.327312
  28.439867    45.823658    34.91019     29.205097    27.923477
  29.630129    35.109905    33.698986    26.350769    16.798252
  24.744785    11.105798     8.016892    14.408398    12.37827
  18.582119    19.75807      0.           0.           0.19959864
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           2.4598136
   7.00369      9.5638275    6.7431674   16.00643     21.337019
  28.690712    37.163136    31.065292    30.053692    49.145763
  61.553455    48.363644    60.21195     58.245804    71.40461   ]",545.2626695991534,23.350860146880102,1.5042022755417458e+16,rolling9,3
15,"[ 93.72038     96.66332     97.823      105.22574     97.29682
  92.81882    122.25882    117.52482    122.03119    124.48349
 120.24118    113.50235    116.99848    105.68131     98.50852
 115.4484     107.926834   105.58408    119.77149    116.93994
 111.25648    112.085205   114.151825   108.17128    113.29239
 102.04708    106.28914    106.70316    115.41381    107.270134
 102.00892    103.11117    102.92628     98.505226    98.03626
  93.71883     86.74663     90.45146     84.938614    67.97374
  67.811516    74.66749     62.06556     68.522575    71.184204
  62.29953     52.99        63.009674    50.02135     42.351746
  49.710407    48.04446     47.15863     44.75098     30.914898
  23.006937    40.748596    29.777597    24.261774    22.726912
  24.682323    30.008688    28.250786    21.356075    11.83854
  19.439632     6.4559317    3.2172549    9.263246     7.7159896
  14.268309    15.085582     0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.41216823   9.713679
  14.290808    17.444675    14.524269    24.550964    30.525574
  37.195873    46.736015    40.588108    39.311424    59.089825
  72.584145    58.87382     71.79014     69.348495    82.018265  ]",556.6820065167107,23.5941095724486,1.2662620952290044e+16,rolling9,3
16,"[ 94.58706    97.17932    98.09198   104.48813    96.64264    91.96368
 120.12427   115.019295  119.780464  120.643524  116.11604   110.048065
 112.28705   101.13583    94.10576   110.02741   102.35972   100.64589
 114.144714  110.929115  105.67809   105.556915  107.266     102.31427
 105.92398    95.574104  100.30115    99.65239   108.06115   101.024025
  95.057915   96.03592    96.2636     91.037834   90.4444     86.88105
  79.329865   83.09776    78.363716   60.583324   60.94182    68.08893
  54.92901    61.203293   64.708275   55.46867    46.139687   55.962505
  43.645275   35.380783   42.89186    41.65126    40.916264   37.82468
  24.717285   16.663406   34.16245    23.951424   18.309654   16.128378
  19.2555     24.248402   22.19321    16.121578    6.8399353  14.161419
   2.1382601   0.          4.5355377   4.029986   10.84579    11.516263
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   3.850706    9.572498   18.902607   23.418062   26.440907   23.261724
  33.726757   39.799583   45.5201     55.47869    49.338448   47.102673
  67.16062    80.80514    66.39945    79.82174    76.92778    88.514984 ]",554.6181557280063,23.550332391030203,1.2242284987068798e+16,rolling9,3
17,"[ 96.570694    98.61546     99.42317    104.92509     96.82686
  91.930504   118.807945   113.45489    118.16813    117.764366
 112.93611    107.23799    108.3379      97.474785    90.50789
 105.06025     97.61634     96.52868    108.55102    105.56268
 100.79169     99.62901    101.06602     96.87643     99.15777
  89.61264     94.738075    93.14889    101.14644     94.876236
  88.30442     89.4064      89.892746    84.39409     83.67558
  80.43018     72.981415    76.55758     72.22835     54.874046
  55.20869     62.282764    49.290794    55.43063     59.07178
  50.108856    40.911266    50.246845    38.851265    30.246515
  37.39044     36.853226    36.238728    32.425568    20.038584
  12.147808    29.233366    19.869993    14.236193    11.408484
  15.690954    20.48972     18.172548    13.01389      4.1204777
  11.3738985    0.19741896   0.           2.582529     3.1363068
   9.949121    10.711083     0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   5.084094     0.27802426  16.600523    22.380962    31.46585
  35.575848    38.207626    35.09679     45.549583    51.41314
  56.52472     66.31713     60.19023     57.38764     77.13183
  90.117325    75.51613     88.64258     85.34082     96.5547    ]",530.8628546684577,23.040461251208875,1.032825514543634e+16,rolling9,3
18,"[ 96.53531    98.18789    98.95473   103.34922    95.17882    90.05634
 115.4937    110.126755  114.7859    112.96231   108.0532    102.75172
 102.61232    92.30465    85.36294    98.386086   91.34202    90.9033
 101.303375   98.6722     94.44858    92.36232    93.44841    90.04944
  91.148384   82.37492    87.90481    85.591965   93.123665   87.58536
  80.67624    81.76765    82.54014    77.08954    76.217064   73.29409
  66.22437    69.6281     65.82519    49.17922    49.48293    56.3884
  43.740505   49.87636    53.535526   44.938538   35.99976    44.774178
  34.31573    25.515486   32.21056    32.366043   31.890738   27.432436
  15.757293    7.986993   24.651209   16.171013   10.413908    7.030033
  12.52003    16.985254   14.522861   10.339927    1.7265685   8.983872
   0.          0.          0.9612814   2.8251107   9.410104   10.260259
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          5.7526608  17.666273   13.114203
  29.061653   34.76657    43.532265   47.176964   49.200775   46.294632
  56.576107   61.9643     66.68333    76.13184    70.036156   66.696915
  86.035385   98.04499    83.381325   96.03857    92.4326    103.31904  ]",514.5364756363025,22.683396474873476,1.1540474045136896e+16,rolling9,3
19,"[ 93.23372     93.8315      95.110535    98.62436     89.99908
  85.3699     109.368614   103.69523    109.10126    105.81714
 100.53285     96.57763     95.64432     85.56794     79.44375
  91.21665     84.70842     85.41696     94.38173     92.413155
  89.04213     85.81001     87.36179     85.050644    84.79404
  77.59446     83.823135    80.22176     87.6553      83.205505
  75.81988     77.02811     78.010284    72.32198     71.48478
  68.424225    61.78579     64.71876     60.61646     45.118393
  44.835846    50.81252     39.440933    44.878773    47.605095
  40.605965    31.300928    38.555244    30.184574    20.714327
  25.580555    27.917097    27.332766    20.805086    10.923433
   3.6325078   18.833405    11.837297     6.391318     1.3334657
   8.616861    13.55655     10.131829     6.9300785    0.
   6.046939     0.           0.           0.           1.7627339
   9.175004    10.190873     0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.          10.540629     3.3711765    0.65982693  19.994085
  32.035583    27.341736    42.76638     48.358456    56.410378
  59.704365    61.33638     57.682495    67.9204      73.57879
  76.66012     85.602005    79.582344    74.86593     93.733025
 105.313576    89.71336    101.99118     97.87555    107.72125   ]",560.7526708447016,23.680216866504868,1.1037572086747192e+16,rolling9,3
20,"[ 92.66688     93.03077     94.41273     96.72696     88.162575
  83.45344    105.88244    100.48655    105.94379    101.16894
  95.998825    92.51167     90.296265    80.9632      74.995384
  85.03147     79.115654    80.612366    87.62531     86.23601
  83.60446     79.38645     80.61532     79.11386     77.79827
  71.19261     77.92615     73.706436    80.53362     76.775734
  69.183876    70.26653     71.550026    66.14181     65.03761
  62.173626    56.176918    58.81728     55.12154     40.69621
  40.163715    45.819794    34.99896     40.495537    42.858494
  36.417156    27.448202    33.919273    26.484924    16.964718
  21.082077    24.143665    23.728996    16.485916     7.254985
   0.24904576  14.879749     8.729621     3.1997478    0.
   6.0081387   10.667088     7.0723095    4.918588     0.
   4.330728     0.           0.           0.           2.2764528
   9.359162    10.508271     0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           3.1161487
   3.1125178   24.329285    18.220137    15.730039    34.165916
  45.5136      41.164577    55.966366    61.33337     68.90773
  71.65579     72.504875    69.12905     79.03298     84.074524
  86.86431     95.25993     89.298416    84.120125   102.47829
 112.82202     97.26608    108.8432     104.554535   114.2716    ]",587.9917258718109,24.24854069571633,1.1517956047000044e+16,rolling9,3
21,"[ 85.43802     84.31235     86.714516    88.423904    79.12503
  75.44179     96.71033     90.85671     97.5838      91.61839
  85.90674     84.330315    81.8831      72.53159     67.83671
  77.05543     71.79949     74.60753     80.553505    80.06034
  78.33728     73.1381      75.38706     74.97893     72.5597
  67.90456     75.41528     69.814476    76.85454     74.1978
  66.292114    67.53612     68.89406     63.30329     62.402374
  58.941452    53.60534     55.618744    50.93574     38.199154
  36.68097     40.753834    32.091232    36.49683     37.12608
  33.29609     23.576738    27.896559    23.348639    13.003463
  14.325147    20.59474     19.943867     9.79588      3.074285
   0.           9.347584     5.014194     0.12667847   0.
   2.6955938    8.456283     3.4600453    2.1216311    0.
   2.2043893    0.           0.           0.           1.613284
  10.201552    11.5666685    0.           0.           0.6292311
   0.           0.           1.9113805    0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           4.7874756   11.304427    15.694183
  16.554348    37.006527    31.315897    29.021519    46.78992
  58.45182     53.70123     67.732       72.95053     79.50913
  81.952324    82.58153     77.854       87.61011     93.4197
  93.9778     101.50953     95.72455     88.76594    106.44936
 116.698425    99.79995    110.8874     106.081406   114.50191   ]",652.907239835856,25.55204962103541,9971720174936174.0,rolling9,3
