,predict_data,mse,rmse,mape,smooth,skip
0,"[ 44.510265   49.280224   48.51804    50.463398   58.90745    59.93954
  67.602516   75.34846    70.19761    76.402985   69.54042    75.0464
  83.623      80.767746   80.95361   103.54956   104.08784   102.60032
 108.44519   110.80077   110.131256  117.199905  122.862595  110.56591
 144.48518   140.77585   146.78082   149.52173   149.04124   151.66652
 155.17369   168.73766   175.03926   171.05255   173.27083   166.13257
 168.58276   179.7272    183.92343   179.40472   168.98515   183.31615
 179.04034   188.15715   190.19669   173.58525   183.65913   188.32495
 182.59602   184.20442   185.13556   187.2849    182.49683   177.49188
 185.00468   171.63681   164.90265   171.13126   151.69446   150.48686
 155.30875   146.46526   151.01904   153.01784   136.993     124.83373
 128.5167    128.47568   121.222946  120.857506  110.91967    95.48981
  92.84649   105.772255  112.3426     99.19536    92.68094    98.29882
  84.47381    88.14904    89.68797    82.412186   72.22049    51.37088
  39.761295   35.238987   40.95809    56.650047   56.471054   44.80757
  45.95804    39.56826    50.27532    39.062805   36.41257    33.80202
  17.210432   24.167566   11.730359   19.717373   18.85046    26.393286
  18.955374   11.972047    8.697831   22.67387    21.452944   11.045067
  12.874123    3.965249    0.          2.7295475   0.          3.7506442
  14.000782   10.416918    1.6882768  22.09392    30.473522   19.607538 ]",4524.335168906414,67.26317840324239,1519964874237543.0,rolling9,13
1,"[ 20.48211    21.512577   16.038471   28.528788   34.12167    46.55641
  55.07462    59.7188     52.797558   61.127922   52.84846    57.970875
  76.32029    63.466732   65.02332    91.1402    107.153206   93.14191
 100.86001   101.33154   105.003975   96.49456   108.983475   98.38501
 127.7171    129.9699    131.2205    129.43396   132.16762   125.74002
 134.80873   158.53105   167.35144   153.09702   147.04042   140.26979
 143.823     170.549     147.4649    152.36472   142.26515   148.53418
 140.17656   155.43332   162.81047   154.30042   157.56584   166.64754
 161.09106   158.25694   157.05476   156.45581   146.10889   147.5311
 157.16876   155.23198   139.53659   156.37132   124.16133   138.44131
 130.94933   119.25956   127.68859   132.02678   120.20992    98.27539
 102.00915    99.67358   112.69244   100.84882   101.36673    88.555725
  88.25577    90.042725   87.39892    81.01501    74.4506     86.65509
  75.86416    75.72937    74.99629    68.41473    56.75839    50.186436
  41.638733   33.172634   35.62614    45.306984   55.963      35.378433
  35.811874   23.756195   40.70511    33.285233   31.411444   22.268406
  13.418095   31.335209   12.464509    7.8816776  15.384481   20.637081
   4.1414657   0.          0.          6.093644    7.213635    0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          8.490081    0.       ]",1426.9339188413737,37.77477887217043,5565698539492038.0,rolling9,13
2,"[ 40.9848     41.6018     37.407944   54.852615   61.718353   77.89751
  84.877785   87.05267    78.1673     87.28244    76.6103     80.42787
 103.230255   90.09658    84.76584   114.7514    131.37523   114.43119
 125.315094  123.51181   123.38728   108.72612   122.134254  115.32866
 141.829     144.52199   141.6672    134.36311   140.92798   127.20238
 137.93459   161.79364   169.49095   152.78162   144.05692   137.30711
 141.0049    168.02924   137.4483    139.6459    131.8641    134.67589
 126.150604  134.61742   143.65779   134.69453   136.57095   146.52936
 142.348     139.52882   133.10439   131.53534   114.97864   122.06744
 129.92941   128.92668   107.162224  125.63207    94.938644  113.51248
 101.32167    90.11456   101.410194  103.54227    90.40389    69.38339
  74.74474    70.154854   90.49182    73.52387    74.62139    63.551865
  65.06767    66.22736    58.433212   59.60485    49.325397   62.675182
  57.816887   56.20959    54.068504   49.42585    37.658737   33.030277
  22.881004   18.146965   17.336092   30.528084   44.75572    22.931581
  18.555593   14.330743   29.776648   26.415287   24.84309    14.085645
   8.800217   25.914324   12.382511    6.1028557  15.188503   19.122374
   1.4207438   0.          0.          6.815402    9.818657    0.
   0.          0.          0.          0.          0.          8.967056
   0.          0.          0.          9.49012    17.337543    0.       ]",782.2452018914761,27.96864676546715,3760505688854365.0,rolling9,13
3,"[101.35145    104.69985    109.00449    124.48642    133.12898
 144.91818    147.22284    147.94409    135.25731    143.1777
 130.16539    134.44795    147.16196    148.44565    130.17891
 158.99829    157.82324    148.03275    164.10393    159.39905
 150.5885     143.6806     149.33038    149.03404    172.8182
 169.20381    161.01553    151.48523    160.21767    150.35327
 152.24358    163.68839    167.2611     161.46002    159.04411
 150.00992    152.35228    158.04153    152.0395     137.79753
 131.98807    138.9411     139.06303    125.98113    132.95102
 118.47345    124.96614    129.10063    127.11728    130.7733
 116.69549    116.59922     96.4282     107.14114    110.6426
  94.402596    76.219185    85.173164    77.2381      80.80828
  71.45393     69.97479     79.01259     74.989784    53.446083
  50.840187    56.920296    56.402756    57.274334    48.616398
  39.677166    28.653812    21.465738    37.839397    35.21718
  37.294876    23.84235     29.08473     28.68325     31.066952
  30.099115    27.96        17.435795     2.700778     0.
   0.           0.          13.772724    11.796992     6.453404
   0.           8.1023445   10.159094    10.470344    14.074837
   4.650825     0.45931786   0.           7.1090374   13.28762
  15.632772    18.347588    10.192555    12.720517     8.118786
  21.263056    28.031248    25.614712    27.940489    26.259657
  28.4961      18.008997    29.858162    40.232796    37.678783
  39.532993    31.345127    51.624954    55.16103     55.93148   ]",1304.268450842013,36.114657008505745,1478681877653313.0,rolling9,13
4,"[116.46789   116.49004   120.24578   132.4301    136.50658   152.01721
 148.6947    149.00244   135.5349    140.48697   128.3938    133.2349
 135.93457   137.43832   120.33419   141.15848   139.69128   124.05709
 141.11298   132.99814   129.8309    126.25438   126.26969   130.22598
 144.1858    139.29091   122.293175  117.03935   122.86515   120.44792
 113.25308   119.60874   123.12409   120.32299   120.88528   110.841576
 113.304535  113.99276   111.31654    96.34719    90.96803    97.06796
 101.71865    87.15425    89.50359    79.410515   84.8704     88.603676
  87.44819    93.77792    78.80737    75.59166    61.383186   74.510185
  76.10702    58.307106   47.06182    52.994736   52.813316   51.54059
  44.02939    46.973675   54.31412    49.291702   27.582958   34.420284
  40.50877    45.609123   39.012035   36.875317   28.181572   19.824842
   5.9811897  24.318483   24.436615   24.431763   16.554852   21.051075
  21.904758   26.758707   24.86064    28.051632   20.60717    11.721475
   0.          0.          0.         22.148905   13.465158   17.993734
   3.0961406  23.480143   22.616737   24.878817   36.83509    27.00523
  27.446388   22.711567   32.57679    39.637505   41.17104    41.29375
  40.79922    43.600388   42.799854   46.608467   59.65435    63.469627
  63.19444    71.49169    73.7115     63.359955   67.14532    72.23891
  72.97295    78.22383    67.930244   82.85745    78.83212    91.088806 ]",977.6019041279615,31.26662604324236,1148417904979477.0,rolling9,13
5,"[ 79.69455   77.648705  76.63656   93.71558   89.44071  106.49947
 100.5454    99.68771   86.38577   89.18592   77.61334   79.7046
  74.96458   76.80677   65.17697   77.27054   84.43416   58.806873
  76.24224   71.687935  72.97604   65.875496  63.74485   74.1311
  78.90402   72.62901   55.1479    49.48151   54.18356   58.833443
  45.98063   54.300545  62.328518  56.126644  54.664     47.13982
  49.939713  53.998352  47.640434  40.180496  34.55091   37.126396
  46.617565  36.404022  39.59445   36.305622  37.32577   44.152145
  44.254013  48.305355  36.64725   30.245138  23.403383  39.42849
  38.7314    30.580086  26.930565  37.76985   38.15388   36.530476
  33.035786  36.444286  40.00453   37.460728  17.466536  30.07251
  35.9705    43.822193  42.72755   44.11544   41.429047  42.056683
  34.362938  38.925434  38.611435  34.364002  37.30238   38.99225
  44.093006  44.511776  44.232018  52.140884  48.781303  55.197968
  41.540028  44.43401   35.50144   53.961197  45.069107  50.895763
  37.829823  54.495583  50.53167   55.012737  72.03352   59.14193
  69.52125   62.81996   67.15431   70.41211   71.96804   67.407776
  67.25905   70.000336  68.70619   61.608414  79.4038    85.36376
  79.44223   93.97786   95.64944   81.620895  80.79928   83.7558
  84.89516   85.918526  74.68881   80.14686   73.47253   87.94372 ]",1008.7835551189111,31.761353168889247,0.4956401106602797,rolling9,13
6,"[112.329636 106.54671  103.88829  108.736275 106.12225  125.7344
 114.54593  115.157074 105.60207  105.5458    96.37023   97.46101
  91.49087   84.564125  75.185425  84.14333   90.546875  64.543335
  78.11336   68.39071   75.93622   75.127785  69.04876   77.27014
  76.35581   69.95381   46.47147   47.32376   46.714554  51.062473
  36.73551   39.419964  44.236782  39.16988   40.192585  33.798943
  37.822     41.10957   29.989876  22.432247  20.467922  21.740602
  28.659521  24.048647  17.249762  10.788277  13.677498  23.121754
  23.546726  28.807138  18.808296   8.776803  10.629937  23.879078
  21.12119   15.177637  13.020997  18.089935  15.808919  16.552399
  19.559628  18.88096   25.308496  21.432491   4.721967  17.321262
  25.25778   31.114456  31.556892  34.651234  29.375849  28.662333
  21.83706   28.771986  28.61678   28.199963  30.253868  38.531654
  44.42121   46.73348   42.20279   55.128624  55.467594  59.053093
  56.740692  57.094025  52.813812  64.22648   62.464745  66.84768
  65.85943   79.996864  80.8593    84.5174   102.53872   96.71268
 101.307465  98.65884   98.44066  101.78835  102.23224  100.07189
 108.53747  110.32401  116.308525 102.75513  121.25666  128.6094
 125.43395  141.26132  139.5518   131.59676  123.369675 120.62462
 125.01514  132.06659  121.42804  125.85432  111.49699  128.41896 ]",605.5996478485025,24.608934309484077,0.37943219791111865,rolling9,13
7,"[ 78.23592    74.31192    69.6187     79.119896   73.208694   87.24011
  77.70497    76.527084   68.224075   70.26019    60.736317   57.078045
  49.657433   47.951912   41.060326   48.70284    57.0439     27.793196
  39.117634   35.268955   42.153603   36.773777   32.16183    45.542294
  40.959644   36.340923   18.629553   15.718942   17.293045   22.676403
  10.104929   15.585457   23.33291    15.3639     14.04354    10.648322
  14.284761   20.59331    10.863012    9.230936    7.0288496   6.373286
  16.355194   12.103743   10.523427    8.255602    8.503287   18.759615
  19.854656   24.763096   17.57929     8.692861   10.195222   27.608503
  24.243807   23.635221   25.122158   34.7282     33.412518   34.83812
  38.51523    37.35501    42.628395   41.91906    26.031036   38.876904
  46.934338   53.988663   59.72835    62.733387   60.966255   63.521545
  67.11812    64.567276   61.807064   60.33616    65.95256    68.81376
  78.653755   75.28621    73.41586    85.14782    87.09376    97.53745
  93.601456   92.29155    84.78651    94.72752    92.39128    93.63412
  89.97606   102.17809    98.564     103.74644   119.593636  111.90871
 119.476654  111.753914  111.00458   113.048996  113.78295   106.91974
 111.84474   114.505486  115.74348    99.279434  117.82078   122.905396
 116.78097   130.73422   128.58891   117.67373   112.24624   110.65449
 112.75186   113.16352   101.54813   102.57623    91.744675  104.388535 ]",687.304998443705,26.216502406760995,0.3882444225807022,rolling9,13
8,"[ 36.35125     33.211308    27.639683    41.468765    29.006754
  40.523426    33.99985     29.40247     20.811802    28.420132
  19.753849    15.226441     3.6219146    7.688077     5.8472443
  11.812185    20.124813     0.           0.           0.
   8.381328     0.           0.          13.138941     4.068663
   4.8495345    0.           0.           0.           0.6218834
   0.           0.           9.264414     2.9013405    0.
   0.           0.32262465   8.211906     4.4752297   10.120877
   6.4027624    4.3657317   19.712778    16.4572      23.364588
  30.7466      28.06606     36.02863     37.103565    42.84084
  39.0653      32.833355    33.337204    54.833073    55.7317
  56.406876    61.989456    77.55577     76.394       78.83693
  73.84619     77.379456    79.835045    85.45131     71.81786
  83.62859     87.79225    100.828514   103.36044    107.201866
 111.24669    111.03404    112.63525    107.46538    105.81581
  99.408455   107.67471    105.359406   112.07378    106.03704
 106.849304   112.44531    114.27059    130.67226    114.47571
 112.72879    101.528015   117.91793    104.67649    107.94665
  98.76066    106.43385     96.381935   103.71805    119.859924
 107.25507    116.017235   102.121185   104.72746    104.71432
 108.33323     97.336975    95.933586    97.18404     92.196724
  76.75337     95.12173     99.68396     88.25514     97.72849
  99.038246    84.7229      83.39288     84.00685     83.341095
  78.47898     63.111816    61.641106    56.31296     65.26897   ]",557.1295875367385,23.603592682825607,5591969537318366.0,rolling9,13
9,"[ 13.898936    11.980653     7.3518496   15.912987     2.5768735
  11.194282     8.876607     5.960255     0.           7.914196
   2.164593     1.7951828    0.           0.           0.
   2.143685     5.7172775    0.           0.           0.
   4.5971737    0.           1.0042698   10.106428     7.131964
   9.811765     0.77755105   6.6101       4.21257     21.841816
  11.338059    21.982975    32.040462    32.46564     31.274998
  27.257034    30.689787    35.767315    45.604244    52.36701
  45.247395    48.506283    65.365204    67.33446     76.062004
  85.30516     85.2695      89.45638     88.41072     94.261444
  95.18688     92.61109     96.9005     110.68891    117.75239
 112.70625    122.20048    136.25157    132.36781    129.98558
 122.80323    129.1044     127.80275    137.10876    124.4303
 133.24686    132.50409    149.56332    137.87398    145.94879
 149.15437    141.09161    131.08885    134.26149    140.87494
 124.39769    132.58632    129.20184    123.98653    121.21044
 123.87042    122.027626   121.29824    130.1756     105.72809
 102.646996    94.961      116.79016     92.450836    99.17092
  91.46014     90.70782     80.91038     83.63612     99.22534
  86.38161     87.90502     75.017876    76.06989     78.89026
  81.87529     74.1394      70.706154    67.166595    60.751255
  51.8071      65.97546     69.8385      57.398598    63.423664
  64.73736     57.12555     50.2256      48.66676     54.744453
  49.44399     31.995882    32.493862    32.14299     39.767605  ]",396.41675840142364,19.910217437321563,3092471744127741.0,rolling9,13
