timestamp,value
191009,23.7
191010,23.3
191011,23
191012,21.4
191101,20
191102,18.7
191103,16.6
191104,12.6
191105,10.1
191106,9.8
191107,9.3
191108,8.5
191109,7.7
191110,6.6
191111,5.5
191112,5.3
191201,5.4
191202,5.1
191203,5.2
191204,5.7
191205,5.6
191206,5.7
191207,6.1
191208,6.5
191209,6.4
191210,5.8
191211,5.2
191212,4.7
191301,4.3
191302,4.2
191303,3.6
191304,2.9
191305,2.8
191306,2.6
191307,2.5
191308,2.5
191309,2.6
191310,4
191311,5.5
191312,6.6
191401,7.7
191402,8.5
191403,9.8
191404,10.9
191405,12.4
191406,14.8
191407,17.5
191408,21.6
191409,26.8
191410,31
191411,34.6
191412,40.5
191501,49.1
191502,58
191503,64.8
191504,70.5
191505,75.5
191506,78.1
191507,80.5
191508,83
191509,85.8
191510,89.9
191511,94.9
191512,97.7
191601,96.4
191602,92.7
191603,90
191604,89.5
191605,91
191606,93.9
191607,97.2
191608,100.4
191609,103.4
191610,105.6
191611,108.5
191612,114.6
191701,122.4
191702,135.3
191703,149.5
191704,156.8
191705,160.4
191706,167.9
191707,174.7
191708,175.7
191709,173.6
191710,172.5
191711,170.3
191712,163.8
191801,159.1
191802,154.6
191803,147.5
191804,145
191805,145
191806,139.2
191807,131
191808,128.6
191809,129.2
191810,126.9
191811,125.7
191812,130
191901,130.6
191902,125.4
191903,121.4
191904,117.4
191905,112.3
191906,107.7
191907,106.2
191908,104.6
191909,103.1
191910,100.8
191911,94.4
191912,85.6
192001,78
192002,71.9
192003,67.2
192004,65.7
192005,64.4
192006,63.1
192007,61.3
192008,58.2
192009,53.4
192010,51.6
192011,52.1
192012,51
192101,51.6
192102,52.9
192103,51.8
192104,48.3
192105,45.5
192106,44.2
192107,42.2
192108,40.7
192109,42.5
192110,42.9
192111,40.5
192112,37.6
192201,33.5
192202,30.2
192203,28.2
192204,26.4
192205,24.9
192206,24
192207,23.2
192208,21
192209,15.7
192210,11.8
192211,11.1
192212,11
192301,10.7
192302,9.8
192303,10
192304,10.9
192305,11.5
192306,10.7
192307,9.4
192308,9.4
192309,9.5
192310,9.8
192311,11.3
192312,13.6
192401,16.3
192402,19.3
192403,21.5
192404,23.3
192405,25.1
192406,26.9
192407,28.2
192408,29.8
192409,32.2
192410,34.7
192411,37.7
192412,40.8
192501,43.2
192502,45.2
192503,48.9
192504,54.4
192505,59.9
192506,68.2
192507,78.5
192508,86.3
192509,92.6
192510,96.2
192511,98.2
192512,101.4
192601,104.2
192602,106.8
192603,108.5
192604,108.7
