predict_data,mse,rmse,mape,smooth,skip,result_corr
61.485203 36.64849  71.946106 47.970688 52.512623 60.197445 36.51774 71.49577  53.45984  66.35847  52.828262 46.041573,279.6644,16.723169502022017,0.32148993,rolling24,1,0.022084298681429665
56.953243 39.375652 74.867096 46.430164 53.201622 63.38256  48.177364 83.726326 55.3131   70.69503  52.123276 51.049366,296.10422,17.207679027960072,0.28945538,rolling24,1,0.18404294353476178
59.221176 38.42281  71.95272  58.68479  54.53626  62.07303  48.102592 78.4275   59.378128 74.49349  59.941086 47.871685,254.97186,15.967838388240557,0.27970308,rolling24,1,0.21099714730894573
58.739494 39.44494  88.09907  49.725613 53.08389  62.87108  47.53911 81.273186 60.069347 80.13743  55.51301  45.27706 ,336.85974,18.353739161569703,0.27595213,rolling24,1,0.08993225484383086
70.13816  42.69941  86.38103  42.126656 55.702694 73.73684  42.773533 76.50235  71.09738  71.967026 47.58886  45.972797,352.14575,18.765546939887603,0.30986652,rolling24,1,-0.08547241937311444
62.23723  45.334354 78.9964   54.805336 60.56966  68.68791  29.484722 84.73645  57.26893  59.409897 49.36836  45.628   ,274.0617,16.55480916661285,0.24358289,rolling24,1,-0.1524819015354565
70.85252  52.929585 80.29212  41.424175 55.27172  69.986626 38.116936 84.962715 45.837982 70.03782  47.735138 46.617126,292.69052,17.108200409167363,0.27580014,rolling24,1,-0.24914975630484348
59.84776  55.037437 87.678986 31.945013 56.594128 70.5424   45.78591 80.200874 49.38412  70.97557  53.68461  50.63916 ,252.20624,15.881002417762195,0.23717491,rolling24,1,-0.06791171418725095
57.43543  60.16736  69.67758  48.085873 64.73312  70.48245  45.583843 69.20782  49.222214 68.57117  49.558876 63.430553,99.40722,9.97031689231117,0.16356279,rolling24,1,-0.04695789635333774
60.430683 67.066475 61.13317  65.73402  64.356255 69.96856  56.41563 62.430542 42.003162 72.36215  48.51859  68.31675 ,101.06384,10.05305141603471,0.15462215,rolling24,1,-0.1985440931482621
59.745167 53.15298  63.473488 65.64722  56.131676 74.05035  47.19913 55.79073  47.807823 66.156425 42.985306 56.89942 ,96.61614,9.829351060621915,0.1398075,rolling24,1,-0.29512243781557534
70.93841  57.87093  56.41145  65.70379  59.63311  66.065674 41.203316 49.862717 44.688824 59.667297 38.62046  53.07213 ,149.92485,12.244380362593576,0.1604778,rolling24,1,-0.6457224444834703
79.894875 61.560577 45.897312 63.753902 57.47675  60.282494 43.570015 49.851788 36.662285 46.439484 35.727394 48.397484,254.26463,15.945677570385993,0.21921714,rolling24,1,-0.7834858560389995
66.618904 62.167286 54.81654  56.87059  66.40029  54.068634 49.814396 53.415676 46.516792 45.4108   40.538918 50.35099 ,137.18678,11.71267616033646,0.16516563,rolling24,1,-0.8295025197430743
60.247253 63.650063 60.136417 52.190887 68.32212  48.93252  44.913567 64.42488  54.26503  45.744244 52.312138 52.765064,98.391,9.919223701496604,0.1352926,rolling24,1,-0.4856305144800782
49.087105 58.162468 68.53179  47.2447   62.620186 51.88645  56.36731 72.66818  58.72815  52.803062 51.198666 64.09133 ,70.43322,8.392450173201386,0.11925281,rolling24,1,0.18214318420753237
50.778507 52.364285 64.407295 58.472958 63.797714 56.34619  54.66451 61.024326 67.35621  61.6211   62.677364 57.31095 ,26.052553,5.104170175148933,0.06946361,rolling24,1,0.5341479783701647
47.530125 51.563236 83.14995  47.646126 57.27463  58.6801   55.83591 58.81583  70.76471  73.09718  61.477734 60.500458,103.18,10.157755672646186,0.13466929,rolling24,1,0.09124212701893053
61.33793  58.34637  81.19811  53.791634 63.131485 63.633495 52.811077 59.3242   72.457214 70.86767  59.622143 58.39834 ,64.24619,8.015372289053635,0.08900318,rolling24,1,0.05759559930186285
59.908806 68.06583  76.69981  65.24225  68.519264 68.307915 49.794975 62.173965 67.68491  70.3759   58.373646 58.290455,52.176285,7.2233153600018785,0.09084695,rolling24,1,0.31447645863040896
68.48205  79.052765 78.52411  59.192455 66.45026  67.853584 52.842667 69.68763  60.12433  82.34246  62.013428 58.948586,116.039604,10.77216803559115,0.13988093,rolling24,1,0.1725818538063362
65.12665  79.77873  83.33175  54.4765   61.168167 64.09869  58.377033 64.4345   56.75685  75.14447  53.9982   65.893936,105.93033,10.292246031316033,0.12656163,rolling24,1,0.23625187888279373
68.58892  79.59075  71.59265  62.74586  69.02944  67.4579   55.039978 58.3588   59.846725 66.73566  46.131012 60.433197,61.954956,7.871147060923681,0.10972938,rolling24,1,0.6820854548176379
68.62566  79.64918  68.66048  63.273926 64.68208  63.862385 61.501442 59.389023 62.73976  62.629135 49.947502 63.54546 ,50.96976,7.139310953780861,0.10214486,rolling24,1,0.6987063931987053
65.938934 72.97059  76.977425 59.655952 66.84818  61.47167  58.07836 64.00749  62.250233 60.4152   48.194405 62.681946,55.87369,7.474870671713183,0.11050256,rolling24,1,0.6584133070953881
68.875206 78.45627  75.749115 60.45319  66.53191  59.914223 55.45981 61.064034 64.827324 66.6111   56.32053  64.32119 ,81.86754,9.048068216594547,0.1282693,rolling24,1,0.678886604728906
69.090935 78.50479  77.951225 61.335316 66.79501  60.356525 55.38539 62.953186 64.79447  66.57094  57.12255  65.712036,105.021355,10.247992714443788,0.15189894,rolling24,1,0.6947762443113338
71.41947  78.22094  80.03302  60.613354 66.05462  61.17079  55.173054 64.61046  65.43687  67.55232  58.702236 65.48038 ,133.92183,11.572459946944418,0.17618315,rolling24,1,0.6840949384776672
71.75793  77.066315 82.454636 60.045612 65.25915  62.6932   55.60571 66.277756 66.90146  67.82841  60.09104  66.054   ,164.33614,12.81936565763914,0.19920957,rolling24,1,0.5969830538773161
73.11344  76.54021  82.52947  61.9388   65.46143  63.839077 55.470802 67.66979  68.02348  69.674385 63.18151  66.24786 ,196.66144,14.023602888996866,0.2260399,rolling24,1,0.5473438827593604
72.6388   75.943214 85.94732  62.338673 64.36473  64.80964  56.307846 68.867584 69.05233  72.688446 65.86678  67.72522 ,240.59204,15.51102965684822,0.2515772,rolling24,1,0.3727717588475017
74.14365  74.36655  88.86395  63.68523  64.57955  66.653946 55.34116 70.753044 70.39778  75.1461   67.1865   66.807175,281.3333,16.772993560729738,0.27106193,rolling24,1,0.27958394322959673
76.71853 74.18597 90.03895 64.37424 64.39408 69.18404 55.81841 70.85357 71.67952 77.60762 67.55065 66.94164,315.13245,17.751970208657475,0.28698897,rolling24,1,0.09006093348196476
79.23737  73.91134  91.728226 64.6631   64.37377  70.86051  56.044765 71.53895  71.84739  79.278725 67.94993  67.217094,343.9003,18.54454903933405,0.2965239,rolling24,1,-0.030094766763385183
80.42812  74.0392   94.81109  64.90014  64.17788  70.85056  55.80997 72.24241  71.31321  80.725914 68.35128  68.55485 ,370.1886,19.240285825132965,0.30097762,rolling24,1,-0.05594448534411144
82.44519  74.33243  97.36563  65.01872  64.62546  72.55054  55.561275 74.31507  70.32352  81.817894 67.995766 67.764854,399.48425,19.9871021643881,0.3041669,rolling24,1,-0.14824111401490042
84.0889   74.564255 98.488464 66.09198  63.950294 74.52138  57.431744 77.292946 70.07265  83.84358  69.586555 67.49043 ,429.6365,20.72767486060492,0.31274638,rolling24,1,-0.18437810119867498
84.8621   75.17182  99.80614  67.09282  64.14724  75.91351  59.365833 78.31022  70.245766 86.94618  71.25981  67.97062 ,456.3036,21.36126374696,0.31922314,rolling24,1,-0.1966201484212656
 85.00891   75.51509  102.4936    68.212814  64.53603   76.82275  60.44038   79.529106  71.04807   90.03365   73.028244  69.42657 ,488.6295,22.10496519074356,0.324963,rolling24,1,-0.18454233922166255
