predict_data,mse,rmse,mape,smooth,skip,result_corr
44.15441  35.08819  81.50393  68.18073  44.12611  69.84495  32.93188 61.024616 46.28291  51.64691  38.999912 60.858833,435.21573,20.86182467474419,0.2955968,weighted12,6,-0.09915890282485698
35.460587 36.05096  59.074947 55.252357 56.14872  67.067726 49.496902 50.293022 47.848705 44.831696 61.769493 60.336555,332.51028,18.23486452990063,0.22899322,weighted12,6,-0.04900925967126468
41.767982 55.2823   65.77093  67.1694   48.507534 78.815475 40.5865 45.50417  61.328266 46.939823 57.28353  50.31649 ,156.9811,12.52920964627664,0.1712469,weighted12,6,0.04793210628714627
40.92504  56.194767 71.50017  65.80931  77.48236  81.29142  39.422157 64.27271  72.53402  32.331066 46.77194  69.59547 ,289.2647,17.00778379074288,0.28849453,weighted12,6,-0.15230059135912166
45.792824 59.881878 66.20665  72.18387  52.68562  87.95015  32.03697 56.413776 63.25361  40.243214 59.790375 68.22055 ,235.0709,15.332022292991017,0.21217586,weighted12,6,-0.11291587660402584
49.82439  56.417118 85.42109  75.095856 46.53163  90.0863   31.7043 57.94032  56.60219  36.816265 47.783222 78.18262 ,319.77957,17.882381595671287,0.24472241,weighted12,6,0.19176614395557334
53.48296  74.32878  94.58763  87.81752  48.407463 96.349686 32.36651 54.883102 58.823784 32.218006 56.806416 73.628235,516.44366,22.72539690634206,0.31167623,weighted12,6,-0.2691453705266573
59.972836 86.07945  91.43326  92.59905  60.368885 96.00924  38.142506 55.273552 71.12313  24.324984 65.925835 63.80892 ,589.6331,24.282362275441432,0.29588845,weighted12,6,-0.43448555851176174
59.478306 93.7485   94.97067  88.58007  66.06423  94.052185 37.391327 49.549984 76.99278  26.492897 77.60245  53.617947,649.802,25.49121421103995,0.2746264,weighted12,6,-0.4684217543991436
62.039825 92.760544 93.00941  79.43893  69.03865  90.68987  38.624916 48.139603 81.12523  27.09949  68.83646  58.89617 ,526.53217,22.946288709230164,0.2273586,weighted12,6,0.21786365033457428
61.139305 92.923515 91.83069  79.169876 63.47212  83.192505 37.51548 50.00976  86.062355 30.969614 65.044426 55.592915,529.75824,23.01647757034281,0.24904531,weighted12,6,-0.011450188288673335
63.092476 89.46632  82.93488  84.60194  68.41892  83.82649  41.440704 54.284744 81.058716 31.817131 60.185047 54.444023,884.2854,29.7369366342706,0.26012975,weighted12,6,-0.5672520310531992
59.768272 90.998566 78.5502   86.980286 65.66445  83.914215 37.750385 50.795216 76.08351  29.779062 63.557762 51.545017,1630.9078,40.3844999586978,0.33364236,weighted12,6,-0.5363040738062751
58.490677 74.29117  84.99868  64.96962  54.61011  85.55295  47.47152 43.353676 57.28265  19.617922 78.83355  49.188347,1745.839,41.783238137533246,0.39206246,weighted12,6,0.4114595650430807
60.326008 62.22722  85.82242  56.360207 38.61853  67.24592  38.84121 44.059486 68.79288  52.943134 41.518604 48.46063 ,1398.5175,37.39675729330937,0.38827667,weighted12,6,0.3123683544530004
49.306267 89.30752  66.314926 85.65485  63.99968  70.2303   36.755703 56.14356  75.49668  45.864994 27.001493 74.97569 ,1611.0277,40.137609669248334,0.3481259,weighted12,6,-0.3677789251132146
