predict_data,mse,rmse,mape,smooth,skip,result_corr
70.20424  69.812546 71.027275 48.92655  18.010849 35.149616 36.275745 55.255806 73.48806  56.918793 38.96344  34.330013,476.0723,21.8190810104958,0.4589508,rolling24,8,-0.31942919510105966
26.615322 71.21031  67.61089  78.292435 33.763138 58.84712  68.001495 68.89832  63.737373 74.130455 50.71087  27.10888 ,320.4436,17.900938621078645,0.2723768,rolling24,8,0.029423735292676306
49.128098 46.771    58.53034  48.672394 35.93376  48.71344  51.509922 49.755325 68.36254  56.50944  54.81645  40.527195,182.21199,13.498592162016203,0.19331364,rolling24,8,0.2660940053852661
43.72708  63.26226  61.607685 49.90724  33.12712  53.48571  68.567406 63.422024 65.44455  53.702305 61.346737 38.436543,151.86978,12.323545816612222,0.16633184,rolling24,8,-0.17124737624341424
50.602818 64.49778  78.55546  48.33499  30.285814 51.80987  71.24936 66.53345  73.691444 43.767284 64.043655 32.996094,237.58507,15.413794722553671,0.24535148,rolling24,8,-0.3498324652420111
51.736507 68.9179   79.69307  46.994305 27.506968 52.94055  72.60199 68.088646 80.33629  48.775604 68.50808  29.868395,320.8945,17.91352842776715,0.24865444,rolling24,8,-0.11017036853200814
39.942894 67.75493  75.02872  48.627247 32.407368 63.900486 78.8867 74.14962  76.85278  60.030518 70.627914 22.950834,405.54062,20.13803910256618,0.2153861,rolling24,8,0.036058643113472566
36.201504 64.38529  66.7965   50.15879  32.861515 75.58898  78.36388 73.124084 73.7588   60.84655  69.73496  22.3839  ,571.0381,23.89640320084803,0.22233154,rolling24,8,0.14328684783422546
36.757122 59.870964 60.744587 49.418922 34.045628 71.604996 70.64871 67.0515   72.32393  52.038055 66.08888  23.731897,853.4494,29.213856333176363,0.30579445,rolling24,8,-0.052825836169131
36.625244 58.853218 58.660408 50.26319  31.950974 70.15668  71.08542 70.06684  72.15229  48.93148  66.55411  25.014854,1295.7323,35.99628174971253,0.36985222,rolling24,8,0.11488901714003638
15.159105 52.3079   51.441914 76.778564 26.527067 87.87532  82.11711 87.52907  75.30516  71.71704  63.927155 21.916302,1746.0736,41.78604561810602,0.36443564,rolling24,8,0.34436365130419405
39.227386 39.367443 65.53667  48.685726 50.028145 62.057365 46.32047 42.571465 65.48192  54.012844 57.485783 41.118706,2099.2473,45.81754374094191,0.46813536,rolling24,8,0.15358161134979495
43.512444 53.83907  36.765938 54.715214 39.326363 58.747536 66.47684 65.96565  77.6537   53.08276  71.5818   34.817726,2151.3958,46.38314081595946,0.44960943,rolling24,8,0.4027675990696964
15.532311 44.82776  48.584656 70.63032  40.043446 71.01353  64.71313 72.7735   64.561195 76.02716  52.90183  18.436735,2831.0686,53.2077870571181,0.48175868,rolling24,8,0.18388491442986737
34.6493   45.31695  41.513813 62.09909  51.89341  83.00085  62.2531 64.33956  74.6957   71.943565 64.14323  39.24928 ,2704.9531,52.00916385599753,0.46502832,rolling24,8,0.3661139936702904
56.881767 52.90289  19.139013 60.07121  19.294168 80.337204 38.478176 54.937534 84.84828  60.65836  57.934994 49.57976 ,3906.9685,62.505747782578965,0.52853477,rolling24,8,-0.1860171257260037
31.39174  53.96411  47.345512 58.297855 44.66895  65.406204 48.627087 53.96175  54.580956 67.37398  44.373184 32.091812,3890.201,62.37147527303146,0.5503939,rolling24,8,-0.18302136678983588
43.589676 38.84063  33.854324 64.44491  42.23969  72.73489  44.99151 63.91997  70.584656 71.099205 62.386032 39.331757,3237.7715,56.90141900141859,0.50214547,rolling24,8,-0.38566339940247696
57.051285 57.65123  33.603104 57.134014 45.474243 75.13517  32.903496 55.76267  72.71356  70.070015 47.280018 46.400845,2852.6848,53.41053093214039,0.48814702,rolling24,8,0.09218141364920511
27.14074  55.113255 39.23372  69.814354 49.758354 66.71519  59.620064 67.32959  73.84203  74.240486 48.221016 27.16686 ,3124.5754,55.89790192353488,0.4945852,rolling24,8,0.4592273249572151
37.305695 43.796623 39.961685 61.031647 52.16503  74.888725 53.813316 68.94382  69.14961  71.38265  57.46613  34.829185,2916.54,54.00500013019628,0.48433232,rolling24,8,-0.44929034217495545
42.361374 59.30172  24.30175  78.950096 45.75819  82.01473  54.023373 67.87692  71.55515  84.10109  57.86511  38.891907,3129.5603,55.94247315532604,0.47323146,rolling24,8,0.14191064687486096
38.43112  45.132843 29.968487 72.160446 45.89393  69.080376 46.199516 54.32459  75.56274  77.61238  55.348797 35.47833 ,5523.47,74.32005257562558,0.57666063,rolling24,8,0.35738864560273303
31.139118 54.65555  25.578875 69.883644 53.71925  82.791725 72.27714 69.22884  83.085945 76.54271  70.63276  37.38097 ,6638.545,81.47726628867098,0.5697996,rolling24,8,0.44805843656723915
58.452747 51.03211  28.173424 53.443874 40.330444 73.00076  38.028103 55.81195  71.31307  58.57615  59.8113   40.275555,8892.641,94.3007986445502,0.64022744,rolling24,8,-0.1765651048397183
28.453817 61.038265 23.42765  70.120155 39.53204  68.88411  62.85621 66.23691  70.599434 58.35213  59.696903 36.151215,7528.0005,86.7640506677809,0.6113226,rolling24,8,-0.30357213666774885
29.207144 41.473133 27.195086 46.68691  49.48874  62.935078 58.101173 77.86517  75.76299  39.163162 62.64836  39.663254,6912.519,83.14156026301617,0.61376303,rolling24,8,-0.6017991414718433
25.282948 34.697174 41.544834 48.496872 43.223927 72.174774 58.930527 77.69028  67.163574 49.196133 71.08471  39.352646,5980.763,77.33539411934066,0.5892944,rolling24,8,-0.49294105879496847
12.833063 44.882523 57.395782 58.157036 63.943142 71.43084  69.6688 65.45612  63.650696 62.901188 60.569023 32.30207 ,4672.982,68.35921249980686,0.5435869,rolling24,8,-0.09072456851203292
43.651855 48.647415 32.731922 59.80345  50.66022  74.428215 57.455143 74.04773  71.88597  64.815414 61.88754  40.593037,2725.8525,52.20969774919694,0.4562625,rolling24,8,-0.2857780256225836
40.021854 57.65858  38.28324  75.796104 50.806305 73.435684 51.812336 58.212513 76.347145 77.81013  52.05587  37.698444,948.95233,30.80506989998512,0.30024055,rolling24,8,-0.20691360805052147
56.312237 59.17094  34.44186  60.07914  46.17641  68.418976 46.54703 60.416965 76.03831  65.56318  59.197544 44.55086 ,201.42097,14.192285747244709,0.17927845,rolling24,8,-0.21716548390234053
42.307278 69.091255 38.79744  64.443756 40.92598  53.487057 50.24394 52.84478  70.59914  56.64836  52.02371  34.03435 ,255.50769,15.984607922300988,0.2188844,rolling24,8,-0.16012643998395298
46.95378  51.22791  31.629654 53.707603 19.53733  68.38251  44.614506 67.47424  69.21608  60.904617 54.968464 36.78776 ,727.6135,26.97431232470301,0.31125715,rolling24,8,0.26689190047790634
