predict_data,mse,rmse,mape,smooth,skip,result_corr
19.923649 27.394041 40.376015 38.895424 35.38119  43.558956 68.11692 37.744617 66.658066 43.204533 38.149227 47.199993,127.53057,11.292943415420387,0.20085837,rolling48,12,0.5820837920306992
11.138019 33.708736 42.902996 45.261353 39.655716 49.28971  68.392204 39.126    62.89932  43.561344 33.148815 44.261696,214.76204,14.654761655672544,0.2344067,rolling48,12,0.48283770056760755
19.002949 40.201645 52.33556  45.9509   42.776817 51.10004  75.653496 28.121822 69.82985  35.70565  28.555725 48.010612,294.38986,17.157793041663222,0.2720351,rolling48,12,0.09695798910051306
21.505476 37.048676 54.857353 46.68082  42.144154 49.569046 67.573746 27.070446 68.12432  43.043793 32.830605 48.10768 ,367.13403,19.16074197945176,0.28109017,rolling48,12,0.1646668861121097
23.51272  38.608673 48.028114 54.299816 38.232292 57.703476 74.17395 19.51234  71.94772  37.22199  33.47136  41.70877 ,598.4776,24.46380183245557,0.34266654,rolling48,12,-0.018960631820543854
25.964958 36.481068 59.262455 53.78589  38.55275  60.912632 77.00244 13.70954  70.57875  42.18615  35.297363 46.863712,719.7576,26.828299040277063,0.332876,rolling48,12,0.022161353867601968
30.787432  33.724976  53.629322  50.10382   30.82084   64.08594 74.56502    6.1188006 62.23689   48.40744   38.496902  45.452763 ,1378.3143,37.1256559680053,0.4217099,rolling48,12,0.11909011626117277
31.436007 27.717804 48.63928  46.698185 38.070915 71.43683  81.12954 13.806996 47.819405 45.592033 47.703613 38.85006 ,1972.437,44.41212685425851,0.47754002,rolling48,12,0.14867695858665808
40.913555   29.451044   56.743404   45.835472   35.177654   55.18372 67.62546     0.07296097 61.633503   54.513813   41.796482   41.509354  ,2705.174,52.01128793123301,0.52616346,rolling48,12,0.06080407457190187
27.2648   45.30796  47.282692 58.223583 39.821823 61.811165 76.752754 26.722265 43.4295   36.808056 43.475018 39.40494 ,3140.4685,56.039883171357296,0.54353976,rolling48,12,-0.09952517689127431
46.36915  41.940704 40.848724 51.267036 42.114025 47.86843  71.943375 18.350811 66.90558  58.911186 47.867584 34.441395,3594.74,59.95615056217648,0.5520573,rolling48,12,0.12072551247529432
34.907574 40.310066 54.438526 53.14172  41.73887  64.214134 71.01336 26.606659 40.565025 39.50511  49.686783 52.24724 ,3813.4265,61.752947408782646,0.56128705,rolling48,12,0.11384389430417949
48.154892 34.975925 47.736095 53.6327   44.076466 48.579273 76.55044 16.973019 64.63528  49.6583   51.360172 38.11745 ,3956.0544,62.89717357210398,0.5614978,rolling48,12,0.015298241450855218
29.939201 48.737263 49.59574  55.99172  41.105198 62.223804 80.13614 24.878866 39.867    49.454    48.474392 39.10507 ,4056.043,63.687070656060165,0.56721175,rolling48,12,0.1738158900737016
37.997322 45.989304 62.07595  53.72348  55.544693 50.45675  69.01355 22.654167 49.08582  55.388306 52.698505 38.521645,3705.4785,60.87264176643724,0.5450429,rolling48,12,-0.2102931086870498
38.31157  55.89831  47.937046 54.6523   42.86421  54.203064 70.96601 23.78954  44.636116 48.02056  56.874874 37.18455 ,5477.094,74.00739313258676,0.6033495,rolling48,12,-0.08155043732014905
49.56884  36.866604 46.987267 58.157753 48.06791  55.746452 70.52741 11.718616 60.073925 61.525528 56.56513  35.403572,6541.7427,80.88104027385683,0.6173741,rolling48,12,0.04360555323041554
42.647625 42.293888 50.180027 52.835    45.397354 59.633217 68.72919 10.344669 64.11175  66.27048  48.856216 40.3122  ,7455.4087,86.3447085315959,0.6330489,rolling48,12,0.07609029834683821
50.80271  42.74723  40.991486 48.463497 38.240673 61.378143 66.61353  9.999382 62.540813 52.832066 49.958218 44.33774 ,8191.272,90.50564608164647,0.65320987,rolling48,12,-0.04980847086188885
31.951427 54.47646  64.95487  55.844532 52.564922 66.23244  72.11948 24.244953 45.713062 51.409534 52.66318  51.922546,5530.445,74.36696056864736,0.58384126,rolling48,12,0.03437502175948818
38.27899  60.64533  58.319622 61.853565 54.551434 57.392246 73.63882 30.573803 43.988907 55.07662  60.036793 39.12716 ,2809.8435,53.0079570051457,0.49309894,rolling48,12,0.15533431858703206
48.123974 47.29358  53.46374  58.76941  53.039803 59.680923 74.29924 20.23075  51.42804  55.5205   57.92663  41.957756,1457.5013,38.1772359236946,0.41020992,rolling48,12,0.07458459704127321
43.219517 40.83857  45.33824  48.74756  40.31615  60.01643  73.924164 17.292858 61.868576 53.248188 49.506    44.018867,1026.8646,32.04472849039975,0.37216958,rolling48,12,-0.1639039717033995
30.723139 45.72082  59.609154 48.530586 39.999054 66.81618  68.98801 31.51974  41.918457 48.82756  47.873848 56.321545,1033.1808,32.14312968789462,0.3783674,rolling48,12,0.13561071598647267
