predict_data,mse,rmse,mape,smooth,skip,result_corr
74.18084  65.27495  58.549538 65.27944  43.100445 42.13381  74.16305 32.119297 58.24362  53.594677 56.832237 37.078472,599.3399,24.481419582719383,0.33371177,weighted8,6,-0.49097543357515433
58.437927 53.553844 55.302612 58.617676 49.42423  43.12166  51.76027 20.867134 58.572826 57.12251  55.39521  64.43469 ,475.00012,21.79449751818822,0.25487116,weighted8,6,-0.11654777176628947
43.93012  48.35166  49.701523 60.3844   37.62017  38.9866   58.65933 65.25756  32.762924 81.00128  70.65772  58.788826,299.95706,17.319268511330904,0.27228883,weighted8,6,-0.38373996865440674
57.337765 56.174896 71.692505 96.795296 56.705547 27.665443 48.666527 50.31918  48.8402   56.692726 59.459965 63.028305,264.68884,16.2692606707692,0.20440394,weighted8,6,0.2744593855026958
 55.884308 101.22862   65.914055 108.12633   20.851572  22.724886  54.36533   65.24677   48.9761    65.473564  64.1459    61.68188 ,664.9922,25.78744243813256,0.33339074,weighted8,6,-0.08845678407339819
 62.149147  98.3104    53.0474   104.05867   23.648907  12.166196  59.575436  48.151432  47.61208   54.762238  51.53077   58.681362,647.8838,25.45356142197983,0.29551816,weighted8,6,-0.23014399539250768
66.997894 90.52467  45.788944 89.88805  31.770676 17.817556 63.503242 40.75522  49.040573 64.83747  60.81919  59.0215  ,436.56882,20.89422927840776,0.2991021,weighted8,6,0.13412446189730948
62.32363  72.78399  40.328175 82.05693  35.38917  17.561579 61.530403 39.827194 42.713364 64.506004 65.02681  61.6276  ,656.122,25.61487866997117,0.308646,weighted8,6,-0.14708889319057827
53.239117 64.12761  36.214565 80.19612  37.0441   10.311877 56.656532 43.947403 31.855627 73.00518  67.45522  70.24922 ,1080.7308,32.87447086967237,0.34702852,weighted8,6,0.17467162878872394
52.03702   56.24625   30.221483  81.4435    35.573414  -2.1936524 51.359055  54.08627   16.771269  62.06498   56.005505  69.47091  ,1598.7213,39.98401322374434,0.4018127,weighted8,6,-0.34375115407716206
63.67081  60.081787 37.18115  77.45055  40.995    14.317572 53.19457 53.671658 19.599329 62.417545 58.37387  66.16323 ,1023.471,31.991733436948696,0.35823974,weighted8,6,0.4817740309225186
59.99571  64.27953  35.276047 67.62267  40.263485 19.932848 52.14487 47.453598 24.545513 59.984055 62.274967 69.0246  ,1703.5562,41.27415840866716,0.41767597,weighted8,6,0.05525189997919465
53.223145 63.39507  37.899353 66.793625 43.033924 14.862091 47.567444 49.092945 20.22125  56.652    59.200233 66.04197 ,3180.5195,56.39609500000864,0.5210269,weighted8,6,-0.1573820754080616
53.7413   46.085835 52.132156 70.466835 37.218113 12.334373 54.585724 50.453266 35.292973 68.88301  45.420246 65.840385,2831.084,53.20793159271464,0.48969972,weighted8,6,-0.2306302282637944
49.049652 40.591946 27.863096 39.43563  45.030834 33.218197 58.49122 55.888783 12.879682 58.129997 53.214497 69.09859 ,2106.9211,45.90121068749848,0.49011764,weighted8,6,0.21206255503178442
51.413376 39.003006 51.876244 32.426147 64.80058  47.13251  57.656418 54.30571  34.321857 61.11916  47.863663 53.68389 ,2337.6877,48.349640579228975,0.48155352,weighted8,6,0.2136728762701041
50.115147 70.55723  48.232235 46.37448  48.08109  42.705166 57.82103 45.6371   54.387856 73.59659  64.75781  47.89335 ,3438.7932,58.64122451731909,0.512847,weighted8,6,0.11242653475764867
58.62895  33.6929   39.991756 64.884224 39.900757 27.527    44.50426 31.11812  44.587414 66.70702  40.39256  66.53668 ,4305.8745,65.61916268681543,0.5665839,weighted8,6,-0.31266889414333354
